t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_gui_cylinder_x,object_gui_cylinder_y,object_gui_cylinder_z
0.552,15.0,1.1493904775476998e+18,0.06949401672831197,0.3349530833950076,0.003185229018198649,0.30680268239200936,0.13024378881797835,-0.0021097604250306335,0.24435648251294753,0.12767726409411617,-0.0014032096154192538,-0.029131122971732707,0.3283526506398717,0.004289793215645932,0.1866692716659212,0.12614562347336528,-0.0007261573164308342,0.29366871687860774,0.17795805519254507,-0.0014279859229007967,-0.028428967881089173,0.32441367010782884,0.004234130788986862,0.16383677813027114,0.1744512948886014,0.00012752346249931702,0.2844523059152672,0.17235854414327684,-0.001381228521746294,0.05590819282410416,0.17275799793750718,0.0014018795014113642,0.6885163008340353,0.3211928775964732,-0.004380487989652785,0.5414323073906274,0.3148635971834788,-0.0027302616199978806,0.19859566208781954,0.16935370759110752,-0.0003202215873403067,0.29130260516755146,0.16732210846763249,-0.0014666843324154797,0.42626908826733056,0.311086433889265,-0.0014156680086772225,7.5,0.0,0.075,0.145,0.13
0.554,15.0,1.1493904771754492e+18,0.06947069209440114,0.3355912106666758,0.0031931663272603663,0.30752330837769065,0.13023599319645185,-0.00211880027034669,0.24407897732413664,0.12766962208955343,-0.0014002423250807292,-0.029132128982408256,0.3289782032664487,0.004297311914858177,0.1866790079809604,0.12613807314373537,-0.00072637438226623,0.2903457082445913,0.17770298007546947,-0.0013915888416376591,-0.02842737338433496,0.32503171848672263,0.0042415282364137415,0.16384883750902626,0.1742012461654933,0.00012437361642266576,0.2814097638989425,0.17211149505196846,-0.001348089730359585,0.055881667130581826,0.17299208126957494,0.0014050066613456493,0.6907456083762152,0.32057696115792234,-0.004415272076113355,0.5404377429150573,0.3142598177134676,-0.0027260698761259177,0.20116657077421474,0.16958317818375293,-0.00034814980684879927,0.2930348064510439,0.16754882628762527,-0.0014850453465591145,0.4234496031504471,0.3104898974720307,-0.0013893502895435982,7.5,0.011111111111111122,0.075,0.145,0.13
0.556,15.0,1.1493904768033111e+18,0.06944735797204407,0.3362293379383439,0.0032011037501273134,0.30821885153366385,0.13022819757492535,-0.0021275413296331838,0.24377905271566563,0.12766198008499066,-0.0013970039668697518,-0.02913313536278428,0.32960375589302576,0.004304830618505208,0.18668793912380952,0.12613052281410547,-0.0007265818220022592,0.2869887728524255,0.17744790495839388,-0.0013547736394343695,-0.02842577881747682,0.3256497668656164,0.004248925682999417,0.16386050789192935,0.17395119744238519,0.00012122831920030708,0.27833413342773033,0.17186444596066008,-0.0013145438152593891,0.05585512906547782,0.1732261646016427,0.0014081339696527305,0.6929208196218967,0.3199610447193714,-0.004449414763882126,0.5394021396443256,0.3136560382434564,-0.002721380456059211,0.20375131897832877,0.16981264877639834,-0.0003762470639737967,0.29474203740764005,0.16777554410761802,-0.0015031111481211105,0.42060128312321876,0.3098933610547964,-0.0013626749051478082,7.5,0.022222222222222244,0.075,0.145,0.13
0.558,15.0,1.1493904764312847e+18,0.06942401435655961,0.3368674652100121,0.0032090412868556167,0.308889130770963,0.13022040195339885,-0.00213598139496318,0.24345688355610992,0.12765433808042792,-0.0013934965756228527,-0.0291341421129958,0.33022930851960286,0.004312349326588646,0.18669606135521769,0.12612297248447557,-0.0007267795996720074,0.2835988380393713,0.1771928298413183,-0.0013175513161332868,-0.02842418418051125,0.3262678152445102,0.004256323128743845,0.16387178020064125,0.17370114871927705,0.00011808768992817242,0.27522626265199485,0.1716173968693517,-0.0012806008387005435,0.05582857862160413,0.17346024793371048,0.001411261426418792,0.6950412951737839,0.31934512828082057,-0.004482908296092913,0.5383259406721131,0.3130522587734452,-0.0027161985704505644,0.20634965327430085,0.1700421193690438,-0.00040451039531141974,0.296423935816821,0.1680022619276108,-0.001520877305760351,0.4177251072186817,0.30929682463756214,-0.0013356535018278794,7.5,0.03333333333333337,0.075,0.145,0.13
0.56,15.0,1.1493904760593718e+18,0.06940066124326641,0.33750559248168027,0.003216978937501448,0.30953396796152177,0.13021260633187232,-0.0021441182932690887,0.2431126499336678,0.12764669607586515,-0.0013897222497629372,-0.029135149233177882,0.3308548611461799,0.0043198680391101085,0.18670337032089554,0.12611542215484567,-0.0007269676704044642,0.28017684148907135,0.1769377547242427,-0.0012799329997815433,-0.028422589473434675,0.32688586362340405,0.004263720573646984,0.16388264609138017,0.17345109999616895,0.00011495183754633242,0.27208700915309053,0.17137034777804333,-0.0012462709784874183,0.05580201579176701,0.17369433126577824,0.0014143890317300893,0.6971064028260446,0.31872921184226966,-0.004515744999978171,0.5372095977414715,0.312448479303434,-0.0027105295364241496,0.20896131377644586,0.1702715899616892,-0.00043293675975133983,0.29808014668659627,0.16822897974760356,-0.0015383394728306096,0.4148220625891385,0.30870028822032786,-0.0013082978279802464,7.5,0.04444444444444449,0.075,0.145,0.13
0.562,15.0,1.1493904756875706e+18,0.06937729862747878,0.3381437197533484,0.0032249167021209837,0.310153187996859,0.13020481071034581,-0.0021519498870141117,0.24274653707264127,0.1276390540713024,-0.0013856831503483848,-0.029136156723465693,0.33148041377275694,0.004327386756071218,0.18670986116265584,0.12610787182521574,-0.0007271459819481577,0.2767237308965144,0.17668267960716713,-0.0012419299425828507,-0.028420994696243533,0.32750391200229784,0.00427111801770879,0.16389309786049705,0.17320105127306085,0.00011182086218016808,0.26891723973731185,0.17112329868673495,-0.0012115645255962669,0.055775440568769215,0.173928414597846,0.0014175167856729479,0.699115517746685,0.3181132954037188,-0.0045479172890679105,0.5360535710192437,0.31184469983342283,-0.002704378774896584,0.2115860341575077,0.17050106055433462,-0.00046152303866533496,0.29971032242165113,0.16845569756759635,-0.0015554933894279992,0.4118931441180294,0.3081037518030936,-0.0012806197294325393,7.5,0.05555555555555561,0.075,0.145,0.13
0.5640000000000001,15.0,1.1493904753158838e+18,0.06935392650450938,0.33878184702501657,0.0032328545807704537,0.3107466188438423,0.1301970150888193,-0.002159474074896476,0.24235873525121732,0.12763141206673964,-0.0013813815000708195,-0.029137164583994384,0.332105966399334,0.004334905477473596,0.18671552861569654,0.12610032149558584,-0.00072731447600484,0.27324046364092386,0.17642760449009154,-0.0012035535168770746,-0.028419399848934254,0.3281219603811916,0.004278515460929222,0.16390312836445828,0.17295100254995274,0.00010869485627346831,0.26571783021253204,0.17087624959542658,-0.0011764918817026232,0.05574885294540744,0.17416249792991376,0.0014206446883337346,0.701068022655835,0.3174973789651679,-0.004579417665378205,0.5348583288708123,0.3112409203634116,-0.002697751807869985,0.21422354166946414,0.17073053114698003,-0.0004902660361263321,0.30131412298893473,0.1686824153875891,-0.0015723348844087445,0.40893935402943093,0.3075072153858593,-0.0012526311447860414,7.5,0.06666666666666674,0.075,0.145,0.13
0.5660000000000001,15.0,1.1493904749443099e+18,0.06933054486966604,0.33941997429668475,0.0032407925735061043,0.3113140916009523,0.1301892194672928,-0.002166688792518594,0.2419494397171477,0.1276237700621769,-0.001376819582268485,-0.02913817281489915,0.332731519025911,0.004342424203318865,0.18672036709409348,0.12609277116595594,-0.0007274730893968873,0.2697280064495062,0.17617252937301595,-0.001164815211214895,-0.028417804931503282,0.3287400087600854,0.004285912903308237,0.16391273095226538,0.17270095382684464,0.00010557390554863633,0.26248966516547667,0.1706292005041182,-0.001141063556500966,0.0557222529144724,0.17439658126198151,0.001423772739798889,0.7029633080088624,0.31688146252661703,-0.004610238721550616,0.5336243476285805,0.31063714089340044,-0.0026906542557289426,0.21687355716689294,0.17096000173962544,-0.0005191624791580643,0.30289121608060227,0.16890913320758189,-0.0015888598773762341,0.40596170149533534,0.306910678968625,-0.0012243441007296712,7.5,0.07777777777777785,0.075,0.145,0.13
0.5680000000000001,15.0,1.1493904745728507e+18,0.06930715371825669,0.34005810156835287,0.0032487306803842416,0.31185544055510134,0.1301814238457663,-0.002173592013062232,0.2415188506012869,0.12761612805761413,-0.0013719997399144028,-0.02913918141631528,0.33335707165248807,0.004349942933608647,0.18672437076511586,0.12608522083632603,-0.0007276217550932093,0.26618733507935816,0.17591745425594035,-0.00112572662632279,-0.02841620994394707,0.3293580571389792,0.00429331034484579,0.1639218994084803,0.17245090510373653,0.00010245808981765382,0.2592336377267246,0.17038215141280982,-0.0011052901650320023,0.05569564046874911,0.17463066459404927,0.0014269009401549225,0.704800772174995,0.3162655460880661,-0.004640373143049555,0.5323521113612484,0.3100333614233892,-0.002683091834462295,0.2195357951329076,0.1711894723322709,-0.0005482090180154647,0.30444127727422743,0.16913585102757464,-0.0016050643806363315,0.4029612022408673,0.3063141425513907,-0.0011957707073273355,7.5,0.08888888888888898,0.075,0.145,0.13
0.5700000000000001,15.0,1.1493904742015054e+18,0.06928375304558496,0.3406962288400211,0.003256668901461173,0.312370503237986,0.1301736282242398,-0.0021801817479703382,0.2410671728300406,0.1276084860530514,-0.0013669243745788261,-0.029140190388378083,0.3339826242790652,0.004357461668344566,0.18672753361511915,0.12607767050669613,-0.0007277604031010367,0.26261943398316306,0.1756623791388648,-0.0010862994712859204,-0.02841461488626206,0.329976105517873,0.004300707785541841,0.16393062790529248,0.17220085638062843,9.934748366577773e-05,0.2559506493255817,0.17013510232150142,-0.001069182424862678,0.05566901560101923,0.17486474792611706,0.0014300292894884154,0.7065798216161067,0.3156496296495153,-0.004669813710305757,0.531042111640353,0.30942958195337805,-0.002675070352894444,0.22220996370766974,0.1714189429249163,-0.0005774022264958957,0.30596399019020176,0.16936256884756745,-0.0016209445011199197,0.3999388781475933,0.30571760613415644,-0.0011669231532805302,7.500000000000001,0.1000000000000001,0.075,0.145,0.13
0.5720000000000001,15.0,1.1493904738302735e+18,0.06926034284695091,0.3413343561116892,0.0032646072367932518,0.31285912048176306,0.1301658326027133,-0.0021864560476232723,0.2405946160370982,0.12760084404848862,-0.0013615959453786236,-0.029141199731222922,0.3346081769056422,0.004364980407528243,0.18672984950682542,0.12607012017706623,-0.000727888961256635,0.2590252959897751,0.17540730402178917,-0.0010465455595364869,-0.028413019758444718,0.3305941538967668,0.004308105225396346,0.16393891096166732,0.1719508076575203,9.624215702673389e-05,0.2526416094377365,0.16988805323019304,-0.001032751153144664,0.05564237830405831,0.17509883125818482,0.0014331577878859871,0.7082998710661921,0.31503371321096435,-0.004698553300861708,0.5296948473036545,0.3088258024833669,-0.002666595709883833,0.22489576471948328,0.17164841351756172,-0.0006067386022812963,0.3074590466462387,0.16958928666756018,-0.001636496442271699,0.39689575685508177,0.3051210697169221,-0.0011378137011680547,7.5,0.11111111111111122,0.075,0.145,0.13
0.5740000000000001,15.0,1.1493904734591578e+18,0.06923692311764909,0.34197248338335734,0.003272545686436877,0.3133211364744932,0.13015803698118678,-0.0021924130020069157,0.2401013944739516,0.12759320204392588,-0.0013560169679180678,-0.029142209444985214,0.33523372953221925,0.004372499151161306,0.18673131222931605,0.12606256984743633,-0.000728007355912669,0.2554059219883853,0.17515222890471357,-0.001006476805020738,-0.028411424560491463,0.3312122022756606,0.004315502664409264,0.16394674340910775,0.1717007589344122,9.314217567293847e-05,0.24930743533579275,0.16964100413888467,-0.000996007263586222,0.055615728570637187,0.17533291459025258,0.0014362864354343311,0.7099603437066541,0.3144177967724135,-0.004726584891525343,0.528310824219505,0.30822202301335566,-0.0026576738914835855,0.22759289371847516,0.17187788411020713,-0.0006362145673113138,0.3089261468089015,0.16981600448755296,-0.0016517165059042288,0.39383287136087014,0.3045245332996878,-0.0011084546826647275,7.5,0.12222222222222234,0.075,0.145,0.13
0.5760000000000001,15.0,1.1493904730881568e+18,0.06921349385297355,0.3426106106550255,0.0032804842504485176,0.3137563988174615,0.13015024135966027,-0.0021980507413779955,0.2395877269162807,0.1275855600393631,-0.0013501900132150619,-0.029143219529800417,0.3358592821587963,0.004380017899245378,0.1867319155421164,0.12605501951780643,-0.0007281155125381155,0.251762320604677,0.17489715378763798,-0.0009661052184089678,-0.028409829292398728,0.3318302506545544,0.00432290010258055,0.16395412036280713,0.1714507102113041,9.004760162635606e-05,0.2459490518294638,0.1693939550475763,-0.0009589617634585975,0.05558906639351955,0.17556699792232033,0.0014394152322201978,0.7115606713403212,0.3138018803338626,-0.004753901560473498,0.5268905550498973,0.3076182435433445,-0.0026483109681139268,0.2303010400128646,0.17210735470285257,-0.0006658264681874711,0.31036499934207656,0.17004272230754572,-0.0016666010940162696,0.3907512596189986,0.30392799688245353,-0.0010788584937409993,7.5,0.13333333333333347,0.075,0.145,0.13
0.578,15.0,1.1493904727172708e+18,0.06919005504821688,0.3432487379266937,0.003288422928884642,0.31416475857976023,0.13014244573813377,-0.0022033674369519324,0.2390538365724907,0.12757791803480037,-0.0013441177065777639,-0.02914422998580406,0.33648483478537333,0.004387536651782085,0.1867316532140479,0.12604746918817653,-0.0007282133562472785,0.2480955078803942,0.17464207867056242,-0.0009254429032093752,-0.028408233954162983,0.3324482990334482,0.004330297539910163,0.1639610371974312,0.171200661488196,8.695849350466633e-05,0.24256739100411084,0.1691469059562679,-0.0009216257504783507,0.05556239176546543,0.1758010812543881,0.0014425441783304227,0.7131002945698457,0.3131859638953117,-0.004780496489340114,0.5254345590071685,0.30701446407333327,-0.002638513091718769,0.2330198867078224,0.172336825295498,-0.0006955705766083995,0.31177532155231247,0.1702694401275385,-0.0016811467105744568,0.3876519641372676,0.30333146046521925,-0.001049037589845352,7.5,0.1444444444444446,0.075,0.145,0.13
0.58,15.0,1.1493904723465009e+18,0.06916660669866684,0.3438868651983618,0.003296361721801739,0.3145460703530624,0.13013465011660727,-0.0022083613015578354,0.2384999509904235,0.1275702760302376,-0.0013378027265070374,-0.0291452408131317,0.3371103874119504,0.004395055408773054,0.18673051905784366,0.1260399188585466,-0.0007283008122660155,0.24440650694595198,0.17438700355348682,-0.0008845020519228884,-0.028406638545780648,0.3330663474123419,0.004337694976398059,0.1639674895267619,0.17095061276508788,8.387490681188036e-05,0.23916339194335348,0.16889985686495956,-0.0008840104096698154,0.05553570467922827,0.17603516458645585,0.0014456732738518851,0.7145786629706021,0.31257004745676087,-0.004806362965357018,0.5239433616131047,0.3064106846033221,-0.0026282864928461568,0.23574911074691987,0.1725662958881434,-0.000725443089836148,0.3131568395309499,0.17049615794753126,-0.0016953499632573745,0.3845360315733795,0.302734924047985,-0.001019004481071391,7.5,0.15555555555555511,0.075,0.145,0.13
0.582,15.0,1.1493904719758478e+18,0.06914314879960948,0.34452499247003,0.0033043006292563584,0.3149001923075727,0.13012685449508077,-0.00221303059029578,0.23792630196078932,0.12756263402567486,-0.0013312478035769838,-0.029146252011918974,0.3377359400385274,0.00440257417021991,0.18672850695953447,0.1260323685289167,-0.0007283778063471236,0.24069634770395998,0.17413192843641123,-0.000843294942114489,-0.028405043067248142,0.33368439579123577,0.0043450924120441966,0.1639734731864017,0.17070056404197978,8.079689418261449e-05,0.2357380004650716,0.1686528077736512,-0.0008461270100364275,0.05550900512755789,0.1762692479185236,0.001448802518871544,0.7159952352627091,0.31195413101820996,-0.004831494383428706,0.5224174944564148,0.30580690513331094,-0.0026176374777575257,0.23848838295616592,0.17279576648078881,-0.0007554401311935727,0.3145092882929659,0.170722875767524,-0.001709207565161111,0.38140451233012307,0.30213838763075074,-0.0009887717273115452,7.5,0.1666666666666662,0.075,0.145,0.13
0.584,15.0,1.14939047160531e+18,0.06911968134632643,0.3451631197416981,0.0033122396513050635,0.31522698624583967,0.13011905887355427,-0.0022173736012082216,0.23733312542221915,0.1275549920211121,-0.0013244557192761267,-0.029147263582301516,0.33836149266510446,0.004410092936124281,0.18672561090442819,0.1260248181992868,-0.0007284442651229722,0.23696606651451121,0.17387685331933564,-0.000801833932615492,-0.028403447518561914,0.33430244417012955,0.0043524898468485325,0.16397898421937618,0.17045051531887168,7.772450558963962e-05,0.23229216884275705,0.1684057586823428,-0.0008079869013927454,0.05548229310319757,0.17650333125059137,0.0014519319134764018,0.7173494794817213,0.3113382145796591,-0.004855884248196601,0.5208574949491588,0.30520312566329977,-0.002606572425517381,0.2412373680906288,0.17302523707343423,-0.0007855577505927803,0.3158324119124592,0.1709495935875168,-0.0017227163364653896,0.3782584601497607,0.30154185121351645,-0.0009583519333992794,7.5,0.1777777777777773,0.075,0.145,0.13
0.586,15.0,1.1493904712348893e+18,0.06909620433409916,0.3458012470133663,0.003320178788004478,0.3155263176572204,0.13011126325202776,-0.002221388675925743,0.23672066136375974,0.12754735001654935,-0.0013174293048680377,-0.02914827552441505,0.33898704529168155,0.004417611706487797,0.18672182500048623,0.1260172678696569,-0.0007285001164172556,0.2332167058688597,0.17362177820226005,-0.000760131459747014,-0.028401851899718396,0.33492049254902334,0.0043598872808110235,0.16398401886414213,0.17020046659576357,7.465778851664873e-05,0.22882685552652104,0.1681587095910344,-0.0007696015110206718,0.05545556859888451,0.17673741458265912,0.0014550614577535385,0.7186408731503319,0.3107222981411082,-0.004879526176087358,0.5192639060796914,0.30459934619328854,-0.002595097785070443,0.2439957248836381,0.17325470766607964,-0.0008157919250945898,0.3171259636547046,0.17117631140750955,-0.0017358732060593959,0.3750989317077786,0.30094531479628217,-0.0009277577442417426,7.5,0.18888888888888847,0.075,0.145,0.13
0.588,15.0,1.1493904708645853e+18,0.06907271775820628,0.34643937428503446,0.003328118039411224,0.3157980557722688,0.13010346763050123,-0.00222507420032063,0.23608915372581596,0.12753970801198658,-0.001310171440221278,-0.029149287838395335,0.3396125979182586,0.004425130481312084,0.18671714349915916,0.126009717540027,-0.0007285452895255109,0.22944931406738128,0.17336670308518448,-0.0007182000334041026,-0.028400256210714066,0.33553854092791713,0.004367284713931626,0.16398857354434096,0.16995041787265547,7.159678810216008e-05,0.2253430248598463,0.16791166049972603,-0.0007309823403215402,0.05542883160735115,0.1769714979147269,0.0014581911517901089,0.7198689034458285,0.31010638170255733,-0.004902413897373294,0.5176372761674332,0.3039955667232774,-0.0025832200722769685,0.2467631060985611,0.17348417825872506,-0.0008461385594989566,0.31838970610470546,0.17140302922750233,-0.001748675213126427,0.3719269862061595,0.3003487783790479,-0.0008970018399447684,7.5,0.1999999999999996,0.075,0.145,0.13
0.59,15.0,1.1493904704943988e+18,0.06904922161391884,0.3470775015567026,0.0033360574055819555,0.31604207361563663,0.13009567200897473,-0.002228428605159529,0.23543885030207953,0.12753206600742384,-0.0013026850526207056,-0.02915030052437817,0.34023815054483564,0.004432649260598771,0.18671156081326468,0.1260021672103971,-0.000728579715465145,0.2256649448910031,0.1731116279681089,-0.0006760522331912687,-0.02839866045154539,0.3361565893068109,0.0043746821462103,0.16399264486046733,0.16970036914954734,6.854154726247653e-05,0.22184164679943463,0.16766461140841765,-0.0006921409614171439,0.055402082121324095,0.17720558124679467,0.0014613209956733221,0.7210330673687619,0.3094904652640064,-0.004924541258181866,0.5159781586139562,0.30339178725326615,-0.0025709458669700043,0.24953915858314563,0.1737136488513705,-0.0008765934869662873,0.3196234112921752,0.1716297470474951,-0.0017611195086865246,0.3687436849663393,0.29975224196181355,-0.0008660969309321514,7.5,0.2111111111111107,0.075,0.145,0.13
0.592,15.0,1.1493904701243297e+18,0.069025715896507,0.34771562882837076,0.003343996886573423,0.3162582480601768,0.13008787638744823,-0.0022314503667382607,0.23477000263752787,0.12752442400286107,-0.0012949731155906215,-0.029151313582499394,0.3408637031714127,0.004440168044349491,0.1867050715324322,0.12599461688076719,-0.0007286033271899699,0.22186465728882818,0.1728565528510333,-0.0006337007044796378,-0.0283970646222088,0.3367746376857047,0.004382079577647001,0.16399622958283186,0.16945032042643923,6.549210679166284e-05,0.21832369662567552,0.16741756231710928,-0.0006530890137879043,0.05537532013352589,0.17743966457886243,0.00146445098949046,0.7221328719068003,0.30887454882545556,-0.004945902222519677,0.5142871116568168,0.302788007783255,-0.002558281809968415,0.2523235233264207,0.17394311944401591,-0.0009071524696695565,0.32082686081288014,0.17185646486748787,-0.0017732033570962479,0.36555009102200625,0.29915570554457926,-0.0008350557530611204,7.5,0.22222222222222182,0.075,0.145,0.13
0.594,15.0,1.1493904697543788e+18,0.06900220060123827,0.34835375610003894,0.0033519364824423836,0.31644645987930015,0.13008008076592173,-0.0022341380075310614,0.2340828659280404,0.12751678199829833,-0.0012870386476707546,-0.029152327012894927,0.3414892557979897,0.00444768683256587,0.18669767043736393,0.12598706655113728,-0.0007286160597755391,0.2180495150465438,0.1726014777339577,-0.0005911581546584457,-0.02839546872270071,0.3373926860645985,0.004389477008241688,0.16399932464557196,0.16920027170333113,6.244850544599124e-05,0.21479015465651946,0.1671705132258009,-0.0006138382007984955,0.05534854563667293,0.17767374791093019,0.0014675811333288516,0.7231678341976008,0.30825863238690465,-0.004966490874238748,0.5125646981222022,0.30218422831324376,-0.002545234600122877,0.25511583551814515,0.17417259003666133,-0.0009378111994771127,0.3219998459462783,0.17208318268748063,-0.0017849241375047942,0.3623472687119045,0.298559169127345,-0.0008038910627359353,7.5,0.23333333333333295,0.075,0.145,0.13
0.596,15.0,1.1493904693845459e+18,0.06897867572337868,0.34899188337170706,0.003359876193245625,0.3166065937996084,0.13007228514439523,-0.002236490096818859,0.23337769891770985,0.12750913999373556,-0.001278884711211658,-0.029153340815700708,0.34211480842456676,0.004455205625249541,0.18668935251236565,0.12597951622150738,-0.0007286178505902786,0.21422058646370215,0.1723464026168821,-0.0005484373491559402,-0.02839387275301754,0.33801073444349233,0.004396874437994316,0.1640019271420109,0.16895022298022302,5.941078001581279e-05,0.21124200595372467,0.16692346413449252,-0.0005744002862643233,0.05532175862347593,0.17790783124299794,0.0014707114272759002,0.7241374816933877,0.3076427159483538,-0.004986301418990964,0.510811485173121,0.3015804488432326,-0.002531810991347635,0.2579157246107914,0.17440206062930674,-0.000968565298666061,0.3231421677693891,0.1723099005074734,-0.0017962793452656585,0.359136283272801,0.2979626327101107,-0.0007726156320215254,7.5,0.24444444444444408,0.075,0.145,0.13
0.598,15.0,1.1493904690148314e+18,0.06895514125818994,0.34963001064337523,0.003367816019039959,0.31673853855297995,0.13006448952286873,-0.0022385052513208764,0.2326547637954365,0.12750149798917282,-0.0012705144111424445,-0.02915435499105276,0.34274036105114386,0.0044627244224021345,0.1866801129559722,0.12597196589187745,-0.0007286086394458584,0.21037894402849977,0.17209132749980652,-0.0005055511075667476,-0.028392276713155723,0.3386287828223861,0.0044042718669048435,0.1640040343203038,0.16870017425711492,5.637896538124832e-05,0.2076802400309042,0.16667641504318415,-0.0005347870909264863,0.05529495908664033,0.17814191457506573,0.0014738418714190776,0.7250413523213082,0.3070267995098029,-0.005005328186203017,0.5090280440600504,0.30097666937322143,-0.002518017789598795,0.2607228143840525,0.17463153122195216,-0.0009994103206660706,0.3242536372668324,0.1725366183274662,-0.0018072665933030747,0.3559182004327766,0.2973660962928764,-0.0007412422437590951,7.5,0.2555555555555552,0.075,0.145,0.13
0.6,15.0,1.1493904686452364e+18,0.06893159720093156,0.3502681379150434,0.003375755959882242,0.3168421869278807,0.13005669390134222,-0.0022401821358196527,0.23191432609143608,0.12749385598461005,-0.0012619308937299176,-0.02915536953908714,0.3433659136777209,0.004470243224025284,0.18666994719104668,0.12596441556224755,-0.0007285883687246958,0.20652566408810064,0.17183625238273093,-0.00046251229974922614,-0.028390680603111708,0.3392468312012799,0.004411669294973228,0.1640056435803047,0.16845012553400682,5.335309456443616e-05,0.20410585056285668,0.16642936595187577,-0.0004950104889483413,0.05526814701886802,0.1783759979071335,0.0014769724658459178,0.725878994642655,0.306410883071252,-0.005023565631000674,0.507214949870281,0.3003728899032102,-0.0025038618498820827,0.26353672301185727,0.1748610018145976,-0.0010303417508334585,0.325334075436975,0.17276333614745895,-0.0018178836134324812,0.35269408600500013,0.29676955987564213,-0.0007097836866856138,7.5,0.2666666666666663,0.075,0.145,0.13
0.602,15.0,1.1493904682757597e+18,0.0689080435468599,0.35090626518671153,0.00338369601582936,0.31691743582010984,0.13004889827981572,-0.0022415194637767795,0.23115665457314696,0.1274862139800473,-0.0012531373453366654,-0.02915638445993994,0.34399146630429794,0.004477762030120621,0.18665885087285855,0.12595686523261765,-0.0007285569835011484,0.2026618265278412,0.17158117726565533,-0.00041933384186934364,-0.028389084422881936,0.3398648795801737,0.004419066722199425,0.16400675247104812,0.16820007681089869,5.033319876712783e-05,0.2005198350800249,0.1661823168605674,-0.0004550824044274715,0.05524132241285317,0.17861008123920125,0.0014801032106439987,0.7266499680101277,0.3057949666327011,-0.005041008336119447,0.5053727812773406,0.29976911043319904,-0.0024893500732449843,0.26635706313187807,0.17509047240724301,-0.001061355007255371,0.32638331339412646,0.17299005396745173,-0.0018281282576342794,0.3494650054821457,0.29617302345840785,-0.0006782527505591074,7.5,0.27777777777777746,0.075,0.145,0.13
0.604,15.0,1.1493904679064033e+18,0.06888448029122848,0.3515443924583797,0.0033916361869382374,0.3169641862831249,0.1300411026582892,-0.0022425159979418477,0.23038202114044848,0.12747857197548454,-0.001244136991171949,-0.029157399753747325,0.344617018930875,0.004485280840689779,0.1866468198962322,0.12594931490298775,-0.0007285144316384497,0.1987885144513858,0.17132610214857974,-0.00037602869255113757,-0.02838748817246283,0.3404829279590675,0.004426464148583394,0.16400735868818436,0.16795002808779058,4.731930740090951e-05,0.19692319468231323,0.16593526776925902,-0.0004150148077291908,0.055214485261285376,0.178844164571269,0.00148323410590099,0.7273538427224612,0.30517905019415026,-0.00505765101379173,0.5035021202910763,0.2991653309631878,-0.002474489403769834,0.26918344191751353,0.17531994299988843,-0.0010924454415838756,0.3274011924667259,0.1732167717874445,-0.0018379984992801838,0.3462320236316118,0.29557648704117356,-0.0006466622212916658,7.5,0.2888888888888886,0.075,0.145,0.13
0.606,15.0,1.1493904675371662e+18,0.0688609074292842,0.3521825197300479,0.0033995764732658324,0.31698234357845684,0.1300333070367627,-0.0022431705509563466,0.22959070071817753,0.1274709299709218,-0.0012349330940343202,-0.029158415420645494,0.345242571557452,0.004492799655734393,0.18663385040281633,0.12594176457335785,-0.0007284606638744922,0.19490681384335845,0.17107102703150417,-0.0003326098490385794,-0.02838589185185084,0.34110097633796127,0.004433861574125089,0.16400746007218917,0.16769997936468248,4.431144811797738e-05,0.19331693373830358,0.16568821867795064,-0.0003748197120523511,0.055187635556849274,0.17907824790333676,0.0014863651517046167,0.7279902001778161,0.3045631337555994,-0.005073488507602341,0.5016035520069306,0.29856155149317665,-0.0024592868255747962,0.2720154611523286,0.17554941359253384,-0.0011236083398997562,0.32838756429146543,0.17344348960743727,-0.0018474924343114634,0.34299620409170073,0.2949799506239393,-0.0006150248760920705,7.5,0.29999999999999966,0.075,0.145,0.13
