t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_scanned_mug_x,object_scanned_mug_y,object_scanned_mug_z
0.604,0.0,0.0,0.13736747025918516,0.3074938533319226,0.0010313709052327655,0.2950815488253163,0.30143451964565376,4.7079558475952686e-05,0.36752335925786794,0.24200819450055291,-0.0007492785821233354,0.12400251712611872,0.3074938533319226,0.001110130316565598,0.3085642547092178,0.2978184541068005,-5.333517599672255e-05,0.4695479029578356,0.2978184541068005,-0.0010262399052679502,0.16611019953559727,0.30143451964565376,0.0008210151150717144,0.21333606219313392,0.23723929135208133,0.0001528102009994613,0.35849036829399306,0.23439332391965625,-0.0007417377756182635,8.0,0.0,0.04434171880931107,0.12496430071774256,0.08021776562107996
0.606,0.0,0.0,0.13914807681683972,0.3074938533319226,0.0010207582984364245,0.2965705273459578,0.30143451964565376,3.811782492202487e-05,0.3681363831983681,0.24200819450055291,-0.0007530909885438902,0.12554686132249498,0.3074938533319226,0.0011009480172348232,0.3104148990914436,0.2978184541068005,-6.447480361450353e-05,0.4702076595131445,0.2978184541068005,-0.0010303766931062106,0.16762995067200015,0.30143451964565376,0.000811945920660339,0.21490149028679062,0.23723929135208133,0.00014341937495368446,0.35894161648782885,0.23439332391965625,-0.0007445822662460208,8.0,0.0,0.044340900580538786,0.12496413638388128,0.0802264305718269
0.608,0.0,0.0,0.14094050184551624,0.3074938533319226,0.0010100746590904972,0.29805476945983816,0.30143451964565376,2.9183953798175845e-05,0.36872699285522875,0.24200819450055291,-0.0007567691321868912,0.12710518583067223,0.3074938533319226,0.0010916819520565657,0.3122594237850571,0.2978184541068005,-7.557866990785845e-05,0.4708376768577898,0.2978184541068005,-0.001034335232438064,0.16915792153263798,0.30143451964565376,0.0008028274138419217,0.21646708368574694,0.23723929135208133,0.00013402680639174424,0.3593700237666267,0.23439332391965625,-0.0007472897554090356,8.0,0.0,0.0443400823517665,0.12496397205002,0.08023509552257385
0.61,0.0,0.0,0.14274472388222945,0.3074938533319226,0.000999320108918438,0.29953418293625367,0.30143451964565376,2.02785011148936e-05,0.3692951548027746,0.24200819450055291,-0.0007603127901280551,0.12867750854947582,0.3074938533319226,0.001082332005007502,0.3140976697721489,0.2978184541068005,-8.664581806953953e-05,0.471437928818271,0.2978184541068005,-0.0010381153365059358,0.17069411250452543,0.30143451964565376,0.0007936595886780947,0.2180327167392454,0.23723929135208133,0.00012463324599800636,0.3597755867880975,0.23439332391965625,-0.0007498601990818226,8.0,0.0,0.044339264122994215,0.12496380771615871,0.0802437604733208
0.612,0.0,0.0,0.1445607202824128,0.3074938533319226,0.0009884947766981588,0.3010086759943523,0.30143451964565376,1.140202025640058e-05,0.36984083934584444,0.24200819450055291,-0.0007637217618133301,0.1302638459258403,0.3074938533319226,0.0010728980686946807,0.3159294785095964,0.2978184541068005,-9.767529399209041e-05,0.47200839417248425,0.2978184541068005,-0.001041716848268823,0.1722385233626224,0.30143451964565376,0.00078444244284677,0.2195982632795566,0.23723929135208133,0.00011523944767701555,0.36015830620085354,0.23439332391965625,-0.0007522935772106476,8.0,0.0,0.04433844589422193,0.12496364338229743,0.08025242542406774
0.614,0.0,0.0,0.1463884672141991,0.3074938533319226,0.0009775987982970588,0.30247815731531463,0.30143451964565376,2.5550619078086313e-06,0.37036402052129497,0.24200819450055291,-0.0007669958690717492,0.1318642129414577,0.3074938533319226,0.0010633800444364936,0.31775469195395456,0.2978184541068005,-0.0001086661464167753,0.47254905664750735,0.2978184541068005,-0.0010451396403941024,0.17379115326049716,0.30143451964565376,0.0007751759776981882,0.2211635966419344,0.23723929135208133,0.00010584616843514844,0.36051818663930113,0.23439332391965625,-0.0007545898936871837,8.0,0.0,0.044337627665449644,0.12496347904843615,0.08026109037481469
0.616,0.0,0.0,0.1482279396528216,0.3074938533319226,0.000966632316706341,0.30394253605457117,0.30143451964565376,-6.261826017965211e-06,0.3708646760988653,0.24200819450055291,-0.0007701349561244523,0.1334786230995732,0.3074938533319226,0.0010537778423427894,0.3195731525864118,0.2978184541068005,-0.00011961742708292422,0.47305990491653643,0.2978184541068005,-0.001048383615244241,0.17535200072099635,0.30143451964565376,0.0007658601983109397,0.2227285896847981,0.23723929135208133,9.645416826088149e-05,0.3608552367178185,0.23439332391965625,-0.0007567491763178693,8.0,0.0,0.04433680943667736,0.12496331471457486,0.08026975532556163
0.618,0.0,0.0,0.15007911137513763,0.3074938533319226,0.0009555954820746059,0.3054017218540551,0.30143451964565376,-1.504809845350441e-05,0.37134278758140377,0.24200819450055291,-0.0007731388895898743,0.1351070884119324,0.3074938533319226,0.0010440913813940962,0.3213847034378049,0.2978184541068005,-0.00013052819087766755,0.47354093259497443,0.2978184541068005,-0.0010514487048584155,0.17692106362692483,0.30143451964565376,0.0007564951135479445,0.22429311481013653,0.23723929135208133,8.706421000369929e-05,0.36116946902422004,0.23439332391965625,-0.0007587714767889734,8.0,0.0,0.04433599120790507,0.12496315038071358,0.08027842027630858
0.62,0.0,0.0,0.15194195495427623,0.3074938533319226,0.0009444884517407098,0.30685562485448714,0.30143451964565376,-2.3803213250408128e-05,0.37179834020445596,0.24200819450055291,-0.0007760075584851052,0.13674961938588354,0.3074938533319226,0.0010343205895199411,0.3231891881136895,0.2978184541068005,-0.00014139749598602626,0.4739921382356733,0.2978184541068005,-0.0010543348709290434,0.17849833921173752,0.30143451964565376,0.0007470807361123735,0.2258570439841303,0.23723929135208133,7.767705925166879e-05,0.3614609001125091,0.23439332391965625,-0.0007606568706273826,8.0,0.0,0.04433517297913279,0.1249629860468523,0.08028708522705552
0.622,0.0,0.0,0.15381644175441203,0.3074938533319226,0.0009333113902658781,0.3083041557076902,0.30143451964565376,-3.2526631253000264e-05,0.37223132293521516,0.24200819450055291,-0.0007787408742234183,0.13840622501163893,0.3074938533319226,0.0010244654036762344,0.32498645081945976,0.2978184541068005,-0.00015222440404133398,0.47441352532333103,0.2978184541068005,-0.0010570421047732368,0.1800838240502464,0.30143451964565376,0.0007376170826034975,0.22742024875798758,0.23723929135208133,6.82934842077061e-05,0.361729550494921,0.23439332391965625,-0.000762405457157117,8.0,0.0,0.0443343547503605,0.12496282171299102,0.08029575017780247
0.624,0.0,0.0,0.1557025419256668,0.3074938533319226,0.0009220644694650633,0.3097472255889317,0.30143451964565376,-4.121781637221866e-05,0.37264172847083527,0.24200819450055291,-0.0007813387706079735,0.14007691274969886,0.3074938533319226,0.001014525769921702,0.3267763363855131,0.2978184541068005,-0.0001630079802759554,0.474805102268044,0.2978184541068005,-0.0010595704272991831,0.18167751404934507,0.30143451964565376,0.0007281041735724442,0.22898260028898848,0.23723929135208133,5.891425556456248e-05,0.3619754446332586,0.23439332391965625,-0.0007640173594515885,8.0,0.0,0.04433353652158822,0.12496265737912973,0.08030441512854941
0.626,0.0,0.0,0.15760022439914043,0.3074938533319226,0.0009107478684375347,0.3111847462092908,0.30143451964565376,-4.987623565966759e-05,0.37302955323610676,0.24200819450055291,-0.0007838012038216941,0.14176168851844204,0.3074938533319226,0.0010045016434933425,0.328558690292455,0.2978184541068005,-0.0001737472936722756,0.47516688239801774,0.2978184541068005,-0.001061919888967461,0.18327940443875362,0.30143451964565376,0.0007185420335778522,0.23054396936173416,0.23723929135208133,4.9540146378557086e-05,0.36219861092952216,0.23439332391965625,-0.0007654927242816141,8.0,0.0,0.04433271829281593,0.12496249304526845,0.08031308007929636
0.628,0.0,0.0,0.15950945688207338,0.3074938533319226,0.000899361773596693,0.31261662982804805,0.30143451964565376,-5.850135938182233e-05,0.37339479738049663,0.24200819450055291,-0.000786128152413323,0.14346055668188637,0.3074938533319226,0.0009943929888808834,0.3303333586963381,0.2978184541068005,-0.00018444141711392682,0.47549888395143636,0.2978184541068005,-0.0010640905697473033,0.18488948976178662,0.30143451964565376,0.0007089306912414009,0.2321042264095953,0.23723929135208133,4.017193194208302e-05,0.3623990817158365,0.23439332391965625,-0.0007668317220591955,8.0,0.0,0.044331900064043646,0.12496232871140717,0.0803217450300433
0.63,1.0,0.010708635845449722,0.1614302058531421,0.3074938533319226,0.0008879063786990952,0.3140427892650946,0.30143451964565376,-6.709266109436573e-05,0.3737374647745528,0.24200819450055291,-0.0007883196172796624,0.14517352003762357,0.3074938533319226,0.0009841997799002174,0.33210018845393147,0.2978184541068005,-0.00019508942753722558,0.47580113006749325,0.2978184541068005,-0.001066082579067815,0.18650776386614687,0.30143451964565376,0.0006992701793032028,0.23366324153635562,0.23723929135208133,3.0810389654916173e-05,0.36257689324367726,0.23439332391965625,-0.0007680345467770815,8.0,0.0,0.04433108183527136,0.12496216437754588,0.08033040998079025
0.632,1.0,0.008864372639029916,0.1633624365578893,0.3074938533319226,0.0008763818848726829,0.3154631379133592,0.30143451964565376,-7.564961771664503e-05,0.3740575630056741,0.24200819450055291,-0.0007903756216439991,0.1468988664180528,0.3074938533319226,0.0009739219997657941,0.33386059234813165,0.2978184541068005,-0.00020569040608278566,0.4760737228699653,0.2978184541068005,-0.0010678960557641563,0.18813421989474788,0.30143451964565376,0.0006895605346770413,0.2352208845380454,0.23723929135208133,2.1456298894354243e-05,0.36273208567239884,0.23439332391965625,-0.000769101415944126,8.0,0.0,0.04433029281022345,0.1249619950677313,0.08033911820489323
0.634,1.0,0.007617037888344996,0.16530611300429063,0.3074938533319226,0.0008647885006441998,0.3168775897512493,0.30143451964565376,-8.417170960623277e-05,0.3743551033732472,0.24200819450055291,-0.0007922962110307272,0.1486360343757175,0.3074938533319226,0.0009635699214832187,0.3356149315049379,0.2978184541068005,-0.00021625282944798675,0.4763167194066623,0.2978184541068005,-0.0010695316125789887,0.18976885027656787,0.30143451964565376,0.0006798017985054353,0.23677702492496033,0.23723929135208133,1.2110440884215535e-05,0.3628647030570676,0.23439332391965625,-0.0007700325705164555,8.0,0.0,0.04432954406581906,0.12496181884985516,0.08034788619908523
0.636,1.0,0.006559439291721598,0.16726119795845987,0.3074938533319226,0.0008531264419657917,0.3182860593551042,0.30143451964565376,-9.265842063357321e-05,0.3746301008831506,0.24200819450055291,-0.0007940814532361656,0.15038534030734887,0.3074938533319226,0.0009531469137372304,0.3373627643440622,0.2978184541068005,-0.00022677886438882412,0.4765301436001622,0.2978184541068005,-0.0010709895917991707,0.1914116467175378,0.30143451964565376,0.0006699940162145153,0.23833153194386048,0.23723929135208133,2.7735985627259653e-06,0.362974793335602,0.23439332391965625,-0.000770828274824468,8.0,0.0,0.044328829208378585,0.12496163673111602,0.08035670463983373
0.638,0.0,0.0,0.16922765294049386,0.3074938533319226,0.0008413959322407763,0.3196884619116574,0.30143451964565376,-0.00010110923825670249,0.3748825742416283,0.24200819450055291,-0.000795731438295586,0.15214705109924648,0.3074938533319226,0.0009426510781474423,0.3391036936667099,0.2978184541068005,-0.0002372658614235701,0.4767140263751578,0.2978184541068005,-0.0010722701369601702,0.19306260019146687,0.30143451964565376,0.0006601372375686958,0.23988427460034462,0.23723929135208133,-6.553443550674887e-06,0.36306240831522335,0.23439332391965625,-0.0007714888164956745,8.0,0.0,0.044328143467454124,0.12496144947351502,0.0803655665572906
0.64,0.0,0.0,0.17120543822045922,0.3074938533319226,0.0008295972023485724,0.3210847132305058,0.30143451964565376,-0.00010952365359602179,0.37511254584853343,0.24200819450055291,-0.0007972462784464524,0.15392232747083315,0.3074938533319226,0.0009320808133960566,0.3408365054326883,0.2978184541068005,-0.00024771143735945623,0.4768683645940114,0.2978184541068005,-0.0010733734336101437,0.19472170093100774,0.30143451964565376,0.0006502315167251214,0.24143512168139464,0.23723929135208133,-1.586989948957973e-05,0.36312760365822,0.23439332391965625,-0.0007720145063734026,8.0,0.0,0.04432746703910987,0.12496126056462362,0.08037444239507052
0.642,0.0,0.0,0.1731945128145225,0.3074938533319226,0.0008177304906687801,0.3224747297565821,0.30143451964565376,-0.00011790116150911223,0.375320041789944,0.24200819450055291,-0.0007986261080878831,0.15571168505606192,0.3074938533319226,0.0009214291551665366,0.34256057364469716,0.2978184541068005,-0.0002581083079553266,0.476993188071822,0.2978184541068005,-0.0010742994629232652,0.19638893841866487,0.30143451964565376,0.0006402769122878762,0.24298394177808508,0.23723929135208133,-2.5174981975879862e-05,0.36317043886702827,0.23439332391965625,-0.0007724056784313825,8.0,0.0,0.04432679021748349,0.12496107171989539,0.0803833176556831
0.644,0.0,0.0,0.1751948344812252,0.3074938533319226,0.0008057960431044005,0.3238584285826284,0.30143451964565376,-0.00012624126066556997,0.375505091830152,0.24200819450055291,-0.0007998710837363465,0.15751511638081445,0.3074938533319226,0.000910693009655164,0.344275749208529,0.2978184541068005,-0.00026845271722737983,0.4770885541556254,0.2978184541068005,-0.0010750484037901288,0.1980643013778485,0.30143451964565376,0.0006302734873619335,0.2445306033084524,0.23723929135208133,-3.44679025560225e-05,0.36319097726863336,0.23439332391965625,-0.0007726626896842321,8.0,0.0,0.044326113395857104,0.12496088287516716,0.08039219291629568
0.646,0.0,0.0,0.1772063597179056,0.3074938533319226,0.0007937941131041843,0.3252357274616683,0.30143451964565376,-0.00013454345362184795,0.375667729403028,0.24200819450055291,-0.0008009813839775946,0.15933261231395648,0.3074938533319226,0.0008998724217066489,0.3459818839342107,0.2978184541068005,-0.00027874377061037084,0.47715452499175803,0.2978184541068005,-0.0010756206002929493,0.19974777776397756,0.30143451964565376,0.0006202213096068316,0.24607497454051888,0.23723929135208133,-4.3747871738226363e-05,0.3631892859982939,0.23439332391965625,-0.0007727859200938627,8.0,0.0,0.04432543657423072,0.12496069403043893,0.08040106817690826
0.648,0.0,0.0,0.1792290437572691,0.3074938533319226,0.000781724961684102,0.3266065448194735,0.30143451964565376,-0.00014280724689608716,0.37580799160276235,0.24200819450055291,-0.0008019572094148505,0.1611641620568266,0.3074938533319226,0.0008889674461077966,0.3476788305615995,0.2978184541068005,-0.00028898057896446105,0.47719116750935303,0.2978184541068005,-0.001076016425309745,0.2014393547556341,0.30143451964565376,0.0006101204512900572,0.2476169236154659,0.23723929135208133,-5.301409913062532e-05,0.36316543598259343,0.23439332391965625,-0.000772775772471826,8.0,0.0,0.04432475975260434,0.1249605051857107,0.08040994343752084
0.65,0.0,0.0,0.18126284056410824,0.3074938533319226,0.0007695888574479208,0.32797079976702387,0.30143451964565376,-0.00015103215104291835,0.375925919173986,0.24200819450055291,-0.0008027987826132566,0.1630097531329356,0.3074938533319226,0.000877978147650576,0.349366442785955,0.2978184541068005,-0.00029916225872879377,0.4771985534030237,0.2978184541068005,-0.001076236280415315,0.2031390187457724,0.30143451964565376,0.000599970989340118,0.24915631857095075,0.23723929135208133,-6.226579358030737e-05,0.3631195019218225,0.23439332391965625,-0.0007726326723776231,8.0,0.0,0.044324082930977955,0.12496031634098247,0.08041881869813342
0.652,0.0,0.0,0.18330770283217449,0.3074938533319226,0.0007573860766068861,0.3293284121129562,0.30143451964565376,-0.00015921768072822064,0.3760215565012719,0.24200819450055291,-0.0008035063480405985,0.16486937137788035,0.3074938533319226,0.0008669046011939221,0.35104457528348243,0.2978184541068005,-0.000309287932074927,0.4771767591147381,0.2978184541068005,-0.0010762805957773391,0.20484675533298566,0.30143451964565376,0.0005897730053992883,0.25069302736456245,0.23723929135208133,-7.150216331321651e-05,0.3630515622716958,0.23439332391965625,-0.0007723570680129976,8.0,0.0,0.04432340610935157,0.12496012749625424,0.080427693958746
0.654,0.0,0.0,0.18536366457569453,0.3087994851986617,0.0007529506941989232,0.33067916800490943,0.3001546159652386,-0.00017504277688630554,0.3760949774863199,0.24200819450055291,-0.0008040801720043139,0.16674292072082578,0.3061882214651835,0.0008479131005238188,0.3527132441827992,0.29908300382046615,-0.00031176942877809765,0.47712573085500615,0.2965539043931349,-0.0010837371283296193,0.2065625920021178,0.3027144233260689,0.0005872060079584995,0.2522268786690167,0.23723929135208133,-8.072241607488673e-05,0.36296169749396184,0.23439332391965625,-0.0007719494301122375,8.0,0.016000000000000014,0.04432272928772519,0.124959938651526,0.08043656921935857
0.656,0.0,0.0,0.18743084108366576,0.3101051170654008,0.0007484487149382375,0.33202271997297966,0.2988747122848235,-0.00019082673432051567,0.37614628554020985,0.24200819450055291,-0.0008045206979146021,0.16863022324572452,0.3048825895984444,0.0008288380132657117,0.3543726270229366,0.30034755353413173,-0.00031419414389200487,0.47704528459157,0.2952893546794693,-0.001091018257053221,0.20828659811458938,0.30399432700648404,0.0005845904100261975,0.2537576618960161,0.23723929135208133,-8.992552390161235e-05,0.3628499900373911,0.23439332391965625,-0.0007714102414458335,8.0,0.03200000000000003,0.044322052466098806,0.12495974980679778,0.08044544447997115
0.658,0.0,0.0,0.18950934628166127,0.31141074893213994,0.0007438794470908451,0.33335872136668937,0.29759480860440835,-0.0002065674682114279,0.376175587670716,0.24200819450055291,-0.0008048285462379417,0.1705310994493772,0.30357695773170523,0.0008096804069158842,0.35602290224756933,0.30161210324779736,-0.00031656314265083544,0.47693524103232404,0.2940248049658037,-0.0010981228777545977,0.21001884220359227,0.3052742306868992,0.0005819257954338588,0.2552851664604481,0.23723929135208133,-9.911022326360875e-05,0.3627165260458615,0.23439332391965625,-0.0007707399967064091,8.0,0.048000000000000036,0.04432137564447242,0.12495956096206955,0.08045431974058373
0.66,0.0,0.0,0.19159929270089449,0.31271638079887903,0.0007392422071033066,0.33468682641895414,0.2963149049239932,-0.000222262898656177,0.37618299445001,0.24200819450055291,-0.0008050043590209786,0.17244536826354634,0.30227132586496613,0.0007904413584935337,0.35766424916180173,0.30287665296146293,-0.0003188774957166384,0.4767954256631146,0.2927602552521381,-0.0011050499146811157,0.2117593919549758,0.3065541343673143,0.0005792117529823324,0.256809181820726,0.23723929135208133,-0.0001082752506502005,0.36256139533510034,0.23439332391965625,-0.0007699392127572316,8.0,0.06400000000000006,0.04432069882284604,0.12495937211734132,0.08046319500119631
0.662,0.0,0.0,0.19370079144750113,0.31402201266561813,0.0007345363197883419,0.3360066903099397,0.29503500124357807,-0.00023791095105225646,0.376168619981773,0.24200819450055291,-0.0008050487996967427,0.17437284707722756,0.30096569399822704,0.0007711219544080842,0.35929684788897176,0.30414120267512856,-0.000321138278920039,0.47662566878473744,0.2914957055384725,-0.0011117983207478528,0.2135083141882099,0.30783403804772946,0.0005764478765565219,0.2583294975192236,0.23723929135208133,-0.00011741934281186794,0.3623846913687884,0.23439332391965625,-0.0007690084284926646,8.0,0.08000000000000007,0.04432002200121966,0.12495918327261309,0.08047207026180889
0.664,1.0,0.010612096394394354,0.19581395217204753,0.31532764453235723,0.0007297611185091366,0.33731796923079477,0.2937550975631629,-0.00025350955648066056,0.37613258186772397,0.24200819450055291,-0.0008049625528873204,0.17631335175907326,0.29966006213148794,0.0007517232903255624,0.3609208793274807,0.3054057523887942,-0.0003233465730010654,0.4764258055491272,0.29023115582480685,-0.0011183670777595836,0.2152656748374299,0.3091139417281446,0.0005736337652396083,0.25984590322279455,0.23723929135208133,-0.0001265412370028538,0.36218651123403206,0.23439332391965625,-0.0007679482046947931,8.0,0.09600000000000007,0.044319345179593274,0.12495899442788486,0.08048094552242147
0.666,1.0,0.008681297274333893,0.19793888303927284,0.31663327639909633,0.0007249159453622928,0.338620320447248,0.2924751938827478,-0.0002690566520882819,0.37607500117357284,0.24200819450055291,-0.0008047463242030264,0.17826492950805084,0.29835443026474884,0.0007322464710340535,0.362538135451607,0.30667030210245977,-0.0003255034633501255,0.47619575440871253,0.2889666061111413,-0.0011247551966279156,0.21703153893256852,0.31039384540855974,0.0005707690234267791,0.26135818876336697,0.23723929135208133,-0.00013563967122427934,0.36196695561620834,0.23439332391965625,-0.0007667591238862549,8.0,0.11200000000000009,0.04431869419395848,0.12495879974850185,0.0804898651779699
0.668,1.0,0.007356940558219495,0.20007569069807377,0.31793890826583543,0.0007200001513593755,0.33991340236305456,0.29119529020233265,-0.00028455018146949205,0.3759960023944042,0.24200819450055291,-0.0008044008400381196,0.18022683577886292,0.29704879839800974,0.0007127032133397534,0.36414930692633607,0.3079348518161254,-0.00032761970181288967,0.47593538486477055,0.28770205639747565,-0.0011309621880674213,0.21880597058057955,0.3116737490889749,0.0005678532609384382,0.26286614417860554,0.23723929135208133,-0.00014471338446771386,0.36172612877318955,0.23439332391965625,-0.0007654417901793126,8.0,0.1280000000000001,0.044318078599848876,0.1249585970259671,0.08049884575339766
0.67,0.0,0.0,0.20222448025173953,0.3192445401325746,0.000715013096607005,0.34119687458328096,0.2899153865219175,-0.00029998809504682236,0.37589571341950073,0.24200819450055291,-0.0008039268473631079,0.18219953836880984,0.2957431665312706,0.000693097984514446,0.3657539790256955,0.30919940152979103,-0.0003296994323792702,0.47564451748073155,0.28643750668381,-0.0011369872690857631,0.2205890329467584,0.31295365276939,0.0005648860931328629,0.2643695597526309,0.23723929135208133,-0.00015376111695914528,0.3614641385089522,0.23439332391965625,-0.0007639968291211997,8.0,0.14400000000000013,0.044317492301758916,0.1249583875448133,0.08050787696408027
0.672,0.0,0.0,0.20438535522844528,0.3205501719993137,0.0007099541504854449,0.342470397977414,0.28863548284150237,-0.0003153683504506716,0.37577426549661297,0.24200819450055291,-0.000803325113513687,0.18418421565181226,0.2944375346645315,0.0006734279777743299,0.3673510887148716,0.3104639512434566,-0.00033174016669343344,0.4753229462473546,0.28517295697014444,-0.0011428293630635228,0.22238078823616464,0.31423355644980516,0.0005618671410182805,0.265868226056788,0.23723929135208133,-0.0001627816104032973,0.36118109614657706,0.23439332391965625,-0.0007624248875357757,8.0,0.16000000000000014,0.044316901828339514,0.12495817903819571,0.08051690093332321
0.674,0.0,0.0,0.20655841755201165,0.3218558038660528,0.000704822691825645,0.34373363474228225,0.2873555791610872,-0.0003306889128979608,0.3756317931956837,0.24200819450055291,-0.0008025964259763603,0.18618097786349014,0.2931319027977924,0.0006536861228758808,0.3689405449770599,0.31172850095712223,-0.00033373552654649617,0.4749705178056712,0.2839084072564788,-0.0011484872339452548,0.22418129767515108,0.3155134601302203,0.000558796031364334,0.2673619339904547,0.23723929135208133,-0.00017177360822824005,0.3608771165006458,0.23439332391965625,-0.0007607266333615249,8.0,0.17600000000000016,0.04431631541600646,0.12495796958083656,0.08052593195107542
0.676,0.0,0.0,0.20874376751293836,0.3231614357327919,0.0006996181090846813,0.34498624846477643,0.2860756754806721,-0.00034594775556966097,0.3754684343720344,0.24200819450055291,-0.0008017415921707847,0.18818963298389885,0.2918262709310533,0.0006338717584053789,0.37052253129414164,0.3129930506707878,-0.00033568496583763263,0.47458709729223164,0.28264385754281324,-0.0011539599615771477,0.22599062149300497,0.31679336381063544,0.0005556723968129062,0.268850474821881,0.23723929135208133,-0.00018073585583024032,0.3605523178490404,0.23439332391965625,-0.0007589027554859373,8.0,0.19200000000000014,0.04431572900367341,0.12495776012347741,0.08053496296882763
0.678,0.0,0.0,0.21094150373971948,0.324467067599531,0.0006943398005195558,0.3462279041843574,0.28479577180025695,-0.00036114285998711695,0.37528433012902207,0.24200819450055291,-0.000800761439228889,0.19020998763317465,0.2905206390643142,0.0006139860364824921,0.37209723162230973,0.31425760038445344,-0.00033758958545812925,0.4741725549250859,0.2813793078291476,-0.0011592467367785042,0.22780881890370583,0.3180732674910506,0.0005524958759882736,0.2703336402290503,0.23723929135208133,-0.00018966710081879813,0.36020682190415176,0.23439332391965625,-0.0007569539635763049,8.0,0.20800000000000018,0.044315142591340353,0.12495755066611826,0.08054399398657984
0.68,0.0,0.0,0.21315172317044823,0.3257726994662701,0.0006889871743593035,0.3474582684553381,0.2835158681198418,-0.00037627221638709355,0.37507962478017354,0.24200819450055291,-0.000799656813770815,0.1922418470948985,0.2892150071975751,0.0005940301173864026,0.3736648303496036,0.31552215009811907,-0.00033945048914514397,0.4737267660331828,0.280114758115482,-0.0011643467808576237,0.22963594808780477,0.3193531711714657,0.0005492661136065593,0.2718112223405537,0.23723929135208133,-0.00019856609326181397,0.3598407537835035,0.23439332391965625,-0.0007548809879069731,8.0,0.22400000000000017,0.0443145561790073,0.1249573412087591,0.08055302500433205
0.682,0.0,0.0,0.21537452102471827,0.32707833133300923,0.000683559648975366,0.3486770094089285,0.28223596443942667,-0.0003913338240954687,0.3748544658108064,0.24200819450055291,-0.0007984285816777238,0.19428501533957399,0.28790937533083594,0.0005740051694156246,0.3752255122535405,0.31678669981178464,-0.0003412687832269139,0.4732496110848993,0.2788502084018164,-0.0011692593457881984,0.23147206617443067,0.32063307485188086,0.0005459827605844566,0.27328301377646846,0.23723929135208133,-0.00020743158593083434,0.3594542419797975,0.23439332391965625,-0.0007526845791830834,8.0,0.2400000000000002,0.04431396976667425,0.12495713175139996,0.08056205602208426
0.684,0.0,0.0,0.21760999077582963,0.32838396319974833,0.0006780566530501804,0.3498837968150302,0.28095606075901153,-0.00040632569189950175,0.3746090038391437,0.24200819450055291,-0.0007970776278615209,0.19633929504821515,0.28660374346409684,0.0005539123687471371,0.3767794624588494,0.3180512495254503,-0.0003430455763685414,0.4727409757156949,0.27758565868815077,-0.0011739837143804914,0.2333172292234277,0.321912978532296,0.000542645474147192,0.27474880768923116,0.23723929135208133,-0.00021626233454632282,0.35904741833038756,0.23439332391965625,-0.0007503655083608474,8.0,0.2560000000000002,0.04431338335434119,0.1249569222940408,0.08057108703983647
0.686,0.0,0.0,0.21985822412330588,0.32968959506648743,0.0006724776257439468,0.3510783021437697,0.2796761570785964,-0.00042124583841860277,0.37434339257693094,0.24200819450055291,-0.0007956048560315447,0.1984044876360401,0.28529811159735774,0.0005337528992948556,0.37832686639531693,0.3193157992391159,-0.00034478197931840106,0.4722007507548839,0.27632110897448514,-0.0011785192004472587,0.23517149220762934,0.32319288221271114,0.0005392539179357006,0.2762083978044975,0.23723929135208133,-0.00022505709802289899,0.3586204179861882,0.23439332391965625,-0.0007479245664643878,8.0,0.27200000000000024,0.04431279694200814,0.12495671283668165,0.08058011805758868
0.6880000000000001,0.0,0.0,0.22211931096573023,0.3309952269332265,0.0006668220168595238,0.35226019862675806,0.2783962533981812,-0.0004360922924735312,0.37405778878956364,0.24200819450055291,-0.0007940111884582682,0.20048039327626602,0.28399247973061864,0.0005135279525674712,0.3798679097557514,0.3205803489527815,-0.00034647910465521273,0.4716288322515213,0.27505655926081957,-0.001182865148964386,0.23703490899527346,0.32447278589312634,0.000535807762112982,0.27766157846197886,0.23723929135208133,-0.00023381463871449714,0.35817337938002436,0.23439332391965625,-0.0007453625643991917,8.0,0.28800000000000026,0.044312210529675086,0.1249565033793225,0.08058914907534089
0.6900000000000001,0.0,0.0,0.22439333937390732,0.3323008587999656,0.0006610892870054124,0.35342916131806473,0.27711634971776605,-0.00045086309345395207,0.3737523522557334,0.24200819450055291,-0.0007922975657340644,0.202566810924001,0.28268684786387954,0.0004932387275256812,0.381402778454073,0.3218448986664471,-0.0003481380665358258,0.47102512149939574,0.27379200954715394,-0.0011870209362262042,0.23890753233256362,0.3257526895735415,0.0005323066834696081,0.279108144656247,0.23723929135208133,-0.00024253372265938523,0.35770644419442954,0.23439332391965625,-0.0007426803327622086,8.0,0.30400000000000027,0.04431162411734203,0.12495629392196335,0.0805981800930931
