t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_radius4x_x,object_horizontal_cylinder_radius4x_y,object_horizontal_cylinder_radius4x_z
0.5740000000000001,36.0,10130.432588185562,-1.0703951004412593,0.34197248338335734,0.008549230700559204,-1.2280729864794762,0.13015803698118678,0.008030724623267036,1.2681022415476628,0.12759320204392588,-0.006873476245318574,1.3063653011775012,0.33523372953221925,-0.005882418297192465,-0.3181003521423689,0.12606256984743633,0.002651884333033084,0.41605253956074656,0.17515222890471357,-0.0015616744532643216,1.33460534568692,0.3312122022756606,-0.006066237107406739,0.37233916468102657,0.1717007589344122,-0.0012153039545882358,0.4863234628133026,0.16964100413888467,-0.0020087326736158437,-1.0776350412697924,0.17533291459025258,0.007590517292855011,-1.2213661687768345,0.3144177967724135,0.009098448187918821,1.2875879193372495,0.30822202301335566,-0.005904978504967591,0.07477995928103259,0.17187788411020713,0.0005888605899228111,0.1634025075333754,0.16981600448755296,4.85534542332754e-05,0.521565087073515,0.3045245332996878,-0.001300222014139527,7.5,0.12222222222222234,0.07501687138815295,0.10211682013296994,0.01802677298360169
0.5760000000000001,36.0,10101.814805370816,-1.0583547166112617,0.3426106106550255,0.008478034266577708,-1.2468648404831506,0.13015024135966027,0.00814933936703482,1.2627800743927011,0.1275855600393631,-0.006843100089049798,1.2972704041674834,0.3358592821587963,-0.005823036114112229,-0.3203536158362915,0.12605501951780643,0.0026649322299610524,0.39658340858788727,0.17489715378763798,-0.0014469323146386515,1.3271380017700538,0.3318302506545544,-0.006016650570194194,0.37028456430081397,0.1714507102113041,-0.0012053307268183348,0.46814992190813887,0.1693939550475763,-0.0019015770465943575,-1.0659962542781143,0.17556699792232033,0.007519212235152676,-1.239760626360391,0.3138018803338626,0.009211008294664182,1.28260219498375,0.3076182435433445,-0.00587981805476343,0.07583560847103345,0.17210735470285257,0.0005839643725309199,0.16508573252108683,0.17004272230754572,3.98412886450219e-05,0.5218620852996216,0.30392799688245353,-0.001305822541146369,7.5,0.13333333333333347,0.0750155827187891,0.10203275833240473,0.01811045428586984
0.578,38.0,10176.37541450699,-1.0466376094072882,0.3432487379266937,0.008409620727227732,-1.264891526564486,0.13014244573813377,0.008262043717327706,1.257222589884694,0.12757791803480037,-0.006811212938147404,1.288332957992561,0.33648483478537333,-0.005764713416292661,-0.32266425174197527,0.12604746918817653,0.0026784065101468084,0.3770295060496841,0.17464207867056242,-0.0013316479795039491,1.3198638671081224,0.3324482990334482,-0.0059681382164196335,0.3680762179844605,0.171200661488196,-0.001194503416875708,0.44991045440429933,0.1691469059562679,-0.0017940180957112257,-1.054973039567579,0.1758010812543881,0.007450784013195014,-1.2570513732991808,0.3131859638953117,0.009317679541534217,1.2775952180751071,0.30701446407333327,-0.005853526385462501,0.07690143679465881,0.172336825295498,0.0005790073009467872,0.1667733031834492,0.1702694401275385,3.110224563871006e-05,0.5221191085429636,0.30333146046521925,-0.0013111837490064145,7.5,0.1444444444444446,0.07501592724943072,0.10194880545141154,0.018192780208609895
0.58,39.0,10203.755569657089,-1.035229319911843,0.3438868651983618,0.0083431468476339,-1.2821818316768048,0.13013465011660727,0.008370157060086559,1.2513680009607788,0.1275702760302376,-0.006777913883126739,1.2796124579115444,0.3371103874119504,-0.005707335423483665,-0.32507837049303207,0.1260399188585466,0.002692225023603131,0.3573870280997835,0.17438700355348682,-0.0012158550149771836,1.3127967400838563,0.3330663474123419,-0.005920785118174683,0.3657030328308609,0.17095061276508788,-0.0011827536313162358,0.4316064014792384,0.16889985686495956,-0.0016860635852360387,-1.0443470609849126,0.17603516458645585,0.007386049224924208,-1.2735357017726325,0.31257004745676087,0.009417728524535651,1.272409969613454,0.3064106846033221,-0.00582710720083071,0.07797748006577773,0.1725662958881434,0.0005739891545609075,0.16846508377007752,0.17049615794753126,2.2337128584492273e-05,0.5223360757397262,0.302734924047985,-0.0013163051069698716,7.5,0.15555555555555511,0.07501487675817381,0.10186614275409869,0.01827565600417129
0.582,39.0,10185.193719699408,-1.024132076694202,0.34452499247003,0.008278525874291238,-1.2987398893783926,0.13012685449508077,0.008473852117031312,1.245213758411588,0.12756263402567486,-0.006742832201610624,1.2710363810087222,0.3377359400385274,-0.005651259107238103,-0.32754168681904633,0.1260323685289167,0.0027066644341316925,0.3376679950281025,0.17413192843641123,-0.0010995305979802337,1.3059386791412486,0.33368439579123577,-0.005874674065755723,0.3631628264477862,0.17070056404197978,-0.001170014812733287,0.41324052881374246,0.1686528077736512,-0.0015777215622335234,-1.033961794846258,0.1762692479185236,0.007323697853420618,-1.2894171631757567,0.31195413101820996,0.009512938996745055,1.2669403231020337,0.30580690513331094,-0.005799618386880858,0.07906377313030337,0.17279576648078881,0.0005689097184900665,0.1701609366951489,0.170722875767524,1.3546751984678974e-05,0.5225129132301185,0.30213838763075074,-0.0013211861286538528,7.5,0.1666666666666662,0.0750142815939596,0.10178105210801726,0.018355017053716564
0.584,38.0,10141.605034800697,-1.0134839778779352,0.3451631197416981,0.0082157711786154,-1.3144351198265245,0.13011905887355427,0.008573153689511682,1.2388414346439476,0.1275549920211121,-0.006705952598342856,1.2625937934713463,0.33836149266510446,-0.005596049330061707,-0.3300467128877109,0.1260248181992868,0.002721399030109999,0.3178770436769207,0.17387685331933564,-0.0009827468502526012,1.2992650543687398,0.33430244417012955,-0.005829817409826714,0.3604736684660038,0.17045051531887168,-0.0011562738667734872,0.39481882973526305,0.1684057586823428,-0.0014690086207883978,-1.0238533837782742,0.17650333125059137,0.007262790756581097,-1.3046593992189033,0.3113382145796591,0.009604532266532495,1.2611828528224753,0.30520312566329977,-0.005770423184632404,0.0801603498526229,0.17302523707343423,0.0005637687836587852,0.17186072255790488,0.1709495935875168,4.731941354207403e-06,0.5226495547665122,0.30154185121351645,-0.0013258263720996124,7.5,0.1777777777777773,0.07501359442264482,0.10169512654774035,0.01843208704200882
0.586,38.0,10129.203933774495,-1.0033469955719831,0.3458012470133663,0.008155711349347809,-1.3292434691750603,0.13011126325202776,0.008667278298471314,1.2323096439598318,0.12754735001654935,-0.006667764507764389,1.2542905116216148,0.33898704529168155,-0.005541640489077989,-0.3325986948805106,0.1260172678696569,0.0027363838845442068,0.29801681396344537,0.17362177820226005,-0.000865531592847964,1.2927750704743814,0.33492049254902334,-0.005786067370918299,0.3576355484144467,0.17020046659576357,-0.0011416392112214414,0.37634442913582516,0.1681587095910344,-0.0013599607208653719,-1.0141036245072952,0.17673741458265912,0.007203544790165601,-1.3191813518418167,0.3107222981411082,0.009692290184160068,1.2551851564863865,0.30459934619328854,-0.005739501039775121,0.08126724310203354,0.17325470766607964,0.0005585661468807405,0.17356430016373084,0.17117631140750955,-4.1064669023719855e-06,0.5227459415201763,0.30094531479628217,-0.0013302254398213803,7.5,0.18888888888888847,0.07501285785343471,0.10160724404861969,0.018505710839717707
0.588,38.0,10116.43923033878,-0.9937329851337657,0.34643937428503446,0.008098718219142105,-1.3431825200527607,0.13010346763050123,0.00875608162083337,1.225659144659776,0.12753970801198658,-0.00662861961568707,1.2461582808229736,0.3396125979182586,-0.005488067482220137,-0.33522259275282296,0.126009717540027,0.0027516504745232254,0.2780868487609548,0.17336670308518448,-0.0007479006652695654,1.2864593429694302,0.33553854092791713,-0.005743419177278786,0.35465498125437855,0.16995041787265547,-0.0011261107832507475,0.35782149192928075,0.16791166049972603,-0.0012505966118165949,-1.0047426476097816,0.1769714979147269,0.007146450734532133,-1.3329683673826138,0.31010638170255733,0.009775726401266244,1.2489872487541183,0.3039955667232774,-0.005707137538578655,0.08238448473918773,0.17348417825872506,0.0005533016109401491,0.17527152654580852,0.17140302922750233,-1.2967625617371027e-05,0.5228020220866094,0.3003487783790479,-0.0013343829788467704,7.5,0.1999999999999996,0.0750116949791252,0.10151651007873562,0.018575576217707442
0.59,38.0,10102.83353077125,-0.984680245016209,0.3470775015567026,0.008044862920142809,-1.3562305763023954,0.13009567200897473,0.008839669152370413,1.2189140819484057,0.12753206600742384,-0.0065887624719141126,1.238222200443291,0.34023815054483564,-0.005435520781668828,-0.33793832297699405,0.1260021672103971,0.0027673485597793203,0.25808750262503904,0.1731116279681089,-0.0006298513247570755,1.2803365535231936,0.3361565893068109,-0.005701816521975716,0.35151718402053866,0.16970036914954734,-0.0011097276726289873,0.33925080650657813,0.16766461140841765,-0.0011409412831251786,-0.9958092264843487,0.17720558124679467,0.0070916893731394585,-1.3459884361873353,0.3094904652640064,0.009854752995879722,1.2425552820938925,0.30339178725326615,-0.005673572769005113,0.08351210560254994,0.1737136488513705,0.0005479749846730966,0.17698225698733822,0.1716297470474951,-2.185067698988058e-05,0.5228177524894676,0.29975224196181355,-0.0013382986807487752,7.5,0.2111111111111107,0.07501093046955909,0.10142053798431214,0.018639718405214133
0.592,38.0,10088.29200417237,-0.9762305466105082,0.34771562882837076,0.007994375243067479,-1.3683753436937118,0.13008787638744823,0.008917910716139062,1.2121186660566836,0.12752442400286107,-0.006548337947673268,1.2305085783146066,0.3408637031714127,-0.00538415098363127,-0.3407667278387517,0.12599461688076719,0.0027835976391465673,0.23801899921962497,0.1728565528510333,-0.0005113856986440345,1.2744446461304075,0.3367746376857047,-0.0056613714950249335,0.34819277073800986,0.16945032042643923,-0.0010924011815645967,0.32063083882214144,0.16741756231710928,-0.001030999465136813,-0.9873342328042326,0.17743966457886243,0.007039493346379266,-1.3582187780782016,0.30887454882545556,0.009929177910076746,1.2358725492700038,0.302788007783255,-0.005638603645863826,0.08465013549486794,0.17394311944401591,0.0005425860830487959,0.1786963450443262,0.17185646486748787,-3.075475271910205e-05,0.5227930961830886,0.29915570554457926,-0.00134197228166933,7.5,0.22222222222222182,0.07501090805140599,0.10132127871233898,0.018699477163642675
0.594,38.0,10074.136578692074,-0.9683980348424565,0.34835375610003894,0.007947505816263283,-1.3796318672447925,0.13008008076592173,0.008990732546757802,1.2053613573557447,0.12751678199829833,-0.006507611304350312,1.2229729249232635,0.3414892557979897,-0.005334115935099701,-0.34367483972360097,0.12598706655113728,0.002800522766339334,0.21789006632174146,0.1726014777339577,-0.0003925051289140036,1.2688104663545605,0.3373926860645985,-0.005622311760394854,0.34466080407622773,0.16920027170333113,-0.0010739549942080724,0.30196138700112785,0.1671705132258009,-0.0009207619535780432,-0.9793130668560105,0.17767374791093019,0.0069900478842909765,-1.3697071323823602,0.30825863238690465,0.009998864462790639,1.2290554655882098,0.30218422831324376,-0.0056021299257405606,0.08579860316966134,0.17417259003666133,0.0005371347272507604,0.1804136425689332,0.17208318268748063,-3.967897414107336e-05,0.5227280240536122,0.298559169127345,-0.0013454035623344616,7.5,0.23333333333333295,0.07501026667292401,0.10121550154572172,0.018752691041099657
0.596,38.0,10059.449198424269,-0.9611562415787467,0.34899188337170706,0.007904339509284982,-1.390006188533224,0.13007228514439523,0.009058224914335127,1.1985965374926768,0.12750913999373556,-0.006467113304172055,1.2156209552263404,0.34211480842456676,-0.00528514869899218,-0.34666781534157876,0.12597951622150738,0.00281792613567065,0.19770340135432296,0.1723464026168821,-0.0002732619822291561,1.2634032801835582,0.33801073444349233,-0.005584798391466409,0.34094408646845986,0.16895022298022302,-0.0010542634865760283,0.28324917648205017,0.16692346413449252,-0.0008102275371998119,-0.9717572790093356,0.17790783124299794,0.00694332538859405,-1.3804797334598549,0.3076427159483538,0.010064099089984286,1.2221326270154262,0.3015804488432326,-0.005564850100469864,0.08695753631773043,0.17440206062930674,0.0005316207447578725,0.18213399973337988,0.1723099005074734,-4.862245236875867e-05,0.5226225144186982,0.2979626327101107,-0.0013485923480610089,7.5,0.24444444444444408,0.0750089763265924,0.10110531735622466,0.018801370175941582
0.598,38.0,10044.505004185963,-0.9544413016320571,0.34963001064337523,0.00786471751333273,-1.3996103454232718,0.13006448952286873,0.009120424068336555,1.1918978535785856,0.12750149798917282,-0.006426570237021024,1.2083934513596106,0.34274036105114386,-0.005237283565051179,-0.34970147471529583,0.12597196589187745,0.0028358386874007373,0.1774695086693605,0.17209132749980652,-0.00015367244312709867,1.2581955675189318,0.3386287828223861,-0.0055486469841670326,0.3370629687246238,0.16870017425711492,-0.0010334634732680696,0.2645005584764957,0.16667641504318415,-0.0006994365686331962,-0.9646635674793861,0.17814191457506573,0.006899395161506409,-1.3905592658120451,0.3070267995098029,0.010125039197817947,1.2151769134724464,0.30097666937322143,-0.005526935745853229,0.08812696155368796,0.17463153122195216,0.0005260439694253304,0.1838572650544041,0.1725366183274662,-5.758428843548208e-05,0.5224765530258411,0.2973660962928764,-0.001351538508754931,7.5,0.2555555555555552,0.07500834547955142,0.10099098713937715,0.018844953012782995
0.6,39.0,10071.906116960685,-0.948264831214981,0.3502681379150434,0.007828256637282602,-1.4084673952477098,0.13005669390134222,0.009178002235947684,1.1852872510688433,0.12749385598461005,-0.006386423985563852,1.2012982043077214,0.3433659136777209,-0.005190165226091338,-0.3527825133413855,0.12596441556224755,0.00285399534166526,0.15719083380340348,0.17183625238273093,-3.3799537719777504e-05,1.2531677278163167,0.3392468312012799,-0.005513692417905911,0.3330318058479355,0.16845012553400682,-0.001011677059143702,0.2457209282598144,0.16642936595187577,-0.0005884271551477194,-0.9580505894346657,0.1783759979071335,0.006858237392319117,-1.3999302477599038,0.306410883071252,0.010181820893299783,1.208206642696991,0.3003728899032102,-0.005488824141415417,0.08930690440251715,0.1748610018145976,0.0005204042415654579,0.18558328541826594,0.17276333614745895,-6.656357344167097e-05,0.5222901330492835,0.29676955987564213,-0.0013542419589011936,7.5,0.2666666666666663,0.07500754856942699,0.10087322849468827,0.018885067846565535
0.602,38.0,10018.485324338058,-0.942622956516773,0.35090626518671153,0.007795026578410155,-1.4166058892276248,0.13004889827981572,0.009231097761165154,1.178786645819774,0.1274862139800473,-0.006346806222532776,1.1943394441301973,0.34399146630429794,-0.00514384042802054,-0.35591491959177535,0.12595686523261765,0.002872436271444019,0.13687025609395215,0.17158117726565533,8.634206077351108e-05,1.248278168123552,0.3398648795801737,-0.005479817089416858,0.32888166843556477,0.16820007681089869,-0.000988990374222221,0.22691832457075484,0.1661823168605674,-0.000477231668395482,-0.951885571221505,0.17861008123920125,0.006819964024043202,-1.408639767680553,0.3057949666327011,0.01023435128635563,1.2012019306262804,0.29976911043319904,-0.005450625193582753,0.09049738928615879,0.17509047240724301,0.0005147014080283551,0.1873119061062949,0.17299005396745173,-7.555938870488521e-05,0.5220632550855306,0.29617302345840785,-0.001356702657545254,7.5,0.27777777777777746,0.07500673386620582,0.10075057489580146,0.01891982226785796
0.604,39.0,10036.652353279447,-0.937488006611316,0.3515443924583797,0.007765004093850916,-1.424070280650067,0.1300411026582892,0.009279881951315485,1.1723946228938975,0.12747857197548454,-0.006307848443065737,1.1875145532964952,0.344617018930875,-0.005098334551195934,-0.35909748344403253,0.12594931490298775,0.0028911854069685787,0.11651148597773729,0.17132610214857974,0.00020673507632776555,1.2434989126537117,0.3404829279590675,-0.005446771440986906,0.32463327942007975,0.16795002808779058,-0.0009655898420866451,0.20809915544667515,0.16593526776925902,-0.0003658983408089749,-0.9461926909937357,0.178844164571269,0.006784378414756644,-1.4166850869112433,0.30517905019415026,0.010282912907248221,1.194244287890582,0.2991653309631878,-0.005412219597978556,0.09169843951013056,0.17531994299988843,0.0005089353222823778,0.18904297082097482,0.1732167717874445,-8.45708059131024e-05,0.5217959271474646,0.29557648704117356,-0.0013589206082661425,7.5,0.2888888888888886,0.0750060717500769,0.10062540294072062,0.01895137199374417
0.606,39.0,10023.198661695904,-0.9328249734418352,0.3521825197300479,0.007738023158048184,-1.4309275218150288,0.1300333070367627,0.009324621526120978,1.1661122944773183,0.1274709299709218,-0.006269542157537855,1.180790636144294,0.345242571557452,-0.005053631890434259,-0.3623060011199364,0.12594176457335785,0.0029102354881043423,0.09612188208662845,0.17107102703150417,0.00032735724632260133,1.2388179982302308,0.34110097633796127,-0.005414387617894503,0.3202952029160662,0.16769997936468248,-0.0009415998003323836,0.18926790499416224,0.16568821867795064,-0.00025446562061234705,-0.9409101875904996,0.17907824790333676,0.006751625633382436,-1.4241396389658019,0.3045631337555994,0.010327489324001056,1.1873328097028348,0.29856155149317665,-0.005374096418384431,0.09291007725018181,0.17554941359253384,0.0005031058444944197,0.19077632171256084,0.17344348960743727,-9.359688728122529e-05,0.5214881646570632,0.2949799506239393,-0.0013608958591411519,7.5,0.29999999999999966,0.07500571457541023,0.10049596588757333,0.018979229591676833
0.608,39.0,10004.33130739586,-0.9285472963342988,0.352820647001716,0.007713873722661308,-1.437247160233582,0.1300255114152362,0.00936571819938159,1.159913414275696,0.12746328796635903,-0.006231894039065756,1.174134930001622,0.3458681241840291,-0.005009535071761589,-0.3655163570331452,0.12593421424372794,0.002929441292181986,0.07570878583022356,0.17081595191442858,0.00044816441896680084,1.2342253154440626,0.3417190247168551,-0.005382593841080254,0.3158745982983295,0.16744993064157437,-0.0009170716336469511,0.17042883495444142,0.16544116958664226,-0.00014296041244511986,-0.936072412810081,0.17931233123540452,0.006721335112955425,-1.4310208735041634,0.3039472173170485,0.010368521137697102,1.180564169019871,0.2979577720231654,-0.005336250226078016,0.0941323235389869,0.17577888418517926,0.0004972128416099846,0.19251179940622312,0.17367020742743003,-0.00010263668571078488,0.5211399904367237,0.294383414206705,-0.001362628502702149,7.5,0.3111111111111108,0.07500729769700223,0.10036388609967198,0.019004055597306297
0.61,39.0,9989.943754848871,-0.9245980911341992,0.3534587742733842,0.007692036423646098,-1.443085769524843,0.1300177157937097,0.00940358925616375,1.153766694587867,0.1274556459617963,-0.006194746609883397,1.1675235184467931,0.34649367681060617,-0.004965847519146095,-0.3687111390642629,0.12592666391409804,0.0029486581256834596,0.05527847130091112,0.170560876797353,0.0005691125458027767,1.229710376121914,0.3423370730957489,-0.005351329454089882,0.31137892182872134,0.16719988191846627,-0.0008920482982791792,0.15158624949990643,0.16519412049533388,-3.140828675464519e-05,-0.9317359264091375,0.1795464145674723,0.0066937129642653205,-1.4372925623490214,0.3033313008784976,0.010406113046295967,1.174009029536324,0.29735399255315426,-0.0052992610588003,0.09536519825288038,0.1760083547778247,0.0004912561874330268,0.1942492430297119,0.1738969252474228,-0.00011168924495280186,0.5207514346991944,0.2937868777894707,-0.0013641186758835177,7.5,0.32222222222222197,0.07500826502381663,0.10022990801053334,0.019026663823878288
0.612,39.0,9974.960613213598,-0.9209594619485106,0.35409690154505236,0.007672169956075509,-1.448494484090262,0.13000992017218319,0.009438574138182157,1.147714920735841,0.12744800395723352,-0.006157912143783802,1.1609366281407296,0.3471192294371832,-0.0049224257340576595,-0.3718760754223979,0.12591911358446814,0.0029677815158923866,0.03483671426732571,0.1703058016802774,0.0006901639822761976,1.2252776859806411,0.3429551214746427,-0.005320531527883627,0.30680422919108385,0.16694983319535817,-0.000866574531800179,0.13274265699700655,0.1649470714040255,8.016493142471448e-05,-0.9278592788840629,0.17978049789954006,0.006669098545852065,-1.4430215845136258,0.3027153844399467,0.010440047680733809,1.1676704928390778,0.29675021308314303,-0.005263552898719086,0.09660872009863737,0.1762378253704701,0.0004852357627055384,0.19598849024153783,0.17412364306741557,-0.00012075359977377793,0.5203225350361167,0.29319034137223643,-0.0013653665599617478,7.5,0.33333333333333304,0.07500559344248624,0.10009313569350471,0.01904604703345468
0.614,40.0,9998.199489840137,-0.9176446620192176,0.3547350288167205,0.007654166944591387,-1.4534623675202787,0.13000212455065668,0.009470979651845512,1.1417317998755834,0.12744036195267078,-0.006121647352699022,1.1543561521390728,0.34774478206376025,-0.004879151076461816,-0.37499815560097033,0.12591156325483824,0.0029867258320634173,0.014389090092456237,0.1700507265632018,0.0008112840737752566,1.2209072850067404,0.3435731698535365,-0.005290227096762628,0.3021652061912868,0.16669978447225003,-0.0008406266683130029,0.11390348395554199,0.16470002231271713,0.0001917441918942635,-0.9243419982033909,0.18001458123160782,0.006647243160694025,-1.4483060381005508,0.30209946800139587,0.01047072631509013,1.1614693631877935,0.29614643361313187,-0.005229144355355675,0.09786290660030245,0.17646729596311553,0.00047915145518686897,0.19772937725966222,0.17435036088740835,-0.0001298287761247769,0.51985333640518,0.29259380495500215,-0.0013663723804866873,7.5,0.34444444444444416,0.07500303211743697,0.0999539542705981,0.019062695088311876
0.616,40.0,9984.838432197492,-0.9147810263775407,0.35537315608838865,0.0076381069086456374,-1.457823336455127,0.12999432892913018,0.009500740178696452,1.1358034804983947,0.12743271994810804,-0.0060857944795648525,1.1477447441191526,0.3483703346903373,-0.004835914904692413,-0.37804977368944037,0.1259040129252083,0.003005413011157072,-0.006056502575308938,0.1697956514461262,0.0009324393681220199,1.2165622679962234,0.34419121823243026,-0.0052602964006458605,0.2974894298742258,0.16644973574914193,-0.0008142928226528691,0.09507618360511116,0.16445297322140875,0.0003032969355952006,-0.9211073949319933,0.18024866456367558,0.006627543976602399,-1.453139176959093,0.30148355156284495,0.010498737537980375,1.1552906540044334,0.2955426541431207,-0.005195560254268036,0.09912777408607049,0.17669676655576094,0.000473003159732751,0.19947173889069045,0.1745770787074011,-0.00013891379131356668,0.519343891115894,0.29199726853776786,-0.0013671364072044732,7.5,0.3555555555555553,0.07500315423522226,0.09981191787043663,0.019077843003300326
0.618,40.0,9974.106581096303,-0.9123055695990564,0.35601128336005683,0.007624753858425585,-1.4617685306306643,0.12998653330760365,0.009526859218576383,1.1300513697365406,0.12742507794354527,-0.006050270415329097,1.1411304942450737,0.34899588731691433,-0.00479249314081343,-0.38105294674680174,0.1258964625955784,0.003023677417710113,-0.026500071558529775,0.16954057632905062,0.0010535824734261574,1.2122314741115718,0.34480926661132405,-0.005230518008309396,0.2927848920881765,0.16619968702603383,-0.0007877384570891518,0.07626512836847599,0.16420592413010038,0.0004147784431499353,-0.9181237603313045,0.18048274789574334,0.006609540856966419,-1.4576272629137297,0.3008676351242941,0.010524040872500322,1.1491694660099896,0.2949388746731095,-0.005162110675987945,0.10040333767522293,0.17692623714840638,0.0004667907783740154,0.20121540855956294,0.1748037965273939,-0.00014800765417977935,0.5187942588139788,0.2914007321205336,-0.0013676589539721622,7.5,0.36666666666666636,0.07500492726699419,0.09967102950044923,0.019081502047673365
0.62,40.0,9958.726153210211,-0.9101221334123446,0.35664941063172495,0.007613729881384688,-1.4653877082243079,0.12997873768607715,0.00955048360990045,1.1245001394357923,0.12741743593898253,-0.006015803602785349,1.1344937601604381,0.34962143994349143,-0.004749054325809494,-0.38399351305376656,0.1258889122659485,0.0030416511540765014,-0.04693584811279497,0.16928550121197505,0.001174713436623029,1.2079080524672245,0.34542731499021784,-0.005200824954728124,0.28805630761241846,0.16594963830292572,-0.0007610115227115046,0.0574741721180827,0.16395887503879197,0.000526162480021896,-0.9154261612458051,0.1807168312278111,0.0065930435493546935,-1.4617587812891006,0.3002517186857432,0.010547273889596838,1.1431636478175458,0.2943350952030983,-0.005129006224841348,0.1016896112651229,0.1771557077410518,0.00046051422039497324,0.20296021833973704,0.17503051434738665,-0.00015710936527305773,0.5182045064643811,0.2908041957032993,-0.0013679403786640769,7.5,0.3777777777777775,0.07500590396427854,0.09952605231850341,0.019088083098279415
0.622,39.0,9538.523190355809,-0.9081816993830476,0.3572875379033931,0.007604458027894426,-1.468718832984592,0.12997094206455065,0.009572151901733151,1.1191216601108163,0.12740979393441976,-0.005982542073008235,1.1278201800169014,0.35024699257006847,-0.0047054806055422185,-0.38686131271646534,0.1258813619363186,0.0030592492499405114,-0.0673587035712192,0.16903042609489946,0.0012957976452461666,1.203586441110673,0.3460453633691117,-0.005171176134588677,0.2833074139914682,0.16569958957981762,-0.0007341403081956051,0.03870701015142525,0.1637118259474836,0.0006374259229764054,-0.913037714900011,0.18095091455987888,0.006578262454834103,-1.4655237373727081,0.29963580224719233,0.010568367501217759,1.1373155155576367,0.2937313157330871,-0.005096593992506752,0.10298660751827289,0.1773851783336972,0.0004541734024114459,0.20470599898385333,0.17525723216737943,-0.0001662179170341457,0.5175747083329156,0.29020765928606496,-0.001367981083069897,7.5,0.3888888888888887,0.07500681823748834,0.0993801487023112,0.019094390941539332
0.624,40.0,9934.919560677698,-0.9064492949544604,0.3579256651750613,0.007596644187348654,-1.4717746160224374,0.12996314644302415,0.009592091876565697,1.1138633995410554,0.12740215192985702,-0.0059503170490857555,1.1210986319231655,0.3508725451966455,-0.004661685808921536,-0.3896486438542526,0.1258738116066887,0.0030764107459389243,-0.08776390179234292,0.16877535097782387,0.0014168043272942586,1.1992625712357616,0.34666341174800547,-0.005141538176176005,0.27854081595628444,0.1654495408567095,-0.0007071472388085522,0.01996715430760437,0.16346477685617522,0.0007485466002284998,-0.9109388710390541,0.18118499789194664,0.006565336276751746,-1.4689727272975561,0.2990198858086414,0.010587261739088099,1.1316342022443646,0.2931275362630759,-0.005065127875767365,0.10429433784943853,0.17761464892634263,0.00044776824844841844,0.20645257995487953,0.17548394998737218,-0.00017533229397888688,0.5169049459665392,0.2896111228688307,-0.0013677815127845097,7.5,0.3999999999999998,0.07500622971082116,0.09923329307852029,0.019099782544632037
0.626,40.0,9920.71467931587,-0.904994374677336,0.3585637924467294,0.0075900785244071385,-1.4745077604374377,0.12995535082149764,0.00961037980106361,1.1087544919125119,0.12739450992529425,-0.005918813337694567,1.1143239026047524,0.35149809782322256,-0.004617603204599658,-0.3923522859265099,0.1258662612770588,0.0030930894307878683,-0.10814742256647782,0.16852027586074828,0.0015377050659185472,1.1949204800081261,0.34728146012689926,-0.005111886666653175,0.2737681832596687,0.16519949213360138,-0.0006800479429360984,0.0012595270963737838,0.16321772776486684,0.0008595034407435748,-0.9090580347639898,0.1814190812240144,0.006554147713578412,-1.4721528180963714,0.29840396937009056,0.01060426018000588,1.126089525433495,0.2925237567930647,-0.0050346626727078,0.10561281241284204,0.17784411951898804,0.00044129869001729706,0.20819978945772552,0.17571066780736497,-0.0001844514728850874,0.5161953081722606,0.2890145864515964,-0.0013673421570896572,7.5,0.4111111111111109,0.07500747290018006,0.09908585447833292,0.019104453232837333
0.628,40.0,9911.05580900654,-0.9038606532854028,0.3592019197183976,0.0075851777663744025,-1.4768184324376021,0.12994755519997114,0.009626731893824453,1.1037851905231846,0.1273868679207315,-0.005888205743950682,1.1074741557495866,0.3521236504497996,-0.004573201512929718,-0.3949564268565719,0.1258587109474289,0.0031092659812436327,-0.12850323288326174,0.16826520074367268,0.001658475739860903,1.1905470668878677,0.34789950850579304,-0.005082125829013999,0.26899900571546387,0.16494944341049328,-0.0006529124390950524,-0.017411294615373232,0.16297067867355847,0.0009702669094631081,-0.9073761219050468,0.18165316455608216,0.006544267195920432,-1.4750293211516365,0.29778805293153965,0.010619645226167467,1.1206624058716212,0.2919199773230535,-0.005005017288662649,0.10694204008942922,0.17807359011163348,0.00043476466619274867,0.20994745447132215,0.17593738562735772,-0.00019357442298220678,0.5154458909946907,0.2884180500343621,-0.0013666635488273908,7.5,0.42222222222222205,0.07500879571554679,0.09893817183001621,0.019110188452367453
