t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff,object_gui_scanned_mug_x,object_gui_scanned_mug_y,object_gui_scanned_mug_z
0.786,0.0,0.0,0.689463210901457,0.49844251384251703,-0.0022478681720531695,0.2808780190529804,0.11424860638493947,-0.0020448358864071283,0.21901558085672632,0.24200819450055291,0.0002730697577560498,0.6414795996389122,0.11654519282132811,-0.006291681386255594,0.5828118467877234,0.48275884973039573,-0.0011700431141736663,0.06632030803640837,0.11287805848320531,0.0005232810090615773,0.7041271648604204,0.48862043290636803,-0.002548358521662011,0.33474717376458885,0.23723929135208133,-0.0011859809293335785,0.17044956165507222,0.23439332391965625,0.0007671147482499954,8.0,2.3400000000000003,0.04510083756406959,0.12173997385860434,0.09468619915763077
0.788,0.0,0.0,0.693156966074076,0.500074553675941,-0.0022726638867061923,0.2770744981950094,0.11264872678442056,-0.002018751507222718,0.21880291122690973,0.24200819450055291,0.00027591136372591917,0.642049068999096,0.11491315298790422,-0.006318797359812097,0.5853907153954926,0.48433953687247777,-0.001181667718982947,0.06339694135244532,0.1112973713411233,0.0005397247596565792,0.707253964771098,0.49022031250688697,-0.002566882228242401,0.33341387461432215,0.23723929135208133,-0.0011700945889500903,0.1704642885882722,0.23439332391965625,0.0007673251471750084,8.0,2.3600000000000003,0.04509136525847411,0.12171761001358082,0.09474144214726088
0.79,0.0,0.0,0.6968455898289916,0.5017065935093649,-0.002297404470776533,0.2732419243765647,0.11104884718390162,-0.0019923078121332934,0.2186142634707193,0.24200819450055291,0.00027846339928371824,0.6425601696942796,0.11328111315448033,-0.0063452154701353885,0.5879989209649562,0.48592022401455975,-0.0011936458965711941,0.06050178504105788,0.10971668419904129,0.0005558369141591517,0.7103636726699978,0.4918201921074059,-0.0025852052719643054,0.33207173313808874,0.23723929135208133,-0.0011540949991468898,0.17051116360998386,0.23439332391965625,0.0007671484239766086,8.0,2.3800000000000003,0.045081892952878636,0.1216952461685573,0.09479668513689099
0.792,0.0,0.0,0.7005285420993783,0.5033386333427887,-0.0023220834778344343,0.26938119844423203,0.10944896758338271,-0.001965515481518184,0.21844951739588284,0.24200819450055291,0.0002807271723580034,0.6430126993273702,0.11164907332105645,-0.006370933156478679,0.5906363222359778,0.48750091115664174,-0.0012059761176997736,0.05763540950316738,0.10813599705695928,0.0005716105441908168,0.7134559199152208,0.4934200717079248,-0.002603323211544876,0.3307213479388664,0.23723929135208133,-0.001137989301432089,0.1705900624993745,0.23439332391965625,0.0007665859237160688,8.0,2.4000000000000004,0.04507242064728316,0.12167288232353378,0.0948519281265211
0.794,0.0,0.0,0.7042052801199983,0.5049706731762127,-0.0023466944270779874,0.265493231717416,0.10784908798286374,-0.0019383853255364194,0.21830854173439163,0.24200819450055291,0.00028270412525604094,0.6434064665097028,0.11001703348763253,-0.006395947990076852,0.5933027641803758,0.4890815982987238,-0.0012186566872470488,0.05479837797083179,0.10655530991487724,0.0005870388049405183,0.7165303394468661,0.4950199513084438,-0.002621231623281325,0.32936332086118214,0.23723929135208133,-0.0011217846790414206,0.17070084899804452,0.23439332391965625,0.000765639137043381,8.0,2.420000000000001,0.045062948341687684,0.12165051847851026,0.09490717111615121
0.796,0.0,0.0,0.7078752585951322,0.5066027130096364,-0.002371230805324342,0.26157894564051365,0.10624920838234483,-0.0019109282800208543,0.2181911942701672,0.24200819450055291,0.00028439583319393545,0.6437412908681391,0.10838499365420867,-0.006420257674265929,0.595998078062587,0.4906622854408058,-0.0012316857448748393,0.05199124630331977,0.10497462277279526,0.0006021149376235616,0.7195865659041303,0.49661983090896267,-0.002638926102454841,0.3279982567533945,0.23723929135208133,-0.0011054883541092098,0.170843374909408,0.23439332391965625,0.0007643096990593408,8.0,2.4400000000000004,0.04505347603609221,0.12162815463348674,0.09496241410578132
0.798,0.0,0.0,0.7115379298684709,0.5082347528430604,-0.002395686069024862,0.2576392714295505,0.10464932878182592,-0.0018831554023042527,0.21809732197182033,0.24200819450055291,0.0002858040027646286,0.6440170030493308,0.10675295382078479,-0.006443860044568253,0.5987220815054276,0.4922429725828878,-0.0012450612657563902,0.04921456278423478,0.10339393563071325,0.0006168322719287218,0.7226242357424827,0.4982197105094816,-0.002656402264735784,0.32662676322810413,0.23723929135208133,-0.001089107584815758,0.17101748020256854,0.23439332391965625,0.0007625993881229789,8.0,2.4600000000000004,0.04504400373049673,0.12160579078846322,0.09501765709541143
0.8,0.0,0.0,0.7151927440949267,0.5098667926764843,-0.002420053646303839,0.2536751497134179,0.10304944918130698,-0.0018550778669789224,0.21802676113041342,0.24200819450055291,0.000286930470344791,0.6442334447211717,0.1051209139873609,-0.00646675306874364,0.6014745785609205,0.4938236597249698,-0.001258781061365494,0.046468867919753805,0.10181324848863124,0.0006311842284527576,0.7256429873508777,0.49981959011000054,-0.0026736557475897857,0.3252494504207893,0.23723929135208133,-0.0010726496625122737,0.17122299312062914,0.23439332391965625,0.0007605101246050526,8.0,2.4800000000000004,0.045034531424901256,0.1215834269434397,0.09507290008504155
0.802,0.0,0.0,0.7188391494143261,0.5114988325099081,-0.0024443269390202233,0.24968753016985465,0.10144956958078807,-0.0018267069615915583,0.21797933750213488,0.24200819450055291,0.00028777720044167397,0.6443904685714645,0.10348887415393701,-0.0064889348468068165,0.6042553597861559,0.4954043468670518,-0.0012728427803264239,0.043754694238045316,0.10023256134654923,0.0006451643211215451,0.7286424611689705,0.5014194697105194,-0.0026906822116842997,0.3238669307467636,0.23723929135208133,-0.0010561219088244956,0.1714597302933737,0.23439332391965625,0.0007580439695883254,8.0,2.5000000000000004,0.04502505911930578,0.12156106309841617,0.09512814307467166
0.804,0.0,0.0,0.7224765921269367,0.513130872343332,-0.00246849932485193,0.2456773711563224,0.09984968998026914,-0.0017980540822750263,0.21795486645579057,0.24200819450055291,0.00028834628398101636,0.6444879383038263,0.10185683432051315,-0.0065104036110114165,0.6070642023241515,0.49698503400913385,-0.001287243909324264,0.04107256608993117,0.09865187420446722,0.0006587661595970629,0.7316222998042994,0.5030193493110384,-0.0027074773422951846,0.32247981865655406,0.23723929135208133,-0.0010395316727361873,0.1717274968542559,0.23439332391965625,0.0007552031235153908,8.0,2.5200000000000005,0.045015586813710304,0.12153869925339265,0.09518338606430177
0.806,0.0,0.0,0.7261045168707845,0.514762912176756,-0.002492564159402169,0.24164563933592945,0.09824981037975017,-0.0017691307293188669,0.21795315312501445,0.24200819450055291,0.00028863993653714817,0.644525728630861,0.10022479448708921,-0.006531157725800846,0.6099008699896755,0.4985657211512159,-0.0013019817740752271,0.038422999450857295,0.09707118706238516,0.0006719834516694478,0.734582148149399,0.5046192289115574,-0.0027240368507129038,0.32108873038979935,0.23723929135208133,-0.0010228863276536728,0.17202608656162902,0.23439332391965625,0.0007519899247848043,8.0,2.540000000000001,0.04500611450811483,0.12151633540836913,0.09523862905393188
0.808,0.0,0.0,0.7297223668007126,0.5163949520101798,-0.002516514778327256,0.23759330929856226,0.09664993077923129,-0.001739948502680378,0.21797399256509836,0.24200819450055291,0.00028866049650646153,0.6445037252646258,0.09859275465366538,-0.006551195687726348,0.612765113359993,0.5001464082932978,-0.0013170535403565324,0.03580650172423792,0.0954904999203032,0.0006848100056333509,0.737521653498807,0.5062191085120762,-0.002740356475647874,0.3196942837277686,0.23723929135208133,-0.0010061932684526163,0.17235528192414953,0.23439332391965625,0.0007484068482963269,8.0,2.5600000000000005,0.04499664220251935,0.12149397156334561,0.09529387204356199
0.81,0.0,0.0,0.7333295837691296,0.5180269918436037,-0.002540344499485307,0.23352136317739008,0.09505005117871235,-0.001710519097438199,0.21801716991433695,0.24200819450055291,0.00028841042322545464,0.6444218249044221,0.09696071482024149,-0.0065705161253326125,0.6156566698704963,0.5017270954353799,-0.0013324562150953572,0.03322357154623832,0.09390981277822119,0.0006972397326477993,0.7404404656659265,0.5078189881125952,-0.0027564319846345425,0.31829709774460296,0.23723929135208133,-0.0009894599085082472,0.1727148543302848,0.23439332391965625,0.0007444565039460806,8.0,2.5800000000000005,0.044987169896923876,0.12147160771832209,0.0953491150331921
0.812,0.0,0.0,0.736925608508396,0.5196590316770275,-0.002564046625105225,0.22943079026091245,0.09345017157819344,-0.0016808542991903598,0.21808246055978184,0.24200819450055291,0.0002878922950345916,0.6442799352219393,0.0953286749868176,-0.006589117799011254,0.6185752639151774,0.5033077825774619,-0.0013481866475164126,0.03067469859206105,0.09232912563613915,0.0007092666490788101,0.7433382370997077,0.5094188677131141,-0.002772259175433749,0.3168977925573824,0.23723929135208133,-0.0009726936767102596,0.17310456418185438,0.23439332391965625,0.0007401416350724574,8.0,2.6000000000000005,0.0449776975913284,0.12144924387329857,0.09540435802282221
0.8140000000000001,0.0,0.0,0.7405098808147912,0.5212910715104515,-0.0025876144439753333,0.2253225866007247,0.0918502919776745,-0.0016509659793988555,0.21816963030729639,0.24200819450055291,0.0002871088072892529,0.6440779748437828,0.09369663515339371,-0.006606999600822548,0.6215206069518958,0.5048884697195439,-0.0013642415303476013,0.028160363383800614,0.09074843849405714,0.000720884878823953,0.7462146230011102,0.5110187473136331,-0.002787833877432896,0.31549698907512147,0.23723929135208133,-0.0009559020144636126,0.17352416103153256,0.23439332391965625,0.0007354651168536225,8.0,2.6200000000000006,0.044968225285732924,0.12142688002827505,0.09545960101245232
0.8160000000000001,0.0,0.0,0.7440818397340052,0.5229231113438754,-0.0026110412336509898,0.2211977546151812,0.09025041237715559,-0.0016208660906828296,0.21827843555579954,0.24200819450055291,0.00028606277031907834,0.6438158733314199,0.09206459531996983,-0.006624160554285757,0.6244923976123989,0.506469156861626,-0.0013806174010832382,0.025681037099931664,0.08916775135197513,0.0007320886556180943,0.749069281439307,0.5126186269141519,-0.002803151953043499,0.314095308746799,0.23723929135208133,-0.0009390923726764818,0.17397338372423826,0.23439332391965625,0.0007304299546574842,8.0,2.6400000000000006,0.04495875298013745,0.12140451618325153,0.09551484400208243
0.8180000000000001,0.0,0.0,0.7476409237480924,0.5245551511772992,-0.002634320262680472,0.21705730268914095,0.08865053277663662,-0.001590566662062535,0.21840862347558515,0.24200819450055291,0.0002847571073370405,0.6434935711585728,0.09043255548654591,-0.006640599814138487,0.6274903218170435,0.508049844003708,-0.0013973106433042913,0.02323718138649583,0.0875870642098931,0.0007428723253195371,0.751901873467592,0.5142185065146709,-0.0028182092990956323,0.3126933733085266,0.23723929135208133,-0.0009222722087366118,0.17445196054233736,0.23439332391965625,0.0007250392823450159,8.0,2.660000000000001,0.04494928067454197,0.12138215233822801,0.09557008699171254
0.8200000000000001,0.0,0.0,0.7511865709638271,0.5261871910107231,-0.002657444792848432,0.21290224476998462,0.08705065317611774,-0.0015600797941562785,0.21855993219060052,0.24200819450055291,0.00028319485229961317,0.6431110196860959,0.08880051565312205,-0.006656316666065408,0.6305140528941706,0.5096305311457899,-0.0014143174880550421,0.02082924817005228,0.08600637706781111,0.0007532303481757834,0.7547120632389515,0.5158183861151898,-0.0028330018482288256,0.31129180452996297,0.23723929135208133,-0.0009054489834773432,0.17495960935458074,0.23439332391965625,0.0007192963605278268,8.0,2.6800000000000006,0.044939808368946496,0.12135978849320449,0.09562532998134265
0.8220000000000001,0.0,0.0,0.7547182193023937,0.527819230844147,-0.002680408081436162,0.2087335999600967,0.0854507735755988,-0.00152941765433263,0.21873209096456603,0.24200819450055291,0.00028137914771942876,0.6426681811343693,0.08716847581969817,-0.006671310526396771,0.6335632517040816,0.511211218287872,-0.0014316340152755837,0.018457679472457175,0.0844256899257291,0.000763157301068122,0.7574995181212602,0.5174182657157087,-0.002847525570278913,0.3098912239600803,0.23723929135208133,-0.0008886301581345797,0.1754960377687004,0.23439332391965625,0.0007132045747809062,8.0,2.7000000000000006,0.04493033606335102,0.12133742464818097,0.09568057297097277
0.8240000000000001,0.0,0.0,0.7582353066903453,0.5294512706775709,-0.002703203383497873,0.20455239210601,0.08385089397507986,-0.001498592471820202,0.21892482039081526,0.24200819450055291,0.0002793132424318426,0.6421650285532448,0.08553643598627428,-0.006685580941777141,0.6366375667675602,0.5127919054299539,-0.001449256155289532,0.016122907227537217,0.08284500278364709,0.000772647879734279,0.7602639088120619,0.5190181453162277,-0.0028617764736603895,0.3084922526723908,0.23723929135208133,-0.0008718231912959875,0.17606094328758437,0.23439332391965625,0.0007067674338114702,8.0,2.7200000000000006,0.044920863757755544,0.12131506080315745,0.09573581596060288
0.8260000000000001,0.0,0.0,0.7617372712517615,0.5310833105109948,-0.002725823954152207,0.20035964938441503,0.08225101437456095,-0.0014676165327773888,0.2191378325857332,0.24200819450055291,0.00027700048931685186,0.6416015457895793,0.08390439615285039,-0.0066991275888047324,0.639736634398887,0.5143725925720359,-0.0014671796903462915,0.013825353099722479,0.08126431564156508,0.0007816969009683344,0.7630049094528942,0.5206180249167466,-0.002875750606743783,0.3070955110097418,0.23723929135208133,-0.0008550355358437135,0.17665401346895018,0.23439332391965625,0.0006999885675848626,8.0,2.7400000000000007,0.04491139145216007,0.12129269695813392,0.09579105895023299
0.8280000000000001,0.0,0.0,0.7652235515015322,0.5327153503444186,-0.0027482630508881144,0.1961564038852391,0.08065113477404201,-0.0014365021753244762,0.21937083138566804,0.24200819450055291,0.0002744443429778367,0.6409777274523931,0.0822723563194265,-0.0067119502736418335,0.6428600788432866,0.515953279714118,-0.0014854002562172278,0.011565428304703728,0.07968362849948307,0.0007902993047971272,0.7657221977431174,0.5222179045172655,-0.0028894440592275453,0.3057016183287879,0.23723929135208133,-0.0008382746358919258,0.17727492608843542,0.23439332391965625,0.0006928717254084728,8.0,2.7600000000000007,0.04490191914656459,0.1212703331131104,0.0958463019398631
0.8300000000000001,0.0,0.0,0.7686935865396944,0.5343473901778426,-0.002770513935884275,0.19194369119200513,0.07905125517352304,-0.0014052617845405927,0.21962351254719062,0.24200819450055291,0.0002716483573786185,0.6402935788756888,0.08064031648600259,-0.006724048931596687,0.6460075124187509,0.5175339668562,-0.0015039133438450385,0.009343533432179533,0.07810294135740103,0.0007984501566323678,0.768415455053206,0.5238177841177845,-0.002902852963503996,0.30431119274424934,0.23723929135208133,-0.0008215479237204789,0.17792334930602266,0.23439332391965625,0.00068542077397465,8.0,2.780000000000001,0.044892446840969116,0.12124796926808688,0.09590154492949321
0.8320000000000001,0.0,0.0,0.7721468162467459,0.5359794300112665,-0.002792569878341136,0.18772254995968213,0.07745137557300413,-0.001373907787428012,0.2198955639505733,0.24200819450055291,0.00026861618344034755,0.6395491160789692,0.0790082766525787,-0.006735423626677322,0.6491785356621752,0.519114653998282,-0.0015227143010456258,0.00716005827075834,0.07652225421531902,0.0008061446493976739,0.7710843665374616,0.5254176637183035,-0.0029159734960188303,0.30292485087306703,0.23723929135208133,-0.0008048628167060161,0.17859894183571492,0.23439332391965625,0.0006776396953636031,8.0,2.800000000000001,0.04488297453537364,0.12122560542306336,0.09595678791912332
0.834,0.0,0.0,0.7755826814798567,0.5376114698446903,-0.0028144241568246664,0.1834940214902441,0.07585149597248525,-0.0013424526478463625,0.22018666580635932,0.24200819450055291,0.00026535156659975533,0.6387443657254923,0.07737623681915484,-0.006746074551117773,0.6523727374797453,0.520695341140364,-0.0015417983342617349,0.005015381635080833,0.07494156707323704,0.0008133781056297444,0.7737286212461073,0.5270175433188222,-0.0029288018786236725,0.30154320757856357,0.23723929135208133,-0.0007882267142518284,0.1793013531183774,0.23439332391965625,0.000669532585007296,8.0,2.8200000000000007,0.044873502229778164,0.12120324157803984,0.09601203090875343
0.836,0.0,0.0,0.7790006242698992,0.5392435096781141,-0.002836070061620911,0.17925914930615555,0.0742516163719664,-0.0013109088614193325,0.22049649086489137,0.24200819450055291,0.00026185834433032316,0.6378793650783009,0.07574419698573104,-0.006756002024877135,0.6555896953015106,0.5222760282824459,-0.0015611605103675933,0.002909871195227795,0.07336087993115509,0.000820145979552891,0.7763479122367193,0.5286174229193411,-0.0029413343799211946,0.3001668757147213,0.23723929135208133,-0.0007716469947177868,0.18003022349765893,0.23439332391965625,0.0006611036496153464,8.0,2.84,0.04486402992418269,0.12118087773301632,0.09606727389838354
0.838,0.0,0.0,0.7824000880192138,0.540875549511538,-0.0028575008971003344,0.17501897872200567,0.07265173677144746,-0.0012792889504164972,0.22082470462866755,0.24200819450055291,0.00025814044362793855,0.6369541619540671,0.07411215715230715,-0.006765206495111926,0.6588289752400771,0.5238567154245279,-0.0015807957585237916,0.0008438833084787553,0.07178019278907308,0.0008264438591261433,0.7789419366849561,0.5302173025198601,-0.00295356731660231,0.29879646587068726,0.23723929135208133,-0.0007551310123516795,0.18078518439890737,0.23439332391965625,0.0006523572050639679,8.0,2.86,0.04485455761858721,0.1211585138879928,0.09612251688801365
0.84,0.0,0.0,0.7857805177000262,0.5425075893449619,-0.0028787099840910228,0.17077455641451517,0.07105185717092852,-0.0012476054586129258,0.22117096556739124,0.24200819450055291,0.00025420187846262443,0.6359688146747897,0.07248011731888326,-0.006773688535622205,0.662090132253353,0.52543740256661,-0.0016006988720816055,-0.0011822371465133354,0.07019950564699107,0.0008322674680621477,0.7815103959945429,0.531817182120379,-0.002965497054774926,0.29743258611561696,0.23723929135208133,-0.0007386860942232711,0.18156585851099044,0.23439332391965625,0.0006432976742489866,8.0,2.88,0.044845085312991737,0.12113615004296928,0.09617775987764376
0.842,0.0,0.0,0.7891413600534314,0.5441396291783858,-0.0028996906622596854,0.16652692999114227,0.0694519775704096,-0.0012158709461292667,0.22153492533558053,0.24200819450055291,0.00025004674719794005,0.6349233920173843,0.07084807748545938,-0.006781448846271964,0.6653727103112753,0.527018089708692,-0.001620864510535932,-0.0031681569330661605,0.06861881850490906,0.0008376126678170687,0.7840529959064665,0.533417061720898,-0.0029771200112837385,0.2960758417439668,0.23723929135208133,-0.0007223195371624276,0.1823718599709344,0.23439332391965625,0.0006339295849039898,8.0,2.9,0.04483561300739626,0.12111378619794576,0.09623300286727388
0.844,0.0,0.0,0.7924820637888549,0.5457716690118097,-0.0029204362924994598,0.16227714755751624,0.06785209796989067,-0.0011840979842550193,0.22191622899260197,0.24200819450055291,0.0002456792299796686,0.6338179731612062,0.06921603765203549,-0.006788488252384186,0.6686762425664479,0.528598776850774,-0.0016412872015260152,-0.005113554617265606,0.06703813136282705,0.0008424754595507185,0.7865694466073425,0.5350169413214169,-0.0029884326550205956,0.2947268350213469,0.23723929135208133,-0.0007060386047026255,0.18320279455129065,0.23439332391965625,0.0006242575673846621,8.0,2.92,0.044826140701800785,0.12109142235292224,0.09628824585690399
0.846,0.0,0.0,0.7958020797839042,0.5474037088452336,-0.0029409402593234555,0.15802625728392836,0.06625221836937176,-0.0011522991502577338,0.22231451522499235,0.24200819450055291,0.00024110358609541138,0.6326526476335452,0.0675839978186116,-0.0067948077041111365,0.6720002515286168,0.530179463992856,-0.0016619613428831025,-0.007018120726151638,0.06545744422074504,0.0008468519860561277,0.7890594628369083,0.5366168209219357,-0.0029994315082248813,0.2933861649310449,0.23723929135208133,-0.0006898505240311867,0.1840582598501406,0.23439332391965625,0.0006142863524203872,8.0,2.94,0.04481666839620531,0.12106905850789872,0.0963434888465341
0.848,0.0,0.0,0.7991008612845182,0.5490357486786575,-0.0029611959732629605,0.15377530697111227,0.06465233876885282,-0.0011204870221809065,0.222729416570932,0.24200819450055291,0.0002363241513067268,0.631427515253133,0.06595195798518771,-0.00680040827578029,0.6753442492429089,0.531760151134938,-0.0016828812047241448,-0.00888155790322733,0.06387675707866303,0.000850738533657776,0.7915227639946012,0.5382167005224547,-0.003010113147773443,0.292054426921332,0.23723929135208133,-0.0006737624829475631,0.18493784548364814,0.23439332391965625,0.0006040207688341879,8.0,2.96,0.04480719609060983,0.1210466946628752,0.09639873183616421
0.85,0.0,0.0,0.802377864105323,0.5506677885120813,-0.0029811968732692427,0.14952534361554629,0.06305245916833391,-0.0010886741736333403,0.223160559646732,0.24200819450055291,0.00023134533515545085,0.6301426860717031,0.06431991815176383,-0.00680529116521643,0.6787077374717579,0.5333408382770201,-0.0017040409315906664,-0.010703581061225901,0.06229606993658102,0.0008541315340777001,0.7939590742451785,0.5398165801229736,-0.003020474206459531,0.2907322126536615,0.23723929135208133,-0.000657781626831008,0.1858411332810681,0.23439332391965625,0.0005934657412320975,8.0,2.98,0.04479772378501436,0.12102433081785167,0.09645397482579432
0.852,0.0,0.0,0.8056325468301003,0.5522998283455052,-0.003000936429117814,0.14527741297451116,0.06145257956781497,-0.0010568731685727758,0.22360756537519777,0.24200819450055291,0.00022617161824585086,0.6287982803136428,0.06268787831833994,-0.006809457693040358,0.6820902078804384,0.534921525419102,-0.0017254345446318716,-0.012483917532070702,0.06071538279449901,0.0008570275662686989,0.7963681226233366,0.5414164597234925,-0.0030305113742602322,0.28942010975187105,0.23723929135208133,-0.0006419150556189621,0.1867676974821189,0.23439332391965625,0.0005826262876630578,8.0,3.0,0.04478825147941888,0.12100196697282815,0.09650921781542443
0.854,0.0,0.0,0.8088641636716702,0.5522998283455053,-0.0030399926218151407,0.1410328979368453,0.06145257956781494,-0.0010058980008803547,0.2240699834831795,0.24200819450055291,0.00022080754950426173,0.6273946239740396,0.06268787831833991,-0.006793324823943635,0.6854907530349459,0.5349215254191021,-0.0017660241895360357,-0.014221973345430176,0.06071538279449898,0.0008783916039188362,0.7987495363848837,0.5414164597234926,-0.0030594199547981276,0.28811879940374063,0.23723929135208133,-0.0006261698207974766,0.18771710938720654,0.23439332391965625,0.0005715075172504482,8.0,3.0000000000000004,0.044778779173823405,0.12097960312780463,0.09656446080505454
0.856,0.0,0.0,0.8120717646740243,0.5522998283455052,-0.003078772023913981,0.13679351817568838,0.06145257956781497,-0.0009549638204283638,0.22454729269853613,0.24200819450055291,0.00021525853220848103,0.625932248479971,0.06268787831833994,-0.0067764809478683945,0.6889080672322647,0.534921525419102,-0.0018068307313901268,-0.015916833604492663,0.06071538279449901,0.0008992482736791503,0.8011028411263273,0.5414164597234925,-0.003087996919936694,0.2868290561532574,0.23723929135208133,-0.0006105540966199116,0.1886889375296678,0.23439332391965625,0.0005601145743893966,8.0,3.0,0.04476930686822793,0.12095723928278111,0.09661970379468465
0.858,0.0,0.0,0.815254403335648,0.5522998283455052,-0.0031172632359422296,0.1325609907934929,0.06145257956781497,-0.000904091263294481,0.22503896676170013,0.24200819450055291,0.00020953082162420146,0.6244116947192685,0.06268787831833994,-0.006758932441939572,0.6923408365025386,0.534921525419102,-0.001847838501757953,-0.01756759683083491,0.06071538279449901,0.0009195865967879001,0.8034275676803003,0.5414164597234925,-0.003116236576834018,0.2855516497714631,0.23723929135208133,-0.0005950771776141126,0.18968274342165828,0.23439332391965625,0.0005484526366798613,8.0,3.0,0.04475983456263245,0.12093487543775759,0.09667494678431476
0.86,0.0,0.0,0.8184111369496818,0.5522998283455052,-0.003155454899881714,0.1283370296049855,0.06145257956781497,-0.0008533009347081352,0.22554447477124617,0.24200819450055291,0.00020363073286623347,0.6228335128480643,0.06268787831833994,-0.006740685796811144,0.6957877391556259,0.534921525419102,-0.0018890317330012398,-0.019173375413929373,0.06071538279449901,0.000939395755504007,0.8057232522678958,0.5414164597234925,-0.0031441332954816937,0.2842873449231116,0.23723929135208133,-0.0005797483010325811,0.19069808177514933,0.23439332391965625,0.0005365269659759757,8.0,3.0,0.04475036225703698,0.12091251159273407,0.09673018977394487
0.862,0.0,0.0,0.8215410269439587,0.5522998283455052,-0.00319333570325012,0.12412334442101401,0.06145257956781497,-0.0008026134004460463,0.22606328153052294,0.24200819450055291,0.0001975646367516809,0.6211982620981549,0.06268787831833994,-0.006721747614356693,0.6992474463287442,0.534921525419102,-0.0019303945648382866,-0.020733296057011647,0.06071538279449901,0.0009586650985011406,0.8079894366497767,0.5414164597234925,-0.003171681510532839,0.28303690083484273,0.23723929135208133,-0.0005645766428523631,0.19173450072485268,0.23439332391965625,0.0005243429057340831,8.0,3.0,0.0447408899514415,0.12089014774771055,0.09678543276357499
0.864,0.0,0.0,0.8246431392207442,0.5522998283455052,-0.0032308943831814425,0.11992164033371142,0.061452579567815,-0.0007520491782383882,0.22659484789511586,0.24200819450055291,0.00019133895564035975,0.6195065105842723,0.06268787831834,-0.006702124605357779,0.702718622534932,0.534921525419102,-0.0019719110509157072,-0.022246500219083077,0.060715382794499034,0.000977384146218128,0.810225668276001,0.5414164597234925,-0.0031988757231154108,0.28180107096502216,0.23723929135208133,-0.0005495713137931369,0.19279154205296115,0.23439332391965625,0.0005119058783376429,8.0,2.9999999999999996,0.044731417645846025,0.12086778390268703,0.0968406757532051
0.866,0.0,0.0,0.8277165444960012,0.5522998283455052,-0.003268119730502868,0.11573361700340637,0.06145257956781497,-0.0007016287291907574,0.22713863112091057,0.24200819450055291,0.00018496015926524467,0.6177588351113548,0.06268787831833994,-0.006681823587191188,0.7061999262120526,0.534921525419102,-0.00201356516538996,-0.023712144552823698,0.06071538279449901,0.000995542596162985,0.8124315004345013,0.5414164597234925,-0.0032257105026301013,0.2805806026753942,0.23723929135208133,-0.00053474135535529,0.1938687414155945,0.23439332391965625,0.0004992213824003413,8.0,3.0,0.04472194534025055,0.12084542005766351,0.09689591874283521
0.868,0.0,0.0,0.8307603186380031,0.5522998283455053,-0.003305000593805951,0.11156096794770738,0.06145257956781494,-0.0006513724492270971,0.2276940852125275,0.24200819450055291,0.00017843476055570817,0.6159558209818995,0.06268787831833991,-0.006660851481516179,0.7096900102720722,0.5349215254191021,-0.0020553408095154066,-0.025129401338190825,0.06071538279449898,0.001013130328167872,0.8146064923981616,0.5414164597234926,-0.0032521804885321044,0.27937623690469554,0.23723929135208133,-0.0005200957358797544,0.1949656285708388,0.23439332391965625,0.00048629499004874125,8.0,3.0000000000000004,0.04471247303465507,0.12082305621263999,0.09695116173246532
0.87,0.0,0.0,0.8337735430051162,0.5522998283455052,-0.003341525883509976,0.10740537983318417,0.06145257956781497,-0.000601300660558709,0.22826066127190117,0.24200819450055291,0.0001717693114563048,0.6140980618034798,0.06268787831833994,-0.006639215311962716,0.7131875226503424,0.534921525419102,-0.002097221818235643,-0.026497458911478956,0.06071538279449901,0.001030137409592278,0.8167502095704299,0.5414164597234925,-0.0032782803920960294,0.27818870784437516,0.23723929135208133,-0.0005056433466313706,0.19608172760826795,0.23439332391965625,0.00047313234418580954,8.0,3.0,0.0447030007290596,0.12080069236761647,0.09700640472209543
0.872,0.0,0.0,0.8367553047825725,0.5522998283455052,-0.0033776845759153325,0.10326853177006551,0.06145257956781497,-0.0005514336031844304,0.2288378078467784,0.24200819450055291,0.0001649703987438209,0.6121861592965009,0.06268787831833994,-0.006616922201821679,0.7166911068546232,0.534921525419102,-0.0021391919667748845,-0.027815522089617087,0.06071538279449901,0.0010465541004717354,0.8188622236294077,0.5414164597234925,-0.0033040049981632484,0.277018742616566,0.23723929135208133,-0.000491392997907526,0.19721655717983566,0.23439332391965625,0.0004597391557366597,8.0,3.0,0.04469352842346412,0.12077832852259295,0.09706164771172554
