t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_roll_adapt,object_adaptive_cylinder_x,object_adaptive_cylinder_y,object_adaptive_cylinder_z
0.756,0.0,0.0,0.25091343228173585,0.18391491970932286,-0.0003921224547828319,0.4339383869141426,0.3924348111777758,-0.0002378670570945589,0.3357680088235626,0.22990778477552523,-0.000640666308239477,0.298854231515878,0.40032340162132996,0.0006266064631142604,0.352172073713786,0.17812797388142315,-0.0010447316700219825,0.4502747916239175,0.3877270889214977,-0.00037731889741422287,0.27696189799902077,0.18029077614896627,-0.000570110721311308,0.3180582538954113,0.22537732678447722,-0.000547441059321141,0.31636620627583817,0.2226736577236734,-0.0005678362668028611,7.599999999999999,-1.326,0.048287413992151286,0.12500895480708665,0.07908578290137151
0.758,0.0,0.0,0.25255735984213784,0.18285409381759737,-0.00040835603078483087,0.4357991566673649,0.39347473291811313,-0.0002427819239761768,0.33483413649382576,0.22990778477552526,-0.0006351613442882241,0.3018376318199477,0.4013842275130555,0.0006151799759830653,0.3520637504322942,0.17710052723906988,-0.0010504292788482967,0.4499328400284009,0.3887545355638511,-0.00036912153636039835,0.2786145087409448,0.17925085440862903,-0.0005862662615423504,0.3194947274614582,0.22537732678447725,-0.0005560855626656044,0.31540741940685446,0.22267365772367342,-0.0005621552913129884,7.6,-1.3390000000000002,0.04828698057254893,0.12500885550940935,0.07909225577400004
0.76,0.0,0.0,0.2542003146242478,0.18179326792587186,-0.0004245845514975959,0.4376616287343808,0.3945146546584504,-0.0002477070120534869,0.33388409040315564,0.22990778477552526,-0.0006295581103098031,0.30483911235159283,0.40244505340478104,0.000603644529509,0.3519248641003472,0.1760730805967166,-0.0010559440190134656,0.44958800451078307,0.38978198220620436,-0.00036090514693317923,0.2802669676600014,0.17821093266829174,-0.0006024214564359183,0.32092683312105663,0.22537732678447725,-0.0005647044040618856,0.314436910429261,0.22267365772367342,-0.0005564025700990862,7.6,-1.352,0.04828654715294658,0.12500875621173205,0.07909872864662858
0.762,0.0,0.0,0.2558421664118185,0.18073244203414635,-0.00044080723554060876,0.43952580097388344,0.39555457639878777,-0.0002526423140135582,0.33291807802421086,0.22990778477552526,-0.0006238578337657823,0.30785859032270163,0.40350587929650655,0.0005920006016694823,0.35175533530689035,0.1750456339543633,-0.0010612753808759033,0.4492405717966769,0.3908094288485577,-0.00035267145397335233,0.2819191800916103,0.1771710109279544,-0.0006185757403922821,0.3223544801823347,0.22537732678447725,-0.0005732970380194763,0.3134549167184724,0.22267365772367342,-0.0005505795162335253,7.6,-1.3650000000000002,0.048286113733344224,0.12500865691405474,0.07910520151925711
0.764,0.0,0.0,0.2574827850097783,0.17967161614242083,-0.00045702330161638603,0.4413916703251636,0.39659449813912506,-0.00025758781700855026,0.3319363096892671,0.2299077847755253,-0.0006180617594921135,0.31089597982488987,0.40456670518823207,0.0005802486891931827,0.3515550901915827,0.17401818731201002,-0.001066422887969282,0.4488908278075589,0.39183687549091106,-0.0003444221778345952,0.2835710509740324,0.1761310891876171,-0.0006347285454239593,0.3237775781954162,0.22537732678447728,-0.0005818629203871446,0.312461677467998,0.22267365772367345,-0.0005446875539687939,7.6000000000000005,-1.3780000000000001,0.04828568031374187,0.12500855761637744,0.07911167439188564
0.766,0.0,0.0,0.259122040251524,0.1786107902506953,-0.00047323196855449795,0.44325923281144053,0.39763441987946235,-0.00026254350267420734,0.3309389985535697,0.22990778477552526,-0.0006121711494824509,0.31395119183497905,0.40562753107995764,0.0005683893075304066,0.35132406046535725,0.17299074066965667,-0.0010713860971315562,0.44853905760480084,0.3928643221332643,-0.00033615903404576777,0.28522248484925805,0.17509116744727982,-0.0006508793011605155,0.3251960369711863,0.22537732678447725,-0.0005904015084656337,0.3114574336438721,0.22267365772367342,-0.0005387281184659476,7.6,-1.3910000000000002,0.048285246894139516,0.12500845831870014,0.07911814726451417
0.768,0.0,0.0,0.2607598020061709,0.17754996435896975,-0.0004894324553553256,0.4451284835434391,0.39867434161979964,-0.0002675093471498453,0.32992636055815905,0.22990778477552526,-0.0006061872826682665,0.31702413422101444,0.40668835697168315,0.0005564229908202246,0.35106218343003237,0.17196329402730337,-0.0010761645986283232,0.4481855453340316,0.3938917687756176,-0.00032788373297509946,0.2868733858639838,0.17405124570694253,-0.0006670274348538932,0.32660976660003405,0.22537732678447725,-0.0005989122611202544,0.3104424279387824,0.22267365772367342,-0.0005327026555211919,7.6,-1.4040000000000001,0.04828481347453716,0.12500835902102284,0.0791246201371427
0.77,0.0,0.0,0.2623959401857593,0.17648913846724423,-0.0005056239812335599,0.44699941672320953,0.39971426336013693,-0.00027248532109981296,0.32889861439217466,0.22990778477552526,-0.0006001114546958028,0.3201147117488196,0.40774918286340867,0.0005443502918543653,0.35076940199696893,0.17093584738495005,-0.0010807580162704939,0.44783057416984084,0.3949192154179709,-0.00031959797949636403,0.28852365777068,0.1730113239666052,-0.0006831723713842717,0.3280186774705664,0.22537732678447725,-0.0006073946388933408,0.3094169047259051,0.22267365772367342,-0.0005266126212906539,7.6,-1.4170000000000003,0.04828438005493481,0.12500825972334553,0.07913109300977124
0.772,0.0,0.0,0.26403032475241944,0.17542831257551872,-0.0005218057656614434,0.4488720256481888,0.4007541851004742,-0.0002774713897364118,0.32785598145464506,0.22990778477552526,-0.0005939449776998964,0.3232228260890843,0.4088100087551342,0.0005321717820378874,0.35044566470476696,0.16990840074259675,-0.0010851660075262331,0.44747442626083767,0.39594666206032425,-0.0003113034726570996,0.29017320392875035,0.17197140222626792,-0.0006993135332664726,0.32942268028828875,0.22537732678447725,-0.000615848104116535,0.3083811100124544,0.22267365772367342,-0.0005204594820133901,7.6,-1.4300000000000002,0.048283946635332455,0.12500816042566823,0.07913756588239977
0.774,0.0,0.0,0.265662825725494,0.17436748668379318,-0.0005379770284117576,0.45074630271549926,0.40179410684081157,-0.0002824675128442633,0.32679868581577043,0.22990778477552526,-0.0005876891800747189,0.32634837582498305,0.4098708346468597,0.0005198880513466523,0.3500909257359965,0.16888095410024345,-0.0010893882636271411,0.44711738267507667,0.3969741087026775,-0.0003030019053489609,0.29182192730578504,0.1709314804859306,-0.0007154503406569185,0.33082168609424645,0.22537732678447725,-0.000624272121022869,0.307335291392957,0.22267365772367342,-0.0005142447137326858,7.6,-1.4430000000000003,0.0482835132157301,0.12500806112799093,0.0791440387550283
0.776,0.0,0.0,0.2672933131886192,0.17330666079206766,-0.000554136989600558,0.4526222394264833,0.40283402858114886,-0.0002874736448061024,0.32572695417770475,0.22990778477552526,-0.0005813454062414711,0.32949125646032096,0.4109316605385852,0.000507499708281613,0.3497051449329573,0.16785350745789013,-0.0010934245096686382,0.44675972334586384,0.39800155534503084,-0.00029469496398027497,0.293469730478909,0.1698915587455933,-0.0007315822113611504,0.3322156062836219,0.22537732678447725,-0.0006326661558586152,0.3062796980022593,0.22267365772367342,-0.0005079698020157015,7.6,-1.4560000000000002,0.04828307979612775,0.12500796183031362,0.07915051162765684
0.778,0.0,0.0,0.2689216572967654,0.17224583490034212,-0.0005702848697296625,0.45449982639146996,0.40387395032148615,-0.00029248973462998277,0.32464101583484406,0.22990778477552526,-0.000574915016413077,0.33265136042820365,0.4119924864303108,0.000495007379819939,0.34928828781246146,0.1668260608155368,-0.001097274504704523,0.4464017270179553,0.39902900198738417,-0.000286384328150878,0.2951165156362264,0.16885163700525602,-0.000747708560841918,0.3336043526242821,0.22537732678447725,-0.0006410296769948679,0.3052145804682764,0.22267365772367342,-0.0005016362416715152,7.6,-1.4690000000000003,0.04828264637652539,0.12500786253263632,0.07915698450028537
0.78,0.0,0.0,0.27054772828323675,0.1711850090086166,-0.0005864198897288929,0.45637905333477186,0.4049138720618235,-0.0002975157259778788,0.3235411026336286,0.22990778477552526,-0.0005683993863559128,0.33582857710022823,0.4130533123220363,0.0004824117113629959,0.3488403255796338,0.16579861417318353,-0.0011009380418356676,0.44604367119416066,0.40005644862973744,-0.00027807167032930705,0.29676218457836284,0.1678117152649187,-0.000763828802227846,0.3349878372752714,0.22537732678447725,-0.0006493621550388292,0.3041401908644927,0.22267365772367342,-0.0004952455364676177,7.6,-1.4820000000000002,0.04828221295692304,0.12500776323495902,0.0791634573729139
0.782,0.0,0.0,0.2721713964666314,0.1701241831168911,-0.000602541270998074,0.45825990909990844,0.4059537938021608,-0.0003025515571956664,0.32242744893186537,0.22990778477552526,-0.0005617999071486202,0.3390227927961918,0.4141141382137618,0.0004697133666812015,0.348361235140724,0.1647711675308302,-0.0011044149482928216,0.4456858320823644,0.40108389527209076,-0.0002697586555324194,0.29840663872010703,0.16677179352458138,-0.0007799423463226888,0.336365972805244,0.22537732678447725,-0.0006576630629447651,0.3030567826622221,0.22267365772367342,-0.0004887991988449155,7.6,-1.4950000000000003,0.048281779537320685,0.12500766393728172,0.07916993024554243
0.784,0.0,0.0,0.2737925322577623,0.16906335722516558,-0.000618648235448795,0.4601423816550532,0.4069937155424981,-0.00030759716134446215,0.3213002915575788,0.22990778477552526,-0.0005551179849380407,0.3422338907943141,0.4151749641054873,0.00045691302785577317,0.34785099911492556,0.16374372088847688,-0.0011077050855134826,0.4453284845429763,0.4021113419144441,-0.0002614469410075219,0.3000497790921524,0.1657318717842441,-0.0007960486016151776,0.3377386722108311,0.22537732678447725,-0.0006659318761246005,0.30196461068263764,0.22267365772367342,-0.0004822987496312919,7.6,-1.5080000000000002,0.04828134611771833,0.1250075646396044,0.07917640311817097
0.786,0.0,0.0,0.27541100616653935,0.16800253133344,-0.0006347400055459337,0.46202645809870196,0.40803363728283537,-0.00031265246623330713,0.32015986976739674,0.22990778477552526,-0.0005483550406923211,0.34546175134197143,0.4162357899972129,0.00044401139521739274,0.3473096058451958,0.1627162742461236,-0.001110808349212812,0.4449719020368248,0.4031387885567974,-0.0002531381759170733,0.30169150634294073,0.1646919500439068,-0.0008121469742894737,0.339105848934938,0.22537732678447725,-0.0006741680725581231,0.3008639310485795,0.22267365772367342,-0.0004757457177537853,7.6,-1.5210000000000004,0.04828091269811598,0.1250074653419271,0.0791828759907995
0.788,0.0,0.0,0.27702668880881354,0.16694170544171452,-0.000650815804348949,0.4639121246655584,0.40907355902317266,-0.0003177173944531758,0.31900642520447925,0.22990778477552526,-0.0005415125099512289,0.34870625166693753,0.4172966158889384,0.0004310091872818018,0.3467370494080713,0.1616888276037703,-0.0011137246694485532,0.4446163565735045,0.4041662351991507,-0.0002448340010260447,0.3033317207406083,0.1636520283035695,-0.0008282368682362274,0.34046741688496507,0.22537732678447725,-0.0006823711329027645,0.2997550011361504,0.22267365772367342,-0.0004691416399494365,7.6,-1.5340000000000003,0.04828047927851362,0.1250073660442498,0.07918934886342803
0.79,0.0,0.0,0.27863945091318354,0.16588087954998898,-0.0006668748555529473,0.4657993667326347,0.41011348076351,-0.0003227918634122905,0.3178402018559974,0.22990778477552526,-0.000534591842573724,0.3519672659891288,0.4183574417806639,0.00041790714068235836,0.3461333296224737,0.16066138096141697,-0.0011164540106799261,0.44426211866019044,0.405193681841504,-0.00023653604839200305,0.30497032217503667,0.16261210656323216,-0.000844317685064257,0.3418232904509479,0.22537732678447725,-0.0006905405406029269,0.29863807952610766,0.22267365772367342,-0.0004624880604748618,7.6,-1.5470000000000004,0.04828004585891127,0.1250072667465725,0.07919582173605656
0.792,0.0,0.0,0.28024916332776567,0.16482005365826347,-0.0006829163835295204,0.4676881688255632,0.4111534025038473,-0.0003278757853727246,0.31666144601017016,0.22990778477552526,-0.0005275945024828327,0.35524466553285017,0.41941826767238943,0.0004047060100995638,0.3454984520575001,0.15963393431906367,-0.00111899637182046,0.44390945725093117,0.4062211284838573,-0.00022824594105799902,0.3066072101600079,0.16157218482289487,-0.0008603888241128508,0.3431733845236121,0.22537732678447725,-0.0006986757819988238,0.2975134259550617,0.22267365772367342,-0.0004557865308146054,7.6,-1.5600000000000003,0.048279612439308915,0.1250071674488952,0.0792022946086851
0.794,0.0,0.0,0.2818556970269276,0.16375922776653792,-0.0006989396133673665,0.4695785146251162,0.4121933242441846,-0.0003329690674882716,0.31547040621286715,0.22990778477552526,-0.0005205219674078694,0.35853831853953755,0.42047909356411495,0.0003914065681875887,0.34483242803919356,0.15860648767671037,-0.0011213517862847385,0.44355863969643283,0.4072485751262106,-0.00021996529274832344,0.3082422838354667,0.16053226308255758,-0.000876449682464702,0.34451761451233687,0.22537732678447725,-0.0007067763464348092,0.29638130126648915,0.22267365772367342,-0.00044903860938832964,7.6,-1.5730000000000004,0.04827917901970656,0.1250070681512179,0.07920876748131363
0.796,0.0,0.0,0.2834589231179868,0.1626984018748124,-0.0007149437709126911,0.47147038697393095,0.4132332459845219,-0.00033807161184356584,0.3142673332237842,0.22990778477552526,-0.0005133757286240513,0.36184809028099424,0.42153991945584046,0.00037800960549781747,0.3441352746562865,0.15757904103435705,-0.0011235203220290192,0.44320993169434614,0.4082760217685639,-0.00021169570756721345,0.30987544196988975,0.1594923413422203,-0.0008924996549594785,0.34585589636302233,0.22537732678447725,-0.0007148417263671577,0.2952419673615711,0.22267365772367342,-0.0004422458612568944,7.6,-1.5860000000000003,0.04827874560010421,0.1250069688535406,0.07921524035394216
0.798,0.0,0.0,0.28505871284787443,0.16163757598308687,-0.0007309280828093997,0.4733637678834359,0.4142731677248592,-0.0003431833154944304,0.31305247997220054,0.22990778477552526,-0.0005061572906895536,0.365173843073117,0.42260074534756603,0.0003645159303994308,0.3434070147649142,0.15655159439200375,-0.0011255020815856965,0.4428635972400682,0.40930346841091725,-0.00020343877970057335,0.31150658296276323,0.15845241960188297,-0.0009085381342080407,0.3471881465758565,0.22537732678447725,-0.0007228714174712705,0.2940956871498649,0.22267365772367342,-0.00043540985782738605,7.6,-1.5990000000000004,0.04827831218050185,0.1250068695558633,0.07922171322657069
0.8,0.0,0.0,0.28665493760976457,0.16057675009136135,-0.0007468917765390784,0.475258638540975,0.4153130894651965,-0.00034830407050943647,0.3118261015123252,0.22990778477552526,-0.0004988681711800517,0.36851543629010874,0.42366157123929155,0.0003509263689970472,0.3426476769922908,0.15552414774965045,-0.0011272972020915824,0.442519898578071,0.4103309150532705,-0.000195196093120786,0.31313560484716996,0.15741249786154568,-0.0009245645106073054,0.34851428222297615,0.22537732678447725,-0.0007308649187482755,0.2929427244998195,0.22267365772367342,-0.0004285321765571488,7.6,-1.6120000000000003,0.0482778787608995,0.125006770258186,0.07922818609919922
0.802,0.0,0.0,0.2882474689496711,0.1595159241996358,-0.0007628340804607726,0.4771549793171267,0.4163530112055338,-0.00035343376401264715,0.31058845497824034,0.22990778477552526,-0.0004915099004207997,0.37187272637917373,0.4247223971310171,0.00033724176504545023,0.3418572957393444,0.15449670110729713,-0.001128905855309962,0.44217909615376855,0.41135836169562384,-0.00018696922129468296,0.3147624052924868,0.15637257612120836,-0.0009405781723557696,0.3498342209660168,0.22537732678447725,-0.0007388217326309934,0.2917833441891434,0.22267365772367342,-0.0004216144006568765,7.6,-1.6250000000000004,0.048277445341297145,0.1250066709605087,0.07923465897182776
0.804,0.0,0.0,0.2898361785730116,0.1584550983079103,-0.000778754223850565,0.4790527697732143,0.4173929329458711,-0.00035857227822753355,0.3093397995384501,0.22990778477552526,-0.00048408402121629047,0.3752455668756922,0.42578322302274263,0.00032346297986141336,0.34103591118230503,0.15346925446494383,-0.0011303282476464035,0.44184144856593344,0.4123858083379771,-0.00017875972689474862,0.31638688160719297,0.15533265438087107,-0.0009565785054696942,0.3511478810735472,0.22537732678447725,-0.0007467413650892373,0.29061781185503466,0.22267365772367342,-0.00041465811879282,7.6,-1.6380000000000003,0.04827701192169479,0.12500657166283138,0.07924113184445629
0.806,0.0,0.0,0.2914209383511392,0.15739427241618478,-0.0007946514369409608,0.48095198866900396,0.4184328546862084,-0.00036371949052203557,0.3080803963500428,0.22990778477552526,-0.00047659208857754896,0.3786338084188708,0.42684404891446814,0.0003095908922326556,0.3401835692732404,0.1524418078225905,-0.0011315646201582872,0.44150721251967584,0.41341325498033044,-0.00017056916151361802,0.3180089307417908,0.15429273264053375,-0.0009725648937999554,0.3524551814383835,0.22537732678447725,-0.0007546233257344199,0.28944639394428234,0.22267365772367342,-0.0004076649247881674,7.6,-1.6510000000000005,0.04827657850209244,0.12500647236515408,0.07924760471708482
0.808,0.0,0.0,0.2930016203278443,0.15633344652445924,-0.0008105249509600797,0.4828526139705863,0.4194727764265457,-0.0003688752734547497,0.3068105085124751,0.22990778477552526,-0.0004690356694471053,0.3820372987678645,0.42790487480619366,0.0002956263983239372,0.3393003217395352,0.1514143611802372,-0.001132615248558019,0.4411766427799947,0.41444070162268376,-0.00016239906538195248,0.31962844929183903,0.15325281090019646,-0.0009885367190495661,0.35375604159477775,0.22537732678447725,-0.0007624671279234375,0.28826935766324946,0.22267365772367342,-0.0004006364173236535,7.6,-1.6640000000000004,0.048276145082490084,0.12500637306747678,0.07925407758971335
0.81,0.0,0.0,0.29457809672582563,0.15527262063273373,-0.0008263739981706636,0.4847546228584392,0.42051269816688297,-0.0003740394948222201,0.3055304010209857,0.22990778477552526,-0.00046141634242169904,0.3854558828183678,0.42896570069791917,0.0002815704115803279,0.3383862260823083,0.1503869145378839,-0.001133480443209908,0.4408499921259138,0.4154681482650371,-0.00015425096708974561,0.3212453335010998,0.15221288915985917,-0.0010044933607918792,0.3550503817354771,0.22537732678447725,-0.000770272288861803,0.2870869709277457,0.22267365772367342,-0.0003935741996374562,7.6,-1.6770000000000005,0.04827571166288773,0.12500627376979948,0.07926055046234189
0.812,0.0,0.0,0.29615023995313167,0.1542117947410082,-0.0008421978119089045,0.48665799173566654,0.4215526199072203,-0.0003792120177073132,0.30424034071964806,0.22990778477552526,-0.0004537356974727628,0.3888894026196698,0.4300265265896447,0.0002674238626276614,0.33744134557376243,0.1493594678955306,-0.0011341605491206662,0.44052751130521295,0.4164955949073904,-0.00014612638331114037,0.3228594792647998,0.15117296741952185,-0.0010204341964894677,0.3563381227286479,0.22537732678447725,-0.000778038329705999,0.28589950231280087,0.22267365772367342,-0.0003864798792244337,7.6,-1.6900000000000004,0.048275278243285376,0.12500617447212217,0.07926702333497042
0.8140000000000001,0.0,0.0,0.2977179226095742,0.15315096884928267,-0.000857995626623094,0.4885626962364109,0.4225925416475576,-0.0003843927005286536,0.30294059625406944,0.22990778477552526,-0.0004459953356647368,0.39233769739217156,0.4310873524813702,0.00025318769917020235,0.3364657492534631,0.1483320212531773,-0.0011346559459235108,0.4402094489897659,0.4175230415497437,-0.00013802681853281563,0.32447078213300673,0.15013304567918456,-0.0010363586015136915,0.35761918613466065,0.22537732678447725,-0.000785764775665024,0.28470722100234713,0.22267365772367342,-0.0003793550675347647,7.6,-1.7030000000000005,0.04827484482368302,0.12500607517444487,0.07927349620759895
0.8160000000000001,0.0,0.0,0.2992810174931136,0.15209014295755716,-0.0008737666779121022,0.49046871123443503,0.4236324633878949,-0.00038958139709109607,0.30163143802374576,0.22990778477552526,-0.0004381968688712651,0.39580060354536045,0.4321481783730957,0.00023886288588554494,0.3354595119235402,0.147304574610824,-0.0011349670478558347,0.4398960517314956,0.41855048819209695,-0.0001299537647860136,0.3260791373141208,0.14909312393884727,-0.0010522659491649568,0.35889349422273115,0.22537732678447725,-0.0007934511561011004,0.28351039673882084,0.22267365772367342,-0.00037220137967204224,7.6,-1.7160000000000004,0.04827441140408067,0.12500597587676757,0.07927996908022748
0.8180000000000001,0.0,0.0,0.3008393976062176,0.15102931706583161,-0.0008895102025636919,0.492376010851869,0.42467238512823224,-0.0003947779566372167,0.30031313813408034,0.22990778477552526,-0.000430341919489323,0.39927795469623895,0.4332090042648213,0.000224450404316765,0.33442271414280844,0.14627712796847067,-0.001135094303730417,0.4395875639189578,0.4195779348344503,-0.00012190870138227195,0.32768443967848293,0.14805320219850995,-0.0010681556106936652,0.3601609699874135,0.22537732678447725,-0.0008010970046295234,0.28230929977269253,0.22267365772367342,-0.00036502043409088447,7.6,-1.7290000000000005,0.048273977984478314,0.12500587657909026,0.07928644195285602
0.8200000000000001,0.0,0.0,0.30239293616219376,0.1499684911741061,-0.000905225438592669,0.49428456846811936,0.42571230686856953,-0.00039998222389979677,0.29898597034807517,0.22990778477552526,-0.0004224321201513305,0.4027695816882041,0.4342698301565468,0.00020995125276184712,0.33335544221980246,0.14524968132611737,-0.0011350381969001465,0.4392842277345634,0.4206053814768036,-0.0001138930946529253,0.32928658376209924,0.14701328045817266,-0.0010840269553218616,0.3614215371649398,0.22537732678447725,-0.0008087018592176174,0.2811042008119354,0.22267365772367342,-0.0003578138522941147,7.6,-1.7420000000000004,0.04827354456487596,0.12500577728141296,0.07929291482548455
0.8220000000000001,0.0,0.0,0.3039415065914969,0.14890766528238056,-0.0009209116252788792,0.496194356728936,0.4267522286089068,-0.0004051940391552752,0.29765021003770353,0.22990778477552526,-0.00041446911343529945,0.40627531261037386,0.43533065604827237,0.00019536644616040966,0.3322577882047209,0.14422223468376405,-0.0011347992452162305,0.43898628311245014,0.4216328281191569,-0.00010590839769243876,0.3308854637704827,0.14597335871783534,-0.0010998793502655835,0.36267512024940307,0.22537732678447725,-0.0008162652622827753,0.27989537097144085,0.22267365772367342,-0.00035058325852957173,7.6,-1.7550000000000006,0.048273111145273606,0.12500567798373566,0.07929938769811308
0.8240000000000001,0.0,0.0,0.305484982548012,0.14784683939065504,-0.0009365680032050511,0.4981053475556334,0.4277921503492441,-0.0004104132382781515,0.2963061341349729,0.22990778477552526,-0.00040645455157306966,0.40979497281735716,0.4363914819399979,0.00018069701597774412,0.331129849880276,0.14319478804141075,-0.0011343780009798608,0.4386939676970143,0.42266027476151025,-9.795605010563935e-05,0.33248097358261275,0.14493343697749805,-0.0011157121607579081,0.36392164450877823,0.22537732678447725,-0.0008237867607895549,0.2786830817223919,0.22267365772367342,-0.0003433302794866046,7.6,-1.7680000000000005,0.04827267772567125,0.12500557868605836,0.07930586057074161
0.8260000000000001,0.0,0.0,0.3070232379153139,0.1467860134989295,-0.000952193814294495,0.5000175121544616,0.4288320720895814,-0.000415639652796312,0.2949540210826869,0.22990778477552526,-0.00039839009615668595,0.413328384949464,0.4374523078317234,0.00016594401008619743,0.32997173075144415,0.14216734139905743,-0.0011337750508873114,0.4384075168021119,0.42368772140386357,-9.003747775890436e-05,0.3340730067550121,0.14389351523716074,-0.0011315247500727121,0.3651610360007773,0.22537732678447725,-0.0008312659063458059,0.2774676048416028,0.22267365772367342,-0.000336056543992311,7.6,-1.7810000000000006,0.0482722443060689,0.12500547938838105,0.07931233344337014
0.8280000000000001,0.0,0.0,0.30855614681290416,0.145725187607204,-0.0009677883018486594,0.5019308210261237,0.4298719938299187,-0.00042087310994725713,0.2935941507849147,0.22990778477552526,-0.00039027741784297,0.41687536895335203,0.4385131337234489,0.00015110849264390948,0.328783540034113,0.14113989475670413,-0.0011329910159684402,0.4381271633709398,0.42471516804621684,-8.215409253537021e-05,0.3356614565259428,0.14285359349682344,-0.001147316479549132,0.36639322158853443,0.22537732678447725,-0.0008387022552978005,0.27624921236083533,0.22267365772367342,-0.0003287636827075764,7.6,-1.7940000000000005,0.048271810886466544,0.12500538009070375,0.07931880631599868
0.8300000000000001,0.0,0.0,0.31008358360242644,0.14466436171547847,-0.0009833507105845541,0.5038452439754363,0.43091191557025604,-0.0004261134327352062,0.29222680455717753,0.22990778477552526,-0.00038211819605633656,0.4204357421031065,0.4395739596151744,0.00013619154397093438,0.327565392642621,0.14011244811435083,-0.001132026551518573,0.4378531379366071,0.4257426146885701,-7.430729209421827e-05,0.33724621581972,0.14181367175648613,-0.0011630867086167402,0.3676181289561163,0.22537732678447725,-0.0008460953688243431,0.27502817651610056,0.22267365772367342,-0.00032145332782297143,7.6,-1.8070000000000006,0.04827137746686419,0.12500528079302645,0.07932527918862721
0.8320000000000001,0.0,0.0,0.3116054228938607,0.14360353582375296,-0.0009988802866720409,0.5057607501211265,0.43195183731059333,-0.0004313604399890577,0.29085226507636125,0.22990778477552526,-0.0003739141186899137,0.4240093190217498,0.44063478550689994,0.0001211942604227605,0.32631740917618623,0.13908500147199754,-0.0011308823470237408,0.43758566858340475,0.42677006133092343,-6.649845963410184e-05,0.3388271772511448,0.14077375001614884,-0.001178834794821427,0.36883568662385435,0.22537732678447725,-0.0008534448130298342,0.27380476969695666,0.22267365772367342,-0.00031412711275456283,7.6,-1.8200000000000005,0.048270944047261836,0.12500518149534914,0.07933175206125574
0.834,0.0,0.0,0.3131215395516975,0.14254270993202742,-0.0010143762777709996,0.5076773079057656,0.4329917590509307,-0.00043661394642117513,0.28947081633036303,0.22990778477552526,-0.00036566688180501595,0.4275959117031771,0.44169561139862545,0.00010611775426125381,0.3250397159042192,0.1380575548296442,-0.001129559126079252,0.43732498090878535,0.42779750797327676,-5.872896366076797e-05,0.3404042331300564,0.13973382827581152,-0.0011945600938519998,0.3700458239634944,0.22537732678447725,-0.0008607501590362626,0.272579264395811,0.22267365772367342,-0.00030678667183969946,7.6,-1.8330000000000006,0.04827051062765948,0.12500508219767184,0.07933822493388427
0.836,0.0,0.0,0.3146318087010938,0.14148188404030196,-0.0010298379330683735,0.5095948851058308,0.43403168079126786,-0.00044187376268698644,0.28808274356748287,0.22990778477552526,-0.0003573781893290267,0.4311953295345154,0.44275643729035097,9.096315352304308e-05,0.32373244475051743,0.13703010818729097,-0.0011280576463015694,0.4370712979860601,0.42882495461562997,-5.10001577589323e-05,0.3419772754660028,0.13869390653547428,-0.0012102619595674928,0.3712484712131591,0.22537732678447725,-0.0008680109830741028,0.27135193315723716,0.22267365772367342,-0.00029943364003282534,7.6,-1.8459999999999999,0.04827007720805713,0.12500498289999454,0.0793446978065128
0.838,0.0,0.0,0.3161361057340094,0.14042105814857642,-0.0010452645033151044,0.5115134488418951,0.43507160253160515,-0.0004471396954453542,0.28668833324556753,0.22990778477552526,-0.0003490497527517457,0.43480737931890173,0.4438172631820765,7.573160188536654e-05,0.32239573327633747,0.13600266154493765,-0.0011263786992334788,0.43682484032782326,0.4298524012579833,-4.331338036846078e-05,0.3435461959730311,0.137653984795137,-0.001225939744025195,0.37244355949212077,0.22537732678447725,-0.0008752268665720913,0.270123048527316,0.22267365772367342,-0.0002920696526013824,7.6,-1.859,0.048269643788454775,0.12500488360231723,0.07935117067914134
0.84,0.0,0.0,0.3176343063153272,0.1393602322568509,-0.001060655240862951,0.5134329655889379,0.4361115242719425,-0.00045241154741971557,0.2852878729809171,0.22990778477552526,-0.0003406832908202536,0.43843186529867795,0.444878089073802,6.042425852940159e-05,0.3210297246623412,0.13497521490258435,-0.0011245231102425188,0.436585825850113,0.4308798479003366,-3.566995456491984e-05,0.3451108860745968,0.13661406305479967,-0.0012415927975093885,0.37363102081537886,0.22537732678447725,-0.0008823973962458611,0.2688928830030101,0.22267365772367342,-0.00028469634482185545,7.6,-1.8719999999999999,0.04826921036885242,0.12500478430463993,0.07935764355176987
