t,ncon,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff
0.99,0.0,1.014505430840738,0.5522998283455052,-0.00555435194878995,0.030608042782645156,0.06145257956781497,0.00036898299516301554,0.28924124442083043,0.24200819450055291,-0.0005560123836576437,0.4284237947130558,0.06268787831833994,-0.00443506121317754,0.8865392610685762,0.534921525419102,-0.0042003435556288255,-0.00014440634392738324,0.06071538279449901,0.0007574177307390591,0.8763012487094255,0.5414164597234925,-0.004021320275857549,0.2593020996544935,0.23723929135208133,-0.00025581514025454924,0.27861734206741917,0.23439332391965625,-0.0005148174488137928,8.0,3.0
0.992,0.0,1.0137831439513227,0.5522998283455052,-0.005546467229942793,0.030582465220619443,0.06145257956781497,0.00037013444142203775,0.290123319270317,0.24200819450055291,-0.0005667965990433303,0.4245611467930996,0.06268787831833994,-0.004388830996736591,0.8880639076098253,0.534921525419102,-0.00421941282779369,0.002169840113756121,0.06071538279449901,0.0007303174696611167,0.8760342253263038,0.5414164597234925,-0.004018617467831196,0.2600853714799781,0.23723929135208133,-0.00026475369962894636,0.2799285360781874,0.23439332391965625,-0.0005306882177731551,8.0,3.0
0.994,0.0,1.0129957188216407,0.5522998283455052,-0.005537799787269811,0.030627274249682306,0.06145257956781497,0.00037044137216634635,0.29098846771818904,0.24200819450055291,-0.0005773814972371688,0.4206891222508488,0.06268787831833994,-0.004342479221697116,0.8895233658916909,0.534921525419102,-0.0042377085862886806,0.004539279812051553,0.06071538279449901,0.0007025465121689147,0.8757255457654007,0.5414164597234925,-0.004015413187233736,0.2609068901076234,0.23723929135208133,-0.00027415296153476153,0.28122797089222,0.23439332391965625,-0.0005464225459023738,8.0,3.0
0.996,0.0,1.0121432614946586,0.5522998283455052,-0.005528350685713627,0.03074244954769182,0.06145257956781497,0.00036990366381759197,0.2918363848205398,0.24200819450055291,-0.0005877632786116335,0.41680847126239984,0.06268787831833994,-0.004296014927190107,0.8909169284138845,0.534921525419102,-0.004255222085671067,0.006963188860131575,0.06071538279449901,0.0006741132357893695,0.8753753534048364,0.5414164597234925,-0.004011709032502899,0.2617664926987573,0.23723929135208133,-0.000284011185066505,0.2825152646454693,0.23439332391965625,-0.0005620157636707651,8.0,3.0
0.998,0.0,1.0112258952956272,0.5522998283455052,-0.005518121197789842,0.030927940154042703,0.06145257956781497,0.0003685215602414778,0.29266677743521385,0.24200819450055291,-0.0005979382838398427,0.4129199407276037,0.06268787831833994,-0.004249447115328719,0.8922439091727202,0.534921525419102,-0.00427194483593739,0.009440817807601599,0.06071538279449901,0.0006450263272124092,0.874983801757076,0.5414164597234925,-0.004007506724176127,0.26266399868374324,0.23723929135208133,-0.00029432641616011155,0.2837900428572358,0.23439332391965625,-0.0005774632887097563,8.0,3.0
1.0,0.0,1.0102437608105193,0.5522998283455052,-0.005507112803401465,0.031183664463017877,0.06145257956781497,0.0003662956729652672,0.2934793643256258,0.24200819450055291,-0.0006079029952159313,0.40902427407772307,0.06268787831833994,-0.004202784748911165,0.8935036438638058,0.534921525419102,-0.004287868605043419,0.011971391860327146,0.06071538279449901,0.0006152947798427689,0.8745510544247452,0.5414164597234925,-0.004002808104403002,0.263599209801651,0.23723929135208133,-0.00030509648797994295,0.28505193854587707,0.23439332391965625,-0.0005927606272509546,8.0,3.0
1.002,0.0,1.0091970158583714,0.5522998283455052,-0.005495327189580169,0.03150951022864632,0.06145257956781497,0.0003632269812575651,0.29427387625831714,0.24200819450055291,-0.000617654037900875,0.40512221108219937,0.06268787831833994,-0.004156036749112598,0.8946954900774277,0.534921525419102,-0.004302985421336445,0.014554111107994223,0.06071538279449901,0.0005849278912100623,0.8740772850529029,0.5414164597234925,-0.003997615136415032,0.26457191014734815,0.23723929135208133,-0.0003163190213948364,0.2863005923403449,0.23439332391965625,-0.0006079033755146498,8.0,3.0
1.004,0.0,1.008085835457539,0.5522998283455052,-0.005482766250154395,0.03190533458109599,0.06145257956781497,0.00035931683207002376,0.29505005609420265,0.24200819450055291,-0.0006271881810931706,0.4012144876545617,0.06268787831833994,-0.004109211993166313,0.8958188274866346,0.534921525419102,-0.004317287575899908,0.017188150763318883,0.06071538279449901,0.0005539352602380574,0.8735626772777841,0.5414164597234925,-0.0039919299039529255,0.26558186622600877,0.23723929135208133,-0.00032799142554320194,0.2875356525875122,0.23439332391965625,-0.0006228872210482636,8.0,3.0
1.006,0.0,1.0069104117858731,0.5522998283455052,-0.005469432085344407,0.032370964054630344,0.06145257956781497,0.00035456693984062775,0.29580765887345994,0.24200819450055291,-0.0006365023391237968,0.39730183565751553,0.06268787831833994,-0.004062319312034661,0.8968730580280211,0.534921525419102,-0.004330767624810391,0.01987266141281565,0.06071538279449901,0.0005223267843741616,0.8730074246720279,0.5414164597234925,-0.0039857546106515,0.26662882701503415,0.23723929135208133,-0.0003401108984871293,0.2887567754552525,0.23439332391965625,-0.0006377079440142711,8.0,3.0
1.008,0.0,1.0056709541348292,0.5522998283455052,-0.0054553270012844155,0.032906194627156514,0.06145257956781497,0.0003489793861582155,0.2965464518940154,0.24200819450055291,-0.0006455935724748844,0.3933849827072545,0.06268787831833994,-0.0040153674880701075,0.8978576060752151,0.534921525419102,-0.004343418391307029,0.022606769279028004,0.06071538279449901,0.0004901126565802003,0.8724117306864061,0.5414164597234925,-0.0039790915793824246,0.26771252403337514,0.23723929135208133,-0.0003526744279554339,0.2899636250312373,0.23439332391965625,-0.0006523614184271553,8.0,3.0
1.01,0.0,1.004367688857523,0.5522998283455052,-0.005440453509471889,0.03351079177139274,0.06145257956781497,0.00034255661928790144,0.29726621478358195,0.24200819450055291,-0.0006544590887215499,0.38946465197704355,0.06268787831833994,-0.003968365252666975,0.8987719186050733,0.534921525419102,-0.004355232967873358,0.02538957649411782,0.06071538279449901,0.000457303362185652,0.8717758085880709,0.5414164597234925,-0.003971943251554963,0.26883267141824474,0.23723929135208133,-0.0003656787921755258,0.29115587341741744,0.23439332391965625,-0.0006668436133389725,8.0,3.0
1.012,0.0,1.0030008593107462,0.5522998283455052,-0.005424814326144214,0.03418449051768188,0.06145257956781497,0.0003353014535570668,0.2979667395652058,0.24200819450055291,-0.0006630962433963485,0.3855415620001275,0.06268787831833994,-0.0039213212839044435,0.8996154653565881,0.534921525419102,-0.004366204718231656,0.02822016138470428,0.06071538279449901,0.0004239096756045742,0.8710998813953393,0.5414164597234925,-0.003964312186374941,0.2699889660092043,0.23723929135208133,-0.00037912056079396095,0.29233320082015934,0.23439332391965625,-0.0006811505939731343,8.0,3.0
1.014,0.0,1.0015707257909598,0.5522998283455052,-0.0054084123715828925,0.03492699552847715,0.06145257956781497,0.00032721706860159704,0.2986478307162793,0.24200819450055291,-0.0006715025407758347,0.38161642647202526,0.06268787831833994,-0.003874244204181451,0.9003877389825103,0.534921525419102,-0.0043763272792498335,0.031097578767836635,0.06071538279449901,0.00038994265691753675,0.8703841818090375,0.5414164597234925,-0.003956201060062162,0.2711810874396052,0.23723929135208133,-0.00039299609588547567,0.29349529563600596,0.23439332391965625,-0.0006952785228060371,8.0,3.0
1.016,0.0,1.0000775654642822,0.5522998283455052,-0.0053912507693454565,0.03573798118452517,0.06145257956781497,0.0003183070084720538,0.29930930522098,0.24200819450055291,-0.0006796756345887169,0.3776899540522738,0.06268787831833994,-0.003827142577844224,0.9010882551936927,0.534921525419102,-0.0043855945627609,0.034020860257979,0.06071538279449901,0.00035541364831994846,0.8696289521404253,0.5414164597234925,-0.00394761266502654,0.27240869823536323,0.23723929135208133,-0.00040730155305028617,0.29464185453303665,0.23439332391965625,-0.0007092236605961965,8.0,3.0
1.018,0.0,0.9985216722904944,0.5522998283455052,-0.005373332845425324,0.03661709168277015,0.06145257956781497,0.0003085751805994776,0.2999509926160968,0.24200819450055291,-0.0006876133286451248,0.37376284816569333,0.06268787831833994,-0.0037800249088072065,0.9017165528961572,0.534921525419102,-0.004394000757295089,0.036989014584879326,0.06071538279449901,0.0003203342704382401,0.8688344442357265,0.5414164597234925,-0.003938549909003194,0.27367144392104054,0.23723929135208133,-0.0004220328825993829,0.29577258252780164,0.23439332391965625,-0.0007229823673605648,8.0,3.0
1.02,0.0,0.9969033569410832,0.5522998283455052,-0.005354662127339871,0.037563941146002006,0.06145257956781497,0.00029802585462053785,0.30057273503020654,0.24200819450055291,-0.0006953135773865267,0.3698358068032488,0.06268787831833994,-0.003732899638168241,0.9022721943208912,0.534921525419102,-0.004401540329724662,0.040001027922188785,0.06071538279449901,0.0002847164185154362,0.8680009193972892,0.5414164597234925,-0.003929015814146808,0.2749689531332055,0.23723929135208133,-0.0004371858308275105,0.2968871930578088,0.23439332391965625,-0.0007365511032977447,8.0,3.0
1.022,0.0,0.995222946711347,0.5522998283455052,-0.005335242343146937,0.0385781137442691,0.06145257956781497,0.00028666366106175556,0.30117438721616435,0.24200819450055291,-0.0007027744863558435,0.36590952232258933,0.06268787831833994,-0.003685775141818906,0.9027547651463774,0.534921525419102,-0.004408208026821471,0.04305586422669195,0.06071538279449901,0.00024857225846772267,0.8671286483014046,0.5414164597234925,-0.00391901351608556,0.27630083774103925,0.23723929135208133,-0.0004527559413734903,0.29798540804954327,0.23439332391965625,-0.0007499264296578306,8.0,3.0
1.024,0.0,0.9934807854265904,0.5522998283455052,-0.005315077420390103,0.03965916382807505,0.06145257956781497,0.0002744935898825504,0.30175581657687617,0.24200819450055291,-0.0007099943125873372,0.3619846812483521,0.06268787831833994,-0.0036386597280509926,0.9031638746138589,0.534921525419102,-0.004413998876727305,0.04615246558800232,0.06071538279449901,0.0002119142228136847,0.8662179109128126,0.5414164597234925,-0.003908546262934945,0.27766669297415153,0.23723929135208133,-0.0004687385566674951,0.2990669579820019,0.23439332391965625,-0.0007631050095586442,8.0,3.0
1.026,0.0,0.9916772333424353,0.5522998283455052,-0.005294171484973022,0.0408066160733765,0.06145257956781497,0.00026152098887687904,0.30231690318432064,0.24200819450055291,-0.0007169714649158791,0.3580619640723221,0.06268787831833994,-0.003591561635160146,0.9034991556353463,0.534921525419102,-0.004418908190337084,0.0492897525885723,0.06071538279449901,0.00017475500647796027,0.8652689963959244,0.5414164597234925,-0.0038976174142718416,0.27906609755756806,0.23723929135208133,-0.0004851288194648424,0.30013158194572775,0.23439332391965625,-0.0007760836087481477,8.0,3.0
1.028,0.0,0.9898126670392796,0.5522998283455052,-0.005272528859963162,0.0420199656383969,0.06145257956781497,0.0002477515619332616,0.3028575397917919,0.24200819450055291,-0.0007237045042052128,0.35414204505354463,0.06268787831833994,-0.003544489029047786,0.9037602648943673,0.534921525419102,-0.004422931562594932,0.05246662467386107,0.06071538279449901,0.00013710756247112046,0.8642822030227929,0.5414164597234925,-0.0038862304400691825,0.2804986138538453,0.23723929135208133,-0.0005019216744658408,0.3011790276973316,0.23439332391965625,-0.000788859096312858,8.0,3.0
1.03,0.0,0.9878874793109341,0.5522998283455052,-0.005250154064325293,0.04329867833226834,0.06145257956781497,0.00023319136715301686,0.30337763183933636,0.24200819450055291,-0.0007301921434948681,0.3502255920184921,0.06268787831833994,-0.0034974500008224563,0.9039468829394641,0.534921525419102,-0.004426064873703184,0.05568196053249841,0.06071538279449901,9.898509744765527e-05,0.8632578380778678,0.5414164597234925,-0.003874388919591605,0.2819637880122669,0.23723929135208133,-0.0005191118700211675,0.3022090517094895,0.23439332391965625,-0.0008014284453321045,8.0,3.0
1.032,0.0,0.985902079047473,0.5522998283455052,-0.005227051811585148,0.04464219079551102,0.06145257956781497,0.00021784681482655958,0.30387709745235847,0.24200819450055291,-0.0007364332480654013,0.3463132661613926,0.06268787831833994,-0.003450452564401826,0.9040587142704394,0.534921525419102,-0.004428304290244346,0.05893461848627748,0.06071538279449901,6.040106714400717e-05,0.8621962177595665,0.5414164597234925,-0.003862096540252504,0.2834611501250717,0.23723929135208133,-0.0005366939599222269,0.30322141921640877,0.23439332391965625,-0.0008137887334779987,8.0,3.0
1.034,0.0,0.9838568911123333,0.5522998283455052,-0.005203227008423614,0.04604991069235652,0.06145257956781497,0.00020172466526764736,0.3043558674333749,0.24200819450055291,-0.0007424268354216667,0.3424057218448297,0.06268787831833994,-0.003403504654116632,0.9040954874173538,0.534921525419102,-0.004429646266216049,0.06222343688980415,0.06071538279449901,2.1369171698658348e-05,0.8610976670786992,0.5414164597234925,-0.0038493570964328876,0.2849902143906593,0.23723929135208133,-0.0005546623052758848,0.3042159042547567,0.23439332391965625,-0.0008259371435610303,8.0,3.0
1.036,0.0,0.9817523562137024,0.5522998283455052,-0.005178684753201938,0.04752121691491774,0.06145257956781497,0.00018483202650550142,0.30481388524689634,0.24200819450055291,-0.0007481720751938638,0.3385036064007322,0.06268787831833994,-0.003356614122317877,0.9040569550122769,0.534921525419102,-0.004430087543979022,0.06554723453962571,0.06071538279449901,-1.8096649143661687e-05,0.8599625197537869,0.5414164597234925,-0.00383617448826248,0.28655047928371624,0.23723929135208133,-0.0005730110764629357,0.30519228970004764,0.23439332391965625,-0.0008378709640212053,8.0,3.0
1.038,0.0,0.979588930770233,0.5522998283455052,-0.005153430334418367,0.04905545979920472,0.06145257956781497,0.00016717635183476678,0.3052511069974223,0.24200819450055291,-0.0007536682889561212,0.3346075599318715,0.06268787831833994,-0.003309788736988707,0.9039428938537918,0.534921525419102,-0.004429625155118099,0.06890481109265689,0.06071538279449901,-5.7982220941520506e-05,0.8587911181033105,0.5414164597234925,-0.003822552720363533,0.2881414277322019,0.23723929135208133,-0.000591734255179619,0.3061503672984889,0.23439332391965625,-0.0008495875893646966,8.0,3.0
1.04,0.0,0.9773670867711294,0.5522998283455052,-0.005127469229096735,0.050651961352981376,0.06145257956781497,0.000148765437223323,0.30566750140053406,0.24200819450055291,-0.0007589149499624327,0.33071821511399346,0.06268787831833994,-0.003263036179362379,0.9037531049642545,0.534921525419102,-0.004428256421216277,0.07229494749371636,0.06071538279449901,-9.827313957789464e-05,0.8575838129349334,0.5414164597234925,-0.0038084959005578165,0.28976252730112945,0.23723929135208133,-0.0006108256365614471,0.3070899376942858,0.23439332391965625,-0.0008610845205459915,8.0,3.0
1.042,0.0,0.9750873116306485,0.5522998283455052,-0.00510080710110749,0.052310015495453846,0.06145257956781497,0.00012960741857800313,0.306063049747077,0.24200819450055291,-0.0007639116827997738,0.32683619699871236,0.06268787831833994,-0.003216364041547842,0.903487413639808,0.534921525419102,-0.004425978954541831,0.07571640641198239,0.06071538279449901,-0.00013895477639060821,0.8563409634317383,0.5414164597234925,-0.0037940082385372904,0.2914132303830731,0.23723929135208133,-0.0006302788313885774,0.3080108104524105,0.23439332391965625,-0.0008723593652955543,8.0,3.0
1.044,0.0,0.9727501080370644,0.5522998283455052,-0.0050734497994217205,0.054028888308776696,0.06145257956781497,0.00010971076886833348,0.3064377458604244,0.24200819450055291,-0.0007686582629582889,0.32296212281730063,0.06268787831833994,-0.003169779824164469,0.9031456694931497,0.534921525419102,-0.004422790658648472,0.07916793268617212,0.06071538279449901,-0.00018001228340980063,0.8550629370355254,0.5414164597234925,-0.0037790940444989494,0.29309297439533055,0.23723929135208133,-0.0006500872683719012,0.30891280407684113,0.23439332391965625,-0.0008834098383930512,8.0,3.0
1.046,0.0,0.970355993796144,0.5522998283455052,-0.0050454033562987105,0.05580781830135796,0.06145257956781497,8.908429510845928e-05,0.30679159604681977,0.24200819450055291,-0.0007731546163184576,0.31909660178551075,0.06268787831833994,-0.0031232909339875283,0.902727746489052,0.534921525419102,-0.004418689728888573,0.08264825377824422,0.06071538279449901,-0.0002214305987000773,0.8537501093272142,0.5414164597234925,-0.0037637577277443946,0.2948011819836643,0.23723929135208133,-0.0006702441965189907,0.3097957460242793,0.23439332391965625,-0.0008942337618862185,8.0,3.0
1.048,0.0,0.9679055016691871,0.5522998283455052,-0.005016673985407666,0.057646016682938936,0.06145257956781497,6.773713519748409e-05,0.3071246190387977,0.24200819450055291,-0.0007774008185552023,0.31524023490956954,0.06268787831833994,-0.00307690468160605,0.902233542972633,0.534921525419102,-0.0044136746528394,0.08615608023542132,0.06071538279449901,-0.0002631944518049426,0.8524028639043979,0.5414164597234925,-0.0037480037952446602,0.29653726123254226,0.23723929135208133,-0.0006907426875789955,0.3106594727133586,0.23439332391965625,-0.0009048290652554764,8.0,3.0
1.05,0.0,0.9653991792056837,0.5522998283455052,-0.004987268079884183,0.05954266765141888,0.06145257956781497,4.56787546185124e-05,0.3074368459316866,0.24200819450055291,-0.0007813970944589372,0.3113936147934888,0.06268787831833994,-0.003030628279094755,0.9016629816903753,0.534921525419102,-0.004407744210642372,0.08969010616032388,0.06071538279449901,-0.00030528836929106775,0.8510215922560981,0.5414164597234925,-0.003731836850170865,0.2983006058817955,0.23723929135208133,-0.0007115756385655312,0.31150382952935723,0.23439332391965625,-0.000915193785524428,8.0,3.0
1.052,0.0,0.9628375885706465,0.5522998283455052,-0.0049571922103221425,0.06149692869138895,0.06145257956781497,2.2918942996753095e-05,0.307728320113202,0.24200819450055291,-0.0007851438171736039,0.3075573254478389,0.06268787831833994,-0.0029844688377017865,0.9010160098038887,0.534921525419102,-0.0044008974752552795,0.09324900968900439,0.06071538279449901,-0.00034769668038989854,0.8496066936347697,0.5414164597234925,-0.0037152615903912668,0.30009059554960543,0.23723929135208133,-0.0007327357743565704,0.3123286708244314,0.23439332391965625,-0.0009253260673164117,8.0,3.0
1.054,0.0,0.9602213063666752,0.5522998283455052,-0.004926453122701696,0.06350793088433344,0.06145257956781497,-5.321894828878015e-07,0.30799909718614066,0.24200819450055291,-0.000788641507351789,0.30373194210013565,0.06268787831833994,-0.002938433365553988,0.9002925988964149,0.534921525419102,-0.004393133812617441,0.09683145347666619,0.06071538279449901,-0.0003904035227340646,0.8481585749256069,0.5414164597234925,-0.0036982828069353265,0.30190659596173003,0.23723929135208133,-0.0007542156503702892,0.31313385991338827,0.23439332391965625,-0.0009352241628573016,8.0,3.0
1.056,0.0,0.9575509234508174,0.5522998283455052,-0.004895057736254041,0.0655747792304497,0.06145257956781497,-2.4664215798221702e-05,0.308249244884192,0.24200819450055291,-0.000791890832227053,0.2999180310069925,0.06268787831833994,-0.0028925287653815486,0.8994927449720663,0.534921525419102,-0.004384452881727755,0.10043608519084883,0.06071538279449901,-0.00043339284818600624,0.8466776505132029,0.5414164597234925,-0.0036809053824253726,0.3037479591868758,0.23723929135208133,-0.0007760076553157844,0.3139192690650203,0.23439332391965625,-0.0009448864319247842,8.0,3.0
1.058,0.0,0.9548270447462863,0.5522998283455052,-0.004863013141263747,0.06769655298203159,0.06145257956781497,-4.946639595161678e-05,0.3084788429808867,0.24200819450055291,-0.0007948926046036687,0.296116149268194,0.06268787831833994,-0.0028467618322638305,0.8986164684477967,0.534921525419102,-0.0043748546346355725,0.10406153801185784,0.06071538279449901,-0.0004766484287561979,0.8451643421456173,0.5414164597234925,-0.0036631342894765245,0.30561402387811704,0.23723929135208133,-0.0007981040140175338,0.31468477948902457,0.23439332391965625,-0.0009543113417443688,8.0,3.0
1.06,0.0,0.9520502890491048,0.5522998283455052,-0.004830326596809374,0.06987230598835378,0.06145257956781497,-7.492768097059943e-05,0.30868798319170687,0.24200819450055291,-0.0007976477817640052,0.2923268446428476,0.06268787831833994,-0.002801139251398249,0.8976638141380961,0.534921525419102,-0.004364339316344337,0.1077064311402143,0.06071538279449901,-0.000520153862608306,0.8436190787959055,0.5414164597234925,-0.003644974589065498,0.3075041155202609,0.23723929135208133,-0.0008204967903124286,0.3154302813185334,0.23439332391965625,-0.0009634974668324198,8.0,3.0
1.062,0.0,0.9492212888297431,0.5522998283455052,-0.004797005528443196,0.0721010670519872,0.06145257956781497,-0.00010103671704646578,0.3088767690693858,0.24200819450055291,-0.0008001574642938475,0.28855065536777297,0.06268787831833994,-0.0027556675958940917,0.8966348512324032,0.534921525419102,-0.00435290746462793,0.11136937031089657,0.06071538279449901,-0.0005638925801485836,0.8420422965211668,0.5414164597234925,-0.003626431428868956,0.30941754668305405,0.23723929135208133,-0.0008431778900181551,0.31615567358828583,0.23439332391965625,-0.0009724434887865258,8.0,3.0
1.064,0.0,0.9463406900298221,0.5522998283455052,-0.004763057525810855,0.07438184029646772,0.06145257956781497,-0.00012778184981006673,0.3090453158924319,0.24200819450055291,-0.000802422894825995,0.2847881099782917,0.06268787831833994,-0.0027103533245931965,0.8955296732652285,0.534921525419102,-0.004340559909759614,0.1150489483141437,0.06071538279449901,-0.0006078478501967707,0.8404344383191689,0.5414164597234925,-0.0036075100415720917,0.31135361728012195,0.23723929135208133,-0.0008661390639716726,0.3168608642084703,0.23439332391965625,-0.000981148196023555,8.0,3.0
1.066,0.0,0.9434091518539572,0.5522998283455052,-0.004728490340211803,0.0767136055452329,0.06145257956781497,-0.00015515112874383297,0.3091937505469134,0.24200819450055291,-0.0008044454567025477,0.2810397271315783,0.06268787831833994,-0.002665202779919421,0.8943483980789808,0.534921525419102,-0.004327297774153518,0.11874374552258794,0.06071538279449901,-0.0006520027862357363,0.838795953982607,0.5414164597234925,-0.0035882157431481165,0.313311614833529,0.23723929135208133,-0.0008893719111364876,0.31754576993427364,0.23439332391965625,-0.0009896104834657689,8.0,3.0
1.068,0.0,0.9404273465568188,0.5522998283455052,-0.004693311882101425,0.07909531871173271,0.06145257956781497,-0.00018313231172901524,0.30932221140154864,0.24200819450055291,-0.0008062266725563258,0.2773060154327388,0.06268787831833994,-0.0026202221857588607,0.8930911677794872,0.534921525419102,-0.004313122471918546,0.12245233042448112,0.06071538279449901,-0.0006963403527370672,0.8371272999510575,0.5414164597234925,-0.0035685539311093735,0.3152908147438439,0.23723929135208133,-0.0009128678817773719,0.3182103163311713,0.23439332391965625,-0.0009978293521754086,8.0,3.0
1.07,0.0,0.9373959592254889,0.5522998283455052,-0.004657530218535764,0.08152591220061209,0.06145257956781497,-0.00021171286972701292,0.30943084817614774,0.24200819450055291,-0.0008077682028119487,0.2735874732637808,0.06268787831833994,-0.0025754176453727864,0.8917581486841979,0.534921525419102,-0.0042980357083246224,0.12617326016277763,0.06071538279449901,-0.0007408433715597854,0.835428939160687,0.5414164597234925,-0.00354853008273078,0.3172904805655924,0.23723929135208133,-0.000936618280701151,0.3188544377359988,0.23439332391965625,-0.0010058039089381806,8.0,3.0
1.072,0.0,0.934315687557197,0.5522998283455052,-0.0046211535705598045,0.0840042953198546,0.06145257956781497,-0.00024087999159356545,0.3095198218034599,0.24200819450055291,-0.000809071844107138,0.26988458861564224,0.06268787831833994,-0.0025307951393452903,0.8903495312630678,0.534921525419102,-0.004282039479181151,0.12990508107983506,0.06071538279449901,-0.0007854945284193435,0.8337013408917783,0.5414164597234925,-0.0035281497532463333,0.31930986428797387,0.23723929135208133,-0.0009606142705621327,0.3194780772138447,0.23439332391965625,-0.0010135333657961107,8.0,3.0
1.074,0.0,0.9311872416325185,0.5522998283455052,-0.004584190310540302,0.08652935470376728,0.06145257956781497,-0.0002706205890244755,0.30958930428448334,0.24200819450055291,-0.0008101395276348837,0.26619783892344484,0.06268787831833994,-0.0024863605235676276,0.8888655300721029,0.534921525419102,-0.0042651360701275905,0.1336463292674913,0.06071538279449901,-0.0008302763794240327,0.8319449806141374,0.5414164597234925,-0.003507418574019429,0.3213482066207181,0.23723929135208133,-0.0009848468752307105,0.32008118651080875,0.23439332391965625,-0.0010210170395302612,8.0,3.0
1.076,0.0,0.9280113436841256,0.5522998283455052,-0.004546648959444161,0.08909995474667814,0.06145257956781497,-0.0003009213016314278,0.30963947853730195,0.24200819450055291,-0.0008109733174071651,0.26252769090513983,0.06268787831833994,-0.002442119527261259,0.8873063836795616,0.534921525419102,-0.004247328055836011,0.1373955311222758,0.06071538279449901,-0.0008751713576759073,0.8301603398304436,0.5414164597234925,-0.0034863422506877383,0.3234047372849525,0.23723929135208133,-0.0010093069832236414,0.32066372600267135,0.23439332391965625,-0.00102825435109383,8.0,3.0
1.078,0.0,0.924788727861177,0.5522998283455052,-0.004508538184063445,0.09171493804720807,0.06145257956781497,-0.0003317685021463581,0.30967053823951574,0.24200819450055291,-0.0008115754084409884,0.2588746004037124,0.06268787831833994,-0.002398077751041599,0.8856723545848005,0.534921525419102,-0.004228618299125515,0.14115120390551128,0.06071538279449901,-0.0009201617799333214,0.8283479059176093,0.5414164597234925,-0.003464926561283413,0.32547867530894886,0.23723929135208133,-0.0010339853511944542,0.32122566463952207,0.23439332391965625,-0.001035244824996181,8.0,3.0
1.08,0.0,0.9215201399894437,0.5522998283455052,-0.004469866794188063,0.09437312586297014,0.06145257956781497,-0.0003631483017527172,0.3096826876643395,0.24200819450055291,-0.0008119481248675539,0.25523901223311224,0.06268787831833994,-0.0023542406650244696,0.8839637291297532,0.534921525419102,-0.004209009949988383,0.14491185630806044,0.06071538279449901,-0.0009652298533321473,0.8265081719662138,0.5414164597234925,-0.0034431773543294017,0.3275692293286151,0.23723929135208133,-0.0010588726074824105,0.321766979886398,0.23439332391965625,-0.0010419880886383898,8.0,3.0
1.082,0.0,0.9182063373272623,0.5522998283455052,-0.004430643739727263,0.09707331857553946,0.06145257956781497,-0.0003950465555418621,0.30967614151044826,0.24200819450055291,-0.0008120939179654389,0.25162136002807584,0.06268787831833994,-0.0023106136069772675,0.8821808174030302,0.534921525419102,-0.0041885064445278146,0.14867598901947185,0.06071538279449901,-0.0010103576821627372,0.8246416366180787,0.5414164597234925,-0.003421100546912656,0.32967559789259404,0.23723929135208133,-0.0010839592557184052,0.3222876576599845,0.23439332391965625,-0.0010484838716009013,8.0,3.0
1.084,0.0,0.9148480883174163,0.5522998283455052,-0.004390878107781086,0.09981429616552721,0.06145257956781497,-0.00042744886809269384,0.30965112472565404,0.24200819450055291,-0.0008120153641187441,0.2480220660980066,0.06268787831833994,-0.002267201780516831,0.880323953136629,0.534921525419102,-0.004167111503807139,0.15244209530127803,0.06071538279449901,-0.0010555272746996741,0.822748803902051,0.5414164597234925,-0.003398702122735034,0.33179696977182954,0.23723929135208133,-0.0011092356784861525,0.32278769226143295,0.23439332391965625,-0.0010547320048839392,8.0,3.0
1.086,0.0,0.9114461723350449,0.5522998283455052,-0.0043505791196629335,0.10259481869758318,0.06145257956781497,-0.000460340599172547,0.30960787232450315,0.24200819450055291,-0.0008117151627012135,0.24444154128507617,0.06268787831833994,-0.002224010253356,0.8783934935952417,0.534921525419102,-0.004144829132610325,0.15620866156419813,0.06071538279449901,-0.0011007205500813482,0.8208301830680632,0.5414164597234925,-0.0033759881301427016,0.3339325242734566,0.23723929135208133,-0.0011346921410369786,0.3232670863053533,0.23439332391965625,-0.0010607324201013203,8.0,3.0
1.088,0.0,0.9080013794316824,0.5522998283455052,-0.004309756127874476,0.10541362681514094,0.06145257956781497,-0.0004937068695572184,0.30954662919988957,0.24200819450055291,-0.0008111961338874028,0.24088018482671114,0.06268787831833994,-0.0021810439556008347,0.8763898194581483,0.534921525419102,-0.004121663618113676,0.15997416794899702,0.06071538279449901,-0.0011459193452363896,0.8188862884195385,0.5414164597234925,-0.0033529646801348486,0.3360814315588698,0.23723929135208133,-0.0011603187950565033,0.3237258506450399,0.23439332391965625,-0.0010664851486283642,8.0,3.0
