t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_uniform_close,input_uniform_diff,object_adaptive_sphere_x,object_adaptive_sphere_y,object_adaptive_sphere_z
0.588,2.0,120.00028094303045,0.4033592014868769,1.3333333333333333,0.005618720362214588,1.335524980119545,1.3333333333333333,4.453851375847418e-05,1.5252556818559415,1.3333333333333333,-0.0011697478426336558,0.40336822356863966,1.3333333333333333,0.005618665842258737,1.3355354857098052,1.3333333333333333,4.44762831461043e-05,1.525257591483998,1.3333333333333333,-0.001169758794607918,0.5364935349034345,1.3333333333333333,0.004831833688917307,1.231482605153127,1.3333333333333333,0.0006599697648835834,1.5248958919257518,1.3333333333333333,-0.0011681837297848894,12.0,0.0,0.05000000000000507,0.1237474156645878,0.0884443987786628
0.59,2.0,120.00028517117408,0.40991252158831837,1.3333333333333333,0.005579844791078739,1.3450838763822763,1.3333333333333333,-1.3149880717270523e-05,1.5221819295343149,1.3333333333333333,-0.0011515340911356497,0.40992147956567637,1.3333333333333333,0.005579790658588162,1.3450945149075677,1.3333333333333333,-1.3212914258831532e-05,1.5221839233879424,1.3333333333333333,-0.001151545548903989,0.5450532973773697,1.3333333333333333,0.004781038790579392,1.239557145974374,1.3333333333333333,0.0006111043690812381,1.5217200655962693,1.3333333333333333,-0.0011493753515545114,12.0,0.0,0.05000000000000466,0.12369632355948697,0.08860079414532229
0.592,2.0,120.0002894262442,0.4165400220629245,1.3333333333333333,0.005540524870470089,1.3545857408606419,1.3333333333333333,-7.050325829365845e-05,1.5190710450974345,1.3333333333333333,-0.0011330915772058896,0.4165489164154907,1.3333333333333333,0.005540471122605942,1.354596511426494,1.3333333333333333,-7.056708944540668e-05,1.5190731230913006,1.3333333333333333,-0.001133103540327655,0.5537070741951792,1.3333333333333333,0.004729680215735781,1.2475608184324951,1.3333333333333333,0.0005626571241537559,1.5185041700795983,1.3333333333333333,-0.001130320393577616,12.0,0.0,0.050000000000004284,0.12364366300899379,0.08875866569990946
0.594,2.0,120.00029370973985,0.42324180856435223,1.3333333333333335,0.005500759867622454,1.3640293907587597,1.3333333333333335,-0.00012751444516385035,1.51592403096417,1.3333333333333335,-0.0011144262705846061,0.42325063977786725,1.3333333333333335,0.0055007065015070565,1.364040292463018,1.3333333333333335,-0.00012757906855896285,1.5159261930010928,1.3333333333333335,-0.0011144387385478027,0.5624549096811013,1.3333333333333335,0.004677757554828926,1.255492463548888,1.3333333333333335,0.0005146350894050302,1.5152492420820594,1.3333333333333335,-0.0011110250204775887,12.000000000000002,0.0,0.050000000000003944,0.12358940087811882,0.088917999828922
0.596,2.0,120.00029802322709,0.43001797017729787,1.3333333333333333,0.005460549148613886,1.373413656273455,1.3333333333333333,-0.00018417634455255883,1.512741896836153,1.3333333333333333,-0.0010955441857850201,0.43002673874328795,1.3333333333333333,0.0054604961613327965,1.3734246882065606,1.3333333333333333,-0.00018424175477810812,1.5127441428071466,1.3333333333333333,-0.001095557158006557,0.571296824063419,1.3333333333333333,0.004625270541913392,1.263350940149078,1.3333333333333333,0.0004670452187066716,1.5119563273885122,1.3333333333333333,-0.0010914954524923566,12.0,0.0,0.05000000000000363,0.12353350385021628,0.08907878197745661
0.598,2.0,120.00030236833987,0.4368685793317926,1.3333333333333333,0.005419892178936212,1.3827373807440957,1.3333333333333333,-0.0002404819376407299,1.5095256595148037,1.3333333333333333,-0.0010764513810169185,0.4368772857472305,1.3333333333333333,0.005419839567540273,1.3827485419893601,1.3333333333333333,-0.0002405481292393641,1.5095279892991256,1.3333333333333333,-0.0010764648568428804,0.5802328133266064,1.3333333333333333,0.004572219055619486,1.2711351250903489,1.3333333333333333,0.0004198943591055322,1.5086264806662792,1.3333333333333333,-0.0010717379643310735,12.0,0.0,0.05000000000000335,0.1234759384458319,0.08924099663828668
0.6,2.0,120.00030674676931,0.44379369172677136,1.3333333333333333,0.005378788524009245,1.3919994207982034,1.3333333333333333,-0.0002964242844645746,1.5062763427147525,1.3333333333333333,-0.0010571539570888224,0.4438023364937407,1.3333333333333333,0.005378736285516617,1.392010710432075,1.3333333333333333,-0.00029649125193616135,1.506278756179955,1.3333333333333333,-0.0010571679357947539,0.5892628490763265,1.3333333333333333,0.004518603120040362,1.27884391348496,1.3333333333333333,0.0003731892494579063,1.5052607652635057,1.3333333333333333,-0.001051758883997676,12.0,0.0,0.050000000000003084,0.12341667104220978,0.08940462734142138
0.602,2.0,120.00031116026425,0.4507933462629611,1.3333333333333333,0.005337237849639372,1.4011986464928918,1.3333333333333333,-0.00035199652478922074,1.5029949768736384,1.3333333333333333,-0.0010376580562885156,0.4508019298883235,1.3333333333333333,0.005337185981037555,1.4012100635852178,1.3333333333333333,-0.0003520642625924499,1.5029974738756233,1.3333333333333333,-0.001037672537079731,0.598386878417363,1.3333333333333333,0.004464422905542041,1.286476218918986,1.3333333333333333,0.0003269365190902391,1.5018602530019218,1.3333333333333333,-0.0010315645915810348,12.0,0.0,0.05000000000000284,0.12335566789345025,0.08956965664416834
0.604,2.0,120.00031561062352,0.45786756498512154,1.333333333333333,0.005295239922422232,1.410333941452194,1.333333333333333,-0.00040719187895735275,1.4996825989582627,1.333333333333333,-0.001017969861241832,0.4578760879801879,1.333333333333333,0.005295188420670058,1.4103454850664763,1.333333333333333,-0.0004072603815113087,1.4996851793413388,1.333333333333333,-0.0010179848432537418,0.6076048238445598,1.333333333333333,0.00440967872949582,1.2940309736668145,1.333333333333333,0.0002811426864860822,1.4984260239639866,1.333333333333333,-0.0010111615180115328,11.999999999999998,0.0,0.05000000000000262,0.12329289515131053,0.08973606612172058
0.606,2.0,120.00032009969172,0.4650163530336622,1.3333333333333333,0.00525279461008927,1.41940420300033,1.3333333333333333,-0.0004620036487131647,1.4963402522670928,1.3333333333333333,-0.000998095593749577,0.4650248159138676,1.3333333333333333,0.005252743472118872,1.4194158721939734,1.3333333333333333,-0.00046207291039885814,1.496342915864036,1.3333333333333333,-0.0009981110760480334,0.6169165831468288,1.3333333333333333,0.004354371056932641,1.3015071289013331,1.3333333333333333,0.00023581415799911243,1.494959166274398,1.3333333333333333,-0.0009905561437839202,12.0,0.0,0.05000000000000242,0.12322831888663825,0.08990383635828988
0.608,2.0,120.00032462935275,0.47223969860564646,1.3333333333333333,0.005209901881798026,1.4284083422909726,1.3333333333333333,-0.0005164252180019804,1.4929689862291058,1.3333333333333333,-0.0009780415136025572,0.4722481018902292,1.3333333333333333,0.005209851104516794,1.4284201361155282,1.3333333333333333,-0.0005164952331638406,1.4929717328612229,1.3333333333333333,-0.0009780574951842164,0.6263220293242702,1.3333333333333333,0.004298500501119027,1.3089036548998352,1.3333333333333333,0.00019095722659200076,1.4914607758759635,1.3333333333333333,-0.0009697549976463882,12.0,0.0,0.05000000000000223,0.12316190511142705,0.09007294693880775
0.61,2.0,120.00032920152395,0.4795375729251843,1.3333333333333333,0.005166561808366121,1.4373452844325665,1.3333333333333333,-0.0005704500537458359,1.4895698561989792,1.3333333333333333,-0.0009578139173746352,0.4795459171368694,1.3333333333333333,0.005166511388658625,1.4373572019339682,1.3333333333333333,-0.0005705208166931697,1.4895726856761735,1.3333333333333333,-0.0009578303971673377,0.6358210105184383,1.3333333333333333,0.004242067824054379,1.3162195412456712,1.3333333333333333,0.00014657807060098848,1.4879319562998372,1.3333333333333333,-0.0009487646552557813,12.0,0.0,0.05000000000000206,0.12309361980148269,0.09024337644121569
0.612,2.0,120.0003338181518,0.4869099302232022,1.3333333333333333,0.005122774562448894,1.446213968609754,1.3333333333333333,-0.0006240717065953994,1.4861439232486338,1.3333333333333333,-0.0009374191371938756,0.48691821588788936,1.3333333333333333,0.005122724497178783,1.4462260088285486,1.3333333333333333,-0.0006241432116038097,1.486146835369474,1.3333333333333333,-0.0009374361140570415,0.6454133499557718,1.3333333333333333,0.00418507393688937,1.3234537970256741,1.3333333333333333,0.00010268275252597237,1.4843738184301316,1.3333333333333333,-0.0009275917377990238,12.0,0.0,0.0500000000000019,0.12302342891968633,0.09041510242936626
0.614,2.0,120.00033848120367,0.4943567077265709,1.3333333333333333,0.005078540418660786,1.4550133482009608,1.3333333333333333,-0.000677283811658524,1.4826922539551446,1.3333333333333333,-0.000916863539491803,0.4943649353730271,1.3333333333333333,0.005078490704672664,1.4550255101725322,1.3333333333333333,-0.0006773560529712919,1.4826952485069353,1.3333333333333333,-0.0009168810122168445,0.6550988459041928,1.3333333333333333,0.004127519900265369,1.3306054510233771,1.3333333333333333,5.927721784595486e-05,1.4807874802629277,1.3333333333333333,-0.0009062429105807902,12.0,0.0,0.05000000000000175,0.12295129843984137,0.09058810144655616
0.616,2.0,120.00034319266186,0.5018778256565583,1.3333333333333333,0.005033859753640574,1.463742390892196,1.3333333333333333,-0.0007300800892057655,1.4792159201850417,1.3333333333333333,-0.000896153523730868,0.5018859958161158,1.3333333333333333,0.005033810387761837,1.4637546736469826,1.3333333333333333,-0.0007301530610351938,1.4792189969438971,1.3333333333333333,-0.0008961714910416125,0.6648772716428656,1.3333333333333333,0.004069406924574843,1.3376735519080494,1.3333333333333333,1.6367293859736787e-05,1.4771740666597113,1.3333333333333333,-0.0008847248815775668,12.0,0.0,0.05000000000000162,0.1228771943710882,0.09076234900971258
0.618,2.0,120.00034795451865,0.5094731872365669,1.333333333333333,0.004988733046060649,1.4724000787871139,1.333333333333333,-0.000782454345353178,1.4757159988750261,1.333333333333333,-0.0008752955211102517,0.5094813004428262,1.333333333333333,0.004988684025103303,1.4724124813508201,1.333333333333333,-0.0007825280418818976,1.4757191576059456,1.333333333333333,-0.0008753139816633847,0.6747483754450943,1.333333333333333,0.004010736370142804,1.344657168419566,1.333333333333333,-2.6041311448298023e-05,1.4735347090952755,1.333333333333333,-0.0008630443999582695,11.999999999999998,0.0,0.050000000000001495,0.12280108278287075,0.09093781960425353
0.62,2.0,120.00035276876656,0.5171426787091039,1.3333333333333333,0.004943160876580598,1.4809854085133907,1.3333333333333333,-0.0008344004727226837,1.4721935718091377,1.3333333333333333,-0.0008542959932501573,0.5171507354976422,1.3333333333333333,0.0049431121973430425,1.480997929907192,1.3333333333333333,-0.0008344748881049213,1.4721968122660831,1.3333333333333333,-0.0008543149456356743,0.6847118805743213,1.3333333333333333,0.003951509747329434,1.3515553895491317,1.3333333333333333,-6.794301051739682e-05,1.4698705454001344,1.3333333333333333,-0.0008412082545716536,12.0,0.0,0.050000000000001384,0.12272292983043756,0.09111448667964288
0.622,2.0,120.00035763739328,0.524886169361921,1.3333333333333333,0.004897143927745376,1.4894973913254628,1.3333333333333333,-0.0008859124510803445,1.4686497253924102,1.3333333333333333,-0.0008331614308548265,0.524894170270006,1.3333333333333333,0.004897095587014146,1.4895100305662048,1.3333333333333333,-0.0008859875794431527,1.4686530473183856,1.3333333333333333,-0.0008331808735964992,0.694767485293179,1.3333333333333333,0.003891728716554072,1.358367324715871,1.3333333333333333,-0.00010933233729479053,1.466182719497504,1.3333333333333333,-0.0008192232724008069,12.0,0.0,0.05000000000000128,0.12264270178085832,0.09129232264566044
0.624,2.0,120.00036256237539,0.5327035115632527,1.3333333333333335,0.004850682983828475,1.4979350532036761,1.3333333333333335,-0.0009369843479527757,1.4650855504210647,1.3333333333333335,-0.0008118983523544605,0.5327114571295625,1.3333333333333335,0.004850634978379965,1.497947809304067,1.3333333333333335,-0.0009370601833972278,1.4650889535481983,1.3333333333333335,-0.0008119182839103129,0.7049148628855297,1.3333333333333335,0.003831395088240927,1.3650921039393016,1.3333333333333335,-0.00015020394829522488,1.4624723811349138,1.3333333333333335,-0.0007970963169850225,12.000000000000002,0.0,0.05000000000000119,0.12256036503953656,0.09147129886940668
0.626,2.0,120.0003675456687,0.5405945408060716,1.3333333333333333,0.004803778930620483,1.5062974349498912,1.3333333333333333,-0.0009876103192220573,1.4615021418492886,1.3333333333333333,-0.0007905133025263887,0.5406024315704204,1.3333333333333333,0.004803731257222625,1.5063103069186878,1.3333333333333333,-0.0009876868558244024,1.461505625898916,1.3333333333333333,-0.0007905337212891905,0.71515366169142,1.3333333333333333,0.0037705108226868214,1.3717288780077013,1.3333333333333333,-0.00019055262363580993,1.458740685610522,1.3333333333333333,-0.0007748342868094836,12.0,0.0,0.050000000000001106,0.12247588617719747,0.09165138567306179
0.628,2.0,120.00037258920204,0.5485590757612687,1.3333333333333333,0.00475643275516357,1.5145835922795887,1.3333333333333333,-0.0010377846096993478,1.4579005985526619,1.3333333333333333,-0.0007690128510957322,0.5485669122643387,1.3333333333333333,0.004756385410577477,1.5145965791217773,1.3333333333333333,-0.0010378618415121275,1.4579041632354108,1.3333333333333333,-0.0007690337553934969,0.7254835051548578,1.3333333333333333,0.0037090780298514796,1.37827681864238,1.3333333333333333,-0.00023037326804620806,1.4549887934942112,1.3333333333333333,-0.0007524441136631328,12.0,0.0,0.05000000000000103,0.12238923195732908,0.09183255233241777
0.63,2.0,120.0003776948726,0.556596918339658,1.3333333333333333,0.004708645545432388,1.522792595910523,1.3333333333333333,-0.0010875015536775327,1.4542820230882905,1.3333333333333333,-0.0007474035913159716,0.5566047011227375,1.3333333333333333,0.004708598526413968,1.5228056966274925,1.3333333333333333,-0.001087579474730664,1.4542856681041672,1.3333333333333333,-0.0007474249794124654,0.7359039918843118,1.3333333333333333,0.0036470989690708527,1.3847351186578656,1.3333333333333333,-0.0002696609118542801,1.4512178703435559,1.3333333333333333,-0.0007299327609652676,12.0,0.0,0.05000000000000096,0.12230036936405349,0.09201476707620225
0.632,2.0,120.00038286453383,0.5647078537626955,1.3333333333333333,0.004660418489962052,1.530923531647963,1.3333333333333333,-0.0011367555754631389,1.4506475214517192,1.3333333333333333,-0.0007256921385297432,0.5647155833674234,1.3333333333333333,0.004660371793263575,1.5309367452376734,1.3333333333333333,-0.0011368341797649557,1.4506512464901968,1.3333333333333333,-0.0007257140086250034,0.7464146957258173,1.3333333333333333,0.003584576048694129,1.3911029921180131,1.3333333333333333,-0.00030841071194719397,1.447429086414756,1.3333333333333333,-0.0007073072220613357,12.0,0.0,0.05000000000000089,0.1222092656304044,0.09219799708621143
0.634,2.0,120.00038809999228,0.5728916506417937,1.3333333333333333,0.0046117528774238265,1.538975500466564,1.3333333333333333,-0.0011855411898877785,1.4469982028306965,1.3333333333333333,-0.0007038851287103154,0.5728993276099105,1.3333333333333333,0.004611706499795459,1.5389888259237081,1.3333333333333333,-0.001185620471426041,1.4470020075708045,1.3333333333333333,-0.0007039074789411815,0.7570151658485622,1.3333333333333333,0.003521511825645096,1.3973796744880427,1.3333333333333333,-0.0003466179527080793,1.4436236163686387,1.3333333333333333,-0.000684574518488537,12.0,0.0,0.05000000000000083,0.12211588826698565,0.0923822084982697
0.636,2.0,120.000393402996,0.5811480610661025,1.3333333333333333,0.004562650096149238,1.5469476185889126,1.3333333333333333,-0.0012338530027993842,1.4433351793558735,1.3333333333333333,-0.0006819892169841792,0.581155685939208,1.3333333333333333,0.004562604034340537,1.5469610549050716,1.3333333333333333,-0.0012339329555422491,1.443339063466288,1.3333333333333333,-0.0006820120454248277,0.7677049268428126,1.3333333333333333,0.0034579090049086264,1.4035644227825141,1.3333333333333333,-0.0003842780469282565,1.4398026389718388,1.3333333333333333,-0.0006617416982118325,12.0,0.0,0.05000000000000077,0.12202020509098448,0.09256736640403224
0.638,2.0,120.00039877523385,0.5894768206986216,1.3333333333333333,0.004513111633603384,1.554839017560785,1.3333333333333333,-0.001281685711533476,1.4396595658485194,1.3333333333333333,-0.0006600110761352416,0.5894843940179395,1.3333333333333333,0.004513065884364752,1.554852563724578,1.3333333333333333,-0.0012817663294304304,1.439663528987655,1.3333333333333333,-0.0006600343807977281,0.7784834788300274,1.3333333333333333,0.0033937704389431244,1.4096565157092433,1.3333333333333333,-0.0004213865366950853,1.4359673367932773,1.3333333333333333,-0.0006388158338310332,12.0,0.0,0.050000000000000724,0.12192218425551272,0.09275343485364643
0.64,2.0,120.00040421831926,0.597877648880498,1.3333333333333333,0.00446313907580827,1.562648844323157,1.3333333333333333,-0.00132903410536471,1.4359724795653466,1.3333333333333333,-0.0006379573950911168,0.5978851711866473,1.3333333333333333,0.004463093635892363,1.5626624993203853,1.3333333333333333,-0.0013291153823474686,1.4359765213814495,1.3333333333333333,-0.00063798117392593,0.7893502975850001,1.3333333333333333,0.003329099127019835,1.4156552538091633,1.3333333333333333,-0.0004579390942554604,1.432118895896059,1.3333333333333333,-0.000615804020759664,12.0,0.0,0.050000000000000676,0.12182179427924753,0.09294037685928702
0.642,2.0,120.00903443207335,0.6063502487433563,1.3333333333333333,0.004412734106717012,1.5703762612810082,1.3333333333333333,-0.0013758930659389425,1.4322750399405373,1.3333333333333333,-0.0006158348773920799,0.6063577205761299,1.3333333333333333,0.0044126889728801156,1.5703900240947921,1.3333333333333333,-0.001375974995922312,1.432279160071779,1.3333333333333333,-0.0006158591282886974,0.800304834669852,1.3333333333333333,0.003263898214489999,1.4215599595921375,1.3333333333333333,-0.0004939315228549805,1.4282585055249222,1.3333333333333333,-0.0005927133753763538,12.0,0.0,0.050000000000000634,0.12171900407634248,0.09312815439957932
0.644,2.0,120.00713883306904,0.61515198339001,1.3333333333333333,0.004361898507539862,1.5771392108896374,1.3333333333333333,-0.0014222575676860493,1.4288801480344782,1.3333333333333333,-0.0005936502396432241,0.6151596547860266,1.3333333333333333,0.0043618536765432205,1.5771523879252325,1.3333333333333333,-0.0014223401445687533,1.428884567647776,1.3333333333333333,-0.0005936749604306746,0.8113465175796948,1.3333333333333333,0.0031981709919808874,1.427369977668725,1.3333333333333333,-0.0005293597575528258,1.424387357789377,1.3333333333333333,-0.0005695510331495335,12.0,0.0,0.0500000000000006,0.12161055931357986,0.09332201731748739
0.646,2.0,120.00551628681998,0.624370384861425,1.3333333333333333,0.00430908809965994,1.5826236423360789,1.3333333333333333,-0.0014628352653378246,1.425901595158034,1.3333333333333333,-0.0005732808882068694,0.6243782572885934,1.3333333333333333,0.00430904207128384,1.582636221460424,1.3333333333333333,-0.0014629143275513953,1.4259063189454833,1.3333333333333333,-0.0005733074058866561,0.8224747498997652,1.3333333333333333,0.003131920894521831,1.4330846748779038,1.3333333333333333,-0.0005642198660123503,1.4205066473426737,1.3333333333333333,-0.000546324146736263,12.0,0.0,0.050000000000000565,0.12149523361801016,0.09352377910920397
0.648,2.0,120.00426480389919,0.6339483284006373,1.333333333333333,0.004253777690831448,1.5870093795637659,1.333333333333333,-0.001495741854016475,1.4232785097263294,1.333333333333333,-0.0005554095709482061,0.6339564010704708,1.333333333333333,0.004253730456268438,1.5870213553762378,1.333333333333333,-0.0014958173287625454,1.4232835400967296,1.333333333333333,-0.0005554379136729013,0.8336889114738294,1.333333333333333,0.003065151500601407,1.4387034404107557,1.333333333333333,-0.0005985080492674246,1.4166175710567521,1.333333333333333,-0.0005230398840560442,11.999999999999998,0.0,0.05000000000000054,0.12137352297860253,0.09373232706353207
0.65,2.0,120.00331466358767,0.6438360960579305,1.3333333333333333,0.004196310029596176,1.5904538333111555,1.3333333333333333,-0.0015220562773825958,1.4209574654678665,1.3333333333333333,-0.0005396710583579769,0.6438443660314461,1.3333333333333333,0.004196261593577175,1.59046520677335,1.3333333333333333,-0.0015221281322574272,1.4209628026783496,1.3333333333333333,-0.0005397012405803783,0.8449883585836404,1.3333333333333333,0.0029978665311570234,1.4442256859301126,1.3333333333333333,-0.0006322206424645347,1.4127213276933246,1.3333333333333333,-0.0004997054263405132,12.0,0.0,0.05000000000000051,0.12124596125270398,0.09394649859734863
0.652,2.0,120.00259753001106,0.6539904232833357,1.3333333333333333,0.004136983423652417,1.5930946426880483,1.3333333333333333,-0.0015427229998669337,1.4188916459124565,1.3333333333333333,-0.0005257447928071994,0.6539988858815452,1.3333333333333333,0.004136933803811323,1.5931054199763501,1.3333333333333333,-0.0015427912406401005,1.4188972884367557,1.3333333333333333,-0.0005257768160700982,0.8563724241392275,1.3333333333333333,0.002930069848498157,1.4496508456861696,1.3333333333333333,-0.0006653541155806759,1.4088191175712526,1.3333333333333333,-0.000476327966159948,12.0,0.0,0.05000000000000049,0.12111296678736785,0.09416533043402633
0.654,2.0,120.00205987796673,0.6643736805902805,1.3333333333333333,0.004076057460299986,1.5950519907982532,1.3333333333333333,-0.0015585678561282905,1.4170401032662672,1.3333333333333333,-0.0005133498754747397,0.6643823297448116,1.3333333333333333,0.004076006684710728,1.5950621823153632,1.3333333333333333,-0.0015586325198581013,1.417046048113738,1.3333333333333333,-0.0005133837306205344,0.8678404178797846,1.3333333333333333,0.0028617654551646343,1.4549783766280682,1.3333333333333333,-0.0006979050741170183,1.40491214223038,1.3333333333333333,-0.0004529147054275158,12.0,0.0,0.05000000000000047,0.12097490101261624,0.09438796695122853
0.656,2.0,120.00165988922234,0.6749531618629405,1.3333333333333333,0.004013757916458317,1.5964306595983224,1.3333333333333333,-0.0015703119447895199,1.4153670934110996,1.3333333333333333,-0.0005022406195976035,0.6749619904151125,1.3333333333333333,0.00401370602153113,1.596440279124009,1.3333333333333333,-0.00157037309389218,1.4153733364021452,1.3333333333333333,-0.000502276288682428,0.8793916265849173,1.3333333333333333,0.002792957492721292,1.4602077585114501,1.3333333333333333,-0.0007298702597684095,1.401001604091993,1.3333333333333333,-0.00042947285338228094,12.0,0.0,0.05000000000000045,0.12083207705080408,0.09461364936524969
0.658,2.0,120.00136498642024,0.6857004643462457,1.3333333333333333,0.003950281028822357,1.5973218529275515,1.3333333333333333,-0.001578583957589935,1.4138414801462786,1.3333333333333333,-0.0004922025604665978,0.6857094643016807,1.3333333333333333,0.003950228057509325,1.5973309168912253,1.3333333333333333,-0.001578641674744055,1.4138480161492952,1.3333333333333333,-0.0004922400184128719,0.8910253142960028,1.3333333333333333,0.0027236502404904958,1.4653384940019871,1.3333333333333333,-0.0007612465510687012,1.3970887061160777,1.3333333333333333,-0.0004060096245519587,12.0,0.0,0.05000000000000043,0.12068476695625911,0.09484170580765662
0.66,2.0,120.00114987371393,0.6965909476426958,1.3333333333333333,0.003885797213922526,1.5978048133834637,1.3333333333333333,-0.0015839311175653093,1.4124362022685268,1.3333333333333333,-0.0004830488808776723,0.696600110387517,1.3333333333333333,0.0038857432141899155,1.59781334024323,1.3333333333333333,-0.0015839855013473523,1.4124430254029754,1.3333333333333333,-0.00048308809689577185,0.9027407225474063,1.3333333333333333,0.0026538481142239826,1.4703701087748895,1.3333333333333333,-0.0007920309640119232,1.3931746514555552,1.3333333333333333,-0.0003825322366964668,12.0,0.0,0.05000000000000042,0.1205332078027698,0.09507154224600729
0.662,2.0,120.00099498071384,0.7076032609609195,1.333333333333333,0.0038204543141438234,1.5979482558458078,1.333333333333333,-0.001586828880300784,1.4111277975504912,1.333333333333333,-0.0004746172136111628,0.7076125774447284,1.333333333333333,0.0038203993376748962,1.5979562655604702,1.333333333333333,-0.0015868800414593816,1.411134901360234,1.333333333333333,-0.00047465815241785414,0.9145370706072933,1.333333333333333,0.0025835556647155603,1.475302151610396,1.333333333333333,-0.0008222206526493388,1.389260643107671,1.333333333333333,-0.0003590479087333329,11.999999999999998,0.0,0.050000000000000405,0.12037760680495309,0.09530263419931234
0.664,2.0,120.0008852278158,0.7187189294721926,1.3333333333333333,0.0037543804342344824,1.59781163791871,1.3333333333333333,-0.0015876895350748473,1.4098959781306655,1.3333333333333333,-0.0004667667853029478,0.7187283903622986,1.3333333333333333,0.003754324535331629,1.5978191515007996,1.3333333333333333,-0.0015877375933628219,1.409903355731261,1.3333333333333333,-0.0004668094081614038,0.9264135557277715,1.3333333333333333,0.00251277757635624,1.48013419448525,1.3333333333333333,-0.0008518129096623759,1.385347883562725,1.3333333333333333,-0.00033556385864602677,12.0,0.0,0.05000000000000039,0.12021814563153294,0.0955345191985376
0.666,2.0,120.00080904781936,0.7299219919818061,1.3333333333333333,0.003687686423166844,1.597446285321014,1.3333333333333333,-0.0015868698275122602,1.4087232522637925,1.3333333333333333,-0.0004593758687839933,0.7299315877925754,1.3333333333333333,0.003687629657826208,1.5974533244603384,1.3333333333333333,-0.001586914909004798,1.4087308964670482,1.3333333333333333,-0.0004594201343875666,0.938369353404088,1.3333333333333333,0.0024415186656333706,1.4848658326601663,1.3333333333333333,-0.0008808051669115003,1.3814375744503287,1.3333333333333333,-0.000312087301376351,12.0,0.0,0.05000000000000038,0.12005498404401557,0.09576678994270461
0.668,2.0,120.00075761196143,0.7411986832547091,1.3333333333333335,0.0036204680481091646,1.596896388271587,1.3333333333333335,-0.0015846777119260837,1.4075945877988607,1.3333333333333335,-0.0004523395135827539,0.7412084044553849,1.3333333333333335,0.0036204104732445487,1.5969029750200474,1.3333333333333335,-0.0015847199467620295,1.407602491217569,1.3333333333333335,-0.00045238537880228823,0.9504036176426051,1.3333333333333335,0.002369783879575473,1.4894966847632907,1.3333333333333335,-0.0009091949959609966,1.3775309161833769,1.3333333333333335,-0.00028862544670197113,12.000000000000002,0.0,0.05000000000000037,0.11988826297295711,0.09599908810192637
0.67,2.0,120.00072421896358,0.7525371552855763,1.3333333333333333,0.003552807900471745,1.5961998831574975,1.3333333333333333,-0.0015813783296295223,1.4064971131492734,1.3333333333333333,-0.0004455675267931647,0.7525469923894862,1.3333333333333333,0.00355274957326769,1.596206039667036,1.3333333333333333,-0.001581417850120285,1.406505268284728,1.3333333333333333,-0.000445614947305415,0.9625154812372713,1.3333333333333333,0.0022975782941443692,1.49402639286966,1.3333333333333333,-0.0009369801085797445,1.3736291075999307,1.3333333333333333,-0.00026518549710026165,12.0,0.0,0.050000000000000364,0.1197181071257155,0.09623109871992655
0.672,2.0,120.00070381394707,0.7639272326030631,1.3333333333333333,0.003484777068286542,1.5953892322110999,1.3333333333333333,-0.0015771992989449856,1.4054198518949592,1.3333333333333333,-0.0004389826788956408,0.7639371762407512,1.3333333333333333,0.0034847180456630826,1.5953949805176166,1.3333333333333333,-0.001577236238002216,1.4054282512095464,1.3333333333333333,-0.00043903160970836907,0.9747040560543021,1.3333333333333333,0.002224907112576372,1.4984546225766646,1.3333333333333333,-0.0009641583572179604,1.3697333456032008,1.3333333333333333,-0.00024177464559958485,12.0,0.0,0.05000000000000036,0.1195446272039635,0.09646254517015192
0.674,2.0,120.00071299888576,0.7753606931034817,1.3333333333333333,0.0034164366043816213,1.5944904078752347,1.3333333333333333,-0.0015723353932665996,1.4043540919715347,1.3333333333333333,-0.0004325191113697557,0.7753707366275092,1.3333333333333333,0.0034163769425554925,1.5944957626663399,1.3333333333333333,-0.0015723698831057002,1.4043627302035848,1.3333333333333333,-0.0004325695072572788,0.9869684333247802,1.3333333333333333,0.002151775663674187,1.5027810630755212,1.3333333333333333,-0.000990727735459988,1.365844824799831,1.3333333333333333,-0.00021840007361920532,12.0,0.0,0.05000000000000035,0.1193679088282832,0.09669319984112454
0.676,2.0,120.00072955867819,0.7868342131370011,1.3333333333333333,0.0033478358413791096,1.5935126948724194,1.3333333333333333,-0.0015669424472514084,1.4032970135692446,1.3333333333333333,-0.00042612455182920874,0.7868443550799672,1.3333333333333333,0.003347775580234944,1.5935176565630955,1.3333333333333333,-0.0015669745759980397,1.403305889967151,1.3333333333333333,-0.0004261763812215094,0.9993076839448819,1.3333333333333333,0.0020781894000513183,1.5070054272187592,1.3333333333333333,-0.0010166863784531275,1.3619647371366783,1.3333333333333333,-0.00019506894879898606,12.0,0.0,0.05000000000000034,0.11918798007918903,0.09692291804209127
