t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff,object_gui_cylinder_x,object_gui_cylinder_y,object_gui_cylinder_z
0.256,13.0,2310.121667546861,0.21826943055614437,0.3074938533319226,0.0010833206052088765,0.2130775800988893,0.30143451964565376,0.0010909147801057054,0.11771234941066877,0.24200819450055291,0.0015450755834975345,0.21935049206395385,0.3074938533319226,0.0010699980332749938,0.1448013237192772,0.2978184541068005,0.0018623928989703652,0.17290405385530122,0.2978184541068005,0.0015599845852430885,0.03505809838947684,0.30143451964565376,0.0032063381960283016,0.04933320843833419,0.23723929135208133,0.0022687479455964603,0.15513231942693342,0.23439332391965625,0.000985160834100246,8.0,0.0,0.04924041174118625,0.12436548082776816,0.09573232128760108
0.258,12.0,2268.339555364903,0.21925173769175274,0.3074938533319226,0.0010706930733093386,0.21571001493240347,0.30143451964565376,0.0010602832745611735,0.12220584967607799,0.24200819450055291,0.0014915501410786099,0.2204181620398433,0.3074938533319226,0.0010577203352156248,0.1469364957021244,0.2978184541068005,0.00183620556465028,0.17802789471118818,0.2978184541068005,0.0014989728030179916,0.03588846108864815,0.30143451964565376,0.0031965170550741235,0.05050566780357813,0.23723929135208133,0.0022548729949649657,0.15797818088752666,0.23439332391965625,0.000951132053912674,8.0,0.0,0.04921551020592472,0.12435823575843591,0.09575990932181157
0.26,12.0,2268.387785696265,0.2202628735632485,0.3074938533319226,0.0010589053876820381,0.21830159906937366,0.30143451964565376,0.0010286940565590037,0.12674197565030265,0.24200819450055291,0.001437628137893699,0.22144906945970075,0.3074938533319226,0.0010449082955049514,0.14912302861205534,0.2978184541068005,0.0018105835008561137,0.1831811421254963,0.2978184541068005,0.001437486712747348,0.03673080793020185,0.30143451964565376,0.0031865527026840677,0.05169434136514001,0.23723929135208133,0.0022408034825820385,0.16083329460089846,0.23439332391965625,0.0009169817163855551,8.0,0.0,0.049191344483506406,0.12435018523251248,0.09578706120199429
0.262,12.0,2268.2824482595574,0.22130327289433524,0.3074938533319226,0.001046771757224089,0.22084956411352877,0.30143451964565376,0.0009975950469153613,0.13132053972569058,0.24200819450055291,0.0013831946262030032,0.22244269459920896,0.3074938533319226,0.001032537406466662,0.15136322470615396,0.2978184541068005,0.0017843451059369423,0.18836136326860176,0.2978184541068005,0.0013756477437756507,0.03758518930756799,0.30143451964565376,0.0031764445405854233,0.05289922723933784,0.23723929135208133,0.002226539399843296,0.1636967811658987,0.23439332391965625,0.0008827203518250936,8.0,0.0,0.04916783806772604,0.12434277199900065,0.09581433134100382
0.264,12.0,2268.1889626473967,0.2222997725209082,0.3074938533319226,0.001034286965251048,0.22344282956340492,0.30143451964565376,0.0009670194663854999,0.13593229653151864,0.24200819450055291,0.001328251857298348,0.22347198633831644,0.3074938533319226,0.0010206139047925636,0.15357219353675386,0.2978184541068005,0.0017574627528077588,0.19357297890407987,0.2978184541068005,0.0013134850900583853,0.038451656142702906,0.30143451964565376,0.0031661919640570296,0.054120320868888225,0.23723929135208133,0.0022120807693529216,0.16656775961014916,0.23439332391965625,0.0008483585130450907,8.0,0.0,0.049143740854694994,0.12433551247977104,0.09584144057617772
0.266,12.0,2266.84506148067,0.22326325591196775,0.3074938533319226,0.0010223289697321725,0.2260714076491471,0.30143451964565376,0.0009359002809869862,0.140575419670082,0.24200819450055291,0.0012729107756284113,0.22452571123955314,0.3074938533319226,0.0010082624039232737,0.15576023497660024,0.2978184541068005,0.00173095512684056,0.19881489703877628,0.2978184541068005,0.001250945702432648,0.03933025987685473,0.30143451964565376,0.0031557943620354103,0.05535761495069895,0.23723929135208133,0.0021974276457983172,0.16944534769482048,0.23439332391965625,0.0008139067717140851,8.0,0.0,0.04911973127532714,0.12432835810122711,0.09586841738181993
0.268,12.0,2267.9481938666418,0.22432413750288666,0.3074938533319226,0.001010767169039458,0.22857155734053214,0.30143451964565376,0.00090435734395808,0.14526518420681414,0.24200819450055291,0.001217193297965651,0.225474857102322,0.3074938533319226,0.0009956177051084333,0.15808089788408894,0.2978184541068005,0.0017046986295624034,0.20407328131372607,0.2978184541068005,0.001188042684816291,0.04022105246093055,0.30143451964565376,0.0031452511172255886,0.056611099364390474,0.23723929135208133,0.0021825801168165885,0.17232866221966955,0.23439332391965625,0.0007793757146980294,8.0,0.0,0.04909824659701661,0.12432118910871189,0.09589540950811856
0.27,11.0,2053.8871263333886,0.225211876178623,0.3074938533319226,0.0009980365899484311,0.2312763863231646,0.30143451964565376,0.0008743555476614595,0.1499689069232825,0.24200819450055291,0.0011609161235248654,0.22658695808628135,0.3074938533319226,0.0009842279547552068,0.1602228206670228,0.2978184541068005,0.001676850674672539,0.2093684703998372,0.2978184541068005,0.0011249420735168934,0.04112408634545705,0.30143451964565376,0.0031345616062166785,0.05788076110159516,0.23723929135208133,0.0021675383038522907,0.17521681932822544,0.23439332391965625,0.0007447759403998404,8.0,0.0,0.04907900032806056,0.12431424173040938,0.09592209199810477
0.272,13.0,2522.559800039435,0.2263605317888164,0.3074938533319226,0.000987383725839595,0.23365604412881694,0.30143451964565376,0.0008418975998698699,0.15473307410569304,0.24200819450055291,0.001104471450927245,0.2274324962643153,0.3074938533319226,0.0009708827429476949,0.16268164807344074,0.2978184541068005,0.0016511476012773328,0.21466581785064398,0.2978184541068005,0.00106139980448356,0.042039414470126345,0.30143451964565376,0.0031237251996023606,0.0591665841960828,0.23723929135208133,0.002152302363005834,0.17810893481301215,0.23439332391965625,0.0007101180550971698,8.0,0.0,0.049066343103776576,0.12430689126368241,0.09594915891995705
0.274,12.0,2267.713722039898,0.22730364314786622,0.3074938533319226,0.0009735998585172742,0.23627418592756433,0.30143451964565376,0.0008133417062020419,0.15950766857832366,0.24200819450055291,0.0010473014447383185,0.22847233895256938,0.3074938533319226,0.0009607362848112874,0.16493219927170327,0.2978184541068005,0.0016216416724003176,0.21999589154341287,0.2978184541068005,0.0009978316350738785,0.042967090252918935,0.30143451964565376,0.0031127412621063293,0.0604685496547608,0.23723929135208133,0.0021368724858719826,0.18100412442069674,0.23439332391965625,0.0006754126692797292,8.0,0.0,0.049050087471087085,0.1242997590389697,0.0959756807990666
0.276,12.0,2266.3035979046467,0.22813877887152165,0.3074938533319226,0.0009622825222086764,0.23902738812661492,0.30143451964565376,0.0007819240046170732,0.16429418701544746,0.24200819450055291,0.000990006311066751,0.22960932667393533,0.3074938533319226,0.0009482581725522384,0.16707359993103169,0.2978184541068005,0.0015946350580211671,0.22535611426891583,0.2978184541068005,0.0009338707507606518,0.04390716757879564,0.30143451964565376,0.003101609152712818,0.061786635389597305,0.23723929135208133,0.0021212489003678467,0.18390150415705087,0.23439332391965625,0.0006406703939875141,8.0,0.0,0.04903584798691226,0.12429269102882345,0.09600220837410081
0.278,12.0,2267.6169120886657,0.2291634998861328,0.3074938533319226,0.0009522608935248112,0.24155248419099518,0.30143451964565376,0.0007488855782284661,0.16912399805443967,0.24200819450055291,0.0009325680898212655,0.23053475490332903,0.3074938533319226,0.0009346143198958471,0.16947284424760026,0.2978184541068005,0.001568938250109226,0.230715737647145,0.2978184541068005,0.0008695480780546163,0.04485970078795052,0.30143451964565376,0.0030903282248022973,0.06312081615051507,0.23723929135208133,0.0021054318715498085,0.1868001905916145,0.23439332391965625,0.0006059018371512647,8.0,0.0,0.04903022100422824,0.12428384351067409,0.09602809206298538
0.28,12.0,2266.1679774611584,0.23007005898703453,0.3074938533319226,0.0009399642413494775,0.244232710904211,0.30143451964565376,0.0007185844254559031,0.17395791445645847,0.24200819450055291,0.0008746103573533589,0.2315451588705683,0.3074938533319226,0.0009235091811431226,0.17178235585967963,0.2978184541068005,0.0015401473183104032,0.23609867426714062,0.2978184541068005,0.0008052325975158662,0.045824744663616766,0.30143451964565376,0.0030788978262924387,0.06447106345930388,0.23723929135208133,0.002089421702418795,0.18969930116195055,0.23439332391965625,0.0005711175999365009,8.0,0.0,0.049024158104953156,0.12427600409809338,0.09605394172611477
0.28200000000000003,12.0,2114.3522308340393,0.2310719317488237,0.3074938533319226,0.0009290855321386567,0.2467954475011808,0.30143451964565376,0.0006864217048973131,0.1788240592576301,0.24200819450055291,0.0008166033605291333,0.23244045124602367,0.3074938533319226,0.0009113843335362512,0.17423864605920208,0.2978184541068005,0.0015124331789654508,0.24148510076375157,0.2978184541068005,0.0007406373580759188,0.04680235441941773,0.30143451964565376,0.003067317299784444,0.06583734554459886,0.23723929135208133,0.0020732187347133296,0.192597954477379,0.23439332391965625,0.0005363282730924684,8.0,0.0,0.049019830699543354,0.12426483285526858,0.09607844804941439
0.28400000000000003,13.0,2334.4697103424714,0.2319497929137434,0.3074938533319226,0.0009170630589971866,0.24952579128705626,0.30143451964565376,0.0006556688657336757,0.1836880914250767,0.24200819450055291,0.0007582096229150739,0.23340073243431392,0.3074938533319226,0.000900640825030787,0.17663016088224043,0.2978184541068005,0.0014829576965711812,0.24688912851216452,0.2978184541068005,0.0006760002401165875,0.04779258568625524,0.30143451964565376,0.0030555859827148327,0.06721962727797173,0.23723929135208133,0.00205682334968979,0.19549527062208025,0.23439332391965625,0.0005015444333073269,8.0,0.0,0.04901936226792035,0.12425373824239652,0.09610236486221575
0.28600000000000003,12.0,2267.480707973266,0.2328746615422138,0.3074938533319226,0.0009065287250181502,0.2521829609970946,0.30143451964565376,0.00062290474030317,0.18858343253441426,0.24200819450055291,0.0006998412369057146,0.2342587212082791,0.3074938533319226,0.000889117450771304,0.17915522494818234,0.2978184541068005,0.0014542595186947211,0.2522936172481289,0.2978184541068005,0.0006111519071356321,0.04879549449872753,0.30143451964565376,0.0030437032075127826,0.06861787011118183,0.23723929135208133,0.002040235968889315,0.19839037145745647,0.23439332391965625,0.0004667766395709121,8.0,0.0,0.04901672603019089,0.12424014023470589,0.09612481326079958
0.28800000000000003,13.0,2334.4092983796168,0.23373910991065713,0.3074938533319226,0.0008954303014765052,0.2549075693954432,0.30143451964565376,0.0005910187037827102,0.19349202615936648,0.24200819450055291,0.0006410971435936638,0.23516656865254942,0.3074938533319226,0.000878821585483722,0.18163672280607498,0.2978184541068005,0.0014239587499034181,0.2577094278773333,0.2978184541068005,0.0005462980423040597,0.04981113728106913,0.30143451964565376,0.0030316683017631144,0.0700320320146331,0.23723929135208133,0.0020234570548907944,0.2012823809236414,0.23439332391965625,0.0004320354295463974,8.0,0.0,0.04901314474959809,0.124226759015772,0.0961472489119837
0.29,14.0,2393.918611982204,0.23457495360054878,0.3074938533319226,0.0008850569210551854,0.2576625807669585,0.30143451964565376,0.0005583234030025271,0.19841501177655727,0.24200819450055291,0.0005821940200942373,0.23607090848193057,0.3074938533319226,0.0008679274161524779,0.18413428781890387,0.2978184541068005,0.0013941807756087065,0.2631318038159774,0.2978184541068005,0.0004813083147536066,0.050839570832605194,0.30143451964565376,0.003019480588375016,0.0714620674170833,0.23723929135208133,0.002006487112049379,0.20417042534004837,0.23439332391965625,0.00039733131595217833,8.0,0.0,0.04900881428351547,0.12421291475994878,0.09616914447922104
0.292,13.0,2334.423255276691,0.2354251564951346,0.3074938533319226,0.0008750267967764857,0.2603927715692559,0.30143451964565376,0.0005252632665443429,0.20335704447866973,0.24200819450055291,0.0005231181926879478,0.2368936946356268,0.3074938533319226,0.0008570753381999042,0.1867411523027624,0.2978184541068005,0.00136420999545476,0.2685515262084272,0.2978184541068005,0.00041623980348987755,0.05188085231271289,0.30143451964565376,0.0030071393857565827,0.07290792714665076,0.23723929135208133,0.0019893266872199763,0.20705363370484722,0.23439332391965625,0.0003626747829552947,8.0,0.0,0.049005323157175255,0.1241973176483115,0.09618990448705361
0.294,13.0,2334.484999824893,0.23625683526065305,0.3074938533319226,0.0008648243620414559,0.2631423411574944,0.30143451964565376,0.0004925009769167746,0.20831098650225718,0.24200819450055291,0.00046381380026259825,0.23769316909897678,0.3074938533319226,0.0008472019043555495,0.18939125969999365,0.2978184541068005,0.0013329276216484576,0.2739708760260921,0.2978184541068005,0.0003512031347804798,0.05293503922528259,0.30143451964565376,0.0029946440079952905,0.07436955837316382,0.23723929135208133,0.001971976370465167,0.20993113799326144,0.23439332391965625,0.00032807628257770836,8.0,0.0,0.04900270721688685,0.12417960836949223,0.09620929507708202
0.296,13.0,2334.479162815325,0.23701820282402222,0.3074938533319226,0.0008548442168552344,0.26598610756865493,0.30143451964565376,0.0004595061418579123,0.2132638379691613,0.24200819450055291,0.0004043664959795488,0.23852461097073357,0.3074938533319226,0.0008376082107953497,0.19201840104751844,0.2978184541068005,0.0013011263328816824,0.2793936923403037,0.2978184541068005,0.00028617093696850103,0.05400218940267164,0.30143451964565376,0.002981993765044454,0.07584690455189784,0.23723929135208133,0.00195443679574701,0.2128020734545767,0.23439332391965625,0.00029354623111673783,8.0,0.0,0.04899949915586493,0.12416194791597997,0.09622825166031687
0.298,12.0,2267.4372671220412,0.2377424134979195,0.3074938533319226,0.0008457078060948043,0.2688823198938863,0.30143451964565376,0.00042538094492398606,0.2182184111584454,0.24200819450055291,0.0003449322783766995,0.23935654303124204,0.3074938533319226,0.0008276309083342681,0.19465735619855085,0.2978184541068005,0.001269600636711385,0.2848166975093627,0.2978184541068005,0.00022109714119796187,0.05508236098914372,0.30143451964565376,0.0029691879629157856,0.0773399053687436,0.23723929135208133,0.0019367086416022018,0.21566557890775329,0.23439332391965625,0.0002590950055809548,8.0,0.0,0.04899613032146096,0.12414385285827484,0.09624655358966581
0.3,13.0,2522.3863004485925,0.23862941394702367,0.3074938533319226,0.0008370172780080371,0.27154718329496147,0.30143451964565376,0.00039062639702120984,0.22321514404318515,0.24200819450055291,0.0002854774001052902,0.24000779122647536,0.3074938533319226,0.0008176477236081666,0.1975229092890904,0.2978184541068005,0.0012379331748989962,0.2902214596190604,0.2978184541068005,0.00015602107916925357,0.056175612423786964,0.30143451964565376,0.0029562259038781206,0.0788484966868511,0.23723929135208133,0.0019187926318000527,0.21852079703553498,0.23439332391965625,0.00022473294014283563,8.0,0.0,0.04899609870032012,0.12412524320084814,0.09626473793210119
0.302,13.0,2332.6662779752114,0.23932909646550593,0.3074938533319226,0.0008263732726187871,0.2744229674915019,0.30143451964565376,0.00035864803620830755,0.22820646292057314,0.24200819450055291,0.00022551660548841314,0.24082864249875416,0.3074938533319226,0.0008098327452653667,0.2002142039172131,0.2978184541068005,0.0012035465378125217,0.29563163923410646,0.2978184541068005,9.116393385288179e-05,0.057282002422904016,0.30143451964565376,0.0029431068866624015,0.08037261049479144,0.23723929135208133,0.0019006895359827628,0.22136687467694774,0.23439332391965625,0.0001904703226094553,8.0,0.0,0.04899458489792159,0.1241095420366677,0.0962835438837705
0.304,13.0,2334.431411236792,0.23997640914562102,0.3074938533319226,0.0008179770823969998,0.2773603858355036,0.30143451964565376,0.00032413862584982224,0.23319803886071971,0.24200819450055291,0.00016562077895975724,0.2416762773365177,0.3074938533319226,0.0007999825299980211,0.20288557018766448,0.2978184541068005,0.0011712510022750492,0.3010398588166499,0.2978184541068005,2.624177847232878e-05,0.05840158996186758,0.30143451964565376,0.002929830206672997,0.08191217485627982,0.23723929135208133,0.0018824001702874788,0.22420296311808224,0.23439332391965625,0.00015631739091250218,8.0,0.0,0.04899588350039948,0.12409117815853128,0.09630092850945778
0.306,13.0,2334.4952756113885,0.24070181454088607,0.3074938533319226,0.0008102093302356188,0.2801872547589631,0.30143451964565376,0.000288889605721802,0.23820923493664536,0.24200819450055291,0.0001057218676779984,0.2424156326517843,0.3074938533319226,0.0007898109119448587,0.20569838097796367,0.2978184541068005,0.0011391946070296326,0.30643134071204237,0.2978184541068005,-3.865685651819262e-05,0.05953443425643502,0.30143451964565376,0.002916395156205434,0.08346711386150098,0.23723929135208133,0.001863925397949618,0.22702821838105508,0.23439332391965625,0.00012228432961888813,8.0,0.0,0.0490013477585295,0.12407322387121801,0.096318364575809
0.308,13.0,2334.456212911821,0.24139684379310128,0.3074938533319226,0.0008015044654924382,0.28305368023603483,0.30143451964565376,0.0002549671786402878,0.2432177321745704,0.24200819450055291,4.55875147668906e-05,0.2431588121281197,0.3074938533319226,0.0007809386481616592,0.208521186837852,0.2978184541068005,0.0011054408775460422,0.31181413784840856,0.2978184541068005,-0.00010335463926290212,0.060680594743515746,0.30143451964565376,0.002902801024670625,0.085037347580079,0.23723929135208133,0.0018452661298869644,0.22984180151104386,0.23439332391965625,8.838126646321409e-05,8.0,0.0,0.049003044966766975,0.12405510068252064,0.09633522302906186
0.31,13.0,2334.462033808856,0.24206185055947346,0.3074938533319226,0.0007931641144658557,0.28596058852830114,0.30143451964565376,0.00022057007291542718,0.24822138766110313,0.24200819450055291,-1.4514452088209896e-05,0.24390678964519918,0.3074938533319226,0.0007720204944456345,0.21135186784100599,0.2978184541068005,0.0010715672072273822,0.3171872071072179,0.2978184541068005,-0.0001679482048992964,0.06184013106138549,0.30143451964565376,0.002889047098825656,0.08662279201573167,0.23723929135208133,0.001826423325264028,0.2326428788612929,0.23439332391965625,5.461826890334876e-05,8.0,0.0,0.04900379702415856,0.12403685039494562,0.09635162082080934
0.312,14.0,2394.678575712053,0.24271771703589345,0.3074938533319226,0.0007851840332693895,0.2888796454157137,0.30143451964565376,0.00018568717340823149,0.25322242558541364,0.24200819450055291,-7.455831792660262e-05,0.2446397492561943,0.3074938533319226,0.0007630447642406808,0.214213140931913,0.2978184541068005,0.0010375990351895344,0.3225474846096816,0.2978184541068005,-0.0002324250360050082,0.06301310302934154,0.30143451964565376,0.0028751326630112196,0.0882233590626496,0.23723929135208133,0.001807397992036196,0.2354306223759862,0.23439332391965625,2.100534070036031e-05,8.0,0.0,0.04900403051111747,0.12401851028930883,0.09636762284556763
0.314,13.0,2334.3841242447565,0.2433898811817811,0.3074938533319226,0.0007773136355523495,0.2917747494658937,0.30143451964565376,0.00015065849075928073,0.25822467697996976,0.24200819450055291,-0.00013457077301832866,0.2452999141452471,0.3074938533319226,0.0007542492489087393,0.21717393110731514,0.2978184541068005,0.0010032637580986504,0.32788778626334336,0.2978184541068005,-0.00029674836603457266,0.06419957062679346,0.30143451964565376,0.0028610569993957466,0.08983895646363935,0.23723929135208133,0.0017881911874731806,0.23820420987088595,0.23439332391965625,-1.2447581475959257e-05,8.0,0.0,0.04900545725946404,0.12399852779440942,0.09638247299202835
0.316,12.0,2267.616532579086,0.2440400763430574,0.3074938533319226,0.0007692476658016979,0.29469576574290374,0.30143451964565376,0.00011591724215712063,0.2632208421463819,0.24200819450055291,-0.00019459778975300214,0.24594780396438912,0.3074938533319226,0.0007463272702401059,0.220165603116237,0.2978184541068005,0.0009677342759938246,0.33321056478080174,0.2978184541068005,-0.00036083198587851407,0.06539959397178369,0.30143451964565376,0.0028468193882263235,0.09146948777006914,0.23723929135208133,0.0017688040186613037,0.2409628253116354,0.23439332391965625,-4.573063141475631e-05,8.0,0.0,0.049006631673201656,0.1239780220851262,0.09639664315529943
0.318,12.0,2266.5232983984542,0.2446098894221449,0.3074938533319226,0.0007614453238663821,0.2977169074990832,0.30143451964565376,8.086504683300033e-05,0.26820152124478497,0.24200819450055291,-0.000254551771749948,0.24669663103771505,0.3074938533319226,0.0007385525924104016,0.22305324257416875,0.2978184541068005,0.0009318342118867622,0.33852507173023866,0.2978184541068005,-0.00042470532808801465,0.06661323329893308,0.30143451964565376,0.002832419108086441,0.09311485230365486,0.23723929135208133,0.0017492376429841462,0.24370565908962583,0.23439332391965625,-7.883401670374979e-05,8.0,0.0,0.04900449056694242,0.12395982837659077,0.09641150943149537
0.32,13.0,2522.43541353317,0.24535492119688077,0.3074938533319226,0.0007546075669173322,0.30051885893177893,0.30143451964565376,4.4611345758846843e-05,0.2731970752609472,0.24200819450055291,-0.00031431992093078467,0.24730859704860012,0.3074938533319226,0.0007295666675304904,0.2261110695178471,0.2978184541068005,0.0008971825383915813,0.3438115006587781,0.2978184541068005,-0.0004884794114812576,0.06784054893680637,0.30143451964565376,0.002817855436160648,0.09477494512012363,0.23723929135208133,0.0017294932685811178,0.2464319082953285,0.23439332391965625,-0.00011174802203963486,8.0,0.0,0.049003932632478486,0.12394423974872569,0.0964277827964237
0.322,12.0,2267.6351838899004,0.24599777177821944,0.3074938533319226,0.0007456671856205018,0.3034386930675173,0.30143451964565376,1.0987928566497995e-05,0.278176171191161,0.24200819450055291,-0.00037426656912473166,0.24805315828262758,0.3074938533319226,0.0007222230753998696,0.22902910891582212,0.2978184541068005,0.0008604886150674412,0.3490885207989717,0.2978184541068005,-0.0005519165586237307,0.06908160128469289,0.30143451964565376,0.0028031276485061688,0.0964496569747908,0.23723929135208133,0.0017095721547834924,0.24914077698899348,0.23439332391965625,-0.00014446301250806682,8.0,0.0,0.048997682927142745,0.12393104954964074,0.09644461961504013
0.324,12.0,2266.5299465291564,0.24666669846458064,0.3074938533319226,0.0007379529786444378,0.30632445520375357,0.30143451964565376,-2.4050081062362506e-05,0.283149161539997,0.24200819450055291,-0.0004340157202872971,0.24880030304862866,0.3074938533319226,0.0007132883405915401,0.23195120149625562,0.2978184541068005,0.0008254721422917408,0.3543476331149626,0.2978184541068005,-0.0006152408003060539,0.07033645078879813,0.30143451964565376,0.0027882350203315307,0.09813887429008616,0.23723929135208133,0.0016894756125274864,0.25183147646861825,0.23439332391965625,-0.00017696943683204668,8.0,0.0,0.0489904214970785,0.12391960263251602,0.0964622942638684
0.326,12.0,2267.54107709844,0.24742201696643004,0.3074938533319226,0.0007299258584081034,0.30909268744481694,0.30143451964565376,-5.8679226697197606e-05,0.2881261245871158,0.24200819450055291,-0.0004936916044733287,0.24948833209442398,0.3074938533319226,0.0007043226033995271,0.23495497985962713,0.2978184541068005,0.0007904070313265389,0.35957929051273235,0.2978184541068005,-0.0006783501480979448,0.07160515791784203,0.30143451964565376,0.0027731768262822675,0.09984247912506374,0.23723929135208133,0.001669205004743942,0.25450322553508986,0.23439332391965625,-0.000209257830587544,8.0,0.0,0.04898509912102388,0.12390941185092359,0.09648087352175853
0.328,12.0,2266.372131257909,0.24805021242887726,0.3074938533319226,0.0007208620363859105,0.3120088213175933,0.30143451964565376,-9.189801358995809e-05,0.2930796095035103,0.24200819450055291,-0.0005534151610387544,0.2503253983787511,0.3074938533319226,0.0006960662548499833,0.23779642160017275,0.2978184541068005,0.0007543616909660807,0.364799854100337,0.2978184541068005,-0.000741130036871182,0.0728877831380601,0.30143451964565376,0.002757952340733741,0.10156034914692877,0.23723929135208133,0.0016487617467242112,0.257155250754406,0.23439332391965625,-0.0002413188193852033,8.0,0.0,0.04897547731522291,0.12390050359501979,0.09649980395604214
0.33,12.0,2270.8810962578186,0.24886867771083185,0.3074938533319226,0.0007133236908365439,0.31468354915901137,0.30143451964565376,-0.00012689162006327415,0.29804408412406685,0.24200819450055291,-0.0006128569800354887,0.25099631758881874,0.3074938533319226,0.0006860214594380576,0.24083826318516813,0.2978184541068005,0.0007202643900795332,0.36998397996738663,0.2978184541068005,-0.0008037767999224377,0.07418438688760397,0.30143451964565376,0.002742560838091124,0.10329235760461485,0.23723929135208133,0.0016281473064618307,0.25978678671688116,0.23439332391965625,-0.00027314312201699676,8.0,0.0,0.04896894250541118,0.12389232037688626,0.09651952154203818
0.332,12.0,2267.077490870583,0.24951058900399709,0.3074938533319226,0.0007035021074530888,0.31756659800873,0.30143451964565376,-0.00015898835416029123,0.3029766091391738,0.24200819450055291,-0.0006724306754821673,0.2518594429395846,0.3074938533319226,0.0006779704289172462,0.24367028556506531,0.2978184541068005,0.0006837622910595887,0.3751560403277581,0.2978184541068005,-0.0008659863103270334,0.0754950295503378,0.30143451964565376,0.0027270015930965976,0.10503837330444295,0.23723929135208133,0.0016073632049695976,0.26239707629324555,0.23439332391965625,-0.0003047215535666988,8.0,0.0,0.048960291904716936,0.12388503040009567,0.09653937632694794
0.334,11.0,2058.3232236582267,0.25031816241206073,0.3074938533319226,0.000695799171935106,0.32023870658889386,0.30143451964565376,-0.00019358494035691477,0.3079142225859696,0.24200819450055291,-0.0007316209756634505,0.2525787596823563,0.3074938533319226,0.0006676129247080556,0.24667550713530415,0.2978184541068005,0.0006497780225008225,0.38029097993014366,0.2978184541068005,-0.0009280510346514913,0.07681977142902796,0.30143451964565376,0.0027112738811437918,0.10679826058789327,0.23723929135208133,0.0015864110165716607,0.26498537088754504,0.23439332391965625,-0.0003360450284830715,8.0,0.0,0.04895497747487475,0.12387808809777955,0.09655993732949532
0.336,12.0,2266.1641578172766,0.25108373629160496,0.3074938533319226,0.0006861082910383422,0.32295226395656673,0.30143451964565376,-0.00022565024331888117,0.312833080236862,0.24200819450055291,-0.0007908723370250005,0.25335738267979907,0.3074938533319226,0.0006589811237947952,0.24962219550408576,0.2978184541068005,0.0006137153636579565,0.3854015614891156,0.2978184541068005,-0.0009896703098801177,0.07815867271792322,0.30143451964565376,0.0026953769785995098,0.10857187931151985,0.23723929135208133,0.0015652923691702567,0.2675509306867526,0.23439332391965625,-0.0003671045636146654,8.0,0.0,0.04894658050734624,0.12387174783517406,0.09658055376475912
0.338,12.0,2267.2497520757934,0.25189851706461713,0.3074938533319226,0.0006769214044838115,0.3255916531310957,0.30143451964565376,-0.0002582129317309556,0.3177439089005191,0.24200819450055291,-0.0008498986288357093,0.25410548177168346,0.3074938533319226,0.0006496376478254822,0.2526155375749817,0.2978184541068005,0.0005783551032325771,0.3904785698048287,0.2978184541068005,-0.0010509972885877808,0.07951179347472305,0.30143451964565376,0.0026793101631327667,0.11035908482903684,0.23723929135208133,0.0015440089444867379,0.2700930249070025,0.23439332391965625,-0.00039789128120515637,8.0,0.0,0.048940466967281285,0.12386554644974214,0.09660170206593606
0.34,12.0,2266.026043843156,0.2525804107192735,0.3074938533319226,0.0006671440352076654,0.3283846452699594,0.30143451964565376,-0.00028988560182530355,0.32262239555116634,0.24200819450055291,-0.0009088285727995945,0.25500142920722646,0.3074938533319226,0.0006406604587228695,0.2554462810442123,0.2978184541068005,0.0005424349983818262,0.39553591676608313,0.2978184541068005,-0.0011119213883763381,0.08087919359193235,0.30143451964565376,0.0026630727140511687,0.1121597279756044,0.23723929135208133,0.001522562478276534,0.27261093203635917,0.23439332391965625,-0.0004283964118481548,8.0,0.0,0.048931082845052695,0.12385965910490422,0.09662291931782534
0.342,13.0,2335.864147872268,0.25345578637781263,0.3074938533319226,0.000658961311351789,0.3309316553327265,0.30143451964565376,-0.00032340150749166785,0.3275036797506029,0.24200819450055291,-0.0009673704126073611,0.25571397912095445,0.3074938533319226,0.0006299090894963535,0.2584923185675533,0.2978184541068005,0.0005084660767510587,0.4005487588244363,0.2978184541068005,-0.0011726095519113914,0.08226093276760094,0.30143451964565376,0.002646663912644657,0.11397365505434112,0.23723929135208133,0.0015009547605177229,0.275103940074036,0.23439332391965625,-0.00045861129740043494,8.0,0.0,0.04892542067966238,0.12385369854945541,0.09664468770132899
0.34400000000000003,12.0,2265.8842439669156,0.254175222020992,0.3074938533319226,0.0006484568034493195,0.3336692386264786,0.30143451964565376,-0.0003539656282448729,0.33234273088928173,0.24200819450055291,-0.0010259458230005999,0.25655083875774104,0.3074938533319226,0.0006213584905316176,0.2613766199149187,0.2978184541068005,0.0004719136264709669,0.40555024694414143,0.2978184541068005,-0.0012327636566116294,0.08365707047544654,0.30143451964565376,0.002630083042536634,0.1158007078250886,0.23723929135208133,0.0014791876355728826,0.2775713467659783,0.23439332391965625,-0.0004885273938525569,8.0,0.0,0.04891517140388698,0.12384547779946344,0.09666507376766298
