t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff,object_gui_cylinder_x,object_gui_cylinder_y,object_gui_cylinder_z
0.372,13.0,3584.72940421824,0.20272410061493293,0.3074938533319226,0.0012620788541673276,0.27449516442246713,0.30143451964565376,0.00034329396759613906,0.4443403810162019,0.24200819450055291,-0.002377944394008519,0.20456038093521006,0.3074938533319226,0.0012425970391488192,0.2702385473823339,0.2978184541068005,0.0003449049057853193,0.5801726388339632,0.2978184541068005,-0.0033320315770286567,0.10474734291551152,0.30143451964565376,0.0023794912393630932,0.14265818340554598,0.23723929135208133,0.0011588730494889808,0.30905874768314967,0.23439332391965625,-0.0008714902447100924,8.0,0.0,0.04917008934808591,0.12290544547508885,0.10035732512771882
0.374,13.0,3628.590352368466,0.20324713552184032,0.3074938533319226,0.001257237032603876,0.27597167000814227,0.30143451964565376,0.0003232722626782396,0.4484866705886702,0.24200819450055291,-0.0024279862381877877,0.2050715843232097,0.3074938533319226,0.0012352016687605502,0.2716104211958732,0.2978184541068005,0.0003309588806935997,0.5847212081638793,0.2978184541068005,-0.003388250216725952,0.1063663443166109,0.30143451964565376,0.002360246120761707,0.14466003598761074,0.23723929135208133,0.0011349732953584242,0.3110651669847609,0.23439332391965625,-0.000895985085161921,8.0,0.0,0.049208860913875226,0.12290635244416774,0.10037302906378782
0.376,14.0,3720.9432461432484,0.20370737709708805,0.3074938533319226,0.0012509606137209872,0.27750289375083836,0.30143451964565376,0.000305554195650138,0.4525756761490673,0.24200819450055291,-0.0024777417130574073,0.20553175487186615,0.3074938533319226,0.0012290672281045545,0.27306599938957193,0.2978184541068005,0.00031449639493112794,0.5891680531825696,0.2978184541068005,-0.003442833048684945,0.10800063855535572,0.30143451964565376,0.0023408181039485144,0.1466718644337675,0.23723929135208133,0.001110951064373647,0.3130362513454791,0.23439332391965625,-0.0009200621167812556,8.0,0.0,0.04924787227760545,0.12290281471204156,0.1003857740987009
0.378,13.0,3622.755042217504,0.20397781559566253,0.3074938533319226,0.0012454377148180143,0.2793429790781767,0.30143451964565376,0.0002871795107377848,0.4565425955618194,0.24200819450055291,-0.0025268097797821725,0.20597841040221157,0.3074938533319226,0.0012235451815206773,0.27452997447975824,0.2978184541068005,0.00029702945660674306,0.5935307194092018,0.2978184541068005,-0.003496195188909229,0.10965027612609222,0.30143451964565376,0.002321206573083577,0.14869343383331385,0.23723929135208133,0.0010868091230197658,0.31497149634793303,0.23439332391965625,-0.0009437151291098739,8.0,0.0,0.049288028853398044,0.12289643644749326,0.1003959555832861
0.38,13.0,3594.568796774966,0.20429465278935258,0.3074938533319226,0.0012421924528351208,0.2811061897732292,0.30143451964565376,0.00026509848680972503,0.46046098766075017,0.24200819450055291,-0.002574412812735198,0.20628040379460727,0.3074938533319226,0.0012181853151565323,0.27617635568330234,0.2978184541068005,0.0002794617555245074,0.5977864543684731,0.2978184541068005,-0.003548547183628815,0.11131530665683897,0.30143451964565376,0.0023014109222347385,0.15072450493764805,0.23723929135208133,0.0010625502902252097,0.31687041085300977,0.23439332391965625,-0.0009669380691393214,8.0,0.0,0.04932396462938125,0.1228869946936092,0.10040429689485622
0.382,13.0,3594.364231202561,0.20459825824654945,0.3074938533319226,0.0012383904065108402,0.2828807038196136,0.30143451964565376,0.00024393995846909466,0.4643153958731283,0.24200819450055291,-0.002621433517922367,0.2065136073499657,0.3074938533319226,0.0012145613944477838,0.27794364780596287,0.2978184541068005,0.0002597051810819782,0.6019267767468702,0.2978184541068005,-0.003599616003140071,0.11299577886805504,0.30143451964565376,0.0022814305558657775,0.1527648341951589,0.23723929135208133,0.0010381774369731993,0.3187325171523593,0.23439332391965625,-0.000989725043200242,8.0,0.0,0.04935608547874624,0.12287631622588809,0.10041081983035872
0.384,15.0,3802.0863210814887,0.20490075324016122,0.3074938533319226,0.0012347471410244777,0.2846434730266025,0.30143451964565376,0.00022264578991248185,0.4681101177378169,0.24200819450055291,-0.002667686416470905,0.20667570681982145,0.3074938533319226,0.0012117629517834824,0.27984248422649166,0.2978184541068005,0.00023849767561005188,0.6059462675706494,0.2978184541068005,-0.0036492998716808364,0.11469174053086414,0.30143451964565376,0.002261264889331185,0.1548141737886284,0.23723929135208133,0.001013693485883069,0.32055735111590805,0.23439332391965625,-0.0010120703187924364,8.0,0.0,0.049395212568744726,0.12286558648746113,0.10041717674186112
0.386,13.0,3624.499109703311,0.20508294259402926,0.3074938533319226,0.0012311172011011365,0.28664174524526315,0.30143451964565376,0.00020149255942861544,0.47177997954785,0.24200819450055291,-0.0027132230788471682,0.20679510257576594,0.3074938533319226,0.0012098177581452137,0.28176892435442236,0.2978184541068005,0.00021571163856370636,0.6098814729772676,0.2978184541068005,-0.0036975337615661867,0.11640323842474412,0.30143451964565376,0.0022409133493774755,0.15687227167514692,0.23723929135208133,0.000989101410761435,0.32234446233433256,0.23439332391965625,-0.0010339683263550215,8.0,0.0,0.04944617844676157,0.1228532521744671,0.10042096821363565
0.388,13.0,3593.208435858755,0.2051763448961659,0.3074938533319226,0.00122893092885472,0.28878387307912906,0.30143451964565376,0.00017751329280468742,0.47535392601990345,0.24200819450055291,-0.002757261420567565,0.20693561485809828,0.3074938533319226,0.0012083850090738796,0.2836910354993177,0.2978184541068005,0.000192594357028538,0.6137152559873594,0.2978184541068005,-0.0037447562264456046,0.11813031829469126,0.30143451964565376,0.002220375374650916,0.15893887162853768,0.23723929135208133,0.000964404236123213,0.3240934142564457,0.23439332391965625,-0.0010554136609761157,8.0,0.0,0.049491689367001566,0.12283841791473689,0.10042303452164963
0.39,13.0,3593.2164350671965,0.20525910461595054,0.3074938533319226,0.0012278101012290802,0.29097155987688106,0.30143451964565376,0.00015180775879829645,0.47884094667370486,0.24200819450055291,-0.0028001487782322067,0.20709553120645544,0.3074938533319226,0.0012066988616858917,0.2855960407679663,0.2978184541068005,0.00016952902328979413,0.6174536959294495,0.2978184541068005,-0.003790761622566707,0.11987302480787011,0.30143451964565376,0.00219965041621155,0.16101371328428737,0.23723929135208133,0.0009396050366825238,0.3258037843214508,0.23439332391965625,-0.0010764010840414737,8.0,0.0,0.049542256321397735,0.12282471189655392,0.10042509889366236
0.392,14.0,3669.1245990609764,0.20539283925647236,0.3074938533319226,0.0012268169845916646,0.2930619890751664,0.30143451964565376,0.00012555551722527247,0.48228058189431716,0.24200819450055291,-0.002841993026077823,0.20712669995809715,0.3074938533319226,0.0012047798655056058,0.2876980542395515,0.2978184541068005,0.0001466689600660107,0.6210626757618736,0.2978184541068005,-0.003835622901871788,0.12163140150975979,0.30143451964565376,0.002178737938053404,0.16309653218697706,0.23723929135208133,0.0009147069368135274,0.3274751640860197,0.23439332391965625,-0.0010969255248215344,8.0,0.0,0.04959994133504502,0.12281173751521651,0.10042670144960815
0.394,13.0,3587.1236242015975,0.20536438479835545,0.3074938533319226,0.0012252121689054027,0.2953992398882606,0.30143451964565376,0.00010047036684584842,0.48560633508590934,0.24200819450055291,-0.002883268648725171,0.20720870669819152,0.3074938533319226,0.0012044058404859052,0.28972521202331997,0.2978184541068005,0.00012144479840698797,0.624587232524458,0.2978184541068005,-0.0038789306598608765,0.12340549077980835,0.30143451964565376,0.0021576374176307278,0.16518705984020662,0.23723929135208133,0.0008897131099812512,0.329107159346154,0.23439332391965625,-0.0011169820819963612,8.0,0.0,0.049636928816908885,0.12279569039800399,0.10042584943076896
0.396,13.0,3390.010360436957,0.20520413936315557,0.3074938533319226,0.0012255536224028056,0.2979543955546613,0.30143451964565376,7.242335708871783e-05,0.48881645076019287,0.24200819450055291,-0.002923177687024277,0.20734548061287691,0.3074938533319226,0.0012034217596047728,0.2916353563667164,0.2978184541068005,9.711890500176668e-05,0.6280454104699221,0.2978184541068005,-0.00392122534101189,0.12519533378660752,0.30143451964565376,0.002136348346390145,0.16728502375900453,0.23723929135208133,0.0008646267781424965,0.33069939025378986,0.23439332391965625,-0.0011365660251179727,8.0,0.0,0.0496549227541663,0.1227809645736868,0.10042467335537969
0.398,12.0,3294.5278646311203,0.20515995462054767,0.3074938533319226,0.0012274765676252041,0.3003525685926689,0.30143451964565376,4.176148909190958e-05,0.4919734664428502,0.24200819450055291,-0.0029616990751156797,0.20733950258872996,0.3074938533319226,0.001201780472628548,0.29377983370756955,0.2978184541068005,7.419717288100958e-05,0.6313592485258569,0.2978184541068005,-0.003962723476357459,0.12700097044260072,0.30143451964565376,0.002114870230308555,0.16939014752471335,0.23723929135208133,0.0008394512111169215,0.33225149142810917,0.23439332391965625,-0.0011556727960096032,8.0,0.0,0.04967322191381666,0.12276771473215796,0.10042359826115298
0.4,13.0,3626.906102381016,0.20531100184167225,0.3074938533319226,0.001228006784536499,0.3024461732564259,0.30143451964565376,1.298341263581837e-05,0.49511063430153635,0.24200819450055291,-0.0029995832633075677,0.20718709287642045,0.3074938533319226,0.0012018522089183115,0.29622998770259173,0.2978184541068005,4.846344479077169e-05,0.634493898936171,0.2978184541068005,-0.0040024895330286765,0.12882243935833787,0.30143451964565376,0.0020932025904366364,0.17150215084233933,0.23723929135208133,0.0008141897259284158,0.33376311206152154,0.23439332391965625,-0.001174298010101435,8.0,0.0,0.049671428372724424,0.12275643194166398,0.10042332209971729
0.402,13.0,3588.6575542447144,0.2052988717522455,0.3074938533319226,0.001226194217883004,0.30479049307928774,0.30143451964565376,-1.2139843329265875e-05,0.49812857307918423,0.24200819450055291,-0.0030372292776118014,0.2072198319390887,0.3074938533319226,0.0012036811254660257,0.2983852011607427,0.2978184541068005,1.9061596850505457e-05,0.6375829127915447,0.2978184541068005,-0.004040105337952446,0.1306597777962911,0.30143451964565376,0.002071344963447791,0.1736207496003539,0.23723929135208133,0.000788845686116904,0.3352339160202841,0.23439332391965625,-0.0011924374577023833,8.0,0.0,0.04968008949338517,0.12274615716776346,0.10042335477619249
0.404,13.0,3626.8535214361527,0.20529499176894594,0.3074938533319226,0.001226339778956125,0.307133618173936,0.30143451964565376,-4.027168120360769e-05,0.5010666007451183,0.24200819450055291,-0.003073444542943576,0.20727829665180583,0.3074938533319226,0.0012032882567140067,0.3005081381477222,0.2978184541068005,-6.800964647305952e-06,0.6405737360719524,0.2978184541068005,-0.004077173504216929,0.13251302162424614,0.30143451964565376,0.002049296902192352,0.17574565593293237,0.23723929135208133,0.0007634225010207292,0.33666358193972734,0.23439332391965625,-0.0012100871052075338,8.0,0.0,0.0496754381200878,0.12273773125570951,0.10042439579125904
0.406,13.0,3626.9640577221667,0.205412419326421,0.3074938533319226,0.0012263863387557198,0.3093077883758469,0.30143451964565376,-6.838918233938651e-05,0.5039511752693103,0.24200819450055291,-0.0031087008749347855,0.20725656935307768,0.3074938533319226,0.001202586680161401,0.3027791624603631,0.2978184541068005,-3.2276208491060165e-05,0.6434282337341547,0.2978184541068005,-0.0041130633835818236,0.134382205268285,0.30143451964565376,0.0020270579762568914,0.17787657828461462,0.23723929135208133,0.0007379236250297875,0.3380518033140587,0.23439332391965625,-0.001227243096240853,8.0,0.0,0.04967444028254098,0.1227302303819157,0.10042601495888012
0.40800000000000003,12.0,3294.494770974423,0.20546774364484935,0.3074938533319226,0.0012249772080660192,0.3115713493491655,0.30143451964565376,-9.44792247623174e-05,0.5067439558192698,0.24200819450055291,-0.0031433157692250893,0.207324682188319,0.3074938533319226,0.0012028474077461389,0.3049240902740229,0.2978184541068005,-5.952850024275125e-05,0.646197604819624,0.2978184541068005,-0.00414731735552825,0.13626736166537567,0.30143451964565376,0.002004627772528425,0.18001322147737037,0.23723929135208133,0.0007123525568096006,0.33939828858071525,0.23439332391965625,-0.0012439017527328294,8.0,0.0,0.0496700096162493,0.12272334379669013,0.10042807686664823
0.41000000000000003,15.0,3795.0405173971158,0.20551367967548007,0.3074938533319226,0.001224313316244879,0.3138154884029949,0.30143451964565376,-0.00012164195644214115,0.5094721396615596,0.24200819450055291,-0.003176829135824603,0.2073579724574612,0.3074938533319226,0.0012020300537232429,0.30714124071427756,0.2978184541068005,-8.526763400666848e-05,0.6488441775352942,0.2978184541068005,-0.004180549808553881,0.13816852221558573,0.30143451964565376,0.001982005895763337,0.1821552867800505,0.23723929135208133,0.0006867128384965316,0.3407027611992416,0.23439332391965625,-0.001260059575932708,8.0,0.0,0.0496603689848205,0.12271526209067529,0.10042945303712536
0.41200000000000003,15.0,3795.0982916872695,0.2055374085611912,0.3074938533319226,0.0012237620838773102,0.3160399887974994,0.30143451964565376,-0.00014857162508809352,0.5121414164499997,0.24200819450055291,-0.0032095673419320803,0.20724893878353587,0.3074938533319226,0.0012016305704935365,0.30965040420113854,0.2978184541068005,-0.00011187343928972449,0.651310994968074,0.2978184541068005,-0.004212308681141925,0.14008571673393716,0.30143451964565376,0.0019591919691608166,0.18430247198020444,0.23723929135208133,0.00066100805486437,0.3419649597246692,0.23439332391965625,-0.001275713247355024,8.0,0.0,0.04965438608481499,0.12270430537511644,0.10042831815011881
0.41400000000000003,14.0,3496.935456415435,0.20532026632360378,0.3074938533319226,0.0012234773372487766,0.3186935472586179,0.30143451964565376,-0.00017526562982214756,0.5146359601917154,0.24200819450055291,-0.0032415986633933616,0.20724728532495756,0.3074938533319226,0.0012029389745806405,0.3119605346575516,0.2978184541068005,-0.00014198340113205621,0.6537179610687607,0.2978184541068005,-0.004241910490335282,0.1420189734019204,0.30143451964565376,0.0019361856349405992,0.1864544714582419,0.23723929135208133,0.0006352418324625227,0.3431846378753765,0.23439332391965625,-0.0012908596296601557,8.0,0.0,0.04965006421009266,0.12268907031666623,0.10042407418319399
0.41600000000000004,15.0,3794.555336362121,0.2052330936748655,0.3074938533319226,0.0012260830440998256,0.32108503013041945,0.30143451964565376,-0.00020710833135556995,0.5171151427855191,0.24200819450055291,-0.0032715331882939504,0.20700523898998857,0.3074938533319226,0.0012029588160835803,0.31470592362704836,0.2978184541068005,-0.00016970496660901268,0.6559210855439274,0.2978184541068005,-0.0042707940835435216,0.14396831871868607,0.30143451964565376,0.0019129865549248003,0.18861097626391596,0.23723929135208133,0.0006094178387260732,0.3443615645954102,0.23439332391965625,-0.0013054957674686432,8.0,0.0,0.049641011633587966,0.1226710610976507,0.1004175611756931
0.418,15.0,3831.2880201526377,0.2051240468714218,0.3074938533319226,0.001227129115884685,0.32347193350315434,0.30143451964565376,-0.00023580612581718818,0.5195253919991123,0.24200819450055291,-0.003301283379419594,0.20663072832055204,0.3074938533319226,0.0012058633721032082,0.31769527435017864,0.2978184541068005,-0.000202649634242974,0.6579613609887512,0.2978184541068005,-0.0042972315772455225,0.14593377745193356,0.30143451964565376,0.0018895944111236124,0.19077167419510324,0.23723929135208133,0.0005835397810579845,0.3454955241112516,0.23439332391965625,-0.001319618888109047,8.0,0.0,0.04963600911999901,0.12265067628394785,0.10040875498480899
0.42,15.0,3794.141560799219,0.2045614879332572,0.3074938533319226,0.0012284376775260094,0.32667753312029524,0.30143451964565376,-0.0002644489662900069,0.5216701555359955,0.24200819450055291,-0.003330206369982713,0.2065082684790125,0.3074938533319226,0.0012103575001364466,0.32015772539000803,0.2978184541068005,-0.00023852184292053735,0.6600313240305292,0.2978184541068005,-0.004321714882583409,0.14791537258851667,0.30143451964565376,0.0018660089063246425,0.192936249878855,0.23723929135208133,0.0005576114058837371,0.3465863159830129,0.23439332391965625,-0.0013332264022991444,8.0,0.0,0.04963060366705806,0.12262701639343014,0.10039680099973548
0.422,12.0,3281.0627919734848,0.20400837158469007,0.3074938533319226,0.0012351883847839845,0.32992338403785776,0.30143451964565376,-0.0003029161616956977,0.5237064952540891,0.24200819450055291,-0.0033559435324253114,0.2062685106359338,0.3074938533319226,0.0012118270182349211,0.3227906460746034,0.2978184541068005,-0.0002680712553984901,0.6619663478841729,0.2978184541068005,-0.004346554439084744,0.14991312528478623,0.30143451964565376,0.0018422297646856452,0.19510438485469186,0.23723929135208133,0.000531636497678716,0.3476337551500502,0.23439332391965625,-0.00134631590476028,8.0,0.0,0.04962683585836249,0.12260270626366118,0.10038331799174971
0.424,14.0,3740.144891008456,0.20401516520194193,0.3074938533319226,0.0012418257809667902,0.3323073772696172,0.30143451964565376,-0.0003418663727064479,0.5258096047929063,0.24200819450055291,-0.0033803796090424343,0.205531715143576,0.3074938533319226,0.0012147041123518655,0.3263580072803983,0.2978184541068005,-0.0002996663036136344,0.6635737161873011,0.2978184541068005,-0.004369774725328468,0.15192705481669136,0.30143451964565376,0.0018182567323304104,0.1972757576601134,0.23723929135208133,0.0005056188779686736,0.3486376719709833,0.23439332391965625,-0.0013588851747647272,8.0,0.0,0.049615742623988955,0.12258052395555276,0.10037040805053832
0.426,13.0,3627.0811287789365,0.20370530762417374,0.3074938533319226,0.001241744257559768,0.3351521817984822,0.30143451964565376,-0.00037047429148756095,0.5277558093240239,0.24200819450055291,-0.003405616923508241,0.20512138187674503,0.3074938533319226,0.0012235456582601592,0.32941126026916434,0.2978184541068005,-0.0003424746380831736,0.6651654220128017,0.2978184541068005,-0.004389063144966007,0.15395717852966043,0.30143451964565376,0.001794089577947549,0.19945004391829244,0.23723929135208133,0.0004795624043036151,0.3495979122581134,0.23439332391965625,-0.0013709321766159242,8.0,0.0,0.049608852206135146,0.12256095853213105,0.10035886246395527
0.428,12.0,3281.03375083936,0.2030667837929837,0.3074938533319226,0.0012454625484929862,0.33854726720207506,0.30143451964565376,-0.0004046119458339415,0.5295057741907211,0.24200819450055291,-0.003428971377881652,0.2051326468254162,0.3074938533319226,0.0012284696574621308,0.33171553053357694,0.2978184541068005,-0.0003791136739483658,0.66681085475823,0.2978184541068005,-0.004408163614872014,0.1560035117882846,0.30143451964565376,0.00176972809339192,0.20162691642792213,0.23723929135208133,0.00045347096920546673,0.35051433730623216,0.23439332391965625,-0.0013824550600614854,8.0,0.0,0.04960015013155709,0.1225436221443084,0.10034845187633583
0.43,12.0,3294.297658491402,0.20286087882213216,0.3074938533319226,0.0012531248344672665,0.3413113088343994,0.30143451964565376,-0.0004453529706770556,0.5312689647337062,0.24200819450055291,-0.0034499709562820185,0.20485555995766347,0.3074938533319226,0.0012283344780780765,0.3345143354594263,0.2978184541068005,-0.00040676491712131704,0.6682427451758682,0.2978184541068005,-0.004427908807817154,0.15806606792582636,0.30143451964565376,0.00174517209428843,0.20380604525518323,0.23723929135208133,0.0004273484990899104,0.35138682391581766,0.23439332391965625,-0.001393452160638911,8.0,0.0,0.04960223255281588,0.12253125941463236,0.10034141164757432
0.432,13.0,3627.3715879872843,0.20291274473735757,0.3074938533319226,0.001255595694117485,0.3436787425098731,0.30143451964565376,-0.00047852147026494784,0.5330150600595898,0.24200819450055291,-0.00347112924279784,0.20445057282493487,0.3074938533319226,0.0012316595204911094,0.33756587964282125,0.2978184541068005,-0.00044035057623150966,0.6695013035934636,0.2978184541068005,-0.0044450914928288125,0.16014485819357685,0.30143451964565376,0.0017204214206379288,0.20598709782779678,0.23723929135208133,0.00040119895316277724,0.3522152644106151,0.23439332391965625,-0.001403921999953937,8.0,0.0,0.04959737819829533,0.12252182820636182,0.10033650165020355
0.434,13.0,3627.1632859763085,0.20277410086848016,0.3074938533319226,0.0012549733031347802,0.34632401174665367,0.30143451964565376,-0.0005069306743706323,0.5346304523515024,0.24200819450055291,-0.0034920823867084427,0.20432651796443504,0.3074938533319226,0.0012365193660838526,0.3401700898526585,0.2978184541068005,-0.0004769691064322488,0.6707317467906401,0.2978184541068005,-0.004460194193839957,0.1622398917100857,0.30143451964565376,0.001695475937424923,0.2081697390311266,0.23723929135208133,0.0003750263222914145,0.35299956664960225,0.23439332391965625,-0.0014138632858915064,8.0,0.0,0.04959662913101749,0.12251395248322333,0.10033304947968977
0.436,13.0,3588.4078887682404,0.2024097337867162,0.3074938533319226,0.001256637029561309,0.3493432152425605,0.30143451964565376,-0.0005386739052119989,0.5360841947517837,0.24200819450055291,-0.003511467094211394,0.20451042766328553,0.3074938533319226,0.0012380080244098505,0.3422166999889414,0.2978184541068005,-0.0005082196289502958,0.6719753183235929,0.2978184541068005,-0.004474959512206075,0.16435117541028826,0.30143451964565376,0.0016703355352268166,0.2103536313062943,0.23723929135208133,0.0003488346278514568,0.35373965403334046,0.23439332391965625,-0.001423274912759352,8.0,0.0,0.04959238236002401,0.12250774183226461,0.10033148059221485
0.438,12.0,3281.2577091041467,0.20221288117383235,0.3074938533319226,0.0012610094345424767,0.3521357900235769,0.30143451964565376,-0.000574904347162881,0.5374794895363548,0.24200819450055291,-0.00352891200301477,0.20463997997615022,0.3074938533319226,0.0012358011080236446,0.3443232488799503,0.2978184541068005,-0.0005327789505856904,0.6731040386486405,0.2978184541068005,-0.004489882370601508,0.1664787139945552,0.30143451964565376,0.001645000130824386,0.21253843475026865,0.23723929135208133,0.0003226279205494442,0.3544354655047166,0.23439332391965625,-0.0014321559613642105,8.0,0.0,0.0495944604456959,0.12250240624276493,0.10033111897412873
0.44,12.0,3294.319448843394,0.2026130052799551,0.3074938533319226,0.0012633716658970828,0.3540077245742335,0.30143451964565376,-0.0006084152445350779,0.5389481839823095,0.24200819450055291,-0.0035456555404296233,0.20430987836406508,0.3074938533319226,0.0012342464802692684,0.34724175149925873,0.2978184541068005,-0.0005580575372777974,0.6739441927046996,0.2978184541068005,-0.00450342701450208,0.16862250987769006,0.30143451964565376,0.001619469667813183,0.21472380721788908,0.23723929135208133,0.0002964102792217521,0.35508695554408093,0.23439332391965625,-0.0014405056990207242,8.0,0.0,0.04959553580572983,0.12249847035012497,0.10033259104816564
0.442,13.0,3588.2227844826866,0.20283000887415048,0.3074938533319226,0.00125857017662361,0.3561291865600678,0.30143451964565376,-0.000630878459142957,0.5402948132739613,0.24200819450055291,-0.003563279873781079,0.2042445924643154,0.3074938533319226,0.00123820769961429,0.34973995950293374,0.2978184541068005,-0.0005930795687094985,0.6747493745139367,0.2978184541068005,-0.00451350886317479,0.17078256313790147,0.30143451964565376,0.0015937441172155645,0.21690940442578266,0.23723929135208133,0.0002701858096103069,0.355694094158789,0.23439332391965625,-0.0014483235794930961,8.0,0.0,0.04961554400257671,0.12249467188623296,0.1003353911965383
0.444,13.0,3587.197370496025,0.20285319805029223,0.3074938533319226,0.0012559661334932653,0.3585532092400082,0.30143451964565376,-0.0006563360029729685,0.5414977854363487,0.24200819450055291,-0.0035794394252809014,0.20445191588131809,0.3074938533319226,0.0012389911304112862,0.3517577302725819,0.2978184541068005,-0.0006230580647535987,0.6755455117829602,0.2978184541068005,-0.004523171044885634,0.17295887146577582,0.30143451964565376,0.0015678234780930277,0.2190948800581319,0.23723929135208133,0.00024395864311558402,0.3562568668671582,0.23439332391965625,-0.001455609242869593,8.0,0.0,0.049622528200064873,0.12249122551812779,0.1003395085614319
0.446,12.0,3294.346037768516,0.20282938916663984,0.3074938533319226,0.0012556878633795644,0.36106367300676917,0.30143451964565376,-0.0006854242751322535,0.5425913696537665,0.24200819450055291,-0.0035938750912295502,0.20479773006720314,0.3074938533319226,0.001236503249407254,0.3535089575345741,0.2978184541068005,-0.0006472713139893764,0.676292476724658,0.2978184541068005,-0.004532724692113916,0.17515143011327874,0.30143451964565376,0.0015417077781585355,0.22127988587424988,0.23723929135208133,0.00021773293552739304,0.3567752746768508,0.23439332391965625,-0.0014623625153700232,8.0,0.0,0.04961935959668572,0.12248788067260961,0.10034489655961032
0.448,12.0,3293.7443841938466,0.20284577033318782,0.3074938533319226,0.001255973569983393,0.36353287236021453,0.30143451964565376,-0.0007155498403333849,0.5435954801378285,0.24200819450055291,-0.0036069981018385638,0.20519711372338623,0.3074938533319226,0.0012323534791766333,0.3551277797154034,0.2978184541068005,-0.0006682860411332832,0.6769654293097441,0.2978184541068005,-0.00454168827141429,0.17736023184281197,0.30143451964565376,0.0015153970743885003,0.22346407181791775,0.23723929135208133,0.00019151286573397742,0.35724933405769754,0.23439332391965625,-0.0014685834090863343,8.0,0.0,0.049620783899110114,0.12248465324976672,0.10035146098253674
0.45,13.0,3600.2594762861236,0.20340119886533606,0.3074938533319226,0.0012557769959848173,0.3651760846184234,0.30143451964565376,-0.0007451802325747292,0.5446527349175901,0.24200819450055291,-0.003619047427647308,0.20518457252669253,0.3074938533319226,0.0012275608753024364,0.3574570889274686,0.2978184541068005,-0.0006877119073032343,0.6773754576559776,0.2978184541068005,-0.0045497637024353235,0.17958526687635468,0.30143451964565376,0.0014888914536341016,0.2256470861284388,0.23723929135208133,0.00016530263440996297,0.35767907690897865,0.23439332391965625,-0.0014742721216564954,8.0,0.0,0.049637582724658,0.12248180082400024,0.10035959464782773
0.452,12.0,3294.3557688898736,0.2037222794514367,0.3074938533319226,0.0012491118535990383,0.36715613627601684,0.30143451964565376,-0.0007648987796732354,0.5455681091967751,0.24200819450055291,-0.003631734485004447,0.2054777086009094,0.3074938533319226,0.0012277113696627607,0.35927594816370334,0.2978184541068005,-0.0007156636178480167,0.6777740667578582,0.2978184541068005,-0.004554684042590126,0.18182652284471715,0.30143451964565376,0.0014621910332315892,0.22782857545336166,0.23723929135208133,0.0001391064626837102,0.3580645505211799,0.23439332391965625,-0.0014794290358718688,8.0,0.0,0.0496294220906375,0.12247735699817051,0.100368109856168
0.454,13.0,3627.0481301349555,0.20413869727397668,0.3074938533319226,0.0012452588865658307,0.3689938253394417,0.30143451964565376,-0.0007886593995643569,0.5464160654865577,0.24200819450055291,-0.003642718976354667,0.205773310261617,0.3074938533319226,0.0012241937367721584,0.3610818459300234,0.2978184541068005,-0.0007374899286828338,0.6780639969090207,0.2978184541068005,-0.004559467351812693,0.18408398473693632,0.30143451964565376,0.0014352959616112395,0.230008184962824,0.23723929135208133,0.00011292859078463602,0.35840581753224443,0.23439332391965625,-0.001484054719218284,8.0,0.0,0.049631377618630616,0.12247345835214127,0.10037856071347719
0.456,13.0,3587.2111096564995,0.20452885518181305,0.3074938533319226,0.0012402618726953508,0.370867170000182,0.30143451964565376,-0.0008107116683254552,0.5471681287671821,0.24200819450055291,-0.003652894451832058,0.2061817342462384,0.3074938533319226,0.0012206465168436672,0.362692943667742,0.2978184541068005,-0.0007591607018786746,0.6782808857392091,0.2978184541068005,-0.004562946513626643,0.1863576348498423,0.30143451964565376,0.0014082064189046093,0.23218555846546787,0.23723929135208133,8.677327667108804e-05,0.35870295587834267,0.23439332391965625,-0.0014881499233510582,8.0,0.0,0.04963005477105315,0.12246857867709646,0.10038969645975096
0.458,12.0,3294.308730321086,0.20489707820565004,0.3074938533319226,0.0012355799778013144,0.3727771363243249,0.30143451964565376,-0.0008331918042543387,0.5478214134873169,0.24200819450055291,-0.003661919211199551,0.20669713398304662,0.3074938533319226,0.0012157454290282104,0.364109574616095,0.2978184541068005,-0.0007784938747312979,0.6784274138918217,0.2978184541068005,-0.004565549179588903,0.18864745273782574,0.30143451964565376,0.0013809226175497376,0.23436033852587543,0.23723929135208133,6.064479463936146e-05,0.3589560587391846,0.23439332391965625,-0.001491715583504237,8.0,0.0,0.04962082751932176,0.12246345055518641,0.10040209285740351
