t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_adaptive_box_x,object_adaptive_box_y,object_adaptive_box_z
0.75,0.0,0.0,0.27054374487967253,0.3714698148021388,0.0006199590949452909,0.4219659085163203,0.23871923930531191,-0.001094945110832255,0.36425441564723315,0.24200819450055291,-0.0007375472689843117,0.2821853632687842,0.24351789186170633,-0.00021811107176590022,0.417012050327353,0.3597813900764153,-0.00033434928248938324,0.43546505388071655,0.23585551813718575,-0.0012072857117382421,0.2995784091880898,0.3641497999859956,0.0004004310414725996,0.3184506039463536,0.23723929135208133,-0.0004803216787810187,0.3352724063572319,0.23439332391965625,-0.0006111742417819813,8.0,0.7839999999999999,0.04836418771231377,0.1253109873810322,0.07912685584118037
0.752,0.0,0.0,0.2729632002333168,0.37277544666887796,0.0006133902107352325,0.4226927051110159,0.23743933562489677,-0.0011071594373485412,0.3635627098352673,0.24200819450055291,-0.0007334773268800814,0.28450341765744586,0.24221225999496723,-0.00023983861964290172,0.4185192352302955,0.3610459397900809,-0.00033579666322363245,0.433828231035333,0.23459096842352015,-0.0012052445127431785,0.30175572357967007,0.36542970366641075,0.00039510776686992564,0.3195958768944952,0.23723929135208133,-0.00048726787556563366,0.3342750236745596,0.23439332391965625,-0.0006052744946254537,8.0,0.7999999999999997,0.048364606465537266,0.12531500498361087,0.07913378821040314
0.754,0.0,0.0,0.2754017070220362,0.37408107853561706,0.0006067072698138015,0.42339021693127865,0.23615943194448163,-0.0011191996389992057,0.3628578356377442,0.24200819450055291,-0.0007293270920082862,0.28682367745238885,0.2409066281282281,-0.0002615807371753065,0.4200279860785308,0.3623104895037465,-0.00033725247435929394,0.4321594193218287,0.23332641870985454,-0.0012030108739528708,0.3039432449945477,0.3667096073468259,0.000389723302602935,0.32072856017369406,0.23723929135208133,-0.0004941395132544833,0.3332637752560455,0.23439332391965625,-0.0005992901985294199,8.0,0.8159999999999998,0.04836502521876076,0.12531902258618954,0.0791407205796259
0.756,0.0,0.0,0.2778593040000567,0.37538671040235616,0.0005999100202819197,0.42405818488543734,0.2348795282640665,-0.0011310641320032729,0.36214000796688717,0.24200819450055291,-0.0007250978468231478,0.28914591959282454,0.239600996261489,-0.00028333608714539905,0.4215384623403475,0.36357503921741213,-0.0003387176811667121,0.4304587087765886,0.2320618689961889,-0.0012005853019538388,0.3061409805922765,0.36798951102724103,0.00038427759619615986,0.321848492557785,0.23723929135208133,-0.0005009356129296764,0.33223888878232793,0.23439332391965625,-0.0005932227080183355,8.0,0.8319999999999999,0.04836544397198425,0.12532304018876822,0.07914765294884867
0.758,0.0,0.0,0.2803360266785336,0.37669234226909526,0.0005929982296142313,0.4246963548014082,0.23359962458365136,-0.001142751361810716,0.3614094428558006,0.24200819450055291,-0.0007207908807980055,0.29146992085025314,0.2382953643947499,-0.0003051033311884478,0.42305082204263317,0.3648395889310777,-0.0003401932404556186,0.428726195032131,0.2307973192825233,-0.0011979683369643917,0.30834893593613893,0.3692694147076562,0.000378770604692278,0.3229555147820602,0.23723929135208133,-0.0005076552072342222,0.33120059381423655,0.23439332391965625,-0.0005870733891760301,8.0,0.8479999999999999,0.048365862725207744,0.1253270577913469,0.07915458531807143
0.76,0.0,0.0,0.28283190731204755,0.37799797413583436,0.0005859716847438046,0.42530447747367217,0.23231972090323622,-0.001154259803389032,0.36066635740941233,0.24200819450055291,-0.0007164074901314862,0.2937954578518322,0.2369897325280108,-0.000326881129933454,0.4245652217400134,0.36610413864474334,-0.000341680100387339,0.4269619793069291,0.2295327695688577,-0.0011951605527796398,0.31056711498351663,0.3705493183880713,0.00037320229471159426,0.3240494695775888,0.23723929135208133,-0.0005142973405798732,0.330149121746154,0.23439332391965625,-0.0005808436193674818,8.0,0.8639999999999999,0.048366281478431236,0.12533107539392557,0.0791615176872942
0.762,0.0,0.0,0.28534697488571514,0.3793036060025735,0.0005788301921431558,0.4258823087094619,0.23103981722282108,-0.0011655879615051067,0.35991096975533954,0.24200819450055291,-0.0007119489774531565,0.2961223071036513,0.23568410066127168,-0.0003486681431433631,0.4260818164844317,0.36736868835840897,-0.00034317920028962645,0.4251661683942195,0.22826821985519208,-0.001192162556710422,0.31279552007654726,0.37182922206848645,0.00036757264250981893,0.3251302017052096,0.23723929135208133,-0.0005208610693530447,0.3290847057591198,0.23439332391965625,-0.0005745347869589866,8.0,0.8799999999999999,0.04836670023165473,0.12533509299650425,0.07916845005651696
0.764,0.0,0.0,0.2878812551029126,0.38060923786931256,0.0005715735779015845,0.42642960937415475,0.22975991354240594,-0.0011767343710023359,0.359143498994688,0.24200819450055291,-0.0007074166515287197,0.29845024501390954,0.23437846879453259,-0.0003704630298547122,0.42760075979517753,0.3686332380720746,-0.0003446914704741427,0.42333887464979875,0.22700367014152648,-0.0011889749895161582,0.31503415193307055,0.3731091257489016,0.00036188163403412597,0.32619755798918876,0.23723929135208133,-0.0005273454621187698,0.32800758077368514,0.23439332391965625,-0.0005681482910367812,8.0,0.8959999999999999,0.04836711898487822,0.12533911059908293,0.07917538242573972
0.766,0.0,0.0,0.2904347703736137,0.3819148697360517,0.0005642016877988346,0.42694614543586623,0.22848000986199077,-0.0011876975970729839,0.3583641651527942,0.24200819450055291,-0.0007028118269648106,0.30077904791599236,0.23307283692779346,-0.0003922644485166965,0.42912220362936604,0.3698977877857402,-0.0003462178320566242,0.42148021597880875,0.22573912042786087,-0.0011855985253316273,0.31728300963786643,0.37438902942931673,0.0003561292649774771,0.3272513873505353,0.23723929135208133,-0.0005337495998226446,0.3269179834025285,0.23439332391965625,-0.0005616855411241733,8.0,0.912,0.048367537738101714,0.1253431282016616,0.07918231479496249
0.768,0.0,0.0,0.2930075398033401,0.3832205016027908,0.0005567143873750626,0.4274316880092408,0.22720010618157566,-0.0011984762355257434,0.35757318912992014,0.24200819450055291,-0.0006981358239134476,0.30310849209144425,0.23176720506105436,-0.00041407105712962803,0.43064629835287555,0.37116233749940575,-0.00034775919677976176,0.4195903158215123,0.22447457071419527,-0.0011820338715876808,0.31954209063418687,0.3756689331097319,0.0003503155408311927,0.32829154083996853,0.23723929135208133,-0.000540072575990724,0.32581615190284097,0.23439332391965625,-0.0005551479568972333,8.0,0.9279999999999998,0.048367956491325206,0.12534714580424028,0.07918924716418525
0.77,0.0,0.0,0.29559957918272506,0.3845261334695299,0.0005491115619971388,0.42788601339843485,0.2259202025011605,-0.0012090689130484819,0.356770792651911,0.24200819450055291,-0.0006933899677762033,0.30543835379283363,0.23046157319431526,-0.00043588151338277395,0.432173192711747,0.3724268872130714,-0.000349316466838825,0.41766930313805967,0.22321002100052967,-0.0011782817689258958,0.3218113907155848,0.376948836790147,0.00034444047693576085,0.32931787167052895,0.23723929135208133,-0.0005463134969273233,0.32470232612849115,0.23439332391965625,-0.0005485369678991083,8.0,0.944,0.0483683752445487,0.12535116340681896,0.07919617953340802
0.772,0.0,0.0,0.2982109009776883,0.385831765336269,0.0005413931169212637,0.42830890313928793,0.22464029882074535,-0.001219474287466137,0.3559571982208246,0.24200819450055291,-0.0006885755889081483,0.30776840926650717,0.22915594132757616,-0.0004576944747915448,0.4337030338040506,0.373691436926737,-0.00035089053471005984,0.41571731239224846,0.22194547128686404,-0.0011743429911071739,0.3240909040180414,0.3782287404705622,0.00033850409852986455,0.33033023524982746,0.23723929135208133,-0.0005524714819106857,0.3235767474819785,0.23439332391965625,-0.0005418540132530094,8.0,0.96,0.04836879399777219,0.12535518100939763,0.07920311190263078
0.774,0.0,0.0,0.30084151432022205,0.3871373972030081,0.0005335589773519187,0.42870014404067813,0.2233603951403302,-0.0012296910479937463,0.35513262906554405,0.24200819450055291,-0.0006836940223216302,0.3100984347752293,0.22785030946083704,-0.0004795085988340208,0.43523596705222417,0.37495598664040264,-0.0003524822829818879,0.4137344835342777,0.22068092157319844,-0.0011702183449143002,0.32638062301239484,0.3795086441509773,0.00033250644079761525,0.33132848921192465,0.23723929135208133,-0.0005585456633864769,0.3224396588661853,0.23439332391965625,-0.0005351005413739336,8.0,0.976,0.048369212750995684,0.1253591986119763,0.07921004427185355
0.776,0.0,0.0,0.30349142499978676,0.38844302906974726,0.0005256090884971512,0.42905952822505716,0.22208049145991507,-0.0012397179154845783,0.3542973090923822,0.24200819450055291,-0.0006787466073899469,0.3124282066207047,0.2265446775940979,-0.0005013225430867883,0.4367721361758875,0.3762205363540682,-0.00035409258418893575,0.4117209619824984,0.21941637185953283,-0.0011659086700484694,0.32868053849707163,0.3807885478313925,0.0003264475489139859,0.33231249344883446,0.23723929135208133,-0.00056453518715906,0.32129130463593597,0.23439332391965625,-0.0005282780096791743,8.0,0.992,0.04836963150421918,0.12536321621455498,0.07921697664107631
0.778,0.0,0.0,0.30616063545531547,0.38974866093648636,0.0005175434156201976,0.42938685316816105,0.22080058777949993,-0.0012495536426733434,0.3534514628356892,0.24200819450055291,-0.0006737346875509758,0.31475750116597934,0.2252390457273588,-0.0005231349653600754,0.4383116831651377,0.37748508606773384,-0.000355722300648922,0.40967689860416273,0.2181518221458672,-0.0011614148390197872,0.33099063959112346,0.38206845151180757,0.00032032747808841567,0.33328211014164505,0.23723929135208133,-0.0005704392125805188,0.320131930549374,0.23439332391965625,-0.0005213878842976783,8.0,1.008,0.04837005025744267,0.12536723381713366,0.07922390901029908
0.78,0.0,0.0,0.3088491447678251,0.39105429280322546,0.00050936194408746,0.4296819217378926,0.2195206840990848,-0.0012591970144144576,0.35259531540847233,0.24200819450055291,-0.0006686596100108176,0.31708609485771816,0.2239334138606197,-0.0005449445238321578,0.4398547482543292,0.3787496357813994,-0.00035737228430242964,0.4076024496951737,0.2168872724322016,-0.0011567377570317668,0.33331091372757093,0.38334835519222277,0.00031414629360659586,0.334237203791251,0.23723929135208133,-0.0005762569127373823,0.31896178371916556,0.23439332391965625,-0.0005144316397783065,8.0,1.024,0.04837046901066616,0.12537125141971234,0.07923084137952184
0.782,0.0,0.0,0.3115569486536335,0.39235992466996455,0.0005010646794128367,0.42994454223237094,0.21824078041866965,-0.0012686468479153378,0.3517290924530395,0.24200819450055291,-0.0006635227254475166,0.3194137642483552,0.2226277819938806,-0.0005667498771830253,0.4414014698963432,0.38001418549506505,-0.0003590433765555848,0.40549777695883804,0.215622722718536,-0.001151878361859826,0.33564134664705625,0.38462825887263785,0.0003079040708704015,0.33517764124868943,0.23723929135208133,-0.000581987474635018,0.3177811125635398,0.23439332391965625,-0.0005074107587970558,8.0,1.04,0.048370887763889654,0.125375269022291,0.0792377737487446
0.784,0.0,0.0,0.31428403945818,0.39366555653670365,0.000492651647298421,0.4301745284171445,0.2169608767382545,-0.0012779019929646987,0.35085302009167546,0.24200819450055291,-0.0006583253877149196,0.32174028601811383,0.22132215012714151,-0.0005885496847272822,0.4429519847373504,0.3812787352087307,-0.0003607364081256752,0.4033630474836252,0.21435817300487037,-0.001146837623723806,0.3379819223918063,0.38590816255305305,0.0003016008954359808,0.3361032917450747,0.23723929135208133,-0.0005876300993796486,0.316590166757175,0.23439332391965625,-0.0005003267318633013,8.0,1.056,0.04837130651711315,0.1253792866248697,0.07924470611796737
0.786,0.0,0.0,0.31703040615044853,0.3949711884034428,0.0004841228936715768,0.430371699561563,0.21568097305783934,-0.001286961332155831,0.34996732487736215,0.24200819450055291,-0.0006530689535467353,0.32406543699689344,0.2200165182604024,-0.0006103426065462687,0.44450642759207076,0.38254328492239625,-0.00036245219888972503,0.4011984337199344,0.2130936232912048,-0.0011416165451545227,0.34033262329990815,0.3871880662334682,0.0002952368630499713,0.33701402692112453,0.23723929135208133,-0.0005931840023579603,0.31538919718194086,0.23439332391965625,-0.0004931810570251125,8.0,1.072,0.04837172527033664,0.12538330422744837,0.07925163848719013
0.788,0.0,0.0,0.3197960343179899,0.3962768202701819,0.0004754784847184003,0.43053588047430463,0.2144010693774242,-0.001295823781104833,0.34907223374455326,0.24200819450055291,-0.0006477547822608554,0.32638899418602024,0.21871088639366326,-0.0006321273036193811,0.4460649314195342,0.3838078346360619,-0.0003641915577360533,0.3990041134558734,0.21182907357753916,-0.0011362161608543715,0.3426934299998985,0.3884679699138833,0.00028881207968385104,0.337909720856272,0.23723929135208133,-0.0005986484134142592,0.3141784558775062,0.23439332391965625,-0.00048597523957370764,8.0,1.088,0.04837214402356013,0.12538732183002704,0.0792585708564129
0.79,0.0,0.0,0.32258090616254287,0.397582452136921,0.00046671850691358655,0.43066690153805365,0.21312116569700906,-0.0013044882886637734,0.3481679739600133,0.24200819450055291,-0.0006423842354640021,0.3287107347798588,0.21740525452692416,-0.0006539024379545765,0.4476276272993464,0.38507238434972746,-0.0003659552824188404,0.39678026979205194,0.21056452386387356,-0.001130637537551999,0.3450643214056681,0.38974787359429847,0.00028232666156639987,0.33879025009735697,0.23723929135208133,-0.0006040225770251442,0.3129581959918217,0.23439332391965625,-0.0004787107917470997,8.0,1.104,0.048372562776783624,0.12539133943260572,0.07926550322563566
0.792,0.0,0.0,0.3253850004962499,0.3988880840036601,0.0004578430670467034,0.43076459874332496,0.21184126201659392,-0.0013129538371287584,0.3472547730737324,0.24200819450055291,-0.0006369586767567624,0.33103043618728173,0.21609962266018506,-0.0006756666727180424,0.4491946444084628,0.3863369340633931,-0.0003677441594157199,0.3945270911153937,0.20929997415020796,-0.0011248817738510638,0.34744527471168324,0.3910277772747136,0.0002757807352142729,0.3396554936868907,0.23723929135208133,-0.0006093057524716539,0.3117286717314877,0.23439332391965625,-0.0004713892324329925,8.0,1.12,0.04837298153000712,0.1253953570351844,0.07927243559485843
0.794,0.0,0.0,0.3282082927384669,0.4001937158703992,0.0004488522922448958,0.43082881372143106,0.21056135833617878,-0.001321219442442877,0.3463328588699267,0.24200819450055291,-0.0006314794714390771,0.3333478760529946,0.21479399079344597,-0.0006974186723630145,0.45076610999847405,0.3876014837770587,-0.0003695589637884245,0.39224477107196903,0.20803542443654233,-0.0011189500000731083,0.3498362653885249,0.39230768095512875,0.00026917443746067305,0.34050533319088805,0.23723929135208133,-0.0006144972140088562,0.3104901383120174,0.23439332391965625,-0.0004640120868709888,8.0,1.1360000000000001,0.04837340028323061,0.12539937463776307,0.0792793679640812
0.796,0.0,0.0,0.33105075491316305,0.40149934773713836,0.0004397463299920287,0.4308593937765871,0.20928145465576364,-0.0013292841543940045,0.3454024593181358,0.24200819450055291,-0.0006259479862162427,0.33566283227871313,0.21348835892670684,-0.0007191571027577266,0.4523421493734069,0.38886603349072435,-0.0003714004590464982,0.3899335085388536,0.20677087472287672,-0.0011128433780945538,0.35223726717874754,0.3935875846355439,0.0002625079154821138,0.3413396527262613,0.23723929135208133,-0.0006195962510328404,0.3092428519080033,0.23439332391965625,-0.00045658088635416676,8.0,1.1520000000000001,0.0483738190364541,0.12540339224034175,0.07928630033330396
0.798,0.0,0.0,0.33391235564690913,0.4028049796038774,0.00043052534814428615,0.43085619191715013,0.2080015509753485,-0.0013371470568074317,0.3444638025244274,0.24200819450055291,-0.0006203655889054973,0.3379750830441906,0.21218272705996774,-0.0007408806313124723,0.453922885868043,0.3901305832043899,-0.0003732693970141018,0.38759350759501615,0.20550632500921112,-0.001106563101177855,0.3546482520930577,0.394867488315959,0.0002557813268232689,0.3421583389877695,0.23723929135208133,-0.00062460216824508,0.3079870696031995,0.23439332391965625,-0.0004490971679300824,8.0,1.1680000000000001,0.048374237789677595,0.12540740984292043,0.07929323270252672
0.8,0.0,0.0,0.33679306016745103,0.40411061147061655,0.00042118953494224456,0.43081906688598776,0.20672164729493336,-0.0013448072677333005,0.3435171166827206,0.24200819450055291,-0.0006147336481432468,0.3402844068280921,0.21087709519322861,-0.0007625879271057719,0.45550844082675956,0.39139513291805555,-0.00037516651769992483,0.38522497749123935,0.2042417752955455,-0.001100110393796824,0.3570691904068146,0.39614739199637417,0.00024899483941989866,0.34296128127451764,0.23723929135208133,-0.000629514285814129,0.3067230493405269,0.23439332391965625,-0.00044156247410125944,8.0,1.1840000000000002,0.04837465654290109,0.1254114274454991,0.07930016507174949
0.802,0.0,0.0,0.3396928303028659,0.40541624333735565,0.00041173909901942774,0.43074788318997237,0.20544174361451822,-0.0013522639396288173,0.34256263002623843,0.24200819450055291,-0.0006090535330930062,0.34259058242871354,0.20957146332648952,-0.0007842776610096154,0.4570989335828932,0.39265968263172113,-0.0003770925491702306,0.38282813261907833,0.20297722558187992,-0.0010934865114561566,0.35950005065685253,0.3974272956767893,0.0002421486316198481,0.3437483715160008,0.23723929135208133,-0.0006343319395346179,0.3054510498720135,0.23439332391965625,-0.0004339783525252239,8.0,1.2000000000000002,0.04837507529612458,0.12541544504807778,0.07930709744097225
0.804,0.0,0.0,0.3426116244812977,0.40672187520409475,0.00040217426940737313,0.4306425111285963,0.20416183993410308,-0.0013595162595352157,0.34160057077910005,0.24200819450055291,-0.0006033266131541132,0.344893388984543,0.20826583145975042,-0.0008059485058137788,0.45869448143863195,0.39392423234538676,-0.0003790482074250388,0.38040319247886123,0.2017126758682143,-0.0010866927405051843,0.3619407996386268,0.39870719935720444,0.0002352428922021115,0.34451950429768613,0.23723929135208133,-0.0006390544809835168,0.3041713307086778,0.23439332391965625,-0.00042634635571414344,8.0,1.2160000000000002,0.04837549404934807,0.12541946265065645,0.07931402981019502
0.806,0.0,0.0,0.34554939773126947,0.40802750707083385,0.00039249529553721674,0.4305028268217034,0.20288193625368794,-0.0013665634492494502,0.3406311671080648,0.24200819450055291,-0.0005975542576712829,0.3471926059946614,0.20696019959301132,-0.0008275991363491902,0.46029519964543597,0.3951887820590524,-0.0003810341962774774,0.3779503816467364,0.20044812615454868,-0.0010797303979458754,0.3643914024036837,0.3999871030376196,0.00022827782039395672,0.3452745768861288,0.23723929135208133,-0.0006436812776736288,0.30288415207036656,0.23439332391965625,-0.0004186680407341293,8.0,1.2320000000000002,0.048375912802571565,0.12542348025323513,0.07932096217941778
0.808,0.0,0.0,0.3485061016825689,0.40933313893757295,0.0003827024472378209,0.43032871223633284,0.2016020325732728,-0.0013734047654905834,0.33965464707443804,0.24200819450055291,-0.0005917378356450713,0.3494880133389806,0.2056545677262722,-0.0008492282296103352,0.4619012013849909,0.39645333177271797,-0.00038305120723630806,0.3754699297407709,0.19918357644088308,-0.00107260083123512,0.3668518222574547,0.4012670067180347,0.00022125362588610632,0.34601348925361525,0.23723929135208133,-0.0006482117132042847,0.3015897748355558,0.23439332391965625,-0.00041094496890426184,8.0,1.2480000000000002,0.04837633155579506,0.1254274978558138,0.07932789454864055
0.81,0.0,0.0,0.3514816845677043,0.4106387708043121,0.0003727960147304592,0.4301200552126705,0.20032212889285766,-0.001380039500060851,0.3386712385861506,0.24200819450055291,-0.0005858787154433108,0.35177939129831687,0.20434893585953307,-0.0008708344648766852,0.46351259775069537,0.3977178814863836,-0.0003850999193916439,0.3729620713861057,0.19791902672721745,-0.0010653054180813208,0.36932202075737675,0.40254691039844986,0.00021417052884597089,0.3467361441023293,0.23723929135208133,-0.0006526451874092035,0.30028846049112584,0.23439332391965625,-0.0004031787054953974,8.0,1.2640000000000002,0.04837675030901855,0.12543151545839248,0.07933482691786331
0.812,0.0,0.0,0.3544760912239274,0.4119444026710512,0.00036277630862008146,0.429876749489103,0.19904222521244253,-0.0013864669800013679,0.33768116935002246,0.24200819450055291,-0.0005799782645135863,0.35406652057429644,0.20304330399279397,-0.0008924165238331374,0.4651294977296854,0.39898243120004917,-0.00038718099930387716,0.3704270461791721,0.19665447701355188,-0.001057845566235323,0.3718019577113376,0.403826814078865,0.00020702875992892957,0.34744244688803505,0.23723929135208133,-0.0006569811165014878,0.298980471082119,0.23439332391965625,-0.00039537081942881753,8.0,1.2800000000000002,0.04837716906224204,0.12543553306097116,0.07934175928708607
0.8140000000000001,0.0,0.0,0.3574892630958199,0.4132500345377903,0.00035264365988317727,0.42959869472637024,0.19776232153202739,-0.0013926865677424537,0.3366846668242221,0.24200819450055291,-0.0005740378490968173,0.35634918230909224,0.20173767212605487,-0.0009139730906894494,0.4667520081853978,0.4002469809137148,-0.00038929510089582377,0.36786509865097533,0.19538992729988625,-0.0010502227132757151,0.3742915911764479,0.40510671775928014,0.00019982856028765518,0.3481323058432724,0.23723929135208133,-0.0006612189332157223,0.2976660691614916,0.23439332391965625,-0.00038752288297477653,8.0,1.2960000000000003,0.048377587815465535,0.12543955066354984,0.07934869165630884
0.8160000000000001,0.0,0.0,0.3605211382384398,0.4145556664045294,0.00034239841985225696,0.4292857965308117,0.19648241785161225,-0.001398697661248548,0.33568195817093294,0.24200819450055291,-0.0005680588339420151,0.3586271581049889,0.20043204025931577,-0.0009355028522986588,0.46838023384067357,0.40151153062738043,-0.00039144286534810425,0.36527647822945064,0.19412537758622064,-0.001042438326388528,0.3767908774581396,0.4063866214396953,0.00019257018157948437,0.34880563200005904,0.23723929135208133,-0.0006653580869471466,0.2963455177398685,0.23439332391965625,-0.00037963647145101195,8.0,1.3120000000000003,0.04837800656868903,0.1254435682661285,0.0793556240255316
0.8180000000000001,0.0,0.0,0.36357165132102476,0.4158612982712685,0.00033204096019697225,0.4289379664767011,0.1952025141711971,-0.0014044996941576877,0.3346732702092377,0.24200819450055291,-0.0005620425820222801,0.36090023004377403,0.19912640839257664,-0.0009570044982744736,0.47001427726140466,0.402776080341046,-0.0003936249209977654,0.36266143920089744,0.19286082787255504,-0.0010344939021413736,0.37929977110959173,0.4076665251201104,0.0001852538859718249,0.34946233921209424,0.23723929135208133,-0.0006693980438878663,0.2950190802353113,0.23439332391965625,-0.0003717131629212735,8.0,1.3280000000000003,0.04837842532191252,0.1254475858687072,0.07936255639475437
0.8200000000000001,0.0,0.0,0.36664073363124866,0.41716693013800765,0.0003215716729018974,0.4285551221276653,0.19392261049078197,-0.001410092135915515,0.3336588293682322,0.24200819450055291,-0.0005559904542521087,0.363168180705954,0.19782077652583754,-0.000978476721107619,0.4716542388407245,0.40404063005471164,-0.0003958418832401581,0.3600202406704975,0.1915962781588894,-0.0010263909662520483,0.3818182249314827,0.40894642880052556,0.00017787994614560298,0.3501023441764602,0.23723929135208133,-0.0006733382871600775,0.2936870204231091,0.23439332391965625,-0.0003637545378939304,8.0,1.3440000000000003,0.04837884407513601,0.12545160347128587,0.07936948876397713
0.8220000000000001,0.0,0.0,0.36972831308002724,0.41847256200474675,0.00031099097024098855,0.42813718705718196,0.19264270681036683,-0.0014154744919037908,0.33263886164037987,0.24200819450055291,-0.0005499038092060758,0.3654307931897926,0.19651514465909842,-0.0009999182162811337,0.47330021678374423,0.4053051797683772,-0.0003980943544340837,0.35735314652192324,0.1903317284452238,-0.001018131073351642,0.38434618997207015,0.4102263324809407,0.00017044864529674797,0.3507255664548151,0.23723929135208133,-0.0006771783169462732,0.29234960238560276,0.23439332391965625,-0.0003557621790207172,8.0,1.3600000000000003,0.048379262828359505,0.12545562107386454,0.0793764211331999
0.8240000000000001,0.0,0.0,0.37283431420687,0.41977819387148585,0.00030029928474875167,0.42768409086815173,0.1913628031299517,-0.0014206463035633817,0.33161359253511835,0.24200819450055291,-0.0005437840028389618,0.3676878511301696,0.19520951279235932,-0.0010213276823845998,0.4749523070928361,0.40656972948204284,-0.00040038292381020836,0.35466042537604253,0.1890671787315582,-0.0010097158067421902,0.38688361552759803,0.41150623616135584,0.00016296027713571414,0.35133192849407374,0.23723929135208133,-0.0006809176506164027,0.29100709046205164,0.23439332391965625,-0.000347737670795679,8.0,1.3760000000000003,0.048379681581583,0.12545963867644322,0.07938335350242266
0.8260000000000001,0.0,0.0,0.3759586581857741,0.42108382573822495,0.00028949706918812956,0.42719576921153873,0.19008289944953655,-0.0014256071485116912,0.33058324703272945,0.24200819450055291,-0.0005376323882073927,0.36993913871725914,0.19390388092562022,-0.0010427038212272963,0.476610603553465,0.40783427919570847,-0.00040270816738276574,0.3519423505487259,0.18780262901789258,-0.0010011467781488998,0.3894304491430308,0.412786139841771,0.0001554151458850377,0.35192135564657046,0.23723929135208133,-0.0006845558228519545,0.2896597491985534,0.23439332391965625,-0.0003396825992543723,8.0,1.3920000000000003,0.04838010033480649,0.1254636562790219,0.07939028587164543
0.8280000000000001,0.0,0.0,0.3791012628316567,0.42238945760496405,0.00027858479651513956,0.4266721638040753,0.1888029957691214,-0.001430356640654504,0.32954804953848404,0.24200819450055291,-0.0005314503151930593,0.3721844407150247,0.19259824905888112,-0.001064045337950268,0.4782751977205697,0.40909882890937405,-0.00040507064786454586,0.3491992000077632,0.186538079304227,-0.0009924256274669934,0.39198663661311484,0.4140660435221861,0.00014781356627493181,0.3524937761897005,0.23723929135208133,-0.0006880923857669347,0.2883078432980263,0.23439332391965625,-0.000331598551673383,8.0,1.4080000000000004,0.04838051908802998,0.12546767388160057,0.07939721824086819
0.8300000000000001,0.0,0.0,0.3822620426073219,0.4236950894717032,0.00026756295984027914,0.42611322244502503,0.18752309208870624,-0.0014348944302922143,0.328508223837073,0.24200819450055291,-0.0005252391302275868,0.37442354247952986,0.19129261719214197,-0.0010853509411372965,0.47994617890549374,0.4103633786230397,-0.00040747091458518016,0.3464312563288964,0.18527352959056137,-0.000983554022503211,0.39455212198376644,0.4153459472026013,0.00014015586353691888,0.353049121345035,0.23723929135208133,-0.0006915269090257151,0.2869516375702638,0.23439332391965625,-0.00032348711627022014,8.0,1.4240000000000006,0.048380937841253475,0.12547169148417925,0.07940415061009096
0.8320000000000001,0.0,0.0,0.38544090863095876,0.42500072133844224,0.0002564320723867222,0.42551889903199946,0.18624318840829113,-0.0014392202042204033,0.3274639930473357,0.24200819450055291,-0.0005190001760191205,0.37665622997706316,0.1899869853254029,-0.0011066193429247618,0.4816236341634682,0.41162792833670525,-0.0004099095034127309,0.34363880665097507,0.18400897987689577,-0.0009745336587120036,0.3971268475537868,0.4166258508830164,0.0001324423733954998,0.35358732529690445,0.23723929135208133,-0.0006948589799577222,0.28559139688207236,0.23439332391965625,-0.00031534988190364536,8.0,1.4400000000000004,0.04838135659447697,0.12547570908675793,0.07941108297931372
0.834,0.0,0.0,0.38863776868416616,0.4263063532051814,0.00024519266744533585,0.42488915357582246,0.184963284727876,-0.001443333685824741,0.3264155795772976,0.24200819450055291,-0.0005127347912806967,0.37888228980207533,0.1886813534586638,-0.0011278492591103961,0.4833076482816455,0.4128924780503709,-0.00041238693667858397,0.3408221426302424,0.18274443016323016,-0.0009653662589264694,0.3997107538769029,0.41790575456343154,0.00012467344205786845,0.35410832521044755,0.23723929135208133,-0.0006980882036689387,0.28422738610750026,0.23439332391965625,-0.0003071884377744966,8.0,1.4560000000000002,0.04838177534770046,0.1254797266893366,0.07941801534853649
0.836,0.0,0.0,0.39185252722050096,0.42761198507192044,0.00023384529832652567,0.42422395221443704,0.1836833810474609,-0.0014472346351701694,0.3253632050795282,0.24200819450055291,-0.0005064443104604682,0.3811015091949278,0.18737572159192473,-0.0011490394092609037,0.4849983037676859,0.4141570277640364,-0.0004149037231056547,0.337981560393758,0.18147988044956462,-0.0009560535730840667,0.40230377976413445,0.4191856582438466,0.00011684942620166228,0.3546120612491199,0.23723929135208133,-0.0007012142031501973,0.2828598700781695,0.23439332391965625,-0.00029900437312706404,8.0,1.4719999999999995,0.04838219410092395,0.12548374429191528,0.07942494771775925
