t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff
0.782,0.0,0.0,0.6269009148707517,0.4083377196368458,-0.0026080493932925997,0.346445588925235,0.1293472923424302,-0.0026156710205145293,0.19132777987176197,0.12679843356939938,-0.0007639405565198666,0.6367305204979546,0.4002912026962326,-0.0028196691293175258,0.3456355228060147,0.1252773355659262,-0.0026587420793253557,0.1896035820863379,0.1486244167288523,-0.00048360115177856954,0.6699572389878106,0.3954892336806153,-0.0032759901867424686,0.36806911350380345,0.14569569173116895,-0.002682134409732366,0.1935671040015203,0.14394789864281335,-0.0005912180171453805,0.6275605108596681,0.1996775811252999,-0.005115453194515503,0.382522128168856,0.25036248716312165,-0.0016005747270883574,0.17920731581285587,0.2454289581321918,0.0007791275247501469,0.48735378779399097,0.1957428257453308,-0.0034821549327371795,0.303126012449868,0.193394657766801,-0.0013302983069937578,0.15142550919268905,0.24248474590732208,0.0010881895441786746,7.5,1.2777777777777777
0.784,0.0,0.0,0.6281190114054603,0.4089758469085139,-0.002615100815546854,0.3455378269301107,0.1293394967209037,-0.002605273106451976,0.19219674472219933,0.12679079156483664,-0.0007744438596831041,0.6381866855266232,0.4009167553228096,-0.00282976518210174,0.3443975163230634,0.1252697852362963,-0.0026443888508366205,0.1902929608664009,0.14836934161177673,-0.0004948108856947341,0.6714092537339319,0.39610728205950907,-0.0032861994831396182,0.36690206536704423,0.14544564300806084,-0.0026714816459489114,0.1939263098168461,0.14370084955150497,-0.000598395053400184,0.6290985416295896,0.19991166445736766,-0.005131786156827606,0.38130869418647556,0.2497465707245708,-0.0015933066893314225,0.1779570392389723,0.2448251786621806,0.0007874143541918967,0.4887479724205832,0.19597229633797625,-0.0034965778974721767,0.3019945423526459,0.19362137558679376,-0.0013140556423568905,0.15109682237968186,0.2418882094900878,0.001085552403568785,7.5,1.2888888888888888
0.786,0.0,0.0,0.6293292628860733,0.4096139741801821,-0.002622060446703339,0.3445970206696866,0.1293317010993772,-0.0025944735099688023,0.1930666616448141,0.12678314956027387,-0.0007849631419431056,0.6396318457558426,0.40154230794938667,-0.002839732530926838,0.34312572629025295,0.1252622349066664,-0.0026296233769967643,0.19099222188089104,0.14811426649470114,-0.0005061443324603972,0.6728442131075403,0.39672533043840286,-0.0032962070795463485,0.36570619322373704,0.14519559428495274,-0.002660477652985098,0.1942934045071314,0.1434538004601966,-0.0006056701122797942,0.6305791231492418,0.20014574778943542,-0.00514743352608185,0.38010372009903187,0.24913065428601988,-0.0015861364788054683,0.17675103967617528,0.2442213991921694,0.0007951723194383652,0.49010458574261295,0.19620176693062166,-0.003510554465879539,0.30085904048777656,0.19384809340678655,-0.001297757387350312,0.15081603573542812,0.24129167307285349,0.0010823382083180596,7.5,1.3
0.788,0.0,0.0,0.6305314706986795,0.41025210145185026,-0.002628925937210676,0.34362360874764136,0.12932390547785066,-0.0025832773823020313,0.1939371475198551,0.12677550755571113,-0.0007954938490692356,0.6410657195270083,0.40216786057596376,-0.0028495678221585464,0.3418207329343609,0.1252546845770365,-0.0026144525005585974,0.19170093102721766,0.14785919137762554,-0.000517596366039186,0.6742618695474923,0.39734337881729664,-0.003306010011482924,0.3644819495946842,0.1449455455618446,-0.0026491277719427092,0.19466810253274341,0.14320675136888822,-0.0006130398376589182,0.6320019508099187,0.2003798311215032,-0.005162391504332863,0.3789075071399562,0.248514737847469,-0.0015790677870187546,0.1755895061196818,0.24361761972215817,0.0008023989605517947,0.4914232630297917,0.19643123752326708,-0.0035240801786321505,0.2997201083115913,0.19407481122677933,-0.0012814107511319667,0.15058294335699984,0.2406951366556192,0.001078549211042293,7.5,1.3111111111111113
0.79,0.0,0.0,0.6317254334889534,0.41089022872351844,-0.0026356949037019332,0.3426180389109262,0.12931610985632416,-0.0025716899866958065,0.19480781579798861,0.12676786555114836,-0.000806031383624481,0.6424880230992059,0.4027934132025408,-0.00285926767589361,0.340483126230922,0.1252471342474066,-0.0025988831842434514,0.19241864747001125,0.14760411626054995,-0.0005291617772000126,0.675661975060332,0.39796142719619043,-0.003315605308215623,0.3632297942361697,0.1446954968387365,-0.0026374374330713725,0.1950501126286335,0.14295970227757984,-0.0006205008030619629,0.6333667319824495,0.20061391445357096,-0.005176656436276173,0.37772035003001675,0.2478988214089181,-0.0015721042287724569,0.17447261151982005,0.243013840252147,0.0008090920095895825,0.4927036465640557,0.1966607081159125,-0.0035371506589665512,0.29857834772042174,0.1943015290467721,-0.0012650229511778305,0.15039732127619135,0.24009860023838492,0.0010741878825766208,7.5,1.3222222222222224
0.792,0.0,0.0,0.6329109472411734,0.41152835599518656,-0.002642364929925202,0.34158076785562064,0.12930831423479766,-0.0025597166961135423,0.19567827667331125,0.12676022354658562,-0.000816571107016836,0.643898470757363,0.40341896582911785,-0.0028688286872410574,0.3391135056516573,0.1252395839177767,-0.0025829225077577435,0.19314492384457405,0.14734904114347436,-0.0005408352759184428,0.6770442813099107,0.3985794755750842,-0.003324989993822973,0.3619501939436449,0.1444454481156284,-0.0026254121534464957,0.19543913794420456,0.14271265318627147,-0.0006280495133083445,0.6346731861068213,0.20084799778563872,-0.00519022481036173,0.3765425368592955,0.24728290497036726,-0.001565249340715794,0.1734005127419379,0.24241006078213584,0.0008152493911477895,0.4939453857700137,0.1968901787085579,-0.0035497616142659734,0.297434360796594,0.19452824686676484,-0.0012486012102438829,0.15025892758577886,0.23950206382115063,0.0010692569105395114,7.5,1.3333333333333333
0.794,0.0,0.0,0.6340878053586876,0.41216648326685473,-0.0026489335676918237,0.3405122610293736,0.12930051861327116,-0.0025473629909081937,0.1965481372583501,0.12675258154202285,-0.0008271083415754609,0.6452967749217463,0.4040445184556949,-0.0028782474276200167,0.3377124799080498,0.1252320335881468,-0.0025665776647621264,0.19387930646357338,0.14709396602639876,-0.0005526114938181034,0.6784085397077497,0.39919752395397806,-0.0033341610882711916,0.36064362235268327,0.1441953993925203,-0.0026130575346134956,0.19583487618587012,0.1424656040949631,-0.0006356824061908977,0.6359210447786013,0.20108208111770648,-0.005203093259869378,0.3753743489715921,0.24666698853181634,-0.00155850657992975,0.17237335053151762,0.24180628131212462,0.0008208692228422405,0.4951481373438783,0.19711964930120335,-0.003561908837625724,0.29628874955369067,0.19475496468675763,-0.0012321527533180369,0.15016750257230535,0.23890552740391635,0.00106375919781765,7.5,1.3444444444444446
0.796,0.0,0.0,0.6352557987458004,0.4128046105385229,-0.002655398337841976,0.3394129924305068,0.12929272299174466,-0.002534634456451547,0.1974170017609717,0.1267449395374601,-0.00083763837265068,0.6466826462587746,0.40467007108227193,-0.0028875204460736925,0.3362806666911654,0.1252244832585169,-0.002549855959794395,0.19462133552688285,0.14683889090932317,-0.0005644849866510024,0.6797545015041174,0.39981557233287185,-0.0033431156084985348,0.3593105597372809,0.1439453506694122,-0.002600379260199253,0.19623701976223698,0.1422185550036547,-0.0006433958541865849,0.6371100518321313,0.20131616444977424,-0.005215258563945925,0.3742160608512972,0.2460510720932655,-0.0015518793225399194,0.17139124948450019,0.24120250184211345,0.00082594981572715,0.49631156538083576,0.19734911989384876,-0.003573588209400355,0.295142115681187,0.1949816825067504,-0.001215684804563283,0.15012276885532047,0.23830899098668207,0.0010576978609725207,7.5,1.3555555555555556
0.798,0.0,0.0,0.6364147158910539,0.41344273781019103,-0.0026617567312273126,0.3382834444038598,0.12928492737021816,-0.002521536780723464,0.1982844716631207,0.12673729753289734,-0.0008481564507368926,0.6480557937931113,0.405295623708849,-0.0028966442705991072,0.3348186924078211,0.12521693292888697,-0.0025327648051473414,0.1953705453344747,0.14658381579224758,-0.0005764502368156233,0.6810819178797942,0.40043362071176564,-0.0033518505695082214,0.3579514928055827,0.1436953019463041,-0.0025873830934917217,0.19664525593184237,0.1419715059123463,-0.000651186166198688,0.6382399634204686,0.201550247781842,-0.005226717648603472,0.3730679400127776,0.24543515565471458,-0.0015453708623589916,0.17045431802282118,0.24059872237210223,0.0008304896746512245,0.49743534150081026,0.19757859048649418,-0.003584795698732099,0.2939950602885686,0.19520840032674316,-0.0011992045842533258,0.1501244315330037,0.23771245456944778,0.0010510762285695279,7.5,1.366666666666667
0.8,0.0,0.0,0.6375643429518787,0.4140808650818592,-0.0026680062097103364,0.33712410743345655,0.12927713174869165,-0.002508075751862018,0.19915014590130775,0.1267296555283346,-0.0008586577936174331,0.649415925021006,0.405921176335426,-0.0029056154094922234,0.33332719191320354,0.12520938259925707,-0.0025153117177027684,0.19612646450226512,0.146328740675172,-0.0005885016559116326,0.6823905400384979,0.4010516690906594,-0.003360362985469618,0.3565669144931153,0.14344525322319596,-0.002574074874988641,0.19705926695337486,0.14172445682103796,-0.000659049589329653,0.6393105480920468,0.20178433111390975,-0.005237467587678707,0.371930246892314,0.24481923921616372,-0.0015389844095593666,0.16956264837515878,0.23999494290209106,0.0008344874985512386,0.4985191449725783,0.1978080610791396,-0.0035955273650600476,0.292848183649037,0.19543511814673592,-0.001182719305701992,0.15017217833409677,0.2371159181522135,0.0010438978394305177,7.5,1.3777777777777778
0.802,0.0,0.0,0.6387044638405854,0.4147189923535274,-0.002674144207180216,0.3359354799320748,0.12926933612716512,-0.0024942572556754974,0.20001362104876622,0.12672201352377183,-0.0008691375885304312,0.6507627460248477,0.4065467289620031,-0.0029144303527080346,0.3318068082400429,0.12520183226962717,-0.0024975043157229163,0.196888616180813,0.14607366555809642,-0.0006006335873300244,0.6836801192999409,0.4016697174695532,-0.003368649870827336,0.3551573237536071,0.14319520450008788,-0.002560460519916329,0.1974787302383079,0.14147740772972958,-0.0006669823106837434,0.640321586864032,0.20201841444597754,-0.005247505603752831,0.3708032347426318,0.24420332277761284,-0.0015327230893764142,0.16871631656289263,0.23939116343207986,0.0008379421806830531,0.49956266283618944,0.198037531671785,-0.00360577935960952,0.29170208494291106,0.1956618359667287,-0.0011662361721876992,0.15026567977606844,0.23651938173497922,0.0010361664408105895,7.5,1.3888888888888888
0.804,0.0,0.0,0.6398348603116711,0.4153571196251955,-0.002680168130584679,0.3347180680278022,0.12926154050563862,-0.002480087273117234,0.2008744914991946,0.12671437151920908,-0.0008795909943546856,0.6520959615888968,0.40717228158858015,-0.002923085573235211,0.3302581923244491,0.12519428193999727,-0.0024793503156005474,0.19765651827677122,0.14581859044102083,-0.000612840308877506,0.6849504071934924,0.40228776584844705,-0.003376708241417926,0.35372322534747963,0.14294515577697975,-0.0025465460157195283,0.19790331850587276,0.14123035863842118,-0.0006749804591986406,0.6412728732923506,0.2022524977780453,-0.0052568290690318395,0.36968714953006343,0.24358740633906195,-0.0015265899408428386,0.16791538239127124,0.23878738396206867,0.0008408528087901125,0.5005655900236484,0.19826700226443045,-0.003615547926861108,0.2905573620008329,0.1958885537867215,-0.0011497623738742748,0.15040458932943376,0.23592284531774493,0.0010278859865001178,7.5,1.4000000000000001
0.806,0.0,0.0,0.6409553120504102,0.4159952468968637,-0.0026860753609776896,0.333472385347663,0.12925374488411212,-0.002465571877724281,0.20173234965200246,0.12670672951464634,-0.000890013143814579,0.6534152753161572,0.4077978342151572,-0.0029315775284848755,0.32868200272851933,0.12518673161036736,-0.0024608575285689806,0.19842968367698788,0.14556351532394524,-0.0006251160354339118,0.686201155552415,0.40290581422734084,-0.003384535115593819,0.3522651296280941,0.14269510705387164,-0.002532337419523296,0.19833269994029734,0.1409833095471128,-0.0006830401075051195,0.6421642135383654,0.20248658111011306,-0.00526543550618685,0.3685822298343812,0.24297148990051104,-0.0015205879155546287,0.1671598894457837,0.23818360449205744,0.0008432186652094345,0.5015276294778155,0.19849647285707586,-0.0036248294059988712,0.2894146110468857,0.19611527160671424,-0.0011333050847294236,0.1505885435881464,0.23532630890051062,0.0010190606348529224,7.5,1.4111111111111114
0.808,0.0,0.0,0.6420655967627021,0.41663337416853186,-0.0026918632545825404,0.3321989527984016,0.12924594926258562,-0.0024507172330209283,0.20258678609897604,0.12669908751008357,-0.0009003991457030267,0.6547203897463547,0.4084233868417343,-0.0029399026616930748,0.3270789053598271,0.12517918128073746,-0.0024420338573733825,0.19920762047515375,0.14530844020686964,-0.0006374549216414189,0.6874321166086472,0.40352386260623463,-0.0033921275153541647,0.35078355232583786,0.14244505833076354,-0.0025178408555679667,0.19876653835023597,0.14073626045580442,-0.000691157273813915,0.6429954264321771,0.20272066444218081,-0.0052733225891542146,0.3674887067513373,0.24235557346196018,-0.0015147198764690524,0.16644986509373008,0.23757982502204628,0.000845039226915151,0.502448492269481,0.19872594344972128,-0.0036336202323371306,0.2882744264417336,0.19634198942670703,-0.0011168714594421442,0.15081716244598223,0.23472977248327634,0.0010096947467415592,7.5,1.4222222222222225
0.81,0.0,0.0,0.6431654902661462,0.4172715014402,-0.002697529143870026,0.33089829834451007,0.12923815364105912,-0.0024355295898881102,0.20343738981227832,0.12669144550552083,-0.0009107440871214625,0.6560110064749817,0.40904893946831133,-0.0029480574033365205,0.32544957318790546,0.12517163095110756,-0.0024228872929046344,0.1999898322008913,0.14505336508979405,-0.0006498510646243164,0.688643043088103,0.4041419109851284,-0.003399482467482226,0.3492790143301381,0.14219500960765544,-0.002503062512618189,0.19920449333031404,0.14048921136449605,-0.0006993279238288791,0.6437663435325308,0.20295474777424857,-0.005280488143895142,0.3664068037979475,0.2417396570234093,-0.0015089885967351363,0.16578532049098363,0.2369760455520351,0.0008463141654996603,0.5033278977125699,0.1989554140423667,-0.003641916938725371,0.28713740042589164,0.19656870724669978,-0.001100468630340406,0.15109004927882855,0.23413323606604208,0.0009997928834407184,7.5,1.4333333333333333
0.812,0.0,0.0,0.6442547665823121,0.41790962871186815,-0.0027030703386513367,0.3295709567835886,0.12923035801953262,-0.0024200152838997294,0.20428374833369894,0.12668380350095806,-0.0009210430357358432,0.6572868262733703,0.4096744920948884,-0.0029560381725611197,0.3237946859578382,0.12516408062147766,-0.0024034259107971337,0.20077581805117878,0.14479828997271846,-0.0006622985067380742,0.6898336883064574,0.4047599593640222,-0.003406597004688969,0.3477520414694895,0.14194496088454733,-0.002488008641347089,0.19964622042471075,0.14024216227318767,-0.0007075479726855164,0.6444768091833061,0.20318883110631636,-0.005286930149114574,0.36533673682055334,0.24112374058485841,-0.0015033967585570689,0.16516625059393597,0.23637226608202389,0.0008470433470924831,0.5041655734774335,0.19918488463501213,-0.003649716156930693,0.2860041228632357,0.19679542506669256,-0.001084103704310389,0.151406791132793,0.23353669964880777,0.0009893598044397507,7.5,1.4444444444444446
0.8140000000000001,0.0,0.0,0.6453331980301762,0.41854775598353633,-0.002708484127185309,0.3282174695191289,0.1292225623980061,-0.00240418073262699,0.2051254479650673,0.12667616149639532,-0.0009312910420476435,0.658547549209756,0.4103000447214654,-0.002963841378622859,0.32211492990107515,0.12515653029184776,-0.002383657867991886,0.20156507312400213,0.14454321485564287,-0.000674791238346431,0.691003806265388,0.405378007742916,-0.0034134681667624973,0.3462031642895853,0.1416949121614392,-0.002472685551696604,0.20009137129270219,0.1399951131818793,-0.0007158132869139775,0.6451266805665714,0.20342291443838412,-0.005292646736939063,0.3642787139056983,0.24050782414630753,-0.0014979469520909497,0.16459263417661507,0.23576848661201272,0.000847226832216921,0.5049612557021841,0.19941435522765755,-0.003657014618997312,0.28487518098486225,0.19702214288668532,-0.0010677837597186043,0.15176695891804307,0.2329401632315735,0.0009784004651853656,7.5,1.4555555555555557
0.8160000000000001,0.0,0.0,0.646400555320692,0.41918588325520445,-0.002713767777299661,0.3268383843308113,0.12921476677647958,-0.002388032432911792,0.20596207395974214,0.12666851949183255,-0.0009414831416788169,0.6597928747712896,0.41092559734804246,-0.0029714634223405624,0.32041099744358825,0.12514897996221783,-0.002363591399266288,0.20235708865412624,0.14428813973856727,-0.0006873232006252183,0.6921531517492415,0.4059960561218098,-0.0034200930017229394,0.34463291782964073,0.1414448634383311,-0.0024570996102150507,0.20053959387608564,0.13974806409057092,-0.0007241196864255752,0.6457158277521841,0.20365699777045188,-0.005297636193553434,0.36323293529384987,0.23989190770775665,-0.0014926416743753002,0.16406443385296476,0.2351647071420015,0.0008468648755846371,0.5057146891020298,0.19964382582030296,-0.003663809158582574,0.28375115913340726,0.1972488607066781,-0.0010515158433382099,0.1521701076082856,0.23234362681433918,0.0009669200147555534,7.5,1.466666666666667
0.8180000000000001,0.0,0.0,0.6474566076524613,0.4198240105268726,-0.002718918537525832,0.3254342551424095,0.12920697115495308,-0.002371576958110299,0.20679321071509052,0.1266608774872698,-0.000951614357669668,0.6610225019869589,0.4115511499746195,-0.0029789006975600406,0.3186835869114886,0.12514142963258792,-0.002343234813732004,0.20315135225087616,0.14403306462149168,-0.0006998882883916148,0.6932814804220937,0.40661410450070357,-0.0034264685669824556,0.343041841397,0.141194814715223,-0.002441257237373013,0.200990532568406,0.13950101499926254,-0.0007324629465218772,0.6462441337439174,0.20389108110251963,-0.005301896959795973,0.3621995932960006,0.23927599126920573,-0.0014874833282957295,0.16358159610427211,0.23456092767199033,0.0008459579258283068,0.5064256270765665,0.19987329641294838,-0.0036700967122689767,0.28263263850793424,0.19747557852667086,-0.0010353069672808368,0.1526157764457944,0.2317470903971049,0.0009549237934658317,7.5,1.477777777777778
0.8200000000000001,0.0,0.0,0.6485011228084744,0.4204621377985408,-0.0027239336382470455,0.3240056417873954,0.12919917553342658,-0.0023548209553077948,0.20761844196586735,0.12665323548270704,-0.0009616797027886017,0.6622361295513768,0.41217670260119654,-0.002986149592629148,0.3169334022342242,0.12513387930295802,-0.0023225964913023674,0.2039473481378173,0.14377798950441611,-0.0007124803529575206,0.6943885489251715,0.40723215287959735,-0.003432591930509956,0.34143047834011836,0.1409447659921149,-0.0024251649048586212,0.20144382838590336,0.13925396590795416,-0.0007408387999254219,0.6467114945220993,0.2041251644345874,-0.00530542763171196,0.36117887221318007,0.23866007483065488,-0.0014824742215841487,0.16314405131172838,0.23395714820197916,0.0008445066251724846,0.5070938318149836,0.2001027670055938,-0.003675874320851672,0.28152019690950186,0.19770229634666364,-0.0010191641059352473,0.15310348915189112,0.23115055397987064,0.0009424173304089147,7.5,1.488888888888889
0.8220000000000001,0.0,0.0,0.6495338672538855,0.4211002650702089,-0.0027288102928591856,0.3225531097723403,0.12919137991190008,-0.002337771142505944,0.20843735097840763,0.1266455934781443,-0.0009716741818526765,0.6634334559493941,0.41280225522777364,-0.0029932064918832377,0.3151611526454806,0.12512632897332812,-0.0023016848791307535,0.20474455739422384,0.14352291438734052,-0.0007250932050057215,0.6954741149746048,0.4078502012584912,-0.003438460172000164,0.3397993758200122,0.14069471726900679,-0.002408829132853339,0.20189911914010086,0.1390069168166458,-0.0007492429388310909,0.6471178190827443,0.20435924776665515,-0.00530822696106533,0.36017094825890683,0.238044158392104,-0.0014776165658529129,0.1627517137941071,0.23335336873196794,0.0008425118090428747,0.5077190743991414,0.20033223759823923,-0.003681139130600932,0.28041440848752053,0.1979290141666564,-0.0010030941929141455,0.15363275414278366,0.23055401756263633,0.0009294063409289425,7.5,1.5000000000000002
0.8240000000000001,0.0,0.0,0.650554606234788,0.4217383923418771,-0.002733545698944101,0.3210772300382086,0.12918358429037358,-0.002320434305783601,0.20924952074554168,0.12663795147358153,-0.000981592794057913,0.6646141795814937,0.4134278078543507,-0.0030000677771405207,0.31336755238190883,0.12511877864369822,-0.0022805084880213886,0.20554245819822212,0.14326783927026493,-0.000737720617487507,0.6965379374594742,0.408468249637385,-0.0034440703840466374,0.33814908458027015,0.14044466854589865,-0.0023922564872893622,0.2023560396119506,0.1387598677253374,-0.0007576710169771614,0.6474630294731661,0.20459333109872294,-0.005310293855808257,0.3591759894846111,0.2374282419535531,-0.0014729124756642446,0.16240448185054193,0.23274958926195674,0.0008399745056141956,0.5083011349044776,0.20056170819088465,-0.0036858883944990814,0.27931584348700833,0.19815573198664918,-0.0009871041180104562,0.1542030647506645,0.22995748114540204,0.0009158967240314207,7.5,1.5111111111111115
0.8260000000000001,0.0,0.0,0.651563103877956,0.4223765196135453,-0.0027381370394549127,0.31957857871964085,0.12917578866884707,-0.0023028172964323383,0.21005453418214382,0.1266303094690188,-0.0009914305353182747,0.6657779988899224,0.4140533604809277,-0.003006729829206792,0.31155332037980515,0.12511122831406832,-0.0022590758888140863,0.20634052607149644,0.14301276415318934,-0.0007503563285403933,0.6975797765401242,0.40908629801627877,-0.0034494196733183455,0.3364801587157206,0.14019461982279055,-0.0023754535770897553,0.20281422172745492,0.13851281863402903,-0.0007661186517350587,0.6477470608240546,0.2048274144307907,-0.005311627380508506,0.35819415570805585,0.2368123255150022,-0.0014683639676353068,0.1621022378083845,0.23214580979194555,0.0008368959352968434,0.5088398024987,0.20079117878353006,-0.003690119473451371,0.2782250679968562,0.19838244980664194,-0.0009712007241643967,0.15481389944996918,0.22936094472816776,0.0009018945597300391,7.5,1.5222222222222226
0.8280000000000001,0.0,0.0,0.652559123291516,0.4230146468852134,-0.0027425814839129115,0.318057736902326,0.12916799304732057,-0.002284927028067843,0.2108519743212244,0.12662266746445602,-0.0010011824006122534,0.6669246124855145,0.41467891310750477,-0.0030131890293890115,0.3097191799698694,0.12510367798443842,-0.002237395708744401,0.20713823412544305,0.14275768903611374,-0.0007629940444245924,0.6985993937467045,0.40970434639517256,-0.0034545051617394192,0.3347931554398503,0.13994457109968245,-0.002358427051392458,0.20327329473468003,0.13826576954272066,-0.0007745814262168112,0.6479698613780056,0.20506149776285845,-0.005312226756734355,0.35722559844478424,0.23619640907645134,-0.0014639729595792542,0.1618448480761223,0.23154203032193438,0.0008332775101625985,0.509334875538225,0.20102064937617548,-0.003693829837470294,0.2771426436992124,0.19860916762663472,-0.0009553908044426577,0.15546472208869416,0.22876440831093348,0.0008874061063315716,7.5,1.5333333333333334
0.8300000000000001,0.0,0.0,0.6535424266665121,0.4236527741568816,-0.0027468761896156132,0.3165152903785621,0.12916019742579404,-0.002266770473718384,0.21164142451047466,0.12661502545989328,-0.0010108433863359734,0.6680537192751627,0.41530446573408186,-0.0030194417610171914,0.30786585857016985,0.12509612765480851,-0.0022154766277807307,0.20793505330865727,0.14250261391903815,-0.0007756274424768588,0.6995965520779096,0.4103223947740664,-0.003459323987671658,0.3330886348510702,0.13969452237657434,-0.0023411835967593114,0.20373288538207746,0.13801872045141228,-0.0007830548913992131,0.6481313925144897,0.2052955810949262,-0.005312091363396953,0.3562704608426195,0.23558049263790046,-0.0014597412696826055,0.1616321632013335,0.23093825085192315,0.0008291208333096104,0.5097861616623189,0.20125011996882092,-0.003697017066832849,0.2760691276200955,0.1988358854466275,-0.0009396810990310185,0.15615498212467113,0.2281678718936992,0.0008724377976600604,7.5,1.5444444444444447
0.8320000000000001,0.0,0.0,0.6545127753793286,0.42429090142854975,-0.002751018302855548,0.3149518294011058,0.12915240180426754,-0.0022483546628915344,0.21242246860917335,0.1266073834553305,-0.0010204084926617298,0.6691650185898889,0.4159300183606589,-0.0030254844109740453,0.3059940873774436,0.1250885773251786,-0.002193327374939895,0.20873045265563883,0.14224753880196256,-0.0007882501740803366,0.700571016099878,0.4109404431529602,-0.003463873307099393,0.33136715969792657,0.13944447365346624,-0.0023237299343712475,0.20419261809802916,0.13777167136010388,-0.000791534568263683,0.6482316287712502,0.20552966442699397,-0.005311220737049949,0.3553288776192428,0.23496457619934957,-0.0014556706157192389,0.16146401793365592,0.230334471381912,0.0008244276981669419,0.5101934778849014,0.20147959056146633,-0.003699678853210231,0.27500507188134615,0.19906260326662026,-0.0009240782922417029,0.15688411486669354,0.2275713354764649,0.0008569962402215253,7.5,1.5555555555555558
0.834,0.0,0.0,0.6554699300949322,0.4249290287002179,-0.0027550049601493282,0.313367948435414,0.12914460618274104,-0.0022296866786203767,0.21319469118536424,0.12659974145076777,-0.001029872725900867,0.6702582103134684,0.41655557098723595,-0.003031313371231835,0.3041046010568636,0.12508102699554868,-0.0021709567245827392,0.20952389953659897,0.14199246368488697,-0.0008008558676490225,0.7015225520452202,0.411558491531854,-0.0034681502948162887,0.3296292951433535,0.1391944249303581,-0.0023060728172108217,0.2046521151715311,0.13752462226879553,-0.0008000159499508036,0.6482705578621187,0.20576374775906175,-0.005309614572146262,0.35440097500287426,0.2343486597607987,-0.0014517626143013295,0.1613402312927441,0.22973069191190076,0.0008192000877389381,0.5105566506839704,0.20170906115411175,-0.0037018130007694765,0.27395102345402617,0.199289321086613,-0.0009085890095367977,0.1576515417203897,0.22697479905923063,0.000841088210310445,7.5,1.566666666666667
0.836,0.0,0.0,0.6564136508708948,0.425567155971886,-0.002758833289476554,0.3117642459103793,0.12913681056121454,-0.0022107736544903934,0.2139576777132124,0.126592099446205,-0.001039231100869911,0.6713329950115591,0.41718112361381293,-0.003036925040395866,0.302198137430403,0.12507347666591878,-0.0021483734926913377,0.21031485990825294,0.1417373885678114,-0.0008134381316254509,0.7024509279121365,0.4121765399107477,-0.0034721521456136696,0.3278756085280664,0.13894437620725003,-0.0022882190272332415,0.20511099693392948,0.13727757317748715,-0.0008084945039285273,0.6482481806912396,0.20599783109112949,-0.005307272721251872,0.3534868706760794,0.23373274332224786,-0.0014480187801675169,0.16126060664118833,0.22912691244188962,0.0008134401737897462,0.510875516088607,0.20193853174675716,-0.003703417427246559,0.27290752391337453,0.1995160389066058,-0.0008932198145690445,0.15845667043873496,0.22637826264199634,0.0008247206510592798,7.5,1.5777777777777775
0.838,0.0,0.0,0.6573436972621598,0.42620528324355417,-0.002762500411528087,0.31014132396766375,0.12912901493968804,-0.0021916227716482954,0.21471101477044818,0.12658445744164226,-0.0010484786432588416,0.6723890740612861,0.41780667624039003,-0.0030423158252540286,0.30027543716393085,0.12506592633628888,-0.0021255865331293697,0.21110279856548056,0.1414823134507358,-0.0008259905574902056,0.7033559135635915,0.4127945882896415,-0.00347587607546994,0.32610666913319575,0.13869432748414193,-0.002270175372527094,0.20556888194162404,0.13703052408617877,-0.0008169656741730084,0.6481645113636947,0.20623191442319727,-0.005304195195216508,0.35258667372272506,0.23311682688369695,-0.0014444405255085897,0.1612249317623672,0.22852313297187843,0.0008071503159682812,0.5111499197635218,0.20216800233940257,-0.0037044901649904535,0.27187510919542895,0.19974275672659855,-0.0008779772062413117,0.15929889537709432,0.22578172622476206,0.0008079006694323252,7.5,1.5888888888888886
0.84,0.0,0.0,0.658259828426511,0.42684341051522234,-0.0027660034409632494,0.3084997882097355,0.12912121931816153,-0.0021722412557940267,0.21545429023580648,0.1265768154370795,-0.0010576103920004244,0.6734261497812345,0.41843222886696707,-0.003047482142331829,0.2983372434531716,0.12505837600665898,-0.0021026047338872623,0.21188717939373763,0.14122723833366022,-0.0008385067227818442,0.704237280826508,0.41341263666853534,-0.0034793193227406743,0.3243230479422595,0.13844427876103382,-0.0022519486844659433,0.2060253871596514,0.1367834749948704,-0.0008254248833610437,0.6480195771925208,0.20646599775526503,-0.005300382163301156,0.3517004845781046,0.2325009104451461,-0.0014410291593309477,0.16123297894320415,0.22791935350186726,0.0008003330608740006,0.5113797170911003,0.202397472932048,-0.003705029361977685,0.27085430935542115,0.1999694745465913,-0.0008628676157860517,0.16017759775268536,0.22518518980752777,0.0007906355331652015,7.5,1.5999999999999996
