t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_1,qref_joint_1,tau_joint_1,input_sigma,input_sigma_diff
0.6880000000000001,0.0,0.0,1.4336738108287472,0.6387311308541169,-0.009555143380728992,0.6996354396884876,0.6310687913397526,-0.0008689882203710932,7.5,0.7555555555555558
0.6900000000000001,0.0,0.0,1.432221825598094,0.6387311308541169,-0.009539312159695564,0.6958316140618919,0.6310687913397526,-0.0008227997801848206,7.5,0.7666666666666667
0.6920000000000001,0.0,0.0,1.4306370314680212,0.6387311308541169,-0.009521888336927726,0.6920741934643453,0.6310687913397526,-0.0007771538726656715,7.5,0.7777777777777779
0.6940000000000001,0.0,0.0,1.4289193635212558,0.6387311308541169,-0.009502870807366852,0.6883643445414179,0.6310687913397526,-0.0007320648254951125,7.5,0.7888888888888891
0.6960000000000001,0.0,0.0,1.427068784128182,0.6387311308541169,-0.009482258792005666,0.6847032061983458,0.6310687913397526,-0.0006875466384199842,7.5,0.8000000000000002
0.6980000000000001,0.0,0.0,1.4250852830563958,0.6387311308541169,-0.00946005183928878,0.6810918891994208,0.6310687913397526,-0.0006436129783031186,7.5,0.8111111111111113
0.7000000000000001,0.0,0.0,1.4229688775730505,0.6387311308541169,-0.009436249826427347,0.6775314757793677,0.6310687913397526,-0.0006002771743160183,7.5,0.8222222222222224
0.7020000000000001,0.0,0.0,1.420719612539936,0.6387311308541169,-0.009410852960627202,0.6740230192668543,0.6310687913397526,-0.0005575522132753812,7.5,0.8333333333333336
0.704,0.0,0.0,1.4183375605012458,0.6387311308541169,-0.009383861780229829,0.6705675437202737,0.6310687913397526,-0.0005154507351252202,7.5,0.8444444444444446
0.706,0.0,0.0,1.4158228217639799,0.6387311308541169,-0.009355277155765547,0.6671660435759348,0.6310687913397526,-0.0004739850285662537,7.5,0.8555555555555551
0.708,0.0,0.0,1.4131755244709396,0.6387311308541169,-0.009325100290918356,0.6638194833087906,0.6310687913397526,-0.0004331670268341865,7.5,0.8666666666666663
0.71,0.0,0.0,1.4103958246662696,0.6387311308541169,-0.009293332723401873,0.6605287971058305,0.6310687913397526,-0.0003930083036284562,7.5,0.8777777777777774
0.712,0.0,0.0,1.407483906353507,0.6387311308541169,-0.009259976325745831,0.6572948885522564,0.6310687913397526,-0.00035352006919293455,7.5,0.8888888888888885
0.714,0.0,0.0,1.404439981546098,0.6387311308541169,-0.009225033305992681,0.6541186303305587,0.6310687913397526,-0.00031471316655004556,7.5,0.8999999999999997
0.716,0.0,0.0,1.4012642903103467,0.6387311308541169,-0.009188506208303773,0.6510008639326017,0.6310687913397526,-0.0002765980678896738,7.5,0.9111111111111108
0.718,0.0,0.0,1.3979571008007607,0.6387311308541169,-0.009150397913474757,0.6479423993848246,0.6310687913397526,-0.00023918487111418952,7.5,0.9222222222222219
0.72,0.0,0.0,1.3945187092877638,0.6387311308541169,-0.009110711639359725,0.6449440149866572,0.6310687913397526,-0.00020248329654086382,7.5,0.9333333333333329
0.722,0.0,0.0,1.3909494401777456,0.6387311308541169,-0.009069450941203762,0.6420064570622466,0.6310687913397526,-0.0001665026837628556,7.5,0.9444444444444442
0.724,0.0,0.0,1.3872496460254229,0.6387311308541169,-0.009026619711883545,0.6391304397255828,0.6310687913397526,-0.00013125198866992794,7.5,0.9555555555555553
0.726,0.0,0.0,1.383419707538487,0.6387311308541169,-0.008982222182055672,0.6363166446591093,0.6310687913397526,-9.673978062996281e-05,7.5,0.9666666666666663
0.728,0.0,0.0,1.3794600335745184,0.6387311308541169,-0.008936262920212441,0.6335657209058966,0.6310687913397526,-6.297423983228078e-05,7.5,0.9777777777777775
0.73,0.0,0.0,1.3753710611301457,0.6387311308541169,-0.008888746832644817,0.6308782846754529,0.6310687913397526,-2.996315479372802e-05,7.5,0.9888888888888886
0.732,0.0,0.0,1.3711532553224381,0.6387311308541169,-0.008839679163312346,0.6282549191632415,0.6310687913397526,2.2860799715958003e-06,7.5,0.9999999999999998
0.734,0.0,0.0,1.3668071093625125,0.6387311308541169,-0.008789065493619855,0.6256961743839652,0.6310687913397526,3.3766466118132944e-05,7.5,1.0111111111111108
0.736,0.0,0.0,1.362333144521347,0.6387311308541169,-0.008736911742100747,0.6232025670186787,0.6310687913397526,6.447140346944869e-05,7.5,1.022222222222222
0.738,0.0,0.0,1.3577319100877903,0.6387311308541169,-0.00868322416400676,0.6207745802757794,0.6310687913397526,9.43946918528864e-05,7.5,1.0333333333333332
0.74,0.0,0.0,1.3530039833187635,0.6387311308541169,-0.008628009350804081,0.6184126637659227,0.6310687913397526,0.00012353053276767856,7.5,1.0444444444444443
0.742,0.0,0.0,1.348149969381648,0.6387311308541169,-0.00857127422957576,0.6161172333909062,0.6310687913397526,0.000151873530885958,7.5,1.0555555555555554
0.744,0.0,0.0,1.3431705012888595,0.6387311308541169,-0.008513026062330375,0.6138886712465546,0.6310687913397526,0.00017941869538615673,7.5,1.0666666666666664
0.746,0.0,0.0,1.3380662398246106,0.6387311308541169,-0.008453272445216911,0.6117273255396394,0.6310687913397526,0.00020616144111837632,7.5,1.0777777777777777
0.748,0.0,0.0,1.3328378734638655,0.6387311308541169,-0.008392021307645924,0.6096335105188563,0.6310687913397526,0.00023209758960135842,7.5,1.0888888888888886
0.75,0.0,0.0,1.3274861182834936,0.6387311308541169,-0.008329280911316983,0.6076075064198797,0.6310687913397526,0.00025722336985075554,7.5,1.0999999999999999
0.752,0.0,0.0,1.3220117178656314,0.6387311308541169,-0.00826505984915252,0.6056495594245095,0.6310687913397526,0.00028153541903847446,7.5,1.111111111111111
0.754,0.0,0.0,1.3164154431932653,0.6387311308541169,-0.008199367044138175,0.6037598816339165,0.6310687913397526,0.0003050307829829171,7.5,1.122222222222222
0.756,0.0,0.0,1.3106980925380487,0.6387311308541169,-0.00813221174806978,0.6019386510559919,0.6310687913397526,0.00032770691647003325,7.5,1.1333333333333333
0.758,0.0,0.0,1.3048604913403723,0.6387311308541169,-0.008063603540207182,0.6001860116067955,0.6310687913397526,0.0003495616834051285,7.5,1.1444444444444444
0.76,0.0,0.0,1.2989034920817057,0.6387311308541169,-0.007993552325835065,0.5985020731260968,0.6310687913397526,0.00037059335679548466,7.5,1.1555555555555554
0.762,0.0,0.0,1.292827974149234,0.6387311308541169,-0.007922068334731067,0.5968869114069928,0.6310687913397526,0.0003908006185638691,7.5,1.1666666666666665
0.764,0.0,0.0,1.286634843692812,0.6387311308541169,-0.007849162119541404,0.5953405682395858,0.6310687913397526,0.0004101825591931174,7.5,1.1777777777777778
0.766,0.0,0.0,1.2803250334742675,0.6387311308541169,-0.00777484455406434,0.5938630514686949,0.6310687913397526,0.0004287386772020012,7.5,1.1888888888888887
0.768,0.0,0.0,1.2738995027090807,0.6387311308541169,-0.0076991268314418075,0.5924543350655709,0.6310687913397526,0.00044646887845269226,7.5,1.2
0.77,0.0,0.0,1.2673592369004716,0.6387311308541169,-0.007622020462259566,0.5911143592135798,0.6310687913397526,0.00046337347529018036,7.5,1.2111111111111112
0.772,0.0,0.0,1.2607052476659337,0.6387311308541169,-0.007543537272556256,0.5898430304078132,0.6310687913397526,0.00047945318551407336,7.5,1.222222222222222
0.774,0.0,0.0,1.2539385725562493,0.6387311308541169,-0.007463689401741802,0.5886402215685785,0.6310687913397526,0.000494709131183273,7.5,1.2333333333333334
0.776,0.0,0.0,1.2470602748670274,0.6387311308541169,-0.007382489300425589,0.587505772168718,0.6310687913397526,0.0005091428372540885,7.5,1.2444444444444445
0.778,0.0,0.0,1.2400714434428075,0.6387311308541169,-0.007299949728154926,0.586439488374698,0.6310687913397526,0.0005227562300524147,7.5,1.2555555555555555
0.78,0.0,0.0,1.2329731924737728,0.6387311308541169,-0.007216083751064287,0.5854411432014056,0.6310687913397526,0.0005355516355806556,7.5,1.2666666666666668
0.782,0.0,0.0,1.2257666612851228,0.6387311308541169,-0.007130904739435871,0.5845104766805865,0.6310687913397526,0.0005475317776601636,7.5,1.2777777777777777
0.784,0.0,0.0,1.2184530141191534,0.6387311308541169,-0.007044426365172071,0.5836471960428466,0.6310687913397526,0.0005586997759099926,7.5,1.2888888888888888
0.786,0.0,0.0,1.2110334399101,0.6387311308541169,-0.006956662599180438,0.5828509759131424,0.6310687913397526,0.0005690591435628711,7.5,1.3
0.788,0.0,0.0,1.203509152051794,0.6387311308541169,-0.006867627708671796,0.5821214585196728,0.6310687913397526,0.0005786137851193223,7.5,1.3111111111111113
0.79,0.0,0.0,1.1958813881581971,0.6387311308541169,-0.006777336254372125,0.5814582539160857,0.6310687913397526,0.0005873679938409575,7.5,1.3222222222222224
0.792,0.0,0.0,1.1881514098168657,0.6387311308541169,-0.0066858030876489625,0.5808609402169025,0.6310687913397526,0.000595326449084002,7.5,1.3333333333333333
0.794,0.0,0.0,1.1803205023354144,0.6387311308541169,-0.006593043347552986,0.5803290638460611,0.6310687913397526,0.0006024942134742011,7.5,1.3444444444444446
0.796,0.0,0.0,1.1723899744810393,0.6387311308541169,-0.00649907245777557,0.5798621397984741,0.6310687913397526,0.0006088767299242979,7.5,1.3555555555555556
0.798,0.0,0.0,1.1643611582131697,0.6387311308541169,-0.0064039061235230685,0.5794596519144897,0.6310687913397526,0.0006144798184953415,7.5,1.366666666666667
0.8,0.0,0.0,1.1562354084093172,0.6387311308541169,-0.006307560328308633,0.5791210531671416,0.6310687913397526,0.0006193096731031549,7.5,1.3777777777777778
0.802,0.0,0.0,1.1480141025841952,0.6387311308541169,-0.006210051330662403,0.5788457659620679,0.6310687913397526,0.000623372858071332,7.5,1.3888888888888888
0.804,0.0,0.0,1.1396986406021807,0.6387311308541169,-0.006111395660760939,0.5786331824499731,0.6310687913397526,0.0006266763045322157,7.5,1.4000000000000001
0.806,0.0,0.0,1.1312904443831964,0.6387311308541169,-0.006011610116976766,0.5784826648515032,0.6310687913397526,0.000629227306677354,7.5,1.4111111111111114
0.808,0.0,0.0,1.1227909576020914,0.6387311308541169,-0.005910711762348954,0.5783935457944005,0.6310687913397526,0.0006310335178589922,7.5,1.4222222222222225
0.81,0.0,0.0,1.1142016453816006,0.6387311308541169,-0.005808717920975693,0.5783651286627957,0.6310687913397526,0.000632102946544225,7.5,1.4333333333333333
0.812,0.0,0.0,1.1055239939789672,0.6387311308541169,-0.005705646174329804,0.5783966879584955,0.6310687913397526,0.000632443952123483,7.5,1.4444444444444446
0.8140000000000001,0.0,0.0,1.0967595104663106,0.6387311308541169,-0.005601514357498203,0.5784874696741157,0.6310687913397526,0.0006320652405750846,7.5,1.4555555555555557
0.8160000000000001,0.0,0.0,1.0879097224048313,0.6387311308541169,-0.005496340555346324,0.5786366916779042,0.6310687913397526,0.0006309758599876427,7.5,1.466666666666667
0.8180000000000001,0.0,0.0,1.078976177512938,0.6387311308541169,-0.005390143098608573,0.5788435441100989,0.6310687913397526,0.0006291851959421803,7.5,1.477777777777778
0.8200000000000001,0.0,0.0,1.0699604433283911,0.6387311308541169,-0.005282940559905854,0.579107189790654,0.6310687913397526,0.0006267029667558446,7.5,1.488888888888889
0.8220000000000001,0.0,0.0,1.060864106864555,0.6387311308541169,-0.005174751749691291,0.5794267646381706,0.6310687913397526,0.0006235392185891829,7.5,1.5000000000000002
0.8240000000000001,0.0,0.0,1.0516887742608547,0.6387311308541169,-0.005065595712125257,0.5798013780998569,0.6310687913397526,0.0006197043204189843,7.5,1.5111111111111115
0.8260000000000001,0.0,0.0,1.0424360704275353,0.6387311308541169,-0.0049554917208808535,0.580230113592344,0.6310687913397526,0.0006152089588787484,7.5,1.5222222222222226
0.8280000000000001,0.0,0.0,1.0331076386848217,0.6387311308541169,-0.0048444592748810205,0.5807120289531763,0.6310687913397526,0.0006100641329689029,7.5,1.5333333333333334
0.8300000000000001,0.0,0.0,1.0237051403965833,0.6387311308541169,-0.004732518093968457,0.581246156902791,0.6310687913397526,0.0006042811486389152,7.5,1.5444444444444447
0.8320000000000001,0.0,0.0,1.0142302545986037,0.6387311308541169,-0.004619688114509597,0.5818315055168,0.6310687913397526,0.0005978716132435387,7.5,1.5555555555555558
0.834,0.0,0.0,1.0046846776215623,0.6387311308541169,-0.0045059894849338415,0.5824670587083788,0.6310687913397526,0.0005908474298754314,7.5,1.566666666666667
0.836,0.0,0.0,0.9950701227088345,0.6387311308541169,-0.004391442561209345,0.583151776720569,0.6310687913397526,0.0005832207915764855,7.5,1.5777777777777775
0.838,0.0,0.0,0.9853883196292198,0.6387311308541169,-0.004276067902256611,0.5838845966282902,0.6310687913397526,0.0005750041754302035,7.5,1.5888888888888886
0.84,0.0,0.0,0.9756410142847065,0.6387311308541169,-0.004159886265301235,0.5846644328498602,0.6310687913397526,0.0005662103365375488,7.5,1.5999999999999996
0.842,0.0,0.0,0.9658299683133883,0.6387311308541169,-0.004042918601167075,0.585490177667813,0.6310687913397526,0.0005568523018787079,7.5,1.611111111111111
0.844,0.0,0.0,0.9559569586876435,0.6387311308541169,-0.003925186049511257,0.5863607017588033,0.6310687913397526,0.0005469433640632752,7.5,1.6222222222222218
0.846,0.0,0.0,0.9460237773076949,0.6387311308541169,-0.003806709934002319,0.5872748547323834,0.6310687913397526,0.0005364970749713915,7.5,1.633333333333333
0.848,0.0,0.0,0.9360322305906658,0.6387311308541169,-0.003687511757442936,0.5882314656784321,0.6310687913397526,0.0005255272392884302,7.5,1.6444444444444442
0.85,0.0,0.0,0.9259841390552519,0.6387311308541169,-0.003567613196838586,0.5892293437230134,0.6310687913397526,0.0005140479079358458,7.5,1.6555555555555554
0.852,0.0,0.0,0.9158813369021296,0.6387311308541169,-0.00344703609841362,0.5902672785924407,0.6310687913397526,0.0005020733714008703,7.5,1.6666666666666665
0.854,0.0,0.0,0.9057256715902205,0.6387311308541169,-0.003325802472576152,0.5913440411853159,0.6310687913397526,0.000489618152967743,7.5,1.6777777777777776
0.856,0.0,0.0,0.8955190034089383,0.6387311308541169,-0.0032039344888332437,0.592458384152313,0.6310687913397526,0.00047669700185323994,7.5,1.6888888888888887
0.858,0.0,0.0,0.8852632050465393,0.6387311308541169,-0.003081454470657857,0.5936090424834697,0.6310687913397526,0.00046332488624927496,7.5,1.6999999999999997
0.86,0.0,0.0,0.874960161154706,0.6387311308541169,-0.0029583848903090688,0.5947947341027502,0.6310687913397526,0.0004495169862753947,7.5,1.711111111111111
0.862,0.0,0.0,0.8646117679094873,0.6387311308541169,-0.0028347483636070687,0.5960141604696373,0.6310687913397526,0.0004352886868440287,7.5,1.7222222222222223
0.864,0.0,0.0,0.8542199325687275,0.6387311308541169,-0.002710567644664445,0.5972660071875111,0.6310687913397526,0.00042065557044138345,7.5,1.7333333333333332
0.866,0.0,0.0,0.8437865730261104,0.6387311308541169,-0.0025858656205753274,0.5985489446185669,0.6310687913397526,0.00040563340982689765,7.5,1.7444444444444442
0.868,0.0,0.0,0.8333136173619523,0.6387311308541169,-0.0024606653060639215,0.5998616285050241,0.6310687913397526,0.00039023816065422826,7.5,1.7555555555555555
0.87,0.0,0.0,0.8228030033908743,0.6387311308541169,-0.0023349898380940247,0.6012027005963747,0.6310687913397526,0.00037448595401674156,7.5,1.7666666666666666
0.872,0.0,0.0,0.8122566782064872,0.6387311308541169,-0.0022088624704410887,0.6025707892824166,0.6310687913397526,0.00035839308892053444,7.5,1.7777777777777777
0.874,0.0,0.0,0.8016765977232239,0.6387311308541169,-0.002082306568228443,0.6039645102318166,0.6310687913397526,0.0003419760246880319,7.5,1.7888888888888888
0.876,0.0,0.0,0.791064726215454,0.6387311308541169,-0.0019553456024292834,0.6053824670359448,0.6310687913397526,0.00032525137329523135,7.5,1.7999999999999998
0.878,0.0,0.0,0.780423035854017,0.6387311308541169,-0.0018280031443360448,0.6068232518577182,0.6310687913397526,0.00030823589164569355,7.5,1.8111111111111111
0.88,0.0,0.0,0.7697535062403105,0.6387311308541169,-0.0017003028599988004,0.6082854460851943,0.6310687913397526,0.0002909464737844121,7.5,1.8222222222222224
0.882,0.0,0.0,0.7590581239380727,0.6387311308541169,-0.0015722685046343225,0.6097676209896465,0.6310687913397526,0.0002734001430546993,7.5,1.8333333333333333
0.884,0.0,0.0,0.7483388820029966,0.6387311308541169,-0.0014439239170074695,0.6112683383878587,0.6310687913397526,0.00025561404420127245,7.5,1.8444444444444443
0.886,0.0,0.0,0.7375977795103161,0.6387311308541169,-0.001315293013786556,0.6127861513083682,0.6310687913397526,0.00023760543542272706,7.5,1.8555555555555556
0.888,0.0,0.0,0.7268368210805043,0.6387311308541169,-0.0011863997838743906,0.614319604661391,0.6310687913397526,0.00021939168037661227,7.5,1.8666666666666667
0.89,0.0,0.0,0.7160580164032244,0.6387311308541169,-0.0010572682827166484,0.6158672359121542,0.6310687913397526,0.00020099024014033872,7.5,1.8777777777777778
0.892,0.0,0.0,0.7052633797596759,0.6387311308541169,-0.00092792262658929,0.6174275757573676,0.6310687913397526,0.00018241866513118055,7.5,1.8888888888888888
0.894,0.0,0.0,0.6944549295434764,0.6387311308541169,-0.0007983869868667077,0.6189991488045581,0.6310687913397526,0.0001636945869886195,7.5,1.9
0.896,0.0,0.0,0.6836346877802235,0.6387311308541169,-0.000668685584272314,0.6205804742539929,0.6310687913397526,0.0001448357104223339,7.5,1.9111111111111112
0.898,0.0,0.0,0.6728046796458789,0.6387311308541169,-0.0005388426831132791,0.6221700665829167,0.6310687913397526,0.00012585980502911642,7.5,1.9222222222222225
0.9,0.0,0.0,0.6619669329841185,0.6387311308541169,-0.00040888258550114334,0.6237664362318248,0.6310687913397526,0.00010678469708203009,7.5,1.9333333333333333
0.902,0.0,0.0,0.6511234778227926,0.6387311308541169,-0.00027882962556001847,0.6253680902924954,0.6310687913397526,8.762826129513312e-05,7.5,1.9444444444444444
0.904,0.0,0.0,0.6402763458896404,0.6387311308541169,-0.00014870816362410767,0.6269735331975024,0.6310687913397526,6.840841256708607e-05,7.5,1.9555555555555557
0.906,0.0,0.0,0.6294275701274032,0.6387311308541169,-1.854258042628221e-05,0.6285812674109302,0.6310687913397526,4.914309770700243e-05,7.5,1.9666666666666668
0.908,0.0,0.0,0.6185791842084815,0.6387311308541169,0.00011164272872056413,0.6301897941200111,0.6310687913397526,2.9850287145868126e-05,7.5,1.9777777777777779
0.91,0.0,0.0,0.6077332220492803,0.6387311308541169,0.0002418233597476256,0.631797613927404,0.6310687913397526,1.0547966636897944e-05,7.5,1.988888888888889
0.912,0.0,0.0,0.596891717324389,0.6387311308541169,0.00037197490565803995,0.6334032275438367,0.6310687913397526,-8.74587105181668e-06,7.5,2.0
0.914,0.0,0.0,0.5860567029807395,0.6387311308541169,0.0005020729623567358,0.6350051364808297,0.6310687913397526,-2.8013234449009605e-05,7.5,2.011111111111111
0.916,0.0,0.0,0.5752302107518895,0.6387311308541169,0.0006320931344805287,0.6366018437432213,0.6310687913397526,-4.723614169292523e-05,7.5,2.0222222222222226
0.918,0.0,0.0,0.5644142706725739,0.6387311308541169,0.0007620110412267289,0.638191854521214,0.6310687913397526,-6.639662884162423e-05,7.5,2.033333333333333
0.92,0.0,0.0,0.5536109105936722,0.6387311308541169,0.0008918023221785165,0.639773676881662,0.6310687913397526,-8.547675817753664e-05,7.5,2.0444444444444447
0.922,0.0,0.0,0.5428221556977351,0.6387311308541169,0.001021442643125337,0.6413458224583191,0.6310687913397526,-0.00010445862650291283,7.5,2.055555555555556
0.924,0.0,0.0,0.532050028015216,0.6387311308541169,0.0011509077018765823,0.6429068071407682,0.6310687913397526,-0.0001233243734227978,7.5,2.066666666666667
0.926,0.0,0.0,0.5212965459415511,0.6387311308541169,0.0012801732340668118,0.6444551517617523,0.6310687913397526,-0.00014205618961218747,7.5,2.077777777777778
0.928,0.0,0.0,0.5105637237552342,0.6387311308541169,0.0014092150189507905,0.6459893827826289,0.6310687913397526,-0.0001606363250639964,7.5,2.088888888888889
0.93,0.0,0.0,0.49985357113702883,0.6387311308541169,0.001538008885186593,0.6475080329766699,0.6310687913397526,-0.0001790470973145153,7.5,2.1
0.932,0.0,0.0,0.4891680926904618,0.6387311308541169,0.0016665307166050572,0.6490096421099298,0.6310687913397526,-0.00019727089964300816,7.5,2.1111111111111116
0.934,0.0,0.0,0.4785092874637421,0.6387311308541169,0.0017947564579638615,0.6504927576194051,0.6310687913397526,-0.00021529020924212716,7.5,2.1222222222222227
0.936,0.0,0.0,0.4678791484732475,0.6387311308541169,0.0019226621206844979,0.6519559352882103,0.6310687913397526,-0.0002330875953558298,7.5,2.1333333333333333
0.9380000000000001,0.0,0.0,0.4572796622287211,0.6387311308541169,0.002050223788570433,0.6533977399174972,0.6310687913397526,-0.0002506457273814924,7.5,2.144444444444445
0.9400000000000001,0.0,0.0,0.44671280826031995,0.6387311308541169,0.00217741762350475,0.6548167459948425,0.6310687913397526,-0.0002679473829329351,7.5,2.155555555555556
0.9420000000000001,0.0,0.0,0.4361805586476572,0.6387311308541169,0.0023042198711255638,0.6562115383588337,0.6310687913397526,-0.00028497545586107933,7.5,2.166666666666667
0.9440000000000001,0.0,0.0,0.42568487755097734,0.6387311308541169,0.0024306068664775166,0.6575807128595823,0.6310687913397526,-0.0003017129642289738,7.5,2.177777777777778
0.9460000000000001,0.0,0.0,0.4152277207446055,0.6387311308541169,0.002556555039637675,0.658922877014896,0.6310687913397526,-0.0003181430582379567,7.5,2.188888888888889
0.9480000000000001,0.0,0.0,0.4048110351528091,0.6387311308541169,0.002682040921314137,0.6602366506618429,0.6310687913397526,-0.00033424902810172164,7.5,2.2
0.9500000000000001,0.0,0.0,0.3944367583882106,0.6387311308541169,0.002807041148415694,0.6615206666034412,0.6310687913397526,-0.00035001431186508383,7.5,2.2111111111111112
0.9520000000000001,0.0,0.0,0.38410681829288856,0.6387311308541169,0.0029315324695908763,0.6627735712502134,0.6310687913397526,-0.00036542250316426374,7.5,2.2222222222222228
0.9540000000000001,0.0,0.0,0.3738231324823038,0.6387311308541169,0.0030554917507347405,0.6639940252563408,0.6310687913397526,-0.00038045735892553004,7.5,2.2333333333333334
0.9560000000000001,0.0,0.0,0.3635876078921857,0.6387311308541169,0.0031788959804617575,0.6651807041501608,0.6310687913397526,-0.00039510280699905833,7.5,2.244444444444445
0.9580000000000001,0.0,0.0,0.35340214032851386,0.6387311308541169,0.0033017222755431746,0.6663322989587487,0.6310687913397526,-0.00040934295372489917,7.5,2.255555555555556
0.96,0.0,0.0,0.3432686140207288,0.6387311308541169,0.003423947886307237,0.6674475168263287,0.6310687913397526,-0.00042316209142795325,7.5,2.266666666666667
0.962,0.0,0.0,0.33318890117830324,0.6387311308541169,0.0035455502020006577,0.6685250816262632,0.6310687913397526,-0.00043654470583891404,7.5,2.2777777777777777
0.964,0.0,0.0,0.3231648615508068,0.6387311308541169,0.003666506756109764,0.6695637345663672,0.6310687913397526,-0.0004494754834381278,7.5,2.2888888888888888
0.966,0.0,0.0,0.31319834199159274,0.6387311308541169,0.003786795231639721,0.6705622347873029,0.6310687913397526,-0.00046193931871937546,7.5,2.3
0.968,0.0,0.0,0.30329117602523714,0.6387311308541169,0.00390639346635029,0.6715193599538084,0.6310687913397526,-0.00047392132137060415,7.5,2.311111111111111
0.97,0.0,0.0,0.2934451834188573,0.6387311308541169,0.004025279457946557,0.6724339068385167,0.6310687913397526,-0.0004854068233686699,7.5,2.322222222222222
0.972,0.0,0.0,0.2836621697574363,0.6387311308541169,0.004143431369223116,0.6733046918981286,0.6310687913397526,-0.0004963813859851691,7.5,2.333333333333333
0.974,0.0,0.0,0.27394392602327877,0.6387311308541169,0.004260827533160168,0.6741305518417002,0.6310687913397526,-0.000506830806700512,7.5,2.344444444444444
0.976,0.0,0.0,0.2642922281797212,0.6387311308541169,0.004377446457970058,0.6749103441908129,0.6310687913397526,-0.0005167411260233719,7.5,2.3555555555555556
0.978,0.0,0.0,0.2547088367592195,0.6387311308541169,0.004493266832092749,0.6756429478313946,0.6310687913397526,-0.0005260986342127234,7.5,2.3666666666666667
0.98,0.0,0.0,0.24519549645593444,0.6387311308541169,0.004608267529138769,0.6763272635569666,0.6310687913397526,-0.0005348898778997038,7.5,2.3777777777777773
0.982,0.0,0.0,0.23575393572293427,0.6387311308541169,0.0047224276127781906,0.6769622146030898,0.6310687913397526,-0.0005431016666065683,7.5,2.388888888888889
0.984,0.0,0.0,0.22638586637413216,0.6387311308541169,0.004835726341574192,0.677546747172792,0.6310687913397526,-0.0005507210791600468,7.5,2.4
0.986,0.0,0.0,0.21709298319107487,0.6387311308541169,0.004948143173759818,0.6780798309527573,0.6310687913397526,-0.0005577354699964725,7.5,2.411111111111111
0.988,0.0,0.0,0.20787696353469678,0.6387311308541169,0.005059657771956505,0.6785604596200661,0.6310687913397526,-0.0005641324753560561,7.5,2.4222222222222225
0.99,0.0,0.0,0.19873946696215253,0.6387311308541169,0.005170250007833042,0.6789876513392739,0.6310687913397526,-0.0005699000193637618,7.5,2.433333333333333
0.992,0.0,0.0,0.18968213484883892,0.6387311308541169,0.005279899966703573,0.6793604492496244,0.6310687913397526,-0.0005750263199942553,7.5,2.444444444444444
0.994,0.0,0.0,0.18070659001571604,0.6387311308541169,0.005388587952063336,0.6796779219421931,0.6310687913397526,-0.0005794998949184613,7.5,2.4555555555555557
0.996,0.0,0.0,0.17181443636203458,0.6387311308541169,0.005496294490060811,0.6799391639267643,0.6310687913397526,-0.0005833095672292865,7.5,2.466666666666667
0.998,0.0,0.0,0.1630072585035757,0.6387311308541169,0.005603000333904988,0.6801432960882459,0.6310687913397526,-0.0005864444710441412,7.5,2.477777777777778
1.0,0.0,0.0,0.15428662141650681,0.6387311308541169,0.005708686468206495,0.680289466132432,0.6310687913397526,-0.0005888940569819195,7.5,2.488888888888889
1.002,0.0,0.0,0.14565407008695577,0.6387311308541169,0.005813334113251321,0.6803768490209281,0.6310687913397526,-0.0005906480975121533,7.5,2.5
1.004,0.0,0.0,0.13711112916640328,0.6387311308541169,0.005916924729205934,0.6804046473950538,0.6310687913397526,-0.0005916966921741063,7.5,2.5
1.006,0.0,0.0,0.12865930263299172,0.6387311308541169,0.006019440020252564,0.6803720919885486,0.6310687913397526,-0.0005920302726636147,7.5,2.5
1.008,0.0,0.0,0.12030007345884657,0.6387311308541169,0.006120861938653502,0.6802784420289046,0.6310687913397526,-0.0005916396077855528,7.5,2.5
1.01,0.0,0.0,0.1120349032835045,0.6387311308541169,0.006221172688743245,0.6801229856271583,0.6310687913397526,-0.0005905158082698248,7.5,2.5
1.012,0.0,0.0,0.10386523209354025,0.6387311308541169,0.006320354730847349,0.6799050401559767,0.6310687913397526,-0.0005886503314488691,7.5,2.5
1.014,0.0,0.0,0.09579247790848215,0.6387311308541169,0.0064183907851269205,0.6796239526158765,0.6310687913397526,-0.00058603498579469,7.5,2.5
1.016,0.0,0.0,0.08781803647310427,0.6387311308541169,0.006515263835347618,0.6792790999894223,0.6310687913397526,-0.000582661935313487,7.5,2.5
1.018,0.0,0.0,0.07994328095618074,0.6387311308541169,0.006610957132572152,0.678869889583252,0.6310687913397526,-0.0005785237037960363,7.5,2.5
1.02,0.0,0.0,0.07216956165578599,0.6387311308541169,0.006705454198775235,0.6783957593577834,0.6310687913397526,-0.0005736131789219932,7.5,2.5
1.022,0.0,0.0,0.06449820571122196,0.6387311308541169,0.006798738830379971,0.6778561782444602,0.6310687913397526,-0.0005679236162163699,7.5,2.5
1.024,0.0,0.0,0.05693051682165161,0.6387311308541169,0.006890795101714739,0.6772506464504018,0.6310687913397526,-0.0005614486428564915,7.5,2.5
1.026,0.0,0.0,0.049467774971515416,0.6387311308541169,0.0069816073683895835,0.6765786957503239,0.6310687913397526,-0.0005541822613277905,7.5,2.5
1.028,0.0,0.0,0.04211123616280546,0.6387311308541169,0.007071160270591218,0.6758398897656047,0.6310687913397526,-0.0005461188529268562,7.5,2.5
