t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma_close,input_sigma_diff,object_fixed_transparent_sphere_radius2p5_x,object_fixed_transparent_sphere_radius2p5_y,object_fixed_transparent_sphere_radius2p5_z
0.898,2.0,4.053469974299112,0.5372501632791461,0.8655187674926997,0.00199199215078128,0.06588810122974224,0.336549950305656,0.001634379449558213,0.25223447907318225,0.32991805041919614,0.0004732565858885151,0.16213617084600215,0.8484632492534284,0.004117962024456772,0.26685109400752216,0.3259602910551758,0.00037460297499013797,0.45907816463519396,0.4598436146175364,1.885183628732612e-05,0.1621377079378518,0.8382849235586296,0.004056881892244669,0.3799017951331058,0.450782145992146,0.00044929862391692235,0.42476823676617737,0.4453744780662273,0.0001380971016533138,0.016293813787493568,0.4464066666705185,0.0025915565902873486,0.6428624943369011,0.8299623957092866,0.0011459463790655358,0.825022240799789,0.813607535122109,-4.547128401447753e-05,0.12009246317246214,0.43760998041542176,0.0019147355925113452,0.24406201478604753,0.43236032828036236,0.001144516082916764,0.8502456845904335,0.8038473451698607,-0.00025777091539000516,19.38,0.0,0.075,0.145,0.13
0.9,2.0,4.083582455166029,0.540990118980873,0.8681983921598597,0.0019856893732842816,0.0676397541414831,0.3375919006161998,0.0016302227963187453,0.2534254263669441,0.33093946853194905,0.00047222993675260084,0.1621361035673354,0.8510900704585473,0.004133723397675271,0.27018205836872833,0.32696945604296274,0.0003607101722126435,0.4614519175507073,0.4612672790590768,1.313468654329686e-05,0.1621374961525589,0.8408802329194922,0.004072455149889843,0.3839111216112615,0.45217775635125473,0.0004336557673088937,0.42717825659913317,0.4467533464193735,0.00013191065791917666,0.01813397462414205,0.44778873065401853,0.00258896950119915,0.6467539845820865,0.8325319387300584,0.0011380166663589434,0.8288435416766899,0.8161264438995769,-5.337478140127283e-05,0.12171319215890107,0.4389648100761506,0.001913234081422131,0.2465267729219235,0.4336989051481034,0.0011378213421723352,0.8536626701085146,0.8063360366409748,-0.0002634578876967524,19.439999999999998,0.0,0.075,0.145,0.13
0.902,2.0,4.113711450507244,0.544739906944766,0.8708780168270198,0.001979327387076881,0.06940829309787898,0.3386338509267437,0.0016259645807115636,0.2546148075410256,0.331960886644702,0.0004712127616665476,0.16213604268042237,0.8537168916636664,0.004149484728577985,0.27351916063454823,0.3279786210307497,0.0003467793759721283,0.46382285542856494,0.4626909435006172,7.434155699459267e-06,0.16213730415866223,0.8434755422803549,0.004088028276766777,0.38792680147819114,0.45357336671036363,0.0004179734705946128,0.42958831027209093,0.44813221477251974,0.00012572374904031946,0.02000114552235108,0.44917079463751863,0.0025862209200802596,0.6506456615698599,0.8351014817508303,0.0011300849830124626,0.832649812102574,0.8186453526770447,-6.118913399787119e-05,0.12334963914230954,0.44031963973687954,0.0019116386854678708,0.24900179837027087,0.43503748201584447,0.0011310642545635258,0.8570600069026293,0.8088247281120889,-0.00026902765197855396,19.5,0.0,0.075,0.145,0.13
0.904,2.0,4.143856552396535,0.5484994917135093,0.8735576414941799,0.0019729064072964834,0.07119367485203776,0.33967580123728747,0.0016216050488364509,0.2558026366356126,0.33298230475745494,0.00047020498329857597,0.162135987585435,0.8563437128687853,0.0041652460211301775,0.27686220561227043,0.3289877860185366,0.00033281175230393033,0.46619093386289334,0.46411460794215753,1.7505150815555481e-06,0.16213713013372444,0.8460708516412175,0.004103601284895332,0.3919486139534977,0.4549689770694724,0.0004022530535476877,0.43199835441120776,0.44951108312566596,0.00011953663712145014,0.02189541893756952,0.4505528586210187,0.0025833102785920055,0.6545373843609804,0.837671024771602,0.0011221521792104529,0.8364408820878063,0.8211642614545126,-6.891330388836869e-05,0.1250018739204688,0.44167446939760835,0.0019099489815317928,0.25148696569530804,0.43637605888358555,0.0011242455630798881,0.860437585021325,0.811313419583203,-0.0002744795239165576,19.56,0.0,0.075,0.145,0.13
0.906,2.0,4.174017221675492,0.5522688382304539,0.87623726616134,0.001966426646686984,0.07299585393039004,0.34071775154783135,0.0016171444601747616,0.256988928837761,0.3340037228702079,0.0004692065174075719,0.16213593773804943,0.8589705340739044,0.004181007278930816,0.2802109972781604,0.32999695100632354,0.00031880847236431863,0.46855610926116453,0.46553827238369794,-3.915968875172426e-06,0.16213697242020797,0.8486661610020803,0.004119174185210135,0.39597633747184,0.45636458742858127,0.00038649584085050125,0.43440834595084016,0.4508899514788122,0.00011334958240562677,0.023816885034261943,0.4519349226045188,0.0025802370220016956,0.6584290127935759,0.8402405677923739,0.0011142191005883608,0.8402165846668763,0.8236831702319805,-7.654627113495515e-05,0.12666996555388785,0.44302929905833727,0.0019081645508272108,0.2539821478754918,0.43771463575132663,0.0011173660203361115,0.863795298630221,0.8138021110543172,-0.0002798128438020464,19.62,0.0,0.075,0.145,0.13
0.908,2.0,4.20419290385869,0.5560479118411602,0.8789168908285,0.0019598883155882763,0.07481478263673372,0.3417597018583752,0.001612583087567911,0.25817370047641136,0.33502514098296077,0.0004682172728711988,0.16213589264439446,0.8615973552790234,0.0041967685052458435,0.2835653387996799,0.33100611599411045,0.0003047707122957003,0.47091833884221207,0.46696193682523823,-9.5650346155578e-06,0.16213682951087235,0.8512614703629429,0.00413474698765641,0.40000974971517017,0.45776019778769006,0.00037070316189510025,0.4368182421312094,0.4522688198319584,0.00010716284328670933,0.025765631662779353,0.4533169865880188,0.002577000609322541,0.6623204075022865,0.8428101108131456,0.0011062865881174182,0.8439767559256628,0.8262020790094483,-8.408703394456807e-05,0.1283539823501468,0.4443841287190661,0.0019062849789910693,0.2564872163223687,0.43905321261906766,0.0011104263884614554,0.8671330460265951,0.8162908025254313,-0.00028502697662873813,19.68,0.0,0.075,0.145,0.13
0.91,2.0,4.2343829488671005,0.5598366782947327,0.8815965154956602,0.001953291621927,0.07665041105673942,0.342801652168919,0.0016079212171931118,0.2593569690171049,0.33604655909571374,0.0004672371517158143,0.16213585185645027,0.8642241764841424,0.004212529703038488,0.28692503255749097,0.3320152809818974,0.00029069965309330524,0.47327758063400754,0.4683856012667787,-1.5196425452600249e-05,0.16213670003542952,0.8538567797238056,0.004150319701277599,0.4040486276441076,0.4591558081467989,0.0003548763505897724,0.4392280004958237,0.45364768818510465,0.00010097667632337148,0.027741744336426285,0.45469905057151894,0.002573600513452438,0.6662114299373337,0.8453796538339176,0.0010983554779897865,0.8477212350281814,0.8287209877869162,-9.153460883247977e-05,0.13005399184817767,0.445738958379795,0.0019043098561778893,0.25900204089984796,0.4403917894868088,0.0011034274389866406,0.870450729653172,0.8187794939965455,-0.0002901213121802979,19.740000000000002,0.0,0.075,0.145,0.13
0.912,2.0,4.264586696301551,0.5636351037449467,0.8842761401628201,0.0019466367712085242,0.078502687062917,0.3438436024794628,0.0016031591485363402,0.26053875305640256,0.3370679772084666,0.0004662660491481701,0.1621358149678589,0.8668509976892612,0.004228290874996866,0.2902898801672725,0.3330244459696843,0.0002765964804731599,0.4756337934712038,0.46980926570831893,-2.0809889554131656e-05,0.16213658274835252,0.856452089084668,0.004165892334295431,0.4080927475285258,0.4605514185059076,0.00033901674517079994,0.44163757888867194,0.45502655653825075,9.479133625456215e-05,0.029745306208728832,0.4560811145550189,0.0025700362213115554,0.6701019423835151,0.8479491968546891,0.001090426601504132,0.8514498642428101,0.8312398965643838,-9.888803078278574e-05,0.13177006080248407,0.44709378804052374,0.0019022387771540764,0.261526489943892,0.4417303663545497,0.0010963699527282106,0.8737482561111126,0.8212681854676595,-0.0002950952651130756,19.799999999999997,0.0,0.075,0.145,0.13
0.914,2.0,4.2948033233248015,0.5674431547511652,0.8869557648299802,0.0019399239665102007,0.0803715563200432,0.34488555279000666,0.0015982971943625378,0.2617190723160079,0.33808939532121957,0.00046530385358890206,0.16213578161011005,0.8694778188943802,0.0042440520235591285,0.2936596825013734,0.33403361095747125,0.00026246238474119266,0.4779869369924506,0.47123293014985934,-2.6405179928066904e-05,0.16213647651774166,0.8590473984455307,0.004181464894183069,0.4121418849774221,0.4619470288650165,0.000323125688018944,0.4440469354512015,0.456405424891397,8.860707601635043e-05,0.03177639805090807,0.457463178538519,0.0025663072339787408,0.6739918079791205,0.850518739875461,0.0010825007849516756,0.855162488967986,0.8337588053418518,-0.00010614635340575007,0.13350225516730227,0.44844861770125266,0.0019000713413926114,0.264060430282623,0.44306894322229085,0.0010892547196703932,0.8770255361722019,0.8237568769387736,-0.00029994827503403387,19.86,0.0,0.075,0.145,0.13
0.916,2.0,4.325032031536433,0.5712607982790449,0.8896353894971402,0.0019331534084758495,0.08225696229105048,0.3459275031005504,0.0015933356806830433,0.26289794763659585,0.3391108134339725,0.0004643504467077876,0.16213575144906972,0.8721046400994992,0.004259813150936334,0.2970342397103265,0.3350427759452581,0.00024829856066330814,0.48033697163748784,0.47265659459139964,-3.198205440630575e-05,0.16213638031515942,0.8616427078063933,0.00419703738773191,0.4161958149681342,0.4633426392241253,0.00030720452548021907,0.4464560286190935,0.45778429324454323,8.242414676005038e-05,0.033835098229563376,0.45884524252201897,0.0025624130668266657,0.6778808907347709,0.8530882828962327,0.0010745788495026734,0.8588589577573701,0.8362777141193195,-0.00011330864909199878,0.13525064008070536,0.4498034473619815,0.0018978071531680755,0.2666037272568419,0.44440752009003187,0.0010820825388444533,0.8802824847902347,0.8262455684098877,-0.0003046798065738852,19.919999999999998,0.0,0.075,0.145,0.13
0.918,2.0,4.355271964381829,0.5750880017010302,0.8923150141643004,0.001926325295311533,0.08415884624337706,0.3469694534110943,0.001588274946720263,0.2640754009713484,0.34013223154672545,0.0004634057034607776,0.16213572418182143,0.8747314613046182,0.004275574259133291,0.3004133512442423,0.3360519409330451,0.0002341062073363115,0.48268385864402236,0.4740802590329401,-3.754027562728646e-05,0.16213629320635253,0.864238017167256,0.00421260982111258,0.4202543118749638,0.4647382495832341,0.0002912546076905996,0.44886481711884696,0.4591631615976895,7.624279787157596e-05,0.03592148268457021,0.46022730650551913,0.0025583532496557346,0.6817690555521756,0.8556578259170046,0.0010666616110934022,0.862539122344473,0.8387966228967875,-0.00012037400916349572,0.13701527984865305,0.4511582770227104,0.0018954458216520302,0.26915624474095695,0.445746096957773,0.0010748542182055867,0.8835190211115969,0.8287342598810019,-0.000309289349455397,19.98,0.0,0.075,0.145,0.13
0.92,2.0,4.385522241115481,0.5789247327966356,0.8949946388314604,0.0019194398227825806,0.0860771472557778,0.34801140372163814,0.0015831153448695665,0.26525145537919875,0.34115364965947836,0.00046246949212877975,0.16213569953379237,0.8773582825097371,0.0042913353499674945,0.30379681587410245,0.337061105920832,0.00021988652805953824,0.48502756004439196,0.4755039234744804,-4.3079611017251774e-05,0.16213621434278636,0.8668333265281186,0.004228182199930597,0.4243171494972605,0.4661338599423429,0.00027527728840427457,0.4512732599641823,0.46054202995083565,7.006327699193215e-05,0.03803562490719684,0.4616093704890191,0.0025541273268266935,0.6856561682428085,0.8582273689377763,0.0010587498803136042,0.8662028376667373,0.8413155316742552,-0.00012734154402130703,0.13879623792898885,0.45251310668343925,0.0018929869610087174,0.2717178451643188,0.44708467382551403,0.0010675705745073424,0.8867350684850414,0.831222951352116,-0.0003137764185568852,20.04,0.0,0.075,0.145,0.13
0.922,2.0,4.4157819116321315,0.5827709597525127,0.8976742634986206,0.0019124971842119098,0.08801180222559563,0.34905335403218196,0.001577857240658425,0.2664261350177858,0.34217506777223133,0.00046154167435819547,0.16213567725613964,0.8799851037148563,0.0043070964250863835,0.3071844317129694,0.33807027090861896,0.00020564073020709907,0.48736803866202266,0.4769275879160208,-4.859983277022695e-05,0.1621361429539228,0.8694286358889813,0.00424375452927717,0.42838410108701525,0.46752947030145175,0.0002592739248251474,0.4536813164522752,0.4619208983039819,6.388583003879756e-05,0.04017759591844462,0.4629914344725192,0.002549734857391934,0.6895420955464996,0.8607969119585482,0.0010508444622944384,0.8698499618890705,0.8438344404517232,-0.00013421038329008495,0.14059357691538737,0.45386793634416817,0.001890430190491076,0.2742883895329586,0.4484232506932551,0.001060232433173618,0.8899305544706589,0.8337116428232302,-0.0003181405539708671,20.1,0.0,0.075,0.145,0.13
0.924,2.0,4.4460499832582245,0.5866266511623043,0.9003538881657805,0.001905497570479607,0.08996274587649333,0.3500953043427258,0.001572501012702781,0.2675994651361201,0.34319648588498425,0.0004606221052031908,0.16213565712337338,0.8826119249199752,0.004322857485983014,0.31057599623712695,0.3390794358964058,0.00019137002510061864,0.4897052581076824,0.47835125235756115,-5.410071782676906e-05,0.16213607834017812,0.8720239452498438,0.004259326813775526,0.4324549393760098,0.46892508066056054,0.0002432458774412718,0.45608894615982964,0.46329976665712813,5.771070122911748e-05,0.042347464247616345,0.4643734984560193,0.002545175415225448,0.693426705149942,0.86336645497932,0.0010429461565969222,0.8734803564268254,0.8463533492291909,-0.0001409796759592774,0.14240735852125386,0.455222766004897,0.0018877751345370577,0.27686773745172605,0.44976182756099614,0.0010528406281682253,0.8931054108480408,0.8362003342943443,-0.00032238132105788807,20.16,0.0,0.075,0.145,0.13
0.926,2.0,4.476325513086326,0.5904917760262822,0.9030335128329405,0.0018984411700238176,0.09192991076664483,0.35113725465326956,0.0015670470526606573,0.268771472066964,0.34421790399773716,0.00045971063316970243,0.16213563893119579,0.885238746125094,0.004338618534010324,0.313971306307166,0.34008860088419274,0.00017707562788239474,0.49203918277553604,0.4797749167991015,-5.9582047851485354e-05,0.16213601986650267,0.8746192546107064,0.0042748990576231705,0.4365294366025626,0.47032069101966933,0.0002271945098619571,0.4584961089389995,0.4646786350102743,5.153813310266786e-05,0.04454529591111727,0.4657555624395193,0.0025404485891514176,0.6973098657051112,0.8659359980000917,0.0010350557571008983,0.8770938859682214,0.8488722580066587,-0.00014764859052100054,0.14423764356357838,0.45657759566562583,0.001885021422866232,0.27945574714682353,0.45110040442873717,0.0010453960018620668,0.8962595736236343,0.8386890257654583,-0.00032649831049549503,20.22,0.0,0.075,0.145,0.13
0.928,2.0,4.506607346194178,0.5943663037507694,0.9057131375001007,0.001891328168842911,0.09391322729738558,0.35217920496381344,0.0015614957651830116,0.2699421832189266,0.34523932211049013,0.0004588071002611568,0.1621356224945367,0.8878655673302132,0.004354379570394105,0.31737015818902764,0.3410977658719797,0.00016275875738888212,0.49436977783900593,0.4811985812406419,-6.50436092093648e-05,0.1621359669565292,0.8772145639715692,0.004290471264630399,0.4406073645379089,0.4717163013787782,0.00021112118865729347,0.46090276491316723,0.46605750336342056,4.5368366546526316e-05,0.046771154391493375,0.4671376264230194,0.0025355539830714128,0.7011914468475963,0.8685055410208635,0.001027174051894514,0.8806904184962014,0.8513911667841266,-0.00015421631510456835,0.14608449194674714,0.45793242532635475,0.0018821686905766584,0.28205227548873285,0.4524389812964783,0.0010378994048979287,0.8993929830372894,0.8411777172365725,-0.00033049113832237057,20.28,0.0,0.075,0.145,0.13
0.93,2.0,4.536894537274292,0.5982502041473452,0.9083927621672607,0.001884158750498948,0.09591262372232112,0.35322115527435727,0.00155584756786183,0.2711116270682761,0.346260740223243,0.00045791134202589835,0.16213560764576862,0.8904923885353321,0.004370140596244772,0.32077234757501405,0.3421069308597666,0.0001484206360244339,0.496697009246441,0.4826222456821822,-7.048519294094236e-05,0.16213591908724076,0.8798098733324318,0.004306043438255415,0.44468849451224984,0.47311191173788697,0.00019502728319986852,0.4633088744725872,0.46743637171656677,3.9201640820397234e-05,0.049025100616711476,0.4685196904065194,0.0025304912160901563,0.7050713192148397,0.8710750840416353,0.0010193018231642338,0.8842698253097224,0.8539100755615944,-0.00016068205760764242,0.14794796264631355,0.45928725498708356,0.0018792165782420187,0.28465717801553087,0.45377755816421933,0.001030351696052919,0.9025055835679977,0.8436664087076866,-0.0003343594459776169,20.34,0.0,0.075,0.145,0.13
0.932,2.0,4.567185807458076,0.6021434474318335,0.9110723868344207,0.0018769330961224532,0.09792802615689315,0.35426310558490104,0.0015501028911754796,0.27227983315047144,0.3472821583359959,0.000457023187606319,0.16213559423308446,0.893119209740451,0.0043859016125680945,0.32417766960477806,0.3431160958475535,0.0001340624896352366,0.4990208437165993,0.48404591012372256,-7.590659473631067e-05,0.16213587578411312,0.8824051826932944,0.004321615581636322,0.4487725974405021,0.47450752209699576,0.0001789141655084755,0.46571439826990113,0.4688152400697129,3.3038193582754506e-05,0.05130719293968575,0.46990175439001947,0.002525259922639848,0.7089493544642854,0.873644627062407,0.0010114398470854038,0.8878319810444713,0.8564289843390622,-0.0001670450458239612,0.14982811369273144,0.46064208464781237,0.001876164732008993,0.28727030895659,0.45511613503196036,0.001022753742098577,0.9055973239388208,0.8461551001788007,-0.00033810290033518207,20.4,0.0,0.075,0.145,0.13
0.934,2.0,4.5974803089692475,0.6060460042230726,0.9137520115015809,0.0018696513844184848,0.09995935858840192,0.3553050558954449,0.0015442621784313105,0.27344683205141546,0.3483035764487489,0.0004561424597896646,0.16213558211902418,0.89574603094557,0.004401662620274914,0.3275859188862991,0.34412526083534045,0.00011968554738337434,0.5013412487339467,0.48546957456526296,-8.13076149080182e-05,0.16213583661669098,0.8850004920541571,0.004337187697620264,0.45285944384777527,0.4759031324561046,0.0001627832100936152,0.46811929721553314,0.4701941084228592,2.6878260917748364e-05,0.05361748711805529,0.47128381837351957,0.002519859752603003,0.7128254252914333,0.8762141700831789,0.001003588893713361,0.891376763693004,0.8589478931165301,-0.00017330452756764703,0.1517250021550534,0.4619969143085413,0.0018730128036948592,0.28989152125665996,0.4564547118997015,0.001015106417658669,0.9086681571210105,0.8486437916499149,-0.00034172119373343524,20.46,0.0,0.075,0.145,0.13
0.936,2.0,4.627776773188326,0.6099578455414676,0.9164316361687409,0.0018623137916740095,0.10200654288648393,0.35634700620598875,0.001538325885705521,0.27461265539843055,0.3493249945615018,0.000455268975060518,0.16213557117913624,0.898372852150689,0.004417423620189989,0.33099688951685374,0.34513442582312737,0.00010529104162096948,0.5036581925437752,0.4868932390068033,-8.668805836286031e-05,0.16213580119455956,0.8875958014150196,0.004352759788789972,0.45694880389460474,0.4772987428152134,0.00014663579380462877,0.47052353247297013,0.4715729767760054,2.0722077362833603e-05,0.05595603629421737,0.4726658823570196,0.002514290371433786,0.716699405447797,0.8787837131039506,0.000995749726875104,0.8949040546243031,0.8614668018939978,-0.00017945977079403708,0.1536386841245967,0.46335174396927015,0.0018697604508853005,0.29252066660032583,0.4577932887674425,0.0010074106050646954,0.91171804033732,0.851132483121029,-0.00034521404399988896,20.52,0.0,0.075,0.145,0.13
0.9380000000000001,2.0,4.658073910966985,0.6138789428073226,0.919111260835901,0.0018549204917666005,0.10406949881404377,0.3573889565165326,0.001532294481780292,0.27577733585096065,0.35034641267425476,0.00045440254365494524,0.16213556130076234,0.900999673355808,0.00443318461306003,0.3344103751039877,0.34614359081091434,9.088020776436356e-05,0.5059716441471453,0.4883169034483437,-9.204773457258885e-05,0.1621357691636777,0.8901911107758823,0.004368331857487936,0.46104044740196193,0.47869435317432224,0.000130473295678305,0.47292706545393476,0.47295184512915167,1.456987593708925e-05,0.058322890975620864,0.4740479463405197,0.002508551460277814,0.7205711697587646,0.8813532561247225,0.0009879231040615531,0.8984137386027482,0.8639857106714658,-0.00018551006371702396,0.15556921469857954,0.46470657362999906,0.0018664073370324142,0.2951575954368393,0.4591318656351836,0.0009996671942091467,0.914746935064505,0.8536211745921432,-0.0003485811944710608,20.580000000000002,0.0,0.075,0.145,0.13
0.9400000000000001,2.0,4.688370797476283,0.6178092678389553,0.9217908855030611,0.001847471656174431,0.10614814403863872,0.3584309068270764,0.001526168448078196,0.2769409070910003,0.3513678307870077,0.00045354296961628215,0.1621355523819339,0.9036264945609269,0.004448945599560988,0.3378261687864952,0.34715275579870125,7.645428416828138e-05,0.5082815732956545,0.48974056788988407,-9.738645754356767e-05,0.16213574020304036,0.8927864201367449,0.004383903905838403,0.46513414387606405,0.48008996353343103,0.00011429709678881461,0.475329857813456,0.4743307134822978,8.421888170178416e-06,0.060718099015324614,0.4754300103240197,0.002502642716090393,0.7244405941413602,0.8839227991454942,0.0009801097763203778,0.901905703806496,0.8665046194489335,-0.000191454714922888,0.157516647963731,0.46606140329072787,0.00186295313155289,0.29780215700531765,0.4604704425029246,0.000991877082396512,0.9177548070350172,0.8561098660632572,-0.0003518224140074866,20.64,0.0,0.075,0.145,0.13
0.9420000000000001,2.0,4.7186660317808045,0.6217487928505911,0.9244705101702212,0.0018399674539875954,0.10824239414431464,0.3594728571376203,0.0015199482785938894,0.2781034038132537,0.35238924889976064,0.0004526900508525622,0.16213554433037014,0.9062533157660461,0.004464706580304673,0.3412440632554111,0.34816192078648817,6.201451199995789e-05,0.5105879504860354,0.4911642323314245,-0.00010270404578538006,0.16213571402164195,0.8953817294976076,0.004399475935767404,0.4692296625330022,0.48148557389253993,9.810858009885527e-05,0.47773187144484347,0.4757095818354441,2.2783441319286225e-06,0.06314170559282528,0.4768120743075199,0.0024965638517531717,0.7283075556219041,0.8864923421662662,0.0009723104881494358,0.9053798418452663,0.8690235282264015,-0.00019729305348056725,0.15948103697987684,0.4674162329514568,0.0018593975099263549,0.300454199360307,0.46180901937066576,0.0009840411741920887,0.9207416262378891,0.8585985575343715,-0.00035493749700387414,20.700000000000003,0.0,0.075,0.145,0.13
0.9440000000000001,2.0,4.748958693618933,0.6256974904500383,0.9271501348373811,0.0018324080519207396,0.11035216264389164,0.360514807448164,0.0015136344798230962,0.2792648617150265,0.3534106670125135,0.00045184357919555876,0.1621355370625691,0.9088801369711648,0.004480467555844768,0.34466385077502043,0.349171085774275,4.7562135113183414e-05,0.5128907469545876,0.4925878967729647,-0.00010800032227842438,0.1621356903557139,0.8979770388584701,0.0044150479490209695,0.47332677232320525,0.4828811842516486,8.190913031187852e-05,0.48013306847457077,0.4770884501885902,-3.860527537519643e-06,0.06559375319515927,0.4781941382910198,0.002490314596189167,0.7321719323535696,0.8890618851870377,0.0009645259773908015,0.9088360477775275,0.8715424370038691,-0.00020302442904838314,0.16146243376350478,0.46877106261218554,0.001855740153793852,0.3031135693977041,0.46314759623840673,0.0009761603812685985,0.9237073669188112,0.8610872490054854,-0.0003579262633944225,20.759999999999998,0.0,0.075,0.145,0.13
0.9460000000000001,2.0,4.7792473733204535,0.6296553336361431,0.9298297595045413,0.0018247936143270178,0.11247736099169786,0.3615567577587079,0.0015072275706888975,0.2804253174858516,0.35443208512526647,0.00045100334046143975,0.1621355305029825,0.9115069581762839,0.004496228526682289,0.3480853232038883,0.350180250762062,3.309839992224939e-05,0.5151899346714442,0.4940115612145051,-0.00011327511444049476,0.16213566896621193,0.9005723482193329,0.004430619947181714,0.47742524195575514,0.48427679461075746,6.570013372531325e-05,0.48253341125707244,0.47846731854173646,-9.994499597005824e-06,0.06807428159828335,0.4795762022745199,0.002483894694476164,0.7360336036338351,0.8916314282078096,0.0009567569751254402,0.9122742201270808,0.8740613457813371,-0.00020864821197714225,0.1634608892713121,0.47012589227291446,0.0018519807510564582,0.30578011288103335,0.4644861731061478,0.0009682356222506621,0.9266520075794018,0.8635759404765996,-0.00036078855865326955,20.82,0.0,0.075,0.145,0.13
0.9480000000000001,2.0,4.809530774171348,0.6336222957960254,0.9325093841717013,0.0018171243032133488,0.11461789859674948,0.3625987080692517,0.0015007280824653232,0.28158480879685244,0.3554535032380194,0.0004501691145130068,0.16213552458326705,0.9141337793814028,0.004511989493270523,0.35150827201591534,0.3511894157498489,1.8624555275763676e-05,0.5174854863346791,0.4954352256560455,-0.00011852825409239265,0.1621356496365314,0.9031676575801953,0.0044461919316839005,0.48152483992256767,0.48567240496986624,4.948297808466662e-05,0.4849328623694599,0.4798461868948827,-1.6123346173138597e-05,0.07058332784873875,0.4809582662580199,0.002477303907958419,0.7398924499218293,0.8942009712285813,0.0009490042055684775,0.9156942608990367,0.8765802545588048,-0.00021416379340965586,0.16547645338373856,0.47148072193364327,0.0018481189959739868,0.3084536744680727,0.46582474997388884,0.000960267822557133,0.9295755309756722,0.8660646319477137,-0.0003635242537901289,20.88,0.0,0.075,0.145,0.13
0.9500000000000001,2.0,4.839808064822114,0.6375983507020939,0.9351890088388614,0.001809400278257016,0.11677368283637513,0.36364065837979553,0.0014941365586982763,0.2827433742898461,0.35647492135077236,0.0004493406753235195,0.16213551924160552,0.9167606005865219,0.004527750456019529,0.3549324883214198,0.3521985807376359,4.14185233032327e-06,0.5197773753642543,0.4968588900975859,-0.00012375957742255905,0.1621356321704302,0.9057629669410581,0.00446176390382716,0.48562533452245127,0.4870680153289751,3.325905243844452e-05,0.487331384606161,0.48122505524802894,-2.2246842728585903e-05,0.07312092624560294,0.48234033024152007,0.002470542014356688,0.7437483528555683,0.8967705142493532,0.000941268385965143,0.9190960755951811,0.8790991633362728,-0.00021957058537658348,0.167509174888488,0.4728355515943722,0.0018441545892638018,0.3111340977378248,0.46716332684163,0.0009522579142413436,0.9324779241156858,0.8685533234188278,-0.0003661332453410664,20.94,0.0,0.075,0.145,0.13
0.9520000000000001,2.0,4.870077444044892,0.6415834725088427,0.9378686335060213,0.0018016216968235646,0.11894461907028259,0.36468260869033936,0.0014874535551237854,0.2839010535661883,0.3574963394635252,0.0004485177910420748,0.1621355144220907,0.9193874217916408,0.004543511415300212,0.35835776288824944,0.35320774572542274,-1.0348455575982519e-05,0.5220655758958139,0.4982825545391262,-0.00012896892495076862,0.16213561639014065,0.9083582763019207,0.004477335864788943,0.4897264938850552,0.4884636256880839,1.702974699379567e-05,0.48972894097348657,0.4826039236011751,-2.8364766029915334e-05,0.07568710832273423,0.48372239422502006,0.0024636088078765026,0.7476011952690802,0.8993400572701249,0.0009335502264873396,0.9224795732287271,0.8816180721137405,-0.00022486802088864355,0.1695591014640418,0.47419038125510105,0.0018400872381996783,0.3138212252178274,0.468501903709371,0.0009442068358292773,0.9353591782564131,0.8710420148899419,-0.00036861545535446294,21.0,0.0,0.075,0.145,0.13
0.9540000000000001,2.0,4.90033805144523,0.6455776357494274,0.9405482581731816,0.001793788713986033,0.12113061065506572,0.36572455900088324,0.001480679639583604,0.2850578871753635,0.3585177575762782,0.0004477002240605395,0.16213551007416688,0.9220142429967598,0.004559272371448014,0.3617838861629248,0.3542169107132097,-2.48451130502384e-05,0.5243500627743247,0.49970621898066664,-0.00013415614149088373,0.16213560213465383,0.9109535856627834,0.004492907815635857,0.49382808599471695,0.4898592360471928,7.964529728256009e-07,0.49212549468413,0.48398279195432137,-3.447689411499122e-05,0.07828190283131331,0.48510445820852016,0.0024565040993147157,0.7514508612094193,0.9019096002908968,0.0009258504301308998,0.9258446663384492,0.8841369808912085,-0.00023005555402511146,0.1716262796631677,0.4755452109158299,0.0018359166567107287,0.31651489841179853,0.4698404805771121,0.0009361155321557081,0.9382192888997861,0.8735307063610562,-0.00037097083137214136,21.060000000000002,0.0,0.075,0.145,0.13
