t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt
0.804,0.0,0.0,0.3783107230243959,0.40672187520409475,0.00018904686168156205,0.4034989960575568,0.20416183993410308,-0.001196777851536832,0.33811913146510153,0.24200819450055291,-0.0005827794610704827,0.3450411187627543,0.20826583145975042,-0.0008068527604512347,0.46015542058789133,0.39392423234538676,-0.0003878167776973127,0.3807205280967975,0.2017126758682143,-0.0010885491076840286,0.3619407996386268,0.39870719935720444,0.0002352428922021115,0.34451950429768613,0.23723929135208133,-0.0006390544809835168,0.3041713307086778,0.23439332391965625,-0.00042634635571414344,8.0,1.2160000000000002
0.806,0.0,0.0,0.38142237550359154,0.40802750707083385,0.00017830070427862776,0.40334472305466523,0.20288193625368794,-0.0012037023588232132,0.33709239493348686,0.24200819450055291,-0.0005766656217872917,0.3473374370259081,0.20696019959301132,-0.0008284855150184578,0.4617554560582136,0.3951887820590524,-0.00038979983117303364,0.3782756678110215,0.20044812615454868,-0.001081634411653493,0.3643914024036837,0.3999871030376196,0.00022827782039395672,0.3452745768861288,0.23723929135208133,-0.0006436812776736288,0.30288415207036656,0.23439332391965625,-0.0004186680407341293,8.0,1.2320000000000002
0.808,0.0,0.0,0.3845489622012373,0.40933313893757295,0.00016746458060388846,0.40316189037884276,0.2016020325732728,-0.0012104561428883545,0.3360581314938078,0.24200819450055291,-0.0005705052025976036,0.3496300262877772,0.2056545677262722,-0.0008500972157978153,0.4633605818482386,0.39645333177271797,-0.00039181274571297386,0.37580317452903805,0.19918357644088308,-0.0010745525482208306,0.3668518222574547,0.4012670067180347,0.00022125362588610632,0.34601348925361525,0.23723929135208133,-0.0006482117132042847,0.3015897748355558,0.23439332391965625,-0.00041094496890426184,8.0,1.2480000000000002
0.81,0.0,0.0,0.38769042016234906,0.4106387708043121,0.00015653885161844884,0.4029503970591951,0.20032212889285766,-0.0012170385689159106,0.33501657768400134,0.24200819450055291,-0.0005642996219595294,0.35191866689450124,0.20434893585953307,-0.0008716865425694647,0.46497090938016933,0.3977178814863836,-0.0003938562021711299,0.3733032814857363,0.19791902672721745,-0.0010673048868109236,0.36932202075737675,0.40254691039844986,0.00021417052884597089,0.3467361441023293,0.23723929135208133,-0.0006526451874092035,0.30028846049112584,0.23439332391965625,-0.0004031787054953974,8.0,1.2640000000000002
0.812,0.0,0.0,0.3908466836396197,0.4119444026710512,0.00014552389505221287,0.402710146979412,0.19904222521244253,-0.0012234490310805155,0.33396797012216994,0.24200819450055291,-0.0005580502991006905,0.3542031395949407,0.20304330399279397,-0.0008932521774102437,0.4665865480046681,0.39898243120004917,-0.000395930869080721,0.3707762268778723,0.19665447701355188,-0.0010598928268331068,0.3718019577113376,0.403826814078865,0.00020702875992892957,0.34744244688803505,0.23723929135208133,-0.0006569811165014878,0.298980471082119,0.23439332391965625,-0.00039537081942881753,8.0,1.2800000000000002
0.8140000000000001,0.0,0.0,0.39401768409637844,0.4132500345377903,0.0001344201053890235,0.4024410488997266,0.19776232153202739,-0.0012296869526843075,0.33291254545863525,0.24200819450055291,-0.0005517586537297022,0.35648322556045225,0.20173767212605487,-0.000914792804813315,0.46820760498331015,0.4002469809137148,-0.00039803740254571975,0.3682222538275969,0.19538992729988625,-0.0010523177974679165,0.3742915911764479,0.40510671775928014,0.00019982856028765518,0.3481323058432724,0.23723929135208133,-0.0006612189332157223,0.2976660691614916,0.23439332391965625,-0.00038752288297477653,8.0,1.2960000000000003
0.8160000000000001,0.0,0.0,0.3972033502100293,0.4145556664045294,0.00012322789384890576,0.40214301647807615,0.19648241785161225,-0.001235751786288686,0.33185054032814354,0.24200819450055291,-0.000545426105748494,0.3587587064044967,0.20043204025931577,-0.000936307111806819,0.46983418547157063,0.40151153062738043,-0.0004001764461355784,0.3656416103450593,0.19412537758622064,-0.0010445812574482575,0.37679087745813966,0.4063866214396953,0.00019257018157948437,0.34880563200005904,0.23723929135208133,-0.0006653580869471466,0.2963455177398685,0.23439332391965625,-0.00037963647145101195,8.0,1.3120000000000003
0.8180000000000001,0.0,0.0,0.40040360787596707,0.4158612982712685,0.0001119476883674353,0.4018159682904587,0.1952025141711971,-0.0012416430138412742,0.33078219130223296,0.24200819450055291,-0.0005390540749655437,0.3610293642020776,0.19912640839257664,-0.0009577937880715203,0.47146639250234634,0.402776080341046,-0.00040234863078314774,0.3630345492900924,0.19286082787255504,-0.0010366846948350256,0.3792997711095918,0.4076665251201104,0.00018525388597182457,0.34946233921209424,0.23723929135208133,-0.0006693980438878663,0.2950190802353113,0.23439332391965625,-0.0003717131629212735,8.0,1.3280000000000003
0.8200000000000001,0.0,0.0,0.4036183802119679,0.41716693013800765,0.00010057993357224349,0.40145982785048073,0.19392261049078197,-0.0012473601467980603,0.3297077348417739,0.24200819450055291,-0.0005326439808100804,0.363294981509008,0.19782077652583754,-0.0009792515260574404,0.4731043269700145,0.40404063005471164,-0.0004045545746858083,0.3604013283329842,0.1915962781588894,-0.001028629626787218,0.38181822493148276,0.40894642880052556,0.00017787994614560266,0.3501023441764602,0.23723929135208133,-0.0006733382871600775,0.2936870204231091,0.23439332391965625,-0.0003637545378939304,8.0,1.3440000000000003
0.8220000000000001,0.0,0.0,0.4068475875630511,0.41847256200474675,8.912509075667318e-05,0.40107452362809204,0.19264270681036683,-0.0012529027262406834,0.3286274072496933,0.24200819450055291,-0.0005261972420473259,0.36555534138100415,0.19651514465909842,-0.0010006790210994577,0.4747480876150292,0.4053051797683772,-0.0004067948832098236,0.35774220991434347,0.1903317284452238,-0.0010204175993265626,0.3843461899720702,0.4102263324809407,0.00017044864529674764,0.3507255664548151,0.23723929135208133,-0.0006771783169462732,0.29234960238560276,0.23439332391965625,-0.0003557621790207172,8.0,1.3600000000000003
0.8240000000000001,0.0,0.0,0.41009114750681097,0.41977819387148585,7.75836378506084e-05,0.40065998906750167,0.1913628031299517,-0.0012582703229888422,0.32754144462389345,0.24200819450055291,-0.0005197152764948423,0.36781022739260355,0.19520951279235932,-0.001022074971531869,0.47639777100905806,0.40656972948204284,-0.00040907014879791804,0.35505746120406373,0.1890671787315582,-0.0010120501870967116,0.3868836155275981,0.41150623616135584,0.00016296027713571382,0.35133192849407374,0.23723929135208133,-0.0006809176506164027,0.29100709046205164,0.23439332391965625,-0.000347737670795679,8.0,1.3760000000000003
0.8260000000000001,0.0,0.0,0.4133489748592144,0.42108382573822495,6.595606938848387e-05,0.40021616260427123,0.19008289944953655,-0.0012634625377077908,0.32645008281037635,0.24200819450055291,-0.0005131995007400433,0.37005942365590627,0.19390388092562022,-0.0010434380788019,0.4780534715406592,0.40783427919570847,-0.0004113809508800975,0.3523473540593935,0.18780262901789258,-0.001003528993117027,0.3894304491430309,0.412786139841771,0.00015541514588503737,0.35192135564657046,0.23723929135208133,-0.0006845558228519545,0.2896597491985534,0.23439332391965625,-0.0003396825992543723,8.0,1.3920000000000003
0.8280000000000001,0.0,0.0,0.41662098168086265,0.42238945760496405,5.424289647449787e-05,0.3997429876815804,0.1888029957691214,-0.001268479001010899,0.3253535573565846,0.24200819450055291,-0.0005066513298589406,0.3723027148391372,0.19259824905888112,-0.001064767047582151,0.4797152814015003,0.40909882890937405,-0.0004137278557877109,0.34961216498211856,0.186538079304227,-0.0009948556485309989,0.3919866366131149,0.4140660435221861,0.0001478135662749315,0.3524937761897005,0.23723929135208133,-0.0006880923857669347,0.2883078432980263,0.23439332391965625,-0.000331598551673383,8.0,1.4080000000000004
0.8300000000000001,0.0,0.0,0.41990707728371346,0.4236950894717032,4.244464674504334e-05,0.39924041276566,0.18752309208870624,-0.001273319373557245,0.3242521034649689,0.24200819450055291,-0.0005000721771361902,0.37453988618502804,0.19129261719214197,-0.0010860605858819712,0.4813832905731209,0.4103633786230397,-0.0004161114166707639,0.34685217507486293,0.18527352959056137,-0.0009860318123493432,0.3945521219837665,0.4153459472026013,0.00014015586353691856,0.353049121345035,0.23723929135208133,-0.0006915269090257151,0.2869516375702638,0.23439332391965625,-0.00032348711627022014,8.0,1.4240000000000006
0.8320000000000001,0.0,0.0,0.4232071682382611,0.42500072133844224,3.056186432837271e-05,0.398708391360388,0.18624318840829113,-0.0012779833461442134,0.3231459559467941,0.24200819450055291,-0.000493463453786496,0.37677072352901736,0.1899869853254029,-0.001107317405157751,0.48305758681423777,0.41162792833670525,-0.0004185321734184939,0.3440676699965157,0.18400897987689577,-0.000977059171187803,0.39712684755378685,0.4166258508830164,0.00013244237339549947,0.35358732529690445,0.23723929135208133,-0.0006948589799577222,0.28559139688207236,0.23439332391965625,-0.00031534988190364536,8.0,1.4400000000000004
0.834,0.0,0.0,0.4265211583811716,0.4263063532051814,1.859510980152179e-05,0.39814688202104365,0.184963284727876,-0.0012824706397950721,0.3220353491761932,0.24200819450055291,-0.000486826568677447,0.37899501331726687,0.1886813534586638,-0.0011285362204221214,0.48473825564859546,0.4128924780503709,-0.00042099065258320134,0.3412589399167907,0.18274443016323016,-0.0009679394389997133,0.39971075387690297,0.41790575456343154,0.00012467344205786812,0.35410832521044755,0.23723929135208133,-0.0006980882036689387,0.28422738610750026,0.23439332391965625,-0.0003071884377744966,8.0,1.4560000000000002
0.836,0.0,0.0,0.42984894882336944,0.42761198507192044,6.5449601444930175e-06,0.39755584836721525,0.1836833810474609,-0.0012867810058414964,0.32092051704448155,0.24200819450055291,-0.0004801629280538417,0.38121254262449306,0.18737572159192473,-0.001149715750352053,0.486425380353361,0.4141570277640364,-0.00042348736730735435,0.3384262794699258,0.18147988044956462,-0.0009586743568033564,0.4023037797641345,0.4191856582438466,0.00011684942620166194,0.3546120612491199,0.23723929135208133,-0.0007012142031501973,0.2828598700781695,0.23439332391965625,-0.00029900437312706404,8.0,1.4719999999999995
0.838,0.0,0.0,0.4331904379585733,0.4289176169386595,-5.58799130825971e-06,0.3969352590948568,0.18240347736704576,-0.001290914226001017,0.3198016929147404,0.24200819450055291,-0.0004734739352635718,0.3834230991716124,0.18607008972518566,-0.0011708547173958444,0.48811904194806466,0.41542157747770203,-0.000426022817253954,0.33556998770753027,0.18021533073589902,-0.0009492656924041608,0.404905862286486,0.42046556192426177,0.00010897069296076357,0.3550984765916596,0.23723929135208133,-0.0007042366193822316,0.2814891135337191,0.23439332391965625,-0.00029079927695107937,8.0,1.4879999999999993
0.84,0.0,0.0,0.4365455214722777,0.43022324880539864,-1.780313491904806e-05,0.39628508798748896,0.18112357368663062,-0.001294870112449357,0.3186791095766819,0.24200819450055291,-0.00046676099048512505,0.3856264713431989,0.18476445785844653,-0.0011919518478789952,0.48981931918408556,0.41668612719136766,-0.000428597488540182,0.332690368050586,0.17895078102223339,-0.0009397152401117813,0.4075169367779637,0.4217454656046769,0.0001010376199091454,0.3555675174485042,0.23723929135208133,-0.0007071551114374697,0.2801153810723702,0.23439332391965625,-0.00028257473768437697,8.0,1.5039999999999996
0.842,0.0,0.0,0.439914092351177,0.43152888067213774,-3.0099844800839826e-05,0.3956053139265398,0.17984367000621548,-0.001298648507887641,0.31755299920180474,0.24200819450055291,-0.00046002549045677385,0.3878224482047531,0.18345882599170743,-0.0012130058721089487,0.4915262885346835,0.4179506769050333,-0.0004312118536743136,0.3297877282406123,0.17768623130856778,-0.0009300248204521092,0.41013693683891655,0.42302536928509205,9.305059504277014e-05,0.35601913307765604,0.23723929135208133,-0.0007099693565785372,0.2787389371016226,0.23439332391965625,-0.00027433234291628376,8.0,1.5199999999999996
0.844,0.0,0.0,0.4432960408930292,0.43283451253887684,-4.2477478873801046e-05,0.39489592090082065,0.17856376632580034,-0.0013022492856044367,0.31642359329885283,0.24200819450055291,-0.000453268828207511,0.39001081951978084,0.1821531941249683,-0.0012340155244787087,0.49324002418557605,0.41921522661869887,-0.0004338663714959078,0.3268623802900005,0.17642168159490218,-0.0009201962798742608,0.41276579433970073,0.4243052729655072,8.501001675954379e-05,0.3564532757999921,0.23723929135208133,-0.0007126790503534482,0.2773600457890922,0.23439332391965625,-0.0002660736790917982,8.0,1.5359999999999996
0.846,0.0,0.0,0.446691254716956,0.434140144405616,-5.4935378924479307e-05,0.3941568980151325,0.1772838626453852,-0.0013056723495326126,0.3152911226695857,0.24200819450055291,-0.00044649239278979954,0.39219137576668117,0.1808475622582292,-0.0012549795435693098,0.49496059802606107,0.4204797763323645,-0.00043656148711926937,0.32391464043152707,0.17515713188123655,-0.0009102314904525836,0.4154034394246664,0.4255851766459223,7.691629383732957e-05,0.3568699010140133,0.23723929135208133,-0.0007152839066874645,0.27597897101349955,0.23439332391965625,-0.0002578003312166156,8.0,1.5519999999999996
0.848,0.0,0.0,0.4500996187741759,0.4354457762723551,-6.747287066760532e-05,0.39338823949799856,0.17600395896497004,-0.0013089176343009747,0.3141558173648723,0.24200819450055291,-0.0004396975690141967,0.3943639081554422,0.17954193039149008,-0.0012758966722511466,0.49668807964068434,0.42174432604603007,-0.000439297631880186,0.32094482906705374,0.17389258216757095,-0.0009001323495837367,0.4180498005164665,0.4268650803263375,6.876984541002674e-05,0.3572689672100308,0.23723929135208133,-0.0007177836579715918,0.2745959763158193,0.23439332391965625,-0.0002495138825630598,8.0,1.5679999999999998
0.85,0.0,0.0,0.4535210153591679,0.4367514081390942,-8.008926381049042e-05,0.39258994470851855,0.1747240552845549,-0.0013119851052806621,0.31301790664111845,0.24200819450055291,-0.00043288573718591636,0.39652820864414406,0.17823629852475098,-0.0012967656577841473,0.4984225363014518,0.4230088757596957,-0.00044207522328593184,0.3179532707154221,0.17262803245390534,-0.0008899007796788904,0.4207048043206864,0.4281449840067526,6.057110094171658e-05,0.35765043598378504,0.23723929135208133,-0.000720178055147697,0.273211324850599,0.23439332391965625,-0.00024121591437697816,8.0,1.5839999999999996
0.852,0.0,0.0,0.45695532412126083,0.4380570400058333,-9.278385212000762e-05,0.39176201814233985,0.17344415160413978,-0.0013148747586262726,0.3118776189170381,0.24200819450055291,-0.0004260582728433932,0.39868406995526806,0.17693066665801188,-0.0013175852519167932,0.5001640329605855,0.4242734254733613,-0.00044489466496854305,0.31494029395955214,0.17136348274023977,-0.0008795387278510941,0.4233683758307932,0.42942488768716774,5.232050019888801e-05,0.35801427204949354,0.23723929135208133,-0.0007224668677902223,0.27182527933745865,0.23439332391965625,-0.00023290800558565654,8.0,1.5999999999999994
0.854,0.0,0.0,0.4604024220766478,0.4393626718725724,-0.00010555591349213067,0.3909044694367417,0.17216424792372462,-0.0013175866213116915,0.3107351817307787,0.24200819450055291,-0.000419216546498911,0.4008312855918113,0.17562503479127275,-0.0013383542109839718,0.5019126322438232,0.4255379751870269,-0.0004477563466413518,0.3119062313927525,0.17009893302657414,-0.0008690481655978681,0.4260404383334039,0.4307047913675829,4.4018493220738256e-05,0.35836044325232447,0.23723929135208133,-0.0007246498841844733,0.27043810201277896,0.23439332391965625,-0.00022459173250681435,8.0,1.6159999999999997
0.856,0.0,0.0,0.46386218362081943,0.44066830373931154,-0.00011840471002401743,0.3900173133748274,0.17088434424330948,-0.0013201207511605933,0.3095908216974115,0.24200819450055291,-0.00041236192338135465,0.4029696498532061,0.17431940292453366,-0.001359071296003666,0.5036683944442591,0.4268025249006925,-0.00045066064405878436,0.30885141956425194,0.16883438331290854,-0.0008584310884790637,0.4287209134138715,0.4319846950479981,3.566554028756519e-05,0.35868892058029256,0.23723929135208133,-0.0007267269114014589,0.2690500545815889,0.23439332391965625,-0.00021626866855873621,8.0,1.6319999999999997
0.858,0.0,0.0,0.46733448054141546,0.4419739356060506,-0.0001313294880886131,0.389100569888821,0.16960444056289434,-0.0013224772368715986,0.3084447644667961,0.24200819450055291,-0.0004054957631811514,0.40509895785104333,0.17301377105779456,-0.0013797352727724693,0.5054313775167274,0.4280670746143581,-0.0004536079189794062,0.3057761989239607,0.1675698335992429,-0.0008476895157900542,0.43140972096218716,0.43326459872841316,2.726211188725014e-05,0.3589996781755734,0.23723929135208133,-0.0007286977753692674,0.26766139816966183,0.23439332391965625,-0.00020794038397159605,8.0,1.6479999999999997
0.86,0.0,0.0,0.47081918203148937,0.44327956747278974,-0.00014432947841175436,0.388154264062463,0.1683245368824792,-0.001324656198038051,0.30729723468183034,0.24200819450055291,-0.000398619419797459,0.40721900552459955,0.17170813919105543,-0.0014003449119599275,0.5072016370727239,0.42933162432802374,-0.0004565985191322219,0.3026809137664705,0.1663052838855773,-0.0008368254902303003,0.4341067791791982,0.43454450240882836,1.8808688679847196e-05,0.3592926933452333,0.23723929135208133,-0.0007305623209409523,0.26627239327582913,0.23439332391965625,-0.00019960844550003347,8.0,1.6639999999999997
0.862,0.0,0.0,0.47431615470318395,0.4445851993395289,-0.00015740389615176287,0.387178426132502,0.16704463320206403,-0.0013266577851623938,0.3061484559370947,0.24200819450055291,-0.00039173424108766456,0.40932958965616717,0.1704025073243163,-0.0014208989892016996,0.5089792263758679,0.4305961740416894,-0.0004596327781862073,0.29956591217430345,0.16504073417191167,-0.0008258410775673529,0.4368120045831397,0.4358244060892435,1.0305761460271734e-05,0.3595679465713717,0.23723929135208133,-0.0007323204119589117,0.2648832997245215,0.23439332391965625,-0.00019127441613703728,8.0,1.68
0.864,0.0,0.0,0.4778252626018144,0.44589083120626793,-0.00017055194098149608,0.38617309148927703,0.16576472952164892,-0.0013284821796651183,0.3049986507379018,0.24200819450055291,-0.00038484156861925083,0.41143050788618735,0.16909687545757723,-0.0014413962851915396,0.5107641963378998,0.43186072375535495,-0.0004627110157230777,0.2964315459604178,0.1637761844582461,-0.0008147383662963441,0.4395253120164788,0.43710430976965864,1.753831119113758e-06,0.35982542152067243,0.23723929135208133,-0.0007339719313157422,0.2634943766185468,0.23439332391965625,-0.00018293985482919155,8.0,1.6959999999999997
0.866,0.0,0.0,0.4813463672203554,0.44719646307300703,-0.00018377279717284424,0.38513830067638766,0.1644848258412338,-0.0013301295938882593,0.3038480404597602,0.24200819450055291,-0.0003779427374240932,0.4135215587281851,0.16779124359083814,-0.0014618355857720952,0.5125565955152153,0.4331252734690205,-0.00046583353721327584,0.29327817060998174,0.1625116347445805,-0.0008035194672950239,0.4422466146530707,0.4383842134500737,-6.846591398430579e-06,0.3600651050533611,0.23723929135208133,-0.0007355167810115466,0.262105882292114,0.23439332391965625,-0.00017460631619334327,8.0,1.7119999999999995
0.868,0.0,0.0,0.4848793275143291,0.44850209493974613,-0.0001970656336836556,0.3840740993894461,0.16320492216081864,-0.001331600271093414,0.3026968453082637,0.24200819450055291,-0.0003710390757552438,0.4156025415835067,0.166485611724099,-0.0014822156820245166,0.5143564701059322,0.43438982318268615,-0.0004690006339951747,0.2901061452214234,0.16124708503091487,-0.0007921865134744012,0.44497582400562374,0.4396641171304889,-1.5494985135490637e-05,0.36028698723156577,0.23723929135208133,-0.0007369548822076786,0.26071807426411225,0.23439332391965625,-0.00016627535023474655,8.0,1.7279999999999998
0.87,0.0,0.0,0.48842399991709107,0.4498077268064853,-0.00021042960424706294,0.38298053847390856,0.1619250184804035,-0.0013328944854542556,0.30154528427941346,0.24200819450055291,-0.0003641319048462646,0.417673256755859,0.1651799798573599,-0.0015025353703568805,0.5161638639474899,0.4356543728963518,-0.00047221258325748263,0.2869158324467681,0.15998253531724926,-0.0007807416594250449,0.4477128499334736,0.440944020810904,-2.4190819168318444e-05,0.36049106132707803,0.23723929135208133,-0.0007382861752769067,0.25933120919165453,0.23439332391965625,-0.000157948502066736,8.0,1.7439999999999998
0.872,0.0,0.0,0.4919802383555104,0.4511133586732244,-0.0002238638474632001,0.3818576739219816,0.16064511479998836,-0.0013340125420435213,0.3003935751203853,0.24200819450055291,-0.0003572225386731633,0.4197335054656505,0.16387434799062078,-0.0015227934525914291,0.5179788185147779,0.4369189226100174,-0.00047546964802483503,0.283707598431272,0.15871798560358366,-0.0007691870810591066,0.4504576006506635,0.4422239244913192,-3.293355265292641e-05,0.3606773238285116,0.23723929135208133,-0.0007395106198499802,0.25794554282389487,0.23439332391965625,-0.00014962731163198966,8.0,1.7599999999999998
0.874,0.0,0.0,0.49554789426604184,0.4524189905399635,-0.00023736748689328157,0.380705566868599,0.15936521111957322,-0.0013349547768144504,0.29924193429074897,0.24200819450055291,-0.0003503122837189942,0.42178308986413443,0.16256871612388168,-0.0015429887360506132,0.5198013729187919,0.43818347232368304,-0.0004787720771465691,0.2804818127523629,0.15745343588991803,-0.000757524975248124,0.45320998273433005,0.4435038281717343,-4.172263487357519e-05,0.36084577444785565,0.23723929135208133,-0.0007406281948585815,0.25656132995612846,0.23439332391965625,-0.0001413133134254317,8.0,1.7759999999999998
0.876,0.0,0.0,0.4991268166111854,0.4537246224067026,-0.0002509396311560356,0.37952428358646584,0.15808530743915808,-0.0013357215565766457,0.29809057692415114,0.24200819450055291,-0.00034340243874117634,0.4238218130473533,0.16126308425714259,-0.001563120033641951,0.5216315639058154,0.4394480220373486,-0.0004821201052886598,0.27723884835789764,0.15618888617625243,-0.0007457575594566627,0.45596990113339236,0.4447837318521495,-5.055750529308345e-05,0.36099641612642064,0.23723929135208133,-0.000741638898574646,0.25517882438418316,0.23439332391965625,-0.00013300803621883324,8.0,1.7919999999999998
0.878,0.0,0.0,0.5027168518963314,0.4550302542734417,-0.0002645793740264624,0.3783138954801656,0.15680540375874294,-0.0013363132789663374,0.29693971679046954,0.24200819450055291,-0.00033649429454158937,0.4258494790698858,0.15995745239040346,-0.001583186163941699,0.5234694258571239,0.4407125717510142,-0.0004855139529288075,0.2739790815037478,0.15492433646258683,-0.0007338870713718649,0.45873725917754293,0.44606363553256456,-5.943759360496681e-05,0.3611292550401738,0.23723929135208133,-0.0007425427486460359,0.25379827885911205,0.23439332391965625,-0.0001247130027871614,8.0,1.8079999999999998
0.88,0.0,0.0,0.5063178441869878,0.45633588614018084,-0.0002782857945369035,0.37707447907932706,0.15552550007832777,-0.0013367303724110269,0.2957895662584485,0.24200819450055291,-0.00032958913373949976,0.42786589295839583,0.15865182052366433,-0.0016031859512773289,0.5253149907892082,0.4419771214646798,-0.0004889538263546643,0.2707028916907224,0.1536597867489212,-0.0007219157685289595,0.4615119585865386,0.44734353921297976,-6.836231978737905e-05,0.3612443006044622,0.23723929135208133,-0.0007433397821285548,0.25241994504219545,0.23439332391965625,-0.00011642972963673476,8.0,1.824
0.882,0.0,0.0,0.5099296351263852,0.4576415180069199,-0.0002920579570804074,0.37580611603084685,0.15424559639791266,-0.0013369732960884864,0.2946403362588241,0.24200819450055291,-0.00032268823054737347,0.42987086072498376,0.15734618865692526,-0.0016231182258088232,0.5271682883545168,0.44324167117834545,-0.0004924399176651764,0.26741066160084026,0.1523952370352556,-0.000709845927932801,0.4642938994797896,0.44862344289339484,-7.733109415886252e-05,0.3613415654781208,0.23723929135208133,-0.0007440300555142854,0.2510440734602614,0.23439332391965625,-0.00010815972673523516,8.0,1.8399999999999999
0.884,0.0,0.0,0.5135520639534594,0.45894714987365903,-0.00030589491151635715,0.37450889309016433,0.15296569271749752,-0.001337042539880096,0.29349223624794873,0.24200819450055291,-0.000315792850549627,0.43186418938034066,0.15604055679018616,-0.0016429818236087855,0.5290293458427109,0.44450622089201103,-0.0004959724047750346,0.26410277703296076,0.15113068732159002,-0.0006976798456755015,0.4670829803862453,0.44990334657381004,-8.634331743587743e-05,0.3614210655669632,0.23723929135208133,-0.0007446136447562369,0.24967091346133344,0.23439332391965625,-9.990449724363099e-05,8.0,1.8559999999999997
0.886,0.0,0.0,0.517184967521205,0.46025278174039813,-0.00031979569327836776,0.37318290211158545,0.15168578903708235,-0.0013369386243184918,0.29234547417192297,0.24200819450055291,-0.0003089042504843749,0.4338456869467055,0.15473492492344704,-0.0016627755867413617,0.530898188182432,0.44577077060567666,-0.0004995514514222054,0.260779626837786,0.1498661376079244,-0.0006854198365502182,0.4698790982545739,0.4511832502542252,-9.53983807921207e-05,0.36148282002665333,0.23723929135208133,-0.0007450906452892912,0.24830071317061397,0.23439332391965625,-9.16655372500631e-05,8.0,1.8719999999999999
0.888,0.0,0.0,0.5208281803153997,0.46155841360713723,-0.00033375932348440673,0.37182824003765175,0.1504058853566672,-0.0013366621005295094,0.29120025643124364,0.24200819450055291,-0.0003020236780282203,0.4358151624706262,0.1534292930567079,-0.0016824983633399856,0.5327748379435773,0.44703532031934223,-0.0005031772071785384,0.2574416028522435,0.14860158789425879,-0.0006730682336611633,0.4726821484636353,0.4524631539346403,-0.00010449566591960157,0.36152685126495576,0.23723929135208133,-0.0007454611720474321,0.2469337194468125,0.23439332391965625,-8.344433550574632e-05,8.0,1.888
0.89,0.0,0.0,0.5244815344736949,0.4628640454738764,-0.00034778480904913977,0.3704450088875522,0.14912598167625207,-0.001336213550168398,0.2900567878459768,0.24200819450055291,-0.0002951523715841444,0.43777242603552485,0.1521236611899688,-0.001702149007683944,0.5346593153400804,0.44829987003300786,-0.0005068498074634164,0.254089099833262,0.14733703818059316,-0.000660627388029902,0.475492024833244,0.45374305761505546,-0.00011363454509147919,0.3615531849433628,0.23723929135208133,-0.0007457253594772466,0.24557017783882673,0.23439332391965625,-7.524237316293748e-05,8.0,1.904
0.892,0.0,0.0,0.5281448598050705,0.4641696773406154,-0.0003618711427984771,0.3690333157445736,0.14784607799583693,-0.0013355935853502918,0.2889152716214637,0.24200819450055291,-0.0002882915600725435,0.4397172887740678,0.1508180293232297,-0.001721726380273771,0.5365516382331932,0.4495644197466735,-0.0005105693735604413,0.25072251539095064,0.14607248846692755,-0.0006480996681980067,0.478308619635221,0.4550229612954706,-0.00012281438122664035,0.3615618499780962,0.23723929135208133,-0.0007458833615476888,0.24421033254278515,0.23439332391965625,-6.706112351502286e-05,8.0,1.92
0.894,0.0,0.0,0.5318179838096498,0.4654753092073546,-0.0003760173035862957,0.36759327274258724,0.1465661743154218,-0.0013348028485749108,0.28777590931456754,0.24200819450055291,-0.00028144246272546463,0.44164956288034096,0.1495123974564906,-0.0017412293479054633,0.5384518221352663,0.4508289694603391,-0.0005143360126371244,0.24734224992119372,0.14480793875326192,-0.0006354874598261324,0.48113182360473206,0.45630286497588574,-0.00013203452795601146,0.36155287854048246,0.23723929135208133,-0.0007459353517560893,0.24285442635945945,0.23439332391965625,-5.890205173877339e-05,8.0,1.9360000000000002
0.896,0.0,0.0,0.5355007316988734,0.4667809410740937,-0.000390222256413337,0.3661249970515689,0.14528627063500665,-0.0013338420126454836,0.28663890080047016,0.24200819450055291,-0.0002746062888840877,0.4435690616218319,0.1482067655897515,-0.0017606567837435368,0.5403598802140237,0.4520935191740047,-0.0005181498177675698,0.24394870653767184,0.14354338903959635,-0.0006227931652895843,0.4839615259519105,0.4575827686563009,-0.0001412943296905871,0.3615263060566992,0.23723929135208133,-0.0007458815231304068,0.24150270065205506,0.23439332391965625,-5.076661463881915e-05,8.0,1.952
0.898,0.0,0.0,0.5391929264160266,0.4680865729408328,-0.00040448495254824345,0.36462861086214904,0.14400636695459154,-0.0013327117805818642,0.2855044442400252,0.24200819450055291,-0.00026778423779950353,0.44547559935121867,0.1469011337230124,-0.001780007567392917,0.5422758232973278,0.4533580688876703,-0.0005220108679581206,0.2405422910033217,0.14227883932593074,-0.0006100192032704465,0.48679761437376234,0.45886267233671596,-0.00015059312169116723,0.36148217120689163,0.23723929135208133,-0.0007457220882277074,0.24015539530438826,0.23439332391965625,-4.2656260394392856e-05,8.0,1.9679999999999997
